stamp,iteration,input_hash,prior_hash,state_hash,query_hash,neighbor_hash,effective,converge,rebuild_started_before,rebuild_finished_before,rebuild_started_after,rebuild_finished_after
1706585990.5723841,2,16724548556974126670,13495472243593363176,9959872817387008306,14067310137603588110,14632805928055206959,774,0,10,10,10,10
1706585990.5723841,3,16724548556974126670,13495472243593363176,17859479277080583654,222836688377017500,14632805928055206959,774,0,10,10,10,10
1706585990.5723841,4,16724548556974126670,13495472243593363176,11680877313667316303,6105714923311468391,12934002522705877582,775,1,10,10,10,10
1706585990.673018,1,7413372397276805562,3309527009796354376,3307511131432996525,12254427645778508485,11579286410060562128,760,1,10,10,10,10
1706585990.673018,2,7413372397276805562,3309527009796354376,18135384601103313167,10657997808026958889,11579286410060562128,760,0,10,10,10,10
1706585990.673018,3,7413372397276805562,3309527009796354376,5648288242631103157,7990624736083838706,11579286410060562128,760,0,10,10,10,10
1706585990.673018,4,7413372397276805562,3309527009796354376,17031569055419310433,16467874939308277709,2720504715332289060,764,1,10,10,10,10
1706585990.772861,1,9162930532730113311,4355548928584145187,11570841698537861416,427518143542162797,9968219376199782499,782,1,10,10,10,10
1706585990.772861,2,9162930532730113311,4355548928584145187,1933601849844264908,13175571785964347418,9968219376199782499,782,0,10,10,10,10
1706585990.772861,3,9162930532730113311,4355548928584145187,10706759992265525100,9047173873593730324,9968219376199782499,782,0,10,10,10,10
1706585990.772861,4,9162930532730113311,4355548928584145187,9845867684785272281,3121113419109427224,2072921400416100287,779,1,10,10,10,10
1706585990.8727,1,1064949286246695775,10781398770525960324,11541530913669398641,12418404845244336130,4877741243122387165,760,1,10,10,10,10
1706585990.8727,2,1064949286246695775,10781398770525960324,14790304744911695707,2971236568712508539,4877741243122387165,760,0,10,10,10,10
1706585990.8727,3,1064949286246695775,10781398770525960324,14422631406795102295,10196920183832453954,4877741243122387165,760,0,10,10,10,10
1706585990.8727,4,1064949286246695775,10781398770525960324,13002855223417880951,14463064733348077062,11701035565450887160,766,1,10,10,10,10
1706585990.9725237,1,5705621441789244170,6397516218947002772,459978642170521727,7830682483933255018,8234049468368582157,772,1,10,10,10,10
1706585990.9725237,2,5705621441789244170,6397516218947002772,13777204075794411957,15855376341340649315,8234049468368582157,772,0,10,10,10,10
1706585990.9725237,3,5705621441789244170,6397516218947002772,2348858144653009110,1304122809854268648,8234049468368582157,772,0,10,10,10,10
1706585990.9725237,4,5705621441789244170,6397516218947002772,5709725319859334810,15599180791896403658,11480652569294954245,776,1,10,10,10,10
1706585991.0727637,1,13805228054547539556,1142041061744895849,6883076120809016405,4338198955688896778,13724359512771649155,763,1,10,10,10,10
1706585991.0727637,2,13805228054547539556,1142041061744895849,15513072069516355768,14385540441158504543,13724359512771649155,763,0,10,10,10,10
1706585991.0727637,3,13805228054547539556,1142041061744895849,1969253346279810990,15470072271819756543,13724359512771649155,763,0,10,10,10,10
1706585991.0727637,4,13805228054547539556,1142041061744895849,11859879066295403781,2316513871733185682,2540625393454729776,765,1,10,10,10,10
1706585991.1725979,1,16135298404194167478,6340695396750750300,12745698717730742195,14452383545407465716,9911913211309909043,765,1,10,10,10,10
1706585991.1725979,2,16135298404194167478,6340695396750750300,1630676720770507450,12529593078789835010,9911913211309909043,765,0,10,10,10,10
1706585991.1725979,3,16135298404194167478,6340695396750750300,12145064739429972210,11149267393577239763,9911913211309909043,765,0,10,10,10,10
1706585991.1725979,4,16135298404194167478,6340695396750750300,12878395087132947271,9778061840226870212,8167733632744945432,762,1,10,10,10,10
1706585991.2724411,1,6651108674437172211,2915615860063938873,12737787948192561300,14755631767811596524,15260460368439622547,794,1,10,10,10,10
1706585991.2724411,2,6651108674437172211,2915615860063938873,13271639973910733270,2948252044101046681,15260460368439622547,794,0,10,10,10,10
1706585991.2724411,3,6651108674437172211,2915615860063938873,3823612198751504530,15829062660923299841,15260460368439622547,794,0,10,10,10,10
1706585991.2724411,4,6651108674437172211,2915615860063938873,15059869940230306742,15288425837983635664,14633139699035863122,804,1,10,10,10,10
1706585991.373065,1,13688620107597158945,6435914650293608039,13390142283150177746,12414589772063250874,2092798059363035404,790,1,10,10,10,10
1706585991.373065,2,13688620107597158945,6435914650293608039,4058421609117255783,9140842804980732268,2092798059363035404,790,0,10,10,10,10
1706585991.373065,3,13688620107597158945,6435914650293608039,741248405897569477,17612818479705243137,2092798059363035404,790,0,10,10,10,10
1706585991.373065,4,13688620107597158945,6435914650293608039,1461558811898137425,7468005775374538367,11564870254997474706,794,1,10,10,10,10
1706585991.4729171,1,8461798712460731091,11294878218781320887,13668485788572344089,14975922245540883171,17397596122345468982,764,1,10,10,10,10
1706585991.4729171,2,8461798712460731091,11294878218781320887,1139487814882750673,9851892803741030498,17397596122345468982,764,0,10,10,10,10
1706585991.4729171,3,8461798712460731091,11294878218781320887,16577004321941594715,2339291248305911283,17397596122345468982,764,0,10,10,10,10
1706585991.4729171,4,8461798712460731091,11294878218781320887,11090370491217139507,11977464386462283604,10457522214421232634,764,1,10,10,10,10
1706585991.5727625,1,16702165101013137215,13061899743690027536,9333912910022107007,17225936810327401313,14039811282428926896,794,1,10,10,10,10
1706585991.5727625,2,16702165101013137215,13061899743690027536,15922155421648444581,3198213531065836551,14039811282428926896,794,0,10,10,10,10
1706585991.5727625,3,16702165101013137215,13061899743690027536,4388244107529738877,7869932515244797359,14039811282428926896,794,0,10,10,10,10
1706585991.5727625,4,16702165101013137215,13061899743690027536,12034902762780573177,8083996639541506735,2411802542797214497,792,1,10,10,10,10
1706585991.6726122,1,7610857899465652753,5988982285028798625,3502940906385559039,10486228112055883686,13777842570036917098,729,1,10,10,10,10
1706585991.6726122,2,7610857899465652753,5988982285028798625,13360914579855071653,5469627183762724334,13777842570036917098,729,0,10,10,10,10
1706585991.6726122,3,7610857899465652753,5988982285028798625,8231521153680963215,16367541712866534209,13777842570036917098,729,0,10,10,10,10
1706585991.6726122,4,7610857899465652753,5988982285028798625,9000638085319572542,5860611799456608938,8899927161854998384,733,1,10,10,10,10
1706585991.772454,1,12129183543419484557,1849420815395518290,15417316224087466029,10636623861877036575,4913508419843876488,752,1,10,10,10,10
1706585991.772454,2,12129183543419484557,1849420815395518290,9144742526514570403,1709068097266466696,4913508419843876488,752,0,10,10,10,10
1706585991.772454,3,12129183543419484557,1849420815395518290,3181889302858763601,15539688242075412378,4913508419843876488,752,0,10,10,10,10
1706585991.772454,4,12129183543419484557,1849420815395518290,10942993276568629176,8288545268713810569,8833144179849932577,748,1,10,10,10,10
1706585991.8730862,1,12942458507773887738,9829416789632023001,2239390657340892921,18323691988186402798,10273313363293497594,777,1,10,10,10,10
1706585991.8730862,2,12942458507773887738,9829416789632023001,3984389633401918278,6459599567626449925,10273313363293497594,777,0,10,10,10,10
1706585991.8730862,3,12942458507773887738,9829416789632023001,11875930139131644178,11553074042999014926,10273313363293497594,777,0,10,10,10,10
1706585991.8730862,4,12942458507773887738,9829416789632023001,8748331816812298086,13496707064796372059,9583290786644259443,767,1,10,10,10,10
1706585991.9729242,1,7359639949005490135,16964694038668947952,10661514707700993444,7418151917297912896,14554522948035433242,713,1,10,10,10,10
1706585991.9729242,2,7359639949005490135,16964694038668947952,16410207948575061928,8876042857383079590,14554522948035433242,713,0,10,10,10,10
1706585991.9729242,3,7359639949005490135,16964694038668947952,9511722045625830908,18185477640633539127,14554522948035433242,713,0,10,10,10,10
1706585991.9729242,4,7359639949005490135,16964694038668947952,3607177351864892788,17949483953909759110,3552535906758463562,713,1,10,10,10,10
1706585992.0727515,1,12792547760722626705,12255954228013314181,11667877853743914982,6446275015286756368,1004204548869534191,702,1,10,10,10,10
1706585992.0727515,2,12792547760722626705,12255954228013314181,6280540319175669798,9278396062466044687,1004204548869534191,702,0,10,10,10,10
1706585992.0727515,3,12792547760722626705,12255954228013314181,17775657652112945963,8530608905669780922,1004204548869534191,702,0,10,10,10,10
1706585992.0727515,4,12792547760722626705,12255954228013314181,10897595857239820658,2395002197325025357,630829241679520157,700,1,10,10,10,10
1706585992.1725719,1,12885643665820401125,5148584215750940090,14920983692313929110,13558361999881063340,13517485860258128460,681,1,10,10,10,10
1706585992.1725719,2,12885643665820401125,5148584215750940090,2886702407158714599,12153174380072176415,13517485860258128460,681,0,10,10,10,10
1706585992.1725719,3,12885643665820401125,5148584215750940090,1944568763501245936,15069675759389136532,13517485860258128460,681,0,10,10,10,10
1706585992.1725719,4,12885643665820401125,5148584215750940090,7810989560100806423,16193896997105961968,743941092736092397,680,1,10,10,10,10
1706585992.2724161,1,16166794434068910200,13182993115400401561,2640077601460298200,2601264287359159511,16222080417757612154,729,1,10,10,10,10
1706585992.2724161,2,16166794434068910200,13182993115400401561,2679930494953798747,11849162690091011669,16222080417757612154,729,0,10,10,10,10
1706585992.2724161,3,16166794434068910200,13182993115400401561,785788298660888096,17290880872039622526,16222080417757612154,729,0,10,10,10,10
1706585992.2724161,4,16166794434068910200,13182993115400401561,5838289481309892305,1466729711637061612,6041861157085103514,724,1,10,10,10,10
1706585992.3730495,1,14660676034713318065,11373347645692748666,1808850300952131974,9554155422899767755,4735034212905438776,676,1,10,10,10,10
1706585992.3730495,2,14660676034713318065,11373347645692748666,4143080190818964724,640284568971941027,4735034212905438776,676,0,10,10,10,10
1706585992.3730495,3,14660676034713318065,11373347645692748666,4014921163907393081,9724840570205790387,4735034212905438776,676,0,10,10,10,10
1706585992.3730495,4,14660676034713318065,11373347645692748666,2563270835298080733,10960484061597922822,12497841485195293021,690,1,10,10,10,10
1706585992.472903,1,5706709077265098257,11872668100358838492,16634115114037358119,2769243335214188767,2845956565832415364,708,1,10,10,10,10
1706585992.472903,2,5706709077265098257,11872668100358838492,18078296251668574885,11818251128293964816,2845956565832415364,708,0,10,10,10,10
1706585992.472903,3,5706709077265098257,11872668100358838492,672796572325163849,17455117351900676779,2845956565832415364,708,0,10,10,10,10
1706585992.472903,4,5706709077265098257,11872668100358838492,16913144001375268624,5275520610869761814,15585627522161451049,708,1,10,10,10,10
1706585992.5727351,1,15446575114788209155,14010186431818897361,9560352870392907710,6512526179729219544,38353223056136092,717,1,10,10,10,10
1706585992.5727351,2,15446575114788209155,14010186431818897361,6206471191526510146,16705099591384846122,38353223056136092,717,0,10,10,10,10
1706585992.5727351,3,15446575114788209155,14010186431818897361,8597564529109960325,11829108268263084433,38353223056136092,717,0,10,10,10,10
1706585992.5727351,4,15446575114788209155,14010186431818897361,7651059503307488297,9592265748227573432,5655458421483111820,715,1,10,10,10,10
1706585992.6725721,1,15422159545697387293,5316527581317266977,11457978883795394756,15879389795221621095,5992195892805092128,703,1,10,10,10,10
1706585992.6725721,2,15422159545697387293,5316527581317266977,7645050817279410409,3152772322900761064,5992195892805092128,703,0,10,10,10,10
1706585992.6725721,3,15422159545697387293,5316527581317266977,7925059046343287145,17465273738500187181,5992195892805092128,703,0,10,10,10,10
1706585992.6725721,4,15422159545697387293,5316527581317266977,4900165920258708077,14797757285923179356,2525726144888865041,709,1,10,10,10,10
1706585992.7724135,1,9220357618464768992,17963762946529332835,1892629364190369861,13907680039459281092,11959671267252863505,727,1,10,10,10,10
1706585992.7724135,2,9220357618464768992,17963762946529332835,11321036197505608202,8252069414150355236,11959671267252863505,727,0,10,10,10,10
1706585992.7724135,3,9220357618464768992,17963762946529332835,7332539980990987562,6942063472608682684,11959671267252863505,727,0,10,10,10,10
1706585992.7724135,4,9220357618464768992,17963762946529332835,13216293934709860928,1582245054338096574,5340917984414528194,722,1,10,10,10,10
1706585992.8730593,1,17733945008973351601,9709166328803990886,18274330668090455953,7683728940581092492,4775473751273383712,777,1,10,10,10,10
1706585992.8730593,2,17733945008973351601,9709166328803990886,14805065996282511909,6470016816507660550,4775473751273383712,777,0,10,10,10,10
1706585992.8730593,3,17733945008973351601,9709166328803990886,4488887448499857488,17451293737981703592,4775473751273383712,777,0,10,10,10,10
1706585992.8730593,4,17733945008973351601,9709166328803990886,9530696317203245662,14413732820972233886,16343698604866676486,783,1,10,10,10,10
1706585992.9729133,1,2849605416225481559,13047010240407204225,14559342174913255986,16949869420990033598,12256363167474470181,762,1,10,10,10,10
1706585992.9729133,2,2849605416225481559,13047010240407204225,9413265232381821823,3163668457323870328,12256363167474470181,762,0,10,10,10,10
1706585992.9729133,3,2849605416225481559,13047010240407204225,17893387085759117688,14623721527632775475,12256363167474470181,762,0,10,10,10,10
1706585992.9729133,4,2849605416225481559,13047010240407204225,15295421489032469685,9992077144818397604,1047574629902797657,757,1,10,10,10,10
1706585993.0727654,1,1405644056917941113,1056023569904135404,5077935152428809251,12802822923047613964,2872535165212758661,711,1,10,10,10,10
1706585993.0727654,2,1405644056917941113,1056023569904135404,6293284691353740302,12088774342389703333,2872535165212758661,711,0,10,10,10,10
1706585993.0727654,3,1405644056917941113,1056023569904135404,18227698088868846153,16998171994355116324,2872535165212758661,711,0,10,10,10,10
1706585993.0727654,4,1405644056917941113,1056023569904135404,14545198288429379893,16714651166181868549,6124343668636105378,717,1,10,10,10,10
1706585993.1726196,1,12874030759132939169,13665985429840356961,8170079263171083384,11291201866660301501,18081039683646452200,698,1,10,10,10,10
1706585993.1726196,2,12874030759132939169,13665985429840356961,5857559167032501089,10290597954290623652,18081039683646452200,698,0,10,10,10,10
1706585993.1726196,3,12874030759132939169,13665985429840356961,16704854457373532798,1395804867617360583,18081039683646452200,698,0,10,10,10,10
1706585993.1726196,4,12874030759132939169,13665985429840356961,6399486302372721114,11333784493683201355,17856955911087535414,695,1,10,10,10,10
1706585993.2724576,1,637042316206410245,5642777824912939021,6127198759883763822,1046402515045115998,6216840298681739286,677,1,10,10,10,10
1706585993.2724576,2,637042316206410245,5642777824912939021,4263965769373194053,18146789671098802719,6216840298681739286,677,0,10,10,10,10
1706585993.2724576,3,637042316206410245,5642777824912939021,11966727954054161242,12210031511448565162,6216840298681739286,677,0,10,10,10,10
1706585993.2724576,4,637042316206410245,5642777824912939021,3316094550025939456,17516067743120165842,13911931232345941490,676,1,10,10,10,10
1706585993.3730862,1,851494201577420994,1873206302794964570,5222357448533809374,8893559750346940055,16289949921436656090,715,1,10,10,10,10
1706585993.3730862,2,851494201577420994,1873206302794964570,963681098687282210,572511913402652696,16289949921436656090,715,0,10,10,10,10
1706585993.3730862,3,851494201577420994,1873206302794964570,9455726539018291765,6887365583570656256,16289949921436656090,715,0,10,10,10,10
1706585993.3730862,4,851494201577420994,1873206302794964570,8429426571601148577,8649297186867565761,1882304136530253387,705,1,10,10,10,10
1706585993.4729223,1,1708992879453686824,18209131073939575549,5844279710517211262,2416838425179227042,897623164175734203,687,1,10,10,10,10
1706585993.4729223,2,1708992879453686824,18209131073939575549,61688283891485548,7758930167994455616,897623164175734203,687,0,10,10,10,10
1706585993.4729223,3,1708992879453686824,18209131073939575549,2173830964823307579,4255566964800740941,897623164175734203,687,0,10,10,10,10
1706585993.4729223,4,1708992879453686824,18209131073939575549,3170792117253844337,7610810692272189914,14435411535207620343,688,1,10,10,10,10
1706585993.5727663,1,4983377626863830295,14839201335107059630,3569117711509728477,12653383575803774759,4724851674564063703,697,1,10,10,10,10
1706585993.5727663,2,4983377626863830295,14839201335107059630,17324733668988845748,13389734804703530480,4724851674564063703,697,0,10,10,10,10
1706585993.5727663,3,4983377626863830295,14839201335107059630,13770421489956162853,11582757784421428371,4724851674564063703,697,0,10,10,10,10
1706585993.5727663,4,4983377626863830295,14839201335107059630,11226258523101840235,7089178567689289817,3826367338636418759,704,1,10,10,10,10
1706585993.6725996,1,1508945317785936211,15325291899590838895,16031227794986137957,12553334358518994805,11291441639754784831,720,1,10,10,10,10
1706585993.6725996,2,1508945317785936211,15325291899590838895,2278391087605851759,16590718270347043722,11291441639754784831,720,0,10,10,10,10
1706585993.6725996,3,1508945317785936211,15325291899590838895,6390710033494745274,9987646403300069191,11291441639754784831,720,0,10,10,10,10
1706585993.6725996,4,1508945317785936211,15325291899590838895,12382255149100451932,3188617436878773149,16832538406210248729,717,1,10,10,10,10
1706585993.7724397,1,6598317075805737846,5299005532756838398,17131302540317285328,18117503536075501396,12752158674717420712,675,1,10,10,10,10
1706585993.7724397,2,6598317075805737846,5299005532756838398,12524411086312148667,9794440424995082472,12752158674717420712,675,0,10,10,10,10
1706585993.7724397,3,6598317075805737846,5299005532756838398,11649764950324400545,18033628404613911616,12752158674717420712,675,0,10,10,10,10
1706585993.7724397,4,6598317075805737846,5299005532756838398,17954342411821263565,1635232729157167256,16377008893255417115,676,1,10,10,10,10
1706585993.8730731,1,7525745923244562682,16386012169444332258,8969370658663798556,9027409916423310848,8373061985678137737,711,1,10,10,10,10
1706585993.8730731,2,7525745923244562682,16386012169444332258,9485066468740153478,12450052596478405568,8373061985678137737,711,0,10,10,10,10
1706585993.8730731,3,7525745923244562682,16386012169444332258,16520222299889020960,344952286256979328,8373061985678137737,711,0,10,10,10,10
1706585993.8730731,4,7525745923244562682,16386012169444332258,1207473035993598625,18107596878175377661,8954461733507393154,719,1,10,10,10,10
1706585993.9729147,1,2729436288628278512,6196956056610536192,14517295228821076289,17028360905424374413,9392800800482513991,757,1,10,10,10,10
1706585993.9729147,2,2729436288628278512,6196956056610536192,4809656116628181608,6666343861412435493,9392800800482513991,757,0,10,10,10,10
1706585993.9729147,3,2729436288628278512,6196956056610536192,1366458862397999728,2345977328675669411,9392800800482513991,757,0,10,10,10,10
1706585993.9729147,4,2729436288628278512,6196956056610536192,15030954367328473260,1687043496759829795,9058377509129638291,754,1,10,10,10,10
1706585994.072752,1,15677357840061058038,12510506639747651325,9049932180457277805,15833767671535311702,1035744816122576363,736,1,10,10,10,10
1706585994.072752,2,15677357840061058038,12510506639747651325,9867636318595766174,13637170945437881274,1035744816122576363,736,0,10,10,10,10
1706585994.072752,3,15677357840061058038,12510506639747651325,8161471622410777363,10859183795197086717,1035744816122576363,736,0,10,10,10,10
1706585994.072752,4,15677357840061058038,12510506639747651325,5148648884549673391,5288978534405111760,14768213890657918695,736,1,10,10,10,10
1706585994.1725907,1,10384057995630297770,8732472632256376079,16007625163670491198,14130741213788041791,12351687685890843289,774,1,10,10,10,10
1706585994.1725907,2,10384057995630297770,8732472632256376079,5780644771135177085,7716538730051583486,12351687685890843289,774,0,10,10,10,10
1706585994.1725907,3,10384057995630297770,8732472632256376079,12101087664129895998,16732912606668547103,12351687685890843289,774,0,10,10,10,10
1706585994.1725907,4,10384057995630297770,8732472632256376079,15925663844252563975,3866661044914286718,13280303458975782815,785,1,10,10,10,10
1706585994.2724335,1,781430590636882606,18107925881515015591,8642279095377065153,1378965674155999647,5501747394478016543,723,1,10,10,10,10
1706585994.2724335,2,781430590636882606,18107925881515015591,16873544259078858556,812479807025747349,5501747394478016543,723,0,10,10,10,10
1706585994.2724335,3,781430590636882606,18107925881515015591,18190145799506836836,7978851936547098310,5501747394478016543,723,0,10,10,10,10
1706585994.2724335,4,781430590636882606,18107925881515015591,8506356081353402772,14768216365647214362,7989461430550961436,735,1,10,10,10,10
1706585994.3730803,1,8745804198005126204,15666321001510826176,4318568163977102398,2009263175752334922,13448330236765300334,731,1,10,10,10,10
1706585994.3730803,2,8745804198005126204,15666321001510826176,4121834648770383241,14121723007986753942,13448330236765300334,731,0,10,10,10,10
1706585994.3730803,3,8745804198005126204,15666321001510826176,8152369943440221982,15687318959859475874,13448330236765300334,731,0,10,10,10,10
1706585994.3730803,4,8745804198005126204,15666321001510826176,18248887198301497205,8444479233057348622,6689969011002879578,734,1,10,10,10,10
1706585994.472914,1,16823168171046734687,7640257720642766650,5443342963724634276,8117582962964028085,216002190017633569,675,1,10,10,10,10
1706585994.472914,2,16823168171046734687,7640257720642766650,969655601775730382,10210469904183476021,216002190017633569,675,0,10,10,10,10
1706585994.472914,3,16823168171046734687,7640257720642766650,7459853281667130393,10348588971911754533,216002190017633569,675,0,10,10,10,10
1706585994.472914,4,16823168171046734687,7640257720642766650,6501599996965080117,16289749276749148747,11505584613899713941,683,1,10,10,10,10
1706585994.5727508,1,8148933798659200762,13811178743358858018,5816300243155195438,8871841243103208078,2698130907636488881,697,1,10,10,10,10
1706585994.5727508,2,8148933798659200762,13811178743358858018,17587621252263887189,7665942392709904193,2698130907636488881,697,0,10,10,10,10
1706585994.5727508,3,8148933798659200762,13811178743358858018,15713492718923974334,17319075782439117274,2698130907636488881,697,0,10,10,10,10
1706585994.5727508,4,8148933798659200762,13811178743358858018,18272606074568044775,2149004370366216027,13817711200787897314,705,1,10,10,10,10
1706585994.6726027,1,4700482827530665896,7317704903431516229,12384413775012149223,17811494257625096586,7726178945706379324,708,1,10,10,10,10
1706585994.6726027,2,4700482827530665896,7317704903431516229,17943192089213732546,7636761278384733558,7726178945706379324,708,0,10,10,10,10
1706585994.6726027,3,4700482827530665896,7317704903431516229,10988931933226875149,13111022832882083471,7726178945706379324,708,0,10,10,10,10
1706585994.6726027,4,4700482827530665896,7317704903431516229,12827385337040361874,15232735933778428314,4805443274298725750,702,1,10,10,10,10
1706585994.7724364,1,2972267794384124153,9712839615420525431,7430671440626331309,11892873409773683023,17917710804255983796,715,1,10,10,10,10
1706585994.7724364,2,2972267794384124153,9712839615420525431,13692894351360795701,14831538762043705017,17917710804255983796,715,0,10,10,10,10
1706585994.7724364,3,2972267794384124153,9712839615420525431,15206048434565363308,14760974976975965662,17917710804255983796,715,0,10,10,10,10
1706585994.7724364,4,2972267794384124153,9712839615420525431,2822391069654039385,3706254489287912179,11133678826669162785,709,1,10,10,10,10
1706585994.8730822,1,3911633165375739671,2013812415053402579,12865459402391811725,14661408262682317973,9878211626940198057,716,1,10,10,10,10
1706585994.8730822,2,3911633165375739671,2013812415053402579,9918855863956050109,5993917349348697734,9878211626940198057,716,0,10,10,10,10
1706585994.8730822,3,3911633165375739671,2013812415053402579,13070067961967688660,15401484676338282336,9878211626940198057,716,0,10,10,10,10
1706585994.8730822,4,3911633165375739671,2013812415053402579,14632764982061443647,404214764761218464,3368151469099407777,721,1,10,10,10,10
1706585994.9729211,1,18395202978577176795,3342024002266034341,8810182585277416912,13225871838267114815,14904087915500198070,686,1,10,10,10,10
1706585994.9729211,2,18395202978577176795,3342024002266034341,8852006919923222414,2712412688725155411,14904087915500198070,686,0,10,10,10,10
1706585994.9729211,3,18395202978577176795,3342024002266034341,11538336034597171682,12831216680712244430,14904087915500198070,686,0,10,10,10,10
1706585994.9729211,4,18395202978577176795,3342024002266034341,9375431863225167880,5181117795596104834,325181231046004031,685,1,10,10,10,10
1706585995.0727596,1,2339406433482332044,6257827048050242275,7228839808281880506,13173744861032955032,167539473542429587,652,1,10,10,10,10
1706585995.0727596,2,2339406433482332044,6257827048050242275,16992413327744762032,11750295969314438599,167539473542429587,652,0,10,10,10,10
1706585995.0727596,3,2339406433482332044,6257827048050242275,11017182106789266940,16058945675188203155,167539473542429587,652,0,10,10,10,10
1706585995.0727596,4,2339406433482332044,6257827048050242275,6048875110718707834,12821735607152490708,820886943931764451,651,1,10,10,10,10
1706585995.1725838,1,5594734231211422652,12342222221927129,6581700581998424588,8681125495986149376,15632101734909495673,629,1,10,10,10,10
1706585995.1725838,2,5594734231211422652,12342222221927129,2765812821946816320,8529053881687828971,15632101734909495673,629,0,10,10,10,10
1706585995.1725838,3,5594734231211422652,12342222221927129,12808899600516152304,255756655661278795,15632101734909495673,629,0,10,10,10,10
1706585995.1725838,4,5594734231211422652,12342222221927129,8431831833663831561,5180675025422600351,10552750534329033979,625,1,10,10,10,10
1706585995.2724216,1,456705638169734189,12421988793096496582,14779261076657799271,6533325178860333972,12257579636925124888,613,1,10,10,10,10
1706585995.2724216,2,456705638169734189,12421988793096496582,7604541845474222084,5953154270396516273,12257579636925124888,613,0,10,10,10,10
1706585995.2724216,3,456705638169734189,12421988793096496582,8538528050722954556,6992380319324910781,12257579636925124888,613,0,10,10,10,10
1706585995.2724216,4,456705638169734189,12421988793096496582,10773044067354200422,14526860845055840338,10802821888510639651,616,1,10,10,10,10
1706585995.3730602,1,17946376350169746688,14317938067850751405,7378351735284664468,11389284821594700706,13570080370042176070,617,1,10,10,10,10
1706585995.3730602,2,17946376350169746688,14317938067850751405,10295216737720908316,17836922683320797485,13570080370042176070,617,0,10,10,10,10
1706585995.3730602,3,17946376350169746688,14317938067850751405,15832020800301285914,14265844237400949875,13570080370042176070,617,0,10,10,10,10
1706585995.3730602,4,17946376350169746688,14317938067850751405,17216899209711507658,7152165497347560512,4994070831493656633,615,1,10,10,10,10
1706585995.4729037,1,9366977063948599091,4500733646821876591,12183515886722037226,15953404236390779732,17564881228910866895,570,1,10,10,10,10
1706585995.4729037,2,9366977063948599091,4500733646821876591,5531681189373606274,7614581204184278537,17564881228910866895,570,0,10,10,10,10
1706585995.4729037,3,9366977063948599091,4500733646821876591,13197518357004188023,44730854885819235,17564881228910866895,570,0,10,10,10,10
1706585995.4729037,4,9366977063948599091,4500733646821876591,16253680386478872943,3306963436844503514,16446671503088226013,569,1,10,10,10,10
1706585995.572737,1,7891327094832941699,904465649159860828,2417386958535002820,2615957960740682465,3850456858843181533,542,1,10,10,10,10
1706585995.572737,2,7891327094832941699,904465649159860828,3109065148434359980,16192780418046844530,3850456858843181533,542,0,10,10,10,10
1706585995.572737,3,7891327094832941699,904465649159860828,3810078493100758603,11613899906629257925,3850456858843181533,542,0,10,10,10,10
1706585995.572737,4,7891327094832941699,904465649159860828,17364518436250021447,2994801764082520027,7669065642755621034,542,1,10,10,10,10
1706585995.6725798,1,15077189621170123819,2091411484937534484,7469916013282886773,8716192024273995115,12438014232701044012,549,1,10,10,10,10
1706585995.6725798,2,15077189621170123819,2091411484937534484,9462890244993758320,12149594446657064423,12438014232701044012,549,0,10,10,10,10
1706585995.6725798,3,15077189621170123819,2091411484937534484,15288250170674957618,12787831771944394736,12438014232701044012,549,0,10,10,10,10
1706585995.6725798,4,15077189621170123819,2091411484937534484,513310648131318893,9555730723103747185,8517062135860638502,549,1,10,10,10,10
1706585995.772423,1,6765534997182125552,11166879936563382455,11576261035292516288,4645514872957383651,5339625003277549973,578,1,10,10,10,10
1706585995.772423,2,6765534997182125552,11166879936563382455,17425550244720904288,11780669464991768694,5339625003277549973,578,0,10,10,10,10
1706585995.772423,3,6765534997182125552,11166879936563382455,2324499358408327768,17281340799418956014,5339625003277549973,578,0,10,10,10,10
1706585995.772423,4,6765534997182125552,11166879936563382455,14922689904508582956,13113157964904939663,11379530149814765646,584,1,10,10,10,10
1706585995.8730571,1,11772250956825093412,5075118870242978982,4698584056763307277,10952031246834179341,1686674167908763991,614,1,10,10,10,10
1706585995.8730571,2,11772250956825093412,5075118870242978982,15042584676520612895,12905654655802181714,1686674167908763991,614,0,10,10,10,10
1706585995.8730571,3,11772250956825093412,5075118870242978982,59717663565183437,2709845064442827837,1686674167908763991,614,0,10,10,10,10
1706585995.8730571,4,11772250956825093412,5075118870242978982,4125416135356162114,10252017946957497649,1828939222905088936,617,1,10,10,10,10
1706585995.9728899,1,12028300369393831178,13159738918324009908,8018923379238785248,4245460351601187466,8147242674382547469,686,1,10,10,10,10
1706585995.9728899,2,12028300369393831178,13159738918324009908,13838628751149993636,9435355776770946832,8147242674382547469,686,0,10,10,10,10
1706585995.9728899,3,12028300369393831178,13159738918324009908,6666499406716104100,16656354825302832030,8147242674382547469,686,0,10,10,10,10
1706585995.9728899,4,12028300369393831178,13159738918324009908,99309852803245872,16343330755545494796,8025990135181188676,695,1,10,10,10,10
1706585996.0727203,1,15435026357057837966,330454184107203123,15611075158843225971,8275034644535880544,14526183478547750295,713,1,10,10,10,10
1706585996.0727203,2,15435026357057837966,330454184107203123,10540489523061024338,12733430663058455371,14526183478547750295,713,0,10,10,10,10
1706585996.0727203,3,15435026357057837966,330454184107203123,9283903568891713612,15808514623717491498,14526183478547750295,713,0,10,10,10,10
