run,start_s,rows,gt_common_samples,error_median,residual_median,transient_frames,effective_min,novel_accepted,invalid_rejected,added,speed_max,angular_speed_max,csv_gap_max
run03,316,10,9,0.11519696127423504,0.060310379,0,896,0,0,1758,0.16701493085345515,0.12713506465216176,0.1001594066619873
run03,317,10,9,0.15020497750018164,0.0617383925,0,914,0,0,2708,1.0596112027584352,0.22323114927379512,0.10019063949584961
run03,318,9,7,0.30495341399626097,0.06534151,0,947,0,0,2581,2.0900752725505134,0.13380662984156594,0.1999363899230957
run03,319,9,9,0.37674127058683143,0.064342992,0,915,0,0,2470,2.841303178138216,0.1563175349188802,0.2000596523284912
run03,320,10,10,0.3384879843116246,0.067131838,0,891,0,0,3110,2.795424011375907,0.153601959441841,0.10018634796142578
run03,321,10,8,0.4050194674211737,0.0691031565,1,831,40,1023,3036,3.125533520040873,0.5319830170904967,0.10012102127075195
run03,322,9,4,0.6947059708765064,0.139876752,4,765,104,3916,3341,3.2611368644857595,0.567925563309806,0.19997334480285645
run03,323,10,9,0.3840722483270281,0.0782129475,0,766,0,0,3502,1.955114015815189,0.40297052281055784,0.1005101203918457
run03,324,10,8,0.11600981221454992,0.087921268,0,775,0,0,4422,1.2562080973666465,0.45577123212043397,0.10015273094177246
run03,325,8,7,0.39752999190230875,0.0999122295,2,709,44,2163,2853,2.320668055919175,0.4570407515791267,0.2002108097076416
run03,326,10,10,0.5079963377547654,0.1056607325,1,729,28,988,6235,2.17708317972511,0.3573731034964437,0.10011506080627441
run03,327,10,9,0.37347670685597123,0.081267646,0,686,0,0,3862,2.6800532875718925,0.3437641729140434,0.10027885437011719
run03,328,8,6,0.2593903988716829,0.089339365,1,668,41,877,2988,2.0632153264569824,0.4117149837440648,0.20003533363342285
run03,329,10,9,0.22894886365762704,0.07160084850000001,0,700,0,0,3272,1.410813755710425,0.18716920240838922,0.10008859634399414
run03,330,10,8,0.31829939498919574,0.080110672,0,698,0,0,3543,1.769973308844276,0.37168983806409606,0.10005664825439453
run03,331,10,8,0.21773528666930847,0.0717748225,0,664,0,0,3097,1.3928705153142735,0.33582160700839153,0.10013437271118164
run03,332,9,8,0.32984759654214124,0.074078926,0,677,0,0,3055,1.68700933055994,0.3514013404610546,0.19978547096252441
run03,333,10,10,0.2739395203376716,0.0749873945,0,627,0,0,3179,2.1210356615918613,0.3218873936606848,0.10012578964233398
run03,334,10,9,0.2312366195732365,0.07315724800000001,0,596,0,0,2378,1.759328469768479,0.16374475544441466,0.10014772415161133
run03,335,10,9,0.30224350202563194,0.071609601,0,584,0,0,2347,1.7977116006887983,0.21314518153239295,0.10037040710449219
run03,336,10,0,,0.16035091499999998,6,627,53,7278,3341,3.0760773982046725,0.4585534843502535,0.10019969940185547
run03,337,10,9,0.473883724593942,0.0794856135,0,566,0,0,3264,3.749279680569881,0.3053713811078373,0.10020709037780762
run03,338,10,9,0.25644027812366554,0.0760794515,0,554,0,0,2622,3.2283549017785096,0.20163770710448065,0.10004854202270508
run03,339,10,10,0.25286800250222924,0.0704645525,0,551,0,0,2861,2.624943387298715,0.21965641305713227,0.10006380081176758
run03,340,10,8,0.45792099446082435,0.0820840035,0,556,0,0,3529,3.064558766122025,0.44026345499822517,0.1004951000213623
run03,341,8,7,0.3207426474201032,0.1046195755,1,551,46,976,3288,2.383082263634749,0.44315799445534293,0.20002436637878418
run03,342,10,6,0.31696437728503957,0.070681491,3,540,12,4207,1866,0.8315892093549764,0.6950253756535257,0.19965887069702148
run03,343,10,8,0.14534572396212342,0.066114537,2,474,3,2525,1885,0.709950520831309,0.6185805874826218,0.10024547576904297
run03,344,10,9,0.08250060455025959,0.057732099999999995,0,572,0,0,1488,1.271191798753219,0.07869368178239,0.10013437271118164
run03,345,10,8,0.11016212620355396,0.059227059,0,579,0,0,1671,1.8020737917593672,0.07414182824509997,0.10005426406860352
run03,346,10,10,0.07103772554887054,0.058355135,0,593,0,0,1784,1.8324400699896068,0.05907745730330872,0.10015153884887695
run03,347,9,7,0.08181634433462974,0.058809088,0,618,0,0,1574,1.5215085152919032,0.04198305449380839,0.20009088516235352
run03,348,10,6,0.16759054348998453,0.109837295,4,625,66,6441,2427,2.0072275068580616,1.1350558163933715,0.10030794143676758
run03,349,10,9,0.14086235576046074,0.055746588,0,681,0,0,1840,0.4007852367408966,1.3111332184528766,0.10047650337219238
run03,350,9,7,0.08905847963373445,0.053974705,0,673,0,0,1435,0.3664357169257577,1.3403560121740563,0.20011115074157715
run03,351,10,8,0.12045246904595369,0.059152875,0,647,0,0,1887,0.4150941961313405,1.3903356627574175,0.10006999969482422
run03,352,10,9,0.23192550443867496,0.0629197195,1,588,0,1034,1858,0.8352227974759721,1.4223825156829826,0.10044193267822266
run03,353,9,7,0.16282871876636723,0.281432431,9,613,1210,19732,2180,0.6406123692901531,0.5959536479724294,0.20021796226501465
run03,354,8,6,0.7968736094171518,0.30109849050000004,8,786,430,18262,1124,2.0106437942570152,0.11351368832486625,0.20032310485839844
run03,355,10,4,0.49858288417931107,0.0815136155,3,656,31,4457,2515,3.491779131918797,0.16410999782691957,0.1000819206237793
run03,356,8,0,,0.0646643755,0,692,0,0,2593,1.5137065442424602,0.06362968710199389,0.20005011558532715
run03,357,8,0,,0.0584636345,0,756,0,0,2063,1.4299906838340801,0.049031478983258416,0.20016241073608398
run03,358,10,0,,0.061580368999999996,1,820,3,1547,3124,1.7286251104625003,0.34927338527411517,0.10018801689147949
run03,359,9,0,,0.207502488,5,891,167,9496,2331,2.561745075909749,1.2411222971349456,0.20075607299804688
run03,360,9,0,,0.055376606,0,942,0,0,2444,0.578765519129852,1.2374000313271512,0.20004677772521973
run03,361,10,0,,0.06231106,1,901,10,1356,2447,0.5250250798397954,1.1764425223662958,0.10006308555603027
run03,362,10,0,,0.0731251515,4,893,74,7657,1626,1.1582861343338753,0.19050213777705347,0.10048341751098633
run03,363,10,0,,0.0583809195,0,893,0,0,2690,0.39283268131194315,0.19834902696955947,0.10003042221069336
run03,364,9,0,,0.054375108,0,883,0,0,2022,0.8869589290139993,0.17880862364666314,0.19985365867614746
run03,365,8,0,,0.063399714,0,912,0,0,2835,1.135374339339447,0.300778270133943,0.30003833770751953
run03,366,10,0,,0.07895658750000001,0,871,0,0,5034,1.3825255026581487,0.4302128788086906,0.10087227821350098
run03,367,10,0,,0.056168968,0,863,0,0,2320,1.3059299359937782,0.41892374863670917,0.10010147094726562
run03,368,8,0,,0.058331719000000004,0,848,0,0,2172,1.861098735837022,0.35655121170963294,0.20017290115356445
run03,369,8,0,,0.2746138005,6,911,208,13670,2126,2.960907593237979,0.5545725996567213,0.20013022422790527
run03,370,9,0,,0.239903498,7,761,219,12359,1268,2.5391637495268933,0.5766725243268374,0.1997530460357666
run03,371,8,0,,0.1593971965,4,754,308,7756,2395,1.512550700602276,0.43408233266255186,0.1998896598815918
run03,372,8,0,,0.2757348075,8,801,503,18910,1204,1.1465528337808024,0.20522507388674913,0.1999502182006836
run03,373,9,0,,0.267231424,9,779,1224,18425,1987,1.5872246522202187,0.5390177460387249,0.20015239715576172
run03,374,8,0,,0.21486801100000003,8,910,1912,13974,2653,3.533787401778432,0.276263536631931,0.2000422477722168
run03,375,8,0,,0.18837825,8,1058,822,12939,1968,2.0753016948481005,0.1582571800224559,0.2001347541809082
run03,376,9,0,,0.185066992,9,1317,254,14779,1803,1.3684110755271588,0.08855798278253908,0.2001640796661377
run03,377,8,0,,0.1868155325,8,1391,166,12777,1443,0.966963304242463,0.15754442906750216,0.2999236583709717
run03,378,7,2,1.7199158211129109,0.178354655,7,1397,64,11104,1254,0.7187271114966802,0.07486519404247441,0.39995622634887695
run03,379,10,8,1.7810001142916,0.15861945,10,1418,140,15066,2165,0.8906964656321993,0.09157784747172298,0.10013437271118164
run03,380,6,5,1.734444165244834,0.1689302315,6,1523,109,8845,1182,0.5052060768305324,0.1269383964789214,0.2001175880432129
run03,381,9,8,1.73161709274058,0.184523715,9,1309,598,13964,2017,2.8271241433067043,0.21180215619534076,0.29993724822998047
run03,382,8,6,1.5905989111870114,0.18203766700000001,8,1516,98,11852,1325,1.4079472351544713,0.2660753654923313,0.19990992546081543
run03,383,8,5,1.6484453794375942,0.1673004355,8,1477,89,11667,1541,1.366728743092193,0.09800977649372965,0.19992876052856445
run03,384,8,5,1.6038704860372976,0.1801789545,8,1509,128,11858,1719,0.8858963038015064,0.06647328804243523,0.20012879371643066
run03,385,9,5,1.5417727459307236,0.155891751,7,1547,89,10108,5046,1.5206486141970792,0.07476640260671565,0.2001171112060547
run03,386,8,6,1.5425943425963335,0.11627177350000001,2,1454,44,2681,8269,1.451398552916728,0.1607109982406581,0.3000495433807373
run03,387,7,7,1.566364755296462,0.078991884,0,1713,0,0,7689,1.510170997844378,0.1018673838139052,0.30030131340026855
run03,388,10,7,1.5833200949521096,0.0739285115,0,1667,0,0,9274,1.3279510926683702,0.13121538625013027,0.19986987113952637
run03,389,6,4,1.5572029766063797,0.0646475455,0,1461,0,0,4293,0.44080134812884403,0.047575206522195636,0.29979825019836426
run03,390,9,7,1.614084899815344,0.06510738,1,803,75,800,5282,1.0196501290734616,0.36298394863874583,0.2000436782836914
run03,391,8,7,1.6549597094116875,0.0651590225,0,930,0,0,3518,0.5129470023404055,0.0999795759131584,0.19983506202697754
run03,392,8,6,1.6558255562765898,0.060497674,0,995,0,0,2388,0.2379126518468929,0.08258651428076637,0.3001217842102051
run03,393,9,8,1.6619739528064417,0.059231893,0,960,0,0,2516,0.2291981783268479,0.023223872222976578,0.20006132125854492
run03,394,10,9,1.661810181711177,0.0588761865,0,977,0,0,1970,0.10914128392330832,0.013253914899958811,0.10011816024780273
run03,395,9,7,1.6627306350787654,0.056063325,0,994,0,0,1228,0.1060107108353753,0.0124536664572121,0.10002565383911133
run03,396,8,7,1.6611466092944955,0.055698486,0,992,0,0,951,0.10077127176152939,0.009124125367369675,0.30011582374572754
run03,397,8,6,1.6627498346285647,0.055620334,0,983,0,0,738,0.07341276015288997,0.0058146142165346575,0.20003843307495117
run03,398,8,8,1.6615705701268544,0.053625859,0,959,0,0,696,0.0762165053991071,0.005933369010702456,0.19994068145751953
run03,399,9,8,1.6618975484685061,0.053090444,0,963,0,0,736,0.06741861311507319,0.003743897871561091,0.20012736320495605
run03,400,9,8,1.6610023221138772,0.052312513,0,953,0,0,691,0.062112804355686536,0.005827676735155793,0.20000934600830078
