frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
516,1624181142.160583973,1624181142.260464668,521,520,0,0.093434430,0.155320219,0,1,0,0,1,11.343840353,64.903625742,-25.360328890,-0.043312532,0.014531382,-0.061142358,0.997082983,1814,518,0.285556781,0.063356414,0.046057609,0.028507345,0.307793968,72.438814067,1597,0.789533803,257.373553499,298.017354017,705.494575180,0.204121276,0.161160647,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002126,0.000004056,0.000008751,-0.094955566,-0.108785853,-0.989519620,0.000000005,0.000000008,0.000000020,0.211041384,0.974552949,-0.075551855,0.000000000,0.383703933,0.236953614,5.478340570,0.013932839,58.167908299,0,371,344,27,0.204520397,0,0,0,0,0,0,1443,0,163884,320760,0,0,0,1078323
517,1624181142.260581493,1624181142.360426188,522,521,0,0.150068109,0.193839217,0,1,0,0,1,11.402477247,65.201286714,-25.382296707,-0.046427720,0.017600861,-0.060657031,0.996922966,1792,543,0.303013393,0.066056029,0.043161858,0.025336716,0.350669539,87.757566416,1552,0.806188747,256.075122973,301.209009921,693.920803159,0.204662814,0.164996858,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002132,0.000003889,0.000009256,-0.081804381,-0.106211105,-0.990972878,0.000000004,0.000000004,0.000000017,0.240733960,0.969473340,-0.046568270,0.000000000,0.377835052,0.249122484,5.559487883,0.013172928,58.757002895,0,344,315,29,0.191964286,0,0,0,0,0,0,1448,0,164035,321104,0,0,0,1079771
518,1624181142.360579014,1624181142.460448265,523,522,0,0.168602528,0.234382559,0,1,0,0,1,11.474113849,65.483431027,-25.395994509,-0.051402661,0.022760123,-0.060652790,0.996574625,1776,486,0.273648649,0.065873158,0.047242965,0.028625778,0.289308921,89.448283152,1549,0.787708875,242.198277401,284.202363394,693.760407020,0.198496975,0.156357829,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002224,0.000004100,0.000010631,-0.096205247,-0.117865172,-0.988358413,0.000000004,0.000000005,0.000000023,0.259513621,0.964493969,-0.049031261,0.000000000,0.372683383,0.238833022,5.634113174,0.012740048,60.791715853,0,360,336,24,0.202702703,0,0,0,0,0,0,1416,0,164195,321464,0,0,0,1081187
519,1624181142.460576773,1624181142.560596943,524,523,0,0.205783919,0.261133721,0,1,0,0,1,11.546858155,65.751111511,-25.417659835,-0.054466343,0.030848054,-0.060718378,0.996190290,1821,523,0.287204833,0.069819279,0.047379585,0.028390635,0.359251007,66.499430465,1594,0.799542624,287.638606274,305.322427816,681.509908944,0.225692557,0.180450819,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002211,0.000004072,0.000008375,-0.102886024,-0.075831162,-0.991798417,0.000000004,0.000000005,0.000000020,0.227341830,0.973799849,-0.005435682,0.000000000,0.374661293,0.241093505,5.703029351,0.013712166,61.458892850,0,365,337,28,0.200439319,0,0,0,0,0,0,1456,0,164369,321829,0,0,0,1082643
520,1624181142.560574293,1624181142.660644293,525,524,0,0.171976011,0.228412808,0,1,0,0,1,11.615576719,66.008140170,-25.408788526,-0.056558562,0.038052489,-0.060124988,0.995860494,1834,518,0.282442748,0.065959923,0.046853128,0.030935180,0.309348123,81.565963833,1597,0.790258534,281.171906690,318.971194452,661.899778084,0.222791088,0.176062559,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002178,0.000003934,0.000009368,-0.101774454,-0.069052640,-0.992408028,0.000000004,0.000000006,0.000000017,0.280518825,0.959744691,-0.014117947,0.000000000,0.371588098,0.244725344,5.720785895,0.013301485,63.121301512,0,371,350,21,0.202290076,0,0,0,0,0,0,1463,0,164523,322200,0,0,0,1084106
521,1624181142.660571814,1624181142.760670662,526,525,0,0.184038169,0.233928904,0,1,0,0,1,11.683048219,66.243707299,-25.390539530,-0.056190707,0.047171355,-0.059445530,0.995531866,1866,532,0.285101822,0.113839703,0.054091073,0.038836038,0.538687803,83.399689677,1631,0.795708575,297.779147364,343.896474248,656.125064068,0.229449060,0.182574585,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002324,0.000004063,0.000007627,-0.119285923,-0.094885107,-0.988315580,0.000000003,0.000000004,0.000000013,0.248816261,0.962404133,-0.108943810,0.000000000,0.379234374,0.237834768,5.714641695,0.012382256,64.220536361,0,475,433,42,0.254555198,0,0,0,0,0,0,1391,0,164724,322675,0,0,0,1085497
522,1624181142.760569334,1624181142.860605478,527,526,0,0.194940210,0.248114882,0,1,0,0,1,11.752900769,66.474691813,-25.384001838,-0.050556982,0.051061828,-0.059370585,0.995646431,1858,534,0.287405813,0.072201350,0.045654908,0.031121381,0.402779481,83.261255201,1621,0.792450860,292.805835498,321.507815010,670.249194111,0.227942009,0.180632841,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002264,0.000003985,0.000008025,-0.125767013,-0.155815227,-0.979747046,0.000000004,0.000000004,0.000000019,0.250082393,0.961725212,-0.111997378,0.000000000,0.384666951,0.221538505,5.716442407,0.011327550,65.973721341,0,408,379,29,0.219590958,0,0,0,0,0,0,1450,0,164923,323083,0,0,0,1086947
523,1624181142.860566854,1624181142.960552454,528,527,0,0.214878292,0.258004424,0,1,0,0,1,11.818613465,66.701942195,-25.387445325,-0.042285744,0.054675929,-0.059538326,0.995830129,1830,520,0.284153005,0.064975749,0.045511266,0.028438636,0.390637059,76.014407122,1615,0.788196331,290.597012819,329.163826427,653.176235505,0.228288592,0.179936231,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002300,0.000003733,0.000007998,-0.133635948,-0.134815810,-0.981817769,0.000000004,0.000000005,0.000000016,0.205866763,0.972793736,-0.106260163,0.000000000,0.384946463,0.202439303,5.709081317,0.009789343,67.421532247,0,363,337,26,0.198360656,0,0,0,0,0,0,1467,0,165082,323446,0,0,0,1088414
524,1624181142.960564613,1624181143.060430527,529,528,0,0.220892345,0.270506185,0,1,0,0,1,11.873643433,66.905471227,-25.401433427,-0.031502500,0.056203392,-0.059470706,0.996148586,1831,494,0.269797925,0.057257708,0.037900369,0.025593329,0.386197601,62.689309406,1580,0.786047918,277.486200220,323.041797852,641.427712642,0.223426808,0.175624177,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002345,0.000003766,0.000007519,-0.135679270,-0.159509744,-0.977828092,0.000000005,0.000000005,0.000000017,0.226304915,0.966305616,-0.122635810,0.000000000,0.377594473,0.193631107,5.669446025,0.010670180,68.111902279,0,404,376,28,0.220644457,0,0,0,0,0,0,1427,0,165278,323850,0,0,0,1089841
525,1624181143.060562134,1624181143.160396576,530,529,0,0.280965044,0.324338185,0,1,0,0,1,11.934728053,67.104771031,-25.423051941,-0.020627279,0.056166549,-0.059916768,0.996408458,1817,496,0.272977435,0.064380657,0.044511743,0.029562302,0.358073905,57.008885327,1572,0.781748254,277.295364281,306.766673556,644.846216964,0.225643666,0.176396542,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002268,0.000003906,0.000006239,-0.178213202,-0.157934074,-0.971234721,0.000000004,0.000000006,0.000000014,0.008857055,-0.993701192,0.111711652,0.000000000,0.369769536,0.193734266,5.587215474,0.010795787,67.802994385,0,395,364,31,0.217391304,0,0,0,0,0,0,1422,0,165480,324245,0,0,0,1091263
526,1624181143.160559654,1624181143.258903027,531,530,0,0.304645773,0.341740740,0,1,0,0,1,11.990959611,67.292383631,-25.430733356,-0.008686527,0.054942659,-0.060182598,0.996636294,1737,493,0.283822683,0.062086974,0.040524866,0.025568842,0.368404941,56.089243746,1545,0.776812284,252.433740361,322.643050096,625.098187601,0.210330781,0.163387534,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002299,0.000003894,0.000005946,-0.163112236,-0.103830439,-0.981128757,0.000000004,0.000000005,0.000000014,0.135172697,-0.987765337,0.077768767,0.000000000,0.362458662,0.177101995,5.491946251,0.010934060,67.405415566,0,386,356,30,0.222222222,0,0,0,0,0,0,1351,0,165663,324631,0,0,0,1092614
527,1624181143.260557175,1624181143.360464573,532,531,0,0.294325071,0.323299355,0,1,0,0,1,12.039832996,67.483158785,-25.448181282,0.005838184,0.053616461,-0.061214499,0.996666432,1724,435,0.252320186,0.063456485,0.043192499,0.029631545,0.254393553,66.600273568,1491,0.768295545,221.717949012,297.269136234,626.541572010,0.193550766,0.148704191,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002398,0.000004167,0.000007172,-0.093749197,-0.049291382,-0.994374903,0.000000005,0.000000010,0.000000022,0.097071587,0.993778438,-0.054603318,0.000000000,0.349066079,0.177701474,5.362616195,0.010649036,67.886857501,0,400,374,26,0.232018561,0,0,0,0,0,0,1324,0,165873,325031,0,0,0,1093938
528,1624181143.360554695,1624181143.459895849,533,532,0,0.296524408,0.381811513,0,1,0,0,1,12.079718362,67.677151117,-25.455103476,0.018554395,0.051751158,-0.061607435,0.996585208,1744,475,0.272362385,0.063320793,0.038779081,0.023953792,0.366170476,51.197176930,1511,0.776689651,258.721669109,306.880090619,607.976302434,0.220455441,0.171225459,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002422,0.000003893,0.000006310,-0.113097950,-0.101033895,-0.988433612,0.000000005,0.000000008,0.000000016,0.381507443,-0.917290041,0.114153630,0.000000000,0.343914766,0.178104696,5.243103910,0.010185464,67.662551799,0,397,352,45,0.227637615,0,0,0,0,0,0,1347,0,166080,325428,0,0,0,1095285
529,1624181143.460552216,1624181143.560524940,534,533,0,0.259770733,0.340548774,0,1,0,0,1,12.127789144,67.871148852,-25.470927012,0.032846733,0.049788051,-0.061700000,0.996310871,1742,502,0.288174512,0.067263155,0.046819021,0.024941078,0.341124226,53.409064779,1493,0.785968606,236.644350214,322.059908834,614.746869032,0.201665280,0.158502579,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002380,0.000003750,0.000005939,-0.094175192,-0.042009473,-0.994668908,0.000000005,0.000000010,0.000000016,0.242772142,-0.964927555,0.099882438,0.000000000,0.341677180,0.178564923,5.121044025,0.010166799,67.735821932,0,403,367,36,0.231343284,0,0,0,0,0,0,1339,0,166302,325831,0,0,0,1096624
530,1624181143.560549974,1624181143.660546780,535,534,0,0.162832089,0.239448143,0,1,0,0,1,12.158775339,68.058865754,-25.528963450,0.043804954,0.048081866,-0.062017939,0.995953330,1841,512,0.278109723,0.074877822,0.046307836,0.030946910,0.356144148,53.254720095,1561,0.793342223,253.048355538,347.589357746,637.769496498,0.204333723,0.162106570,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002318,0.000003584,0.000005656,-0.051297733,0.014574953,-0.998577044,0.000000004,0.000000006,0.000000016,0.347860860,-0.936047652,0.052986932,0.000000000,0.340848525,0.162680919,4.977620871,0.010061115,67.530713595,0,475,422,53,0.258011950,0,0,0,0,0,0,1366,0,166572,326306,0,0,0,1097990
531,1624181143.660547495,1624181143.760491610,536,535,0,0.093550136,0.181636846,0,1,0,0,1,12.200625455,68.263829261,-25.563587232,0.051149695,0.045814213,-0.062155105,0.995701516,1877,533,0.283963772,0.065346128,0.042203510,0.026911319,0.345625111,59.489520946,1582,0.789056579,256.895085458,335.561829668,655.830593530,0.205798010,0.162386274,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002213,0.000003547,0.000006071,-0.075846248,0.019516863,-0.996928502,0.000000004,0.000000006,0.000000016,0.098375933,-0.993423546,0.058581852,0.000000000,0.343112001,0.163613365,4.839066169,0.009776059,67.467930358,0,536,483,53,0.285562067,0,0,0,0,0,0,1341,0,166913,326842,0,0,0,1099331
532,1624181143.760545015,1624181143.860497952,537,536,0,0.067134974,0.127778284,0,1,0,0,1,12.239532517,68.476616824,-25.566058984,0.057360970,0.045671012,-0.062409539,0.995353669,1940,540,0.278350515,0.069248031,0.040791847,0.026813308,0.430485850,48.402569532,1656,0.797036402,304.742948829,358.056939961,657.092392848,0.230884712,0.184023520,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002261,0.000003617,0.000005376,-0.030809103,0.090527274,-0.995417305,0.000000005,0.000000005,0.000000013,0.059631704,0.991633520,-0.114485906,0.000000000,0.351440071,0.160215994,4.708800232,0.009652686,66.817870102,0,554,498,56,0.285567010,0,0,0,0,0,0,1386,0,167238,327396,0,0,0,1100717
533,1624181143.860542536,1624181143.960486412,538,537,0,0.043836111,0.077707001,0,1,0,0,1,12.282381238,68.714125283,-25.558444340,0.059224899,0.045194564,-0.063079346,0.995224024,1884,529,0.280785563,0.072880285,0.048405686,0.029857846,0.446289433,55.828806248,1614,0.792502618,302.850299346,339.157184158,637.091741161,0.236768418,0.187639591,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002320,0.000003641,0.000005320,-0.069522153,0.090454337,-0.993471028,0.000000004,0.000000005,0.000000013,0.049123367,0.998046621,-0.038598402,0.000000000,0.361222497,0.160105059,4.597958887,0.010574641,66.685391268,0,528,481,47,0.280254777,0,0,0,0,0,0,1356,0,167546,327924,0,0,0,1102073
534,1624181143.960540056,1624181144.060432673,539,538,0,0.040670996,0.082464033,0,1,0,0,1,12.322608584,68.950604908,-25.552794143,0.059528386,0.043869019,-0.062574950,0.995297069,1926,528,0.274143302,0.066439999,0.044523975,0.029053165,0.465036773,56.026180545,1632,0.795604901,310.515740841,349.429653444,638.481803711,0.239147594,0.190266998,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002315,0.000003760,0.000005254,-0.024474603,0.084097685,-0.996156902,0.000000004,0.000000004,0.000000011,-0.014387632,-0.984620371,0.174114102,0.000000000,0.367882936,0.160386164,4.507097545,0.010881222,66.681796590,0,539,497,42,0.279854621,0,0,0,0,0,0,1387,0,167843,328463,0,0,0,1103460
535,1624181144.060537815,1624181144.160443783,540,539,0,0.060717260,0.114045235,0,1,0,0,1,12.366662482,69.194242503,-25.552747656,0.057661983,0.042997696,-0.063037004,0.995415808,1925,538,0.279480519,0.056590671,0.037567981,0.025135579,0.489241898,62.490188574,1659,0.796360715,327.756776042,351.913773361,641.491877030,0.248082120,0.197562855,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002369,0.000003759,0.000005352,-0.019321772,0.067736004,-0.997516167,0.000000003,0.000000005,0.000000010,-0.020729232,-0.990254083,0.137721276,0.000000000,0.377783191,0.166480807,4.433261497,0.011745347,66.143567481,0,479,455,24,0.248831169,0,0,0,0,0,0,1446,0,168087,328942,0,0,0,1104906
536,1624181144.160535336,1624181144.260434389,541,540,0,0.047771214,0.092155805,0,1,0,0,1,12.408182484,69.434994189,-25.526854735,0.057660714,0.043571570,-0.062830747,0.995403967,1910,561,0.293717277,0.065724408,0.046063341,0.028480583,0.484522267,63.892189889,1661,0.794428000,319.944798460,344.203483267,655.396626645,0.242466017,0.192621793,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002292,0.000003716,0.000005095,-0.096407856,-0.010233798,-0.995289302,0.000000003,0.000000005,0.000000009,0.213473087,0.950305428,-0.226602812,0.000000000,0.386619606,0.165615562,4.374759714,0.011618815,65.716236273,0,489,457,32,0.256020942,0,0,0,0,0,0,1421,0,168341,329431,0,0,0,1106327
537,1624181144.260532856,1624181144.360495329,542,541,0,0.063276704,0.125308967,0,1,0,0,1,12.457271682,69.682875747,-25.524064923,0.054356261,0.042027036,-0.062658190,0.995667151,1908,554,0.290356394,0.072517818,0.043180094,0.026952305,0.454045212,66.011454849,1632,0.801333441,292.140235154,354.389250935,661.246689784,0.223387029,0.179007497,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002321,0.000003568,0.000005547,-0.068919623,-0.005259941,-0.997608349,0.000000004,0.000000005,0.000000011,0.184242106,0.975238005,-0.122334295,0.000000000,0.391788389,0.165145991,4.336051936,0.011025058,64.628930694,0,527,472,55,0.276205451,0,0,0,0,0,0,1381,0,168697,329958,0,0,0,1107708
538,1624181144.360530376,1624181144.460480928,543,542,0,0.063918398,0.116796316,0,1,0,0,1,12.496904407,69.948928666,-25.511311059,0.051835012,0.041847984,-0.062427416,0.995823627,1899,544,0.286466561,0.069193821,0.043488913,0.027590765,0.377001098,59.271658937,1624,0.795034433,280.223389502,353.126281490,657.786248895,0.217036321,0.172551348,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002348,0.000003452,0.000006179,-0.040574115,0.011401364,-0.999111480,0.000000005,0.000000006,0.000000013,0.121397288,0.985934613,-0.114872266,0.000000000,0.396172998,0.164481490,4.327109154,0.010037691,63.120099483,0,543,491,52,0.285939968,0,0,0,0,0,0,1356,0,169023,330501,0,0,0,1109064
539,1624181144.460527897,1624181144.560504198,544,543,0,0.079556007,0.126348590,0,1,0,0,1,12.544839474,70.219445693,-25.501621736,0.047966224,0.040872097,-0.062615641,0.996046181,1910,576,0.301570681,0.067165041,0.043692104,0.026794242,0.382532004,49.189929845,1640,0.798351447,293.158585624,359.372285006,656.765502162,0.223905444,0.178755235,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002176,0.000003457,0.000005544,-0.036844212,0.001933344,-0.999319151,0.000000005,0.000000005,0.000000010,0.007018666,-0.989462888,0.144616495,0.000000000,0.397337048,0.164851979,4.335806971,0.010670815,62.254624452,0,538,470,68,0.281675393,0,0,0,0,0,0,1372,0,169363,331039,0,0,0,1110436
540,1624181144.560525656,1624181144.660553455,544,544,0,0.099663458,0.140419268,0,1,0,0,1,12.589120973,70.504042481,-25.504047858,0.044494589,0.040206164,-0.062186232,0.996261295,1859,539,0.289940828,0.064083380,0.037771174,0.024986384,0.425661054,52.581971881,1615,0.788406193,290.488787292,334.943466574,647.843747247,0.228142828,0.179869218,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002258,0.000003628,0.000005527,-0.058665684,-0.017096050,-0.998131285,0.000000004,0.000000006,0.000000013,0.295838704,-0.947742857,0.119427544,0.000000000,0.403152695,0.165519164,4.378120408,0.010960560,60.805424855,0,495,452,43,0.266272189,0,0,0,0,0,0,1364,0,169664,331534,0,0,0,1111800
541,1624181144.660523176,1624181144.760510683,546,545,0,0.114717632,0.163304410,0,1,0,0,1,12.643287014,70.794736190,-25.509680502,0.039161377,0.039533130,-0.062637868,0.996483826,1780,568,0.319101124,0.059359617,0.040208310,0.024475398,0.425068948,47.996662171,1540,0.798564365,280.079619168,317.274603367,632.434898959,0.227746054,0.181869883,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002157,0.000003742,0.000004973,-0.062944170,0.031680345,-0.997514104,0.000000004,0.000000005,0.000000013,0.226120461,-0.967136538,0.116260286,0.000000000,0.397471752,0.074064542,4.432467026,0.012185397,59.035273480,0,420,392,28,0.235955056,0,0,0,0,0,0,1360,0,169874,331954,0,0,0,1113160
542,1624181144.760520697,1624181144.860523701,547,546,0,0.112620548,0.153662370,0,1,0,0,1,12.697249971,71.102663280,-25.496061200,0.034487814,0.039923469,-0.064492244,0.996522683,1788,520,0.290827740,0.062657838,0.044648901,0.027853964,0.318385847,56.509490044,1540,0.789810102,258.514464636,324.457877638,633.335214911,0.212540375,0.167866535,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002182,0.000003615,0.000005546,-0.065355299,-0.017034083,-0.997716656,0.000000004,0.000000006,0.000000016,0.140292272,0.985280546,-0.097674587,0.000000000,0.393252070,0.071943975,4.508797662,0.016195598,57.697685222,0,468,428,40,0.261744966,0,0,0,0,0,0,1320,0,170133,332422,0,0,0,1114480
543,1624181144.860518217,1624181144.960533381,548,547,0,0.113888588,0.125773777,0,1,0,0,1,12.747203200,71.401994766,-25.474300051,0.030737972,0.039699819,-0.067289870,0.996469355,1774,536,0.302142052,0.062489776,0.045933731,0.027638286,0.401919051,48.864878119,1530,0.792039387,261.218021088,321.339388132,629.262853385,0.215558387,0.170730733,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002237,0.000003792,0.000005362,0.000004314,0.031491364,-0.999504024,0.000000005,0.000000005,0.000000010,0.124455811,0.992140318,-0.012974583,0.000000000,0.393816170,0.072743315,4.601747099,0.021002227,56.340208772,0,435,401,34,0.245208568,0,0,0,0,0,0,1339,0,170373,332857,0,0,0,1115819
544,1624181144.960515738,1624181145.060468674,549,548,0,0.137974035,0.175095842,0,1,0,0,1,12.793919984,71.702053084,-25.461159563,0.028189735,0.040135113,-0.072508928,0.996161115,1747,506,0.289639382,0.067208148,0.045050992,0.026117443,0.352213568,49.152185555,1517,0.788140519,248.178612089,316.123214644,631.307341293,0.207575033,0.163598294,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002301,0.000003808,0.000005714,-0.028767949,0.044502850,-0.998594964,0.000000006,0.000000007,0.000000012,0.064284448,0.993783862,-0.090890845,0.000000000,0.392116968,0.066680331,4.696135687,0.031392674,55.663352579,0,401,365,36,0.229536348,0,0,0,0,0,0,1346,0,170600,333258,0,0,0,1117165
545,1624181145.060513496,1624181145.160381794,550,549,0,0.188107092,0.208095828,0,1,0,0,1,12.838590995,71.993902868,-25.486307596,0.025387642,0.039222403,-0.079278873,0.995756964,1745,514,0.294555874,0.063811856,0.043571549,0.027631371,0.340821330,50.481135508,1502,0.781020887,251.174045744,302.202431890,619.716893989,0.214112578,0.167226395,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002246,0.000003895,0.000005863,-0.023348357,0.035022119,-0.999113760,0.000000005,0.000000006,0.000000015,0.276313118,-0.960825074,0.021592527,0.000000000,0.391254339,0.066876813,4.796444578,0.044437795,55.336965088,0,377,344,33,0.216045845,0,0,0,0,0,0,1368,0,170802,333635,0,0,0,1118533
546,1624181145.160511017,1624181145.260422945,550,550,0,0.196654602,0.222498783,0,1,0,0,1,12.889498537,72.292752411,-25.478825970,0.024885548,0.038965880,-0.087444230,0.995095913,1759,495,0.281409892,0.059223028,0.039991822,0.024506290,0.307891180,51.591281325,1528,0.781335796,266.542974030,293.794326238,633.543795896,0.223257555,0.174439119,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002263,0.000003929,0.000006096,-0.091892909,-0.036063645,-0.995115625,0.000000005,0.000000009,0.000000015,0.098758696,-0.992901287,0.066285401,0.000000000,0.388228651,0.069486110,4.901983993,0.060437453,55.112066967,0,393,361,32,0.223422399,0,0,0,0,0,0,1366,0,171030,334028,0,0,0,1119899
547,1624181145.360506058,1624181145.460288286,552,551,0,0.209125785,0.234718587,0,1,0,0,1,12.987440413,72.890931995,-25.504879341,0.023249085,0.036678962,-0.106228024,0.993393044,1680,494,0.294047619,0.065971814,0.044336286,0.027916612,0.466977212,49.763462038,1456,0.789778786,260.945055102,287.144473561,601.828384317,0.226924941,0.179220505,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000003184,0.000005349,0.000006887,-0.079727242,-0.001740651,-0.996815197,0.000000004,0.000000005,0.000000012,0.282132580,-0.959033929,-0.025595523,0.000000000,0.398857834,0.068936249,5.310517274,0.097897727,54.270226390,0,360,327,33,0.214285714,0,0,0,0,0,0,1320,0,171215,334388,0,0,0,1121219
548,1624181145.460503578,1624181145.560251713,553,552,0,0.214962994,0.241924867,0,1,0,0,1,13.036108519,73.196892531,-25.529332289,0.022492866,0.034286468,-0.116874536,0.992299779,1707,479,0.280609256,0.067305402,0.042782278,0.027840031,0.393794773,50.027305188,1470,0.789339399,247.433844126,280.455879555,632.439192642,0.213244573,0.168322343,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002619,0.000004847,0.000006478,-0.091377550,-0.066434708,-0.993597792,0.000000006,0.000000008,0.000000017,0.062594851,0.993422358,-0.095884842,0.000000000,0.400239049,0.068357227,5.420797735,0.118230917,54.211732803,0,413,381,32,0.241944933,0,0,0,0,0,0,1294,0,171443,334801,0,0,0,1122513
549,1624181145.560501337,1624181145.660203695,554,553,0,0.211052154,0.263215821,0,1,0,0,1,13.092659338,73.492497460,-25.547765912,0.021623070,0.032555047,-0.126303616,0.991221473,1674,496,0.296296296,0.058112175,0.039028910,0.023433092,0.327667272,55.225719809,1452,0.790538394,233.833958664,292.154660191,621.873129004,0.203712650,0.161042671,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002356,0.000004336,0.000006690,-0.044902023,0.007583688,-0.998962610,0.000000005,0.000000006,0.000000015,0.184508536,0.981388111,-0.053235107,0.000000000,0.399566202,0.073408943,5.523415222,0.136974933,54.302565555,0,395,350,45,0.235961768,0,0,0,0,0,0,1279,0,171667,335196,0,0,0,1123792
550,1624181145.660498857,1624181145.760228395,555,554,0,0.198934150,0.239589484,0,1,0,0,1,13.142655385,73.796503601,-25.572268271,0.020961071,0.029370879,-0.136465500,0.989987451,1710,529,0.309356725,0.067945052,0.046595568,0.029012933,0.342003120,54.236727414,1499,0.803839389,260.381010352,295.743134378,648.831099667,0.216091852,0.173703142,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002217,0.000004112,0.000006388,-0.043168580,-0.037687591,-0.998356709,0.000000005,0.000000005,0.000000013,0.107967803,0.983338712,-0.146246131,0.000000000,0.398859150,0.066742906,5.620439456,0.157326617,54.351665921,0,431,395,36,0.252046784,0,0,0,0,0,0,1279,0,171892,335627,0,0,0,1125071
551,1624181145.760496378,1624181145.860300779,556,555,0,0.161788778,0.211098858,0,1,0,0,1,13.201821187,74.097202676,-25.576627339,0.022318070,0.027656636,-0.144747192,0.988830251,1720,516,0.300000000,0.067884352,0.049389800,0.034002152,0.338972133,54.097015911,1517,0.803172365,258.985563235,295.294862418,664.132051500,0.212559842,0.170722191,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002207,0.000004132,0.000006169,-0.063937817,-0.071233074,-0.995408361,0.000000005,0.000000005,0.000000011,0.146659747,-0.985116558,0.089645338,0.000000000,0.398526501,0.067230678,5.710605599,0.173941644,54.082040669,0,449,426,23,0.261046512,0,0,0,0,0,0,1271,0,172122,336076,0,0,0,1126342
