frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp,incremental_degenerate,incremental_stamp,imu_speed,imu_stamp,deskew_points,deskew_stamp,corner_points,corner_stamp,surface_points,surface_stamp
246,1706582004.264264584,7.307221889,-0.001394241,0.647173584,0.010299835,-0.059076294,0.120397435,0.990912894,2236,1706582004.063786030,1120,1706582002.364050627,0,1706582004.063786030,1.493258161,1706582004.477914572,23957,1706582004.264264584,489,1706582004.264264584,5064,1706582004.264264584
247,1706582004.463958740,7.596944809,0.008678388,0.666559339,0.010724490,-0.042134160,0.112136289,0.992741230,2302,1706582004.264264584,1120,1706582002.364050627,0,1706582004.264264584,1.427885304,1706582004.677973270,23942,1706582004.463958740,497,1706582004.463958740,5445,1706582004.463958740
248,1706582004.663637400,7.894049644,0.010384015,0.655233860,0.002116933,-0.023005300,0.086480014,0.995985684,2418,1706582004.463958740,1120,1706582002.364050627,0,1706582004.463958740,1.386715330,1706582004.878607750,23941,1706582004.663637400,480,1706582004.663637400,6051,1706582004.663637400
249,1706582004.864112616,8.146054268,0.001834256,0.614554346,0.000765256,-0.036131750,0.094743502,0.994845505,2643,1706582004.663637400,1120,1706582002.364050627,0,1706582004.663637400,1.336168503,1706582005.098308325,23936,1706582004.864112616,455,1706582004.864112616,5585,1706582004.864112616
250,1706582005.063800335,8.410154343,-0.004814035,0.663898289,0.006821148,-0.055226274,0.107657303,0.992629556,2474,1706582004.864112616,1120,1706582002.364050627,0,1706582004.864112616,1.376963601,1706582005.278411865,23932,1706582005.063800335,489,1706582005.063800335,5296,1706582005.063800335
251,1706582005.264260054,8.650589943,-0.007980076,0.652708530,0.013071853,-0.066044807,0.103159120,0.992383699,2393,1706582005.063800335,1120,1706582002.364050627,0,1706582005.063800335,1.352897105,1706582005.478553534,23936,1706582005.264260054,509,1706582005.264260054,5291,1706582005.264260054
252,1706582005.463940382,8.907670021,-0.013048073,0.679170787,0.008888349,-0.075842934,0.090332737,0.992979780,2368,1706582005.264260054,1120,1706582002.364050627,0,1706582005.264260054,1.317896296,1706582005.688484430,23917,1706582005.463940382,552,1706582005.463940382,5194,1706582005.463940382
253,1706582005.663624287,9.186309814,-0.045861576,0.678237736,0.012419552,-0.081564526,0.068153637,0.994257544,2353,1706582005.463940382,1120,1706582002.364050627,0,1706582005.463940382,1.364968874,1706582005.888555765,23910,1706582005.663624287,531,1706582005.663624287,5402,1706582005.663624287
254,1706582005.864090919,9.420526505,-0.063267000,0.647183836,0.011332711,-0.084182259,0.072484782,0.993745880,2476,1706582005.663624287,1120,1706582002.364050627,0,1706582005.663624287,1.357240037,1706582006.098375082,23925,1706582005.864090919,535,1706582005.864090919,5410,1706582005.864090919
255,1706582006.063761711,9.726014137,-0.091017798,0.675840020,0.008873384,-0.083645954,0.090273290,0.992358479,2449,1706582005.864090919,1120,1706582002.364050627,0,1706582005.864090919,1.385957627,1706582006.328921556,23934,1706582005.963932276,557,1706582006.063761711,5204,1706582006.063761711
256,1706582006.264224768,10.010454178,-0.112649649,0.654987335,0.010821571,-0.077831272,0.087935765,0.993021897,2438,1706582006.063761711,1120,1706582002.364050627,0,1706582006.063761711,1.372869903,1706582006.498362303,23955,1706582006.163595915,534,1706582006.264224768,5420,1706582006.264224768
257,1706582006.463901997,10.235637665,-0.147933468,0.658362269,0.009657964,-0.073049063,0.093467890,0.992891893,2442,1706582006.264224768,1120,1706582002.364050627,0,1706582006.264224768,1.278450389,1706582006.689047813,23934,1706582006.463901997,547,1706582006.463901997,5330,1706582006.463901997
258,1706582006.663581371,10.523738861,-0.201591164,0.672696292,0.015633913,-0.065419301,0.073283796,0.995040392,2398,1706582006.463901997,1120,1706582002.364050627,0,1706582006.463901997,1.247812578,1706582006.878800392,23897,1706582006.663581371,526,1706582006.663581371,5733,1706582006.663581371
259,1706582006.864044428,10.776734352,-0.251469105,0.645053089,0.020959511,-0.070531108,0.078474762,0.994197050,2522,1706582006.663581371,1120,1706582002.364050627,0,1706582006.663581371,1.273797369,1706582007.098805666,23919,1706582006.864044428,519,1706582006.864044428,5448,1706582006.864044428
260,1706582007.063709974,11.013307571,-0.298622370,0.660251558,0.020247136,-0.072470435,0.099109356,0.992227507,2439,1706582006.864044428,1120,1706582002.364050627,0,1706582006.864044428,1.287696607,1706582007.278552055,23944,1706582007.063709974,529,1706582007.063709974,5199,1706582007.063709974
261,1706582007.263776541,11.294135094,-0.318436742,0.652633905,0.011047888,-0.068248251,0.112171737,0.991280799,2374,1706582007.063709974,1120,1706582002.364050627,0,1706582007.063709974,1.287089251,1706582007.488388062,23915,1706582007.163943291,532,1706582007.263776541,5297,1706582007.263776541
262,1706582007.464266777,11.538024902,-0.330149263,0.653658390,0.006904835,-0.070733601,0.102774440,0.992162535,2400,1706582007.263776541,1199,1706582007.363626719,0,1706582007.263776541,1.280038302,1706582007.698149204,23949,1706582007.464266777,543,1706582007.464266777,5362,1706582007.464266777
263,1706582007.663952589,11.786959648,-0.375821680,0.667551935,0.009610620,-0.074381618,0.093119908,0.992826115,2426,1706582007.464266777,1199,1706582007.363626719,0,1706582007.464266777,1.297080325,1706582007.909045935,23933,1706582007.663952589,491,1706582007.663952589,5480,1706582007.663952589
264,1706582007.863618612,12.020269394,-0.433342487,0.646139205,0.012884932,-0.079951888,0.096290639,0.992053319,2413,1706582007.663952589,1199,1706582007.363626719,0,1706582007.663952589,1.339683434,1706582008.108927727,23945,1706582007.863618612,532,1706582007.863618612,5300,1706582007.863618612
265,1706582008.064107895,12.266611099,-0.467854232,0.659365416,-0.003945110,-0.082040390,0.112579437,0.990242233,2382,1706582007.863618612,1199,1706582007.363626719,0,1706582007.863618612,1.288081024,1706582008.288771629,23912,1706582008.064107895,509,1706582008.064107895,5122,1706582008.064107895
266,1706582008.263789892,12.519995689,-0.517814100,0.659444690,-0.011510018,-0.081464555,0.128189687,0.988331144,2296,1706582008.064107895,1199,1706582007.363626719,0,1706582008.064107895,1.309289850,1706582008.489043951,23947,1706582008.263789892,528,1706582008.263789892,4892,1706582008.263789892
267,1706582008.464249611,12.775716782,-0.566154301,0.640231609,-0.006931974,-0.097620988,0.129296792,0.986764628,2235,1706582008.263789892,1199,1706582007.363626719,0,1706582008.263789892,1.328514749,1706582008.689206362,23840,1706582008.464249611,514,1706582008.464249611,4931,1706582008.464249611
268,1706582008.763802767,13.159523964,-0.650467813,0.639282048,-0.014480266,-0.107435557,0.110463459,0.987950276,2252,1706582008.464249611,1199,1706582007.363626719,0,1706582008.464249611,1.395293269,1706582008.978302717,23471,1706582008.763802767,524,1706582008.763802767,4941,1706582008.763802767
269,1706582008.963903189,13.436339378,-0.697893560,0.602394462,-0.027181160,-0.112039964,0.121788467,0.985837614,2227,1706582008.763802767,1199,1706582007.363626719,0,1706582008.763802767,1.475454799,1706582009.188300848,23786,1706582008.963903189,503,1706582008.963903189,4716,1706582008.963903189
270,1706582009.163595915,13.661690712,-0.730227172,0.639090478,-0.040258939,-0.106990326,0.158919046,0.980651327,2130,1706582008.963903189,1199,1706582007.363626719,0,1706582008.963903189,1.531087131,1706582009.389152050,23901,1706582009.163595915,476,1706582009.163595915,4515,1706582009.163595915
271,1706582009.364039183,13.984923363,-0.782046914,0.622004092,-0.036614710,-0.090379471,0.180017295,0.978818006,2057,1706582009.163595915,1199,1706582007.363626719,0,1706582009.163595915,1.460454480,1706582009.589076042,23938,1706582009.364039183,450,1706582009.364039183,4541,1706582009.364039183
272,1706582009.563704967,14.245581627,-0.824801207,0.611724079,-0.034998823,-0.086770455,0.179557937,0.979287965,2110,1706582009.364039183,1199,1706582007.363626719,0,1706582009.364039183,1.373043490,1706582009.778701067,23956,1706582009.563704967,474,1706582009.563704967,4633,1706582009.563704967
273,1706582009.763792515,14.546484947,-0.889164805,0.627574980,-0.028873371,-0.077401610,0.168432050,0.982245368,2152,1706582009.563704967,1199,1706582007.363626719,0,1706582009.563704967,1.348607021,1706582009.989344835,23924,1706582009.763792515,490,1706582009.763792515,4812,1706582009.763792515
274,1706582009.964274645,14.806903839,-0.928508043,0.576614439,-0.026780061,-0.072543884,0.201544908,0.976421970,2267,1706582009.763792515,1199,1706582007.363626719,0,1706582009.763792515,1.414489863,1706582010.248645067,23962,1706582009.964274645,443,1706582009.964274645,4395,1706582009.964274645
275,1706582010.163943052,15.026347160,-0.952091396,0.607198000,-0.030470596,-0.062716976,0.256067879,0.964140739,1945,1706582009.964274645,1199,1706582007.363626719,0,1706582009.964274645,1.433530170,1706582010.398646832,23948,1706582010.163943052,404,1706582010.163943052,3941,1706582010.163943052
276,1706582010.363630533,15.357439995,-0.955501020,0.591932595,-0.028846639,-0.048207416,0.255783515,0.965100363,1823,1706582010.163943052,1199,1706582007.363626719,0,1706582010.163943052,1.370333985,1706582010.588397741,23950,1706582010.363630533,400,1706582010.363630533,4066,1706582010.363630533
277,1706582010.564124823,15.647026062,-0.929516196,0.584667265,-0.034789343,-0.050592510,0.245404516,0.967474404,1870,1706582010.363630533,1199,1706582007.363626719,0,1706582010.363630533,1.278251916,1706582010.779216051,23949,1706582010.564124823,431,1706582010.564124823,4127,1706582010.564124823
278,1706582010.763821602,15.875162125,-0.916994929,0.610150039,-0.038419223,-0.049271241,0.217376770,0.974086058,1930,1706582010.564124823,1199,1706582007.363626719,0,1706582010.564124823,1.267881898,1706582010.998705864,23947,1706582010.763821602,415,1706582010.763821602,4412,1706582010.763821602
279,1706582010.964257240,16.083400726,-0.895532191,0.584573746,-0.036177736,-0.046727438,0.223507752,0.972909041,2009,1706582010.763821602,1199,1706582007.363626719,0,1706582010.763821602,1.300046236,1706582011.178942204,23954,1706582010.964257240,432,1706582010.964257240,4300,1706582010.964257240
280,1706582011.163947582,16.305730820,-0.883003652,0.612640142,-0.029768040,-0.054649249,0.258956927,0.963882064,1916,1706582010.964257240,1199,1706582007.363626719,0,1706582010.964257240,1.231643606,1706582011.379260540,23954,1706582011.163947582,372,1706582011.163947582,3921,1706582011.163947582
281,1706582011.363648891,16.616531372,-0.851652443,0.626194715,-0.012589747,-0.053377471,0.271477719,0.960880946,1810,1706582011.163947582,1199,1706582007.363626719,0,1706582011.163947582,1.294556562,1706582011.608886003,23943,1706582011.363648891,354,1706582011.363648891,3793,1706582011.363648891
282,1706582011.663575172,17.001430511,-0.757629752,0.613275468,-0.002328220,-0.059597367,0.228453408,0.971726182,1775,1706582011.363648891,1199,1706582007.363626719,0,1706582011.363648891,1.286364019,1706582011.978980541,23970,1706582011.663575172,416,1706582011.663575172,4026,1706582011.663575172
283,1706582011.963887453,17.340461731,-0.676145792,0.599543273,0.009186323,-0.069174634,0.180728556,0.981054367,1877,1706582011.663575172,1199,1706582007.363626719,0,1706582011.663575172,1.342685638,1706582012.178476810,23949,1706582011.963887453,445,1706582011.963887453,4486,1706582011.963887453
284,1706582012.163563013,17.597852707,-0.635366261,0.565162480,0.017979928,-0.077816776,0.178457688,0.980700834,2037,1706582011.963887453,1199,1706582007.363626719,0,1706582011.963887453,1.417705219,1706582012.377780437,23948,1706582012.163563013,428,1706582012.163563013,4134,1706582012.163563013
285,1706582012.364056349,17.861316681,-0.591066539,0.592377782,0.027249744,-0.081362477,0.189793072,0.978067579,1887,1706582012.163563013,1199,1706582007.363626719,0,1706582012.163563013,1.528742377,1706582012.578622103,23945,1706582012.364056349,426,1706582012.364056349,4182,1706582012.364056349
286,1706582012.563723803,18.117141724,-0.539993465,0.549706936,0.024330840,-0.067053491,0.163877069,0.983898443,1892,1706582012.364056349,1190,1706582012.364056349,0,1706582012.364056349,1.511301878,1706582012.788066387,23939,1706582012.563723803,446,1706582012.563723803,4619,1706582012.563723803
287,1706582012.764179468,18.430973053,-0.499353647,0.565227330,0.011907369,-0.049012711,0.142167093,0.988556769,2091,1706582012.563723803,1190,1706582012.364056349,0,1706582012.563723803,1.370005916,1706582012.987846136,23944,1706582012.764179468,503,1706582012.764179468,5003,1706582012.764179468
288,1706582012.963835716,18.724870682,-0.477066934,0.553245246,0.007520262,-0.028601976,0.115382735,0.992880757,2252,1706582012.764179468,1190,1706582012.364056349,0,1706582012.764179468,1.434516194,1706582013.287758589,23931,1706582012.963835716,516,1706582012.963835716,5366,1706582012.963835716
289,1706582013.163912773,18.998559952,-0.470652670,0.524847388,0.009271752,-0.033841680,0.126867599,0.991298839,2424,1706582012.963835716,1190,1706582012.364056349,0,1706582012.963835716,1.425437477,1706582013.378015995,23926,1706582013.163912773,473,1706582013.163912773,5088,1706582013.163912773
290,1706582013.363594055,19.240510941,-0.449966252,0.554025054,0.016466197,-0.029413858,0.147218595,0.988529400,2295,1706582013.163912773,1190,1706582012.364056349,0,1706582013.163912773,1.471899361,1706582013.588324070,23933,1706582013.363594055,456,1706582013.363594055,4864,1706582013.363594055
291,1706582013.564069033,19.514814377,-0.411385328,0.520669997,0.019412599,-0.009633663,0.138979191,0.990058144,2151,1706582013.363594055,1190,1706582012.364056349,0,1706582013.363594055,1.435531961,1706582013.778265953,23921,1706582013.564069033,507,1706582013.564069033,5089,1706582013.564069033
292,1706582013.763733149,19.816585541,-0.382150233,0.520788908,0.016605171,-0.006672505,0.128983228,0.991485286,2305,1706582013.564069033,1190,1706582012.364056349,0,1706582013.564069033,1.282782980,1706582014.008932114,23919,1706582013.763733149,510,1706582013.763733149,5308,1706582013.763733149
293,1706582013.964218378,20.085285187,-0.369621962,0.532042384,0.020976271,0.011280619,0.099271475,0.994775310,2369,1706582013.763733149,1190,1706582012.364056349,0,1706582013.763733149,1.311992276,1706582014.188243151,23881,1706582013.964218378,512,1706582013.964218378,5657,1706582013.964218378
294,1706582014.163905144,20.342924118,-0.375094980,0.491448313,0.021598041,0.006753483,0.100045964,0.994725450,2510,1706582013.964218378,1190,1706582012.364056349,0,1706582013.964218378,1.334078826,1706582014.388025761,23904,1706582014.163905144,519,1706582014.163905144,5464,1706582014.163905144
295,1706582014.363588333,20.609975815,-0.369673520,0.514886320,0.017196219,-0.014054134,0.123107451,0.992144811,2468,1706582014.163905144,1190,1706582012.364056349,0,1706582014.163905144,1.335627482,1706582014.588663340,23919,1706582014.363588333,521,1706582014.363588333,5076,1706582014.363588333
296,1706582014.564063787,20.864498138,-0.363597184,0.498872548,0.014725163,-0.027972672,0.125871601,0.991542757,2318,1706582014.363588333,1190,1706582012.364056349,0,1706582014.363588333,1.354190638,1706582014.777963400,23912,1706582014.564063787,496,1706582014.564063787,5088,1706582014.564063787
297,1706582014.763740301,21.146789551,-0.354353994,0.512480199,0.009095159,-0.048661185,0.116070461,0.992006560,2242,1706582014.564063787,1190,1706582012.364056349,0,1706582014.564063787,1.280227265,1706582015.007924080,23920,1706582014.763740301,569,1706582014.763740301,5130,1706582014.763740301
298,1706582014.964230061,21.407760620,-0.363897741,0.526809812,-0.000135340,-0.050978930,0.076446791,0.995769561,2331,1706582014.763740301,1190,1706582012.364056349,0,1706582014.763740301,1.331558608,1706582015.188862801,23911,1706582014.964230061,528,1706582014.964230061,5618,1706582014.964230061
299,1706582015.163918257,21.671157837,-0.374210536,0.503460109,0.002491330,-0.055882683,0.082346696,0.995032633,2489,1706582014.964230061,1190,1706582012.364056349,0,1706582014.964230061,1.311736556,1706582015.387987137,23914,1706582015.163918257,578,1706582015.163918257,5261,1706582015.163918257
300,1706582015.363576651,21.942962646,-0.355925322,0.538851440,0.011828430,-0.065489318,0.132584801,0.988935037,2346,1706582015.163918257,1190,1706582012.364056349,0,1706582015.163918257,1.365287553,1706582015.578705549,23953,1706582015.363576651,471,1706582015.363576651,4281,1706582015.363576651
301,1706582015.564045668,22.212316513,-0.321116716,0.527051151,0.027441728,-0.068244988,0.153040618,0.985478636,2021,1706582015.363576651,1190,1706582012.364056349,0,1706582015.363576651,1.380730168,1706582015.788054466,23933,1706582015.564045668,482,1706582015.564045668,4236,1706582015.564045668
302,1706582015.763728380,22.453838348,-0.265055180,0.518859684,0.015678476,-0.075632650,0.131553749,0.988295249,1980,1706582015.564045668,1190,1706582012.364056349,0,1706582015.564045668,1.297537233,1706582016.008410692,23930,1706582015.763728380,510,1706582015.763728380,4580,1706582015.763728380
303,1706582016.064039707,22.859823227,-0.208953902,0.514253855,-0.014017971,-0.086616326,0.094163040,0.991682626,2148,1706582015.763728380,1190,1706582012.364056349,0,1706582015.763728380,1.394326436,1706582016.288319826,23912,1706582016.064039707,533,1706582016.064039707,4757,1706582016.064039707
304,1706582016.263715029,23.107330322,-0.180258468,0.483897656,-0.018156629,-0.099075702,0.114544665,0.988298468,2210,1706582016.064039707,1190,1706582012.364056349,0,1706582016.064039707,1.431319854,1706582016.488568306,23918,1706582016.263715029,510,1706582016.263715029,4300,1706582016.263715029
305,1706582016.464201212,23.420263290,-0.154285029,0.516278207,-0.005724182,-0.085651340,0.137237474,0.986811511,2048,1706582016.263715029,1190,1706582012.364056349,0,1706582016.263715029,1.511929658,1706582016.708192587,23920,1706582016.464201212,530,1706582016.464201212,4104,1706582016.464201212
306,1706582016.663899183,23.714336395,-0.124004096,0.483833402,-0.001162576,-0.068248922,0.122894441,0.990069538,2049,1706582016.464201212,1190,1706582012.364056349,0,1706582016.464201212,1.458137256,1706582016.968272924,23929,1706582016.663899183,524,1706582016.663899183,4525,1706582016.663899183
307,1706582016.863583565,24.002771378,-0.103349522,0.494323552,-0.011747019,-0.055671917,0.088530131,0.994447113,2094,1706582016.663899183,1190,1706582012.364056349,0,1706582016.663899183,1.451782059,1706582017.088165760,23913,1706582016.863583565,576,1706582016.863583565,5197,1706582016.863583565
308,1706582017.064067364,24.303598404,-0.129454881,0.474159271,-0.010502842,-0.043145709,0.059219821,0.997256813,2434,1706582016.863583565,1190,1706582012.364056349,0,1706582016.863583565,1.449882034,1706582017.278897047,23914,1706582017.064067364,521,1706582017.064067364,5714,1706582017.064067364
309,1706582017.263758659,24.575649261,-0.159317896,0.452123523,-0.006561015,-0.053449573,0.063975711,0.996497468,2564,1706582017.064067364,1190,1706582012.364056349,0,1706582017.064067364,1.451477756,1706582017.489012957,23915,1706582017.263758659,537,1706582017.263758659,5356,1706582017.263758659
310,1706582017.464216471,24.843423843,-0.209680632,0.484547526,-0.002191002,-0.053174554,0.078470187,0.995494900,2428,1706582017.263758659,1300,1706582017.363586426,0,1706582017.263758659,1.525207230,1706582017.698293209,23912,1706582017.464216471,533,1706582017.464216471,5293,1706582017.464216471
311,1706582017.663892746,25.153524399,-0.247057781,0.423132598,-0.000767068,-0.047278337,0.071457875,0.996322208,2401,1706582017.464216471,1300,1706582017.363586426,0,1706582017.464216471,1.495916758,1706582017.888139248,23918,1706582017.663892746,529,1706582017.663892746,5595,1706582017.663892746
312,1706582017.964208841,25.602903366,-0.304158062,0.461846948,-0.014456878,-0.031622302,0.043129454,0.998464260,2559,1706582017.663892746,1300,1706582017.363586426,0,1706582017.663892746,1.424194895,1706582018.188557625,23893,1706582017.964208841,500,1706582017.964208841,6426,1706582017.964208841
313,1706582018.163876534,25.860105515,-0.369295031,0.402091414,-0.015059656,-0.028701156,0.044774743,0.998471168,2942,1706582017.964208841,1300,1706582017.363586426,0,1706582017.964208841,1.384018069,1706582018.388490200,23882,1706582018.163876534,518,1706582018.163876534,6153,1706582018.163876534
314,1706582018.363944292,26.087644577,-0.409168243,0.405248910,-0.015544525,-0.040835461,0.087666959,0.995191106,2807,1706582018.163876534,1300,1706582017.363586426,0,1706582018.163876534,1.296147843,1706582018.598409653,23936,1706582018.363944292,529,1706582018.363944292,5278,1706582018.363944292
315,1706582018.563638687,26.386119843,-0.460306585,0.418025136,-0.008717796,-0.037571397,0.103295152,0.993902662,2390,1706582018.363944292,1300,1706582017.363586426,0,1706582018.363944292,1.323524493,1706582018.789068699,23911,1706582018.463789701,527,1706582018.563638687,5335,1706582018.563638687
316,1706582018.764112473,26.625198364,-0.472095281,0.367146969,-0.010962670,-0.050551915,0.090383840,0.994562761,2428,1706582018.563638687,1300,1706582017.363586426,0,1706582018.563638687,1.292072874,1706582018.988818645,23920,1706582018.764112473,528,1706582018.764112473,5303,1706582018.764112473
317,1706582018.963788509,26.868022919,-0.513285339,0.370463848,-0.019973078,-0.060199488,0.065476536,0.995836292,2394,1706582018.764112473,1300,1706582017.363586426,0,1706582018.764112473,1.258338917,1706582019.178575754,23912,1706582018.863956213,548,1706582018.963788509,5911,1706582018.963788509
318,1706582019.164262772,27.109189987,-0.533612072,0.365588576,-0.024976404,-0.064333897,0.045045075,0.996598349,2654,1706582018.963788509,1300,1706582017.363586426,0,1706582018.963788509,1.284961979,1706582019.378968954,23921,1706582019.164262772,540,1706582019.164262772,5905,1706582019.164262772
319,1706582019.363937855,27.350782394,-0.558193922,0.337794930,-0.023679713,-0.072186894,0.059297937,0.995345206,2659,1706582019.164262772,1300,1706582017.363586426,0,1706582019.164262772,1.330113457,1706582019.578376055,23934,1706582019.363937855,555,1706582019.363937855,5292,1706582019.363937855
320,1706582019.563609838,27.642488480,-0.572052956,0.359528154,-0.018027292,-0.080272399,0.102050544,0.991371295,2437,1706582019.363937855,1300,1706582017.363586426,0,1706582019.363937855,1.356412510,1706582019.808968306,23948,1706582019.563609838,532,1706582019.563609838,4836,1706582019.563609838
321,1706582019.764099121,27.893793106,-0.584863007,0.333647758,-0.011123640,-0.074919267,0.107025840,0.991367156,2227,1706582019.563609838,1300,1706582017.363586426,0,1706582019.563609838,1.390062202,1706582020.059836626,23950,1706582019.764099121,588,1706582019.764099121,4884,1706582019.764099121
322,1706582019.963786602,28.168483734,-0.600744247,0.331686288,-0.006230362,-0.078961110,0.099413906,0.991888704,2310,1706582019.764099121,1300,1706582017.363586426,0,1706582019.764099121,1.345558798,1706582020.178688526,23936,1706582019.963786602,574,1706582019.963786602,5131,1706582019.963786602
323,1706582020.164253950,28.440109253,-0.639860749,0.347573191,-0.010263342,-0.058710408,0.056817444,0.996603999,2448,1706582019.963786602,1300,1706582017.363586426,0,1706582019.963786602,1.369952445,1706582020.388926029,23922,1706582020.164253950,611,1706582020.164253950,6167,1706582020.164253950
324,1706582020.363940001,28.713190079,-0.691534817,0.295723647,-0.006540485,-0.050443521,0.066937382,0.996459763,2819,1706582020.164253950,1300,1706582017.363586426,0,1706582020.164253950,1.371194918,1706582020.588979959,23912,1706582020.363940001,582,1706582020.363940001,5712,1706582020.363940001
325,1706582020.664253473,29.077127457,-0.741962433,0.337043941,-0.007384921,-0.037027396,0.100562744,0.994214046,2677,1706582020.363940001,1300,1706582017.363586426,0,1706582020.363940001,1.276093347,1706582020.888891935,23935,1706582020.563617706,521,1706582020.664253473,5334,1706582020.664253473
326,1706582020.863950729,29.325115204,-0.757291198,0.287006319,-0.008160460,-0.044110787,0.098587644,0.994116755,2483,1706582020.664253473,1300,1706582017.363586426,0,1706582020.664253473,1.236175023,1706582021.237877607,23946,1706582020.863950729,529,1706582020.863950729,5259,1706582020.863950729
327,1706582021.264098167,29.828657150,-0.829053521,0.327007204,-0.012409907,-0.073285210,0.089854224,0.993177472,2530,1706582020.863950729,1300,1706582017.363586426,0,1706582020.863950729,1.255419448,1706582021.478030205,23939,1706582021.264098167,588,1706582021.264098167,5330,1706582021.264098167
328,1706582021.463773251,30.048538208,-0.869667649,0.291073799,-0.005954610,-0.088913834,0.099347555,0.991054457,2529,1706582021.264098167,1300,1706582017.363586426,0,1706582021.264098167,1.311820966,1706582021.687591553,23945,1706582021.463773251,603,1706582021.463773251,5070,1706582021.463773251
329,1706582021.764082193,30.432342529,-0.889368236,0.328492522,-0.006426771,-0.088151306,0.122713963,0.988498522,2398,1706582021.463773251,1300,1706582017.363586426,0,1706582021.463773251,1.256120946,1706582021.977629423,23960,1706582021.764082193,543,1706582021.764082193,4817,1706582021.764082193
330,1706582021.963767767,30.648506165,-0.878651798,0.283877909,-0.003237400,-0.088922163,0.115080048,0.989362901,2330,1706582021.764082193,1300,1706582017.363586426,0,1706582021.764082193,1.209472162,1706582022.277857542,23941,1706582021.963767767,552,1706582021.963767767,4766,1706582021.963767767
331,1706582022.164243937,30.907234192,-0.856014431,0.306020916,-0.010914894,-0.093456401,0.104817031,0.990030381,2280,1706582021.963767767,1300,1706582017.363586426,0,1706582021.963767767,1.170182944,1706582022.377557516,23955,1706582022.164243937,550,1706582022.164243937,5054,1706582022.164243937
332,1706582022.363919497,31.145742416,-0.845760643,0.296633124,-0.017347398,-0.090740660,0.076742502,0.992761698,2417,1706582022.164243937,1300,1706582017.363586426,0,1706582022.164243937,1.207450802,1706582022.578184366,23926,1706582022.363919497,591,1706582022.363919497,5393,1706582022.363919497
333,1706582022.563600302,31.381004333,-0.862565041,0.266408175,-0.019173935,-0.102842935,0.086424276,0.990750491,2551,1706582022.363919497,1503,1706582022.363919497,0,1706582022.363919497,1.276664291,1706582022.958207369,23927,1706582022.563600302,560,1706582022.563600302,4981,1706582022.563600302
334,1706582022.863940477,31.748943329,-0.835669160,0.295634836,-0.021650872,-0.111238547,0.105090234,0.987984447,2369,1706582022.563600302,1503,1706582022.363919497,0,1706582022.563600302,1.323454849,1706582023.078303576,23945,1706582022.863940477,517,1706582022.863940477,4875,1706582022.863940477
335,1706582023.063618422,31.995059967,-0.801440299,0.270091325,-0.028238750,-0.101735057,0.093635517,0.989992394,2276,1706582022.863940477,1503,1706582022.363919497,0,1706582022.863940477,1.342720826,1706582023.287926435,23933,1706582023.063618422,489,1706582023.063618422,5070,1706582023.063618422
336,1706582023.264112949,32.271442413,-0.769279540,0.272610992,-0.034916292,-0.086624722,0.087844967,0.991746072,2364,1706582023.063618422,1503,1706582022.363919497,0,1706582023.063618422,1.268065583,1706582023.477683783,23942,1706582023.264112949,558,1706582023.264112949,5471,1706582023.264112949
337,1706582023.463790655,32.527427673,-0.757025659,0.287419975,-0.036570725,-0.068919013,0.068186714,0.994617175,2527,1706582023.264112949,1503,1706582022.363919497,0,1706582023.264112949,1.217375692,1706582023.788238287,23933,1706582023.463790655,581,1706582023.463790655,5924,1706582023.463790655
338,1706582023.764101744,32.886917114,-0.765505254,0.252634168,-0.030371791,-0.085227138,0.084869287,0.992275714,2756,1706582023.463790655,1503,1706582022.363919497,0,1706582023.463790655,1.241922709,1706582023.978186607,23937,1706582023.764101744,535,1706582023.764101744,5141,1706582023.764101744
339,1706582023.963764668,33.126480103,-0.745013535,0.293347895,-0.022634954,-0.092476782,0.112122178,0.989123006,2438,1706582023.764101744,1503,1706582022.363919497,0,1706582023.764101744,1.297728092,1706582024.178093910,23937,1706582023.963764668,472,1706582023.963764668,4876,1706582023.963764668
340,1706582024.164241552,33.388317108,-0.733393848,0.276188880,-0.020809802,-0.087133040,0.103501156,0.990586844,2290,1706582023.963764668,1503,1706582022.363919497,0,1706582023.963764668,1.327780826,1706582024.388063431,23949,1706582024.164241552,451,1706582024.164241552,4937,1706582024.164241552
341,1706582024.363940954,33.639377594,-0.719928026,0.284447789,-0.013324330,-0.088327620,0.106395788,0.990303302,2330,1706582024.164241552,1503,1706582022.363919497,0,1706582024.164241552,1.306271010,1706582024.679245710,23955,1706582024.363940954,481,1706582024.363940954,4830,1706582024.363940954
342,1706582024.664258242,34.000461578,-0.731989801,0.277788460,-0.005833910,-0.075307226,0.078590815,0.994041383,2312,1706582024.363940954,1503,1706582022.363919497,0,1706582024.363940954,1.352513354,1706582024.918005228,23930,1706582024.664258242,534,1706582024.664258242,5320,1706582024.664258242
343,1706582024.863946199,34.285049438,-0.742752492,0.273252308,0.000290430,-0.078636935,0.103788181,0.991485835,2541,1706582024.664258242,1503,1706582022.363919497,0,1706582024.664258242,1.303160809,1706582025.098400354,23939,1706582024.863946199,525,1706582024.863946199,4903,1706582024.863946199
