frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp,incremental_degenerate,incremental_stamp,imu_speed,imu_stamp,deskew_points,deskew_stamp,corner_points,corner_stamp,surface_points,surface_stamp
98,1709436676.494621992,-1.467418790,6.149951935,0.277256429,0.027509628,0.033830967,-0.537699997,0.842007957,1945,1709436676.294934034,4316,1709436675.295288801,1,1709436676.294934034,11.672127211,1709436676.707698822,10778,1709436676.494621992,97,1709436676.494621992,3471,1709436676.494621992
99,1709436676.695094585,-3.494973183,7.797983646,0.325981975,0.038797237,0.025158413,-0.556016310,0.829884144,1953,1709436676.494621992,4316,1709436675.295288801,1,1709436676.494621992,12.206982691,1709436676.912110329,10211,1709436676.695094585,76,1709436676.695094585,3401,1709436676.695094585
100,1709436676.894774199,-5.607635021,9.476014137,0.379703760,0.042314725,0.035612298,-0.561450358,0.825660175,1885,1709436676.695094585,4316,1709436675.295288801,1,1709436676.695094585,12.675182902,1709436677.111895084,10504,1709436676.894774199,116,1709436676.894774199,3355,1709436676.894774199
101,1709436677.095253468,-7.891371250,11.165019989,0.406645924,0.072120499,0.012330175,-0.558946155,0.825969610,1854,1709436676.894774199,4316,1709436675.295288801,1,1709436676.894774199,13.474069557,1709436677.322082281,10891,1709436677.095253468,116,1709436677.095253468,3372,1709436677.095253468
102,1709436677.294919014,-10.245853424,12.875643730,0.485538125,0.067434977,0.020317447,-0.562365711,0.823883810,1894,1709436677.095253468,4316,1709436675.295288801,1,1709436677.095253468,14.023862244,1709436677.522138834,10254,1709436677.294919014,95,1709436677.294919014,3380,1709436677.294919014
103,1709436677.494993210,-12.607279778,14.705957413,0.571127355,0.039543050,0.009436309,-0.569245309,0.821162031,1927,1709436677.294919014,4316,1709436675.295288801,1,1709436677.294919014,14.205874218,1709436677.711326122,9154,1709436677.494993210,63,1709436677.494993210,3450,1709436677.494993210
104,1709436677.694669724,-15.072628021,16.545600891,0.630060852,0.032529714,-0.014939892,-0.576577829,0.816257695,1853,1709436677.494993210,4316,1709436675.295288801,1,1709436677.494993210,14.825905817,1709436678.011771441,8496,1709436677.694669724,60,1709436677.694669724,3398,1709436677.694669724
105,1709436677.994976044,-18.665832520,19.390048981,0.759620845,0.029577887,0.011095196,-0.592670722,0.804825112,1893,1709436677.694669724,4316,1709436675.295288801,1,1709436677.694669724,15.474015545,1709436678.311810732,9681,1709436677.994976044,67,1709436677.994976044,3567,1709436677.994976044
106,1709436678.194656134,-21.367992401,21.223545074,0.815438807,0.022220619,0.019456150,-0.597530971,0.801301716,1935,1709436677.994976044,4316,1709436675.295288801,1,1709436677.994976044,15.896775741,1709436678.411879063,9784,1709436678.194656134,76,1709436678.194656134,3740,1709436678.194656134
107,1709436678.395103455,-24.249452591,23.000604630,0.891949296,0.025271760,0.036225148,-0.604639651,0.795273518,2081,1709436678.194656134,4316,1709436675.295288801,1,1709436678.194656134,16.508471357,1709436678.611460686,10978,1709436678.395103455,115,1709436678.395103455,3647,1709436678.395103455
108,1709436678.594774008,-27.327165604,24.759649277,0.932089686,0.048508404,0.032724600,-0.609748183,0.790432280,2071,1709436678.395103455,4316,1709436675.295288801,1,1709436678.395103455,17.244474423,1709436678.911784172,11194,1709436678.594774008,102,1709436678.594774008,3667,1709436678.594774008
109,1709436678.895104647,-31.840116501,27.527240753,1.799122095,0.048175722,0.052816966,-0.624177497,0.778005090,2092,1709436678.594774008,4316,1709436675.295288801,1,1709436678.594774008,17.866912904,1709436679.111940861,11142,1709436678.895104647,99,1709436678.895104647,3584,1709436678.895104647
110,1709436679.094765902,-35.313228607,29.207719803,1.742557287,0.046763754,0.048650480,-0.628099242,0.775201667,2083,1709436678.895104647,4316,1709436675.295288801,1,1709436678.895104647,18.449231776,1709436679.311687231,11418,1709436679.094765902,91,1709436679.094765902,3559,1709436679.094765902
111,1709436679.295251846,-38.990299225,30.770774841,1.762817860,0.050424211,0.027321871,-0.629641960,0.774765717,2043,1709436679.094765902,4316,1709436675.295288801,1,1709436679.094765902,18.927311958,1709436679.511916876,10359,1709436679.295251846,94,1709436679.295251846,3665,1709436679.295251846
112,1709436679.494923353,-42.800914764,32.259864807,1.800264120,0.043813260,0.020870476,-0.628189338,0.776545541,2071,1709436679.295251846,4316,1709436675.295288801,1,1709436679.295251846,19.523702158,1709436679.731882572,10186,1709436679.494923353,88,1709436679.494923353,3823,1709436679.494923353
113,1709436679.694613218,-46.748737335,33.644344330,1.879660249,0.032829725,0.024620827,-0.626885394,0.778030030,2212,1709436679.494923353,4316,1709436675.295288801,1,1709436679.494923353,19.931494958,1709436679.911628485,10346,1709436679.694613218,75,1709436679.694613218,3831,1709436679.694613218
114,1709436679.895095587,-50.848762512,34.918613434,1.936492801,0.024078544,0.029003724,-0.627045289,0.778070185,2140,1709436679.694613218,4316,1709436675.295288801,1,1709436679.694613218,20.664546764,1709436680.101955891,10359,1709436679.895095587,82,1709436679.895095587,3832,1709436679.895095587
115,1709436680.094770432,-55.161975861,36.076515198,2.003893614,0.023326833,0.029638966,-0.626186724,0.778760282,2141,1709436679.895095587,4316,1709436675.295288801,1,1709436679.895095587,21.050161253,1709436680.302407980,10416,1709436680.094770432,76,1709436680.094770432,3863,1709436680.094770432
116,1709436680.295282364,-59.594547272,37.104709625,2.033394098,0.022429336,0.044528978,-0.628901032,0.775885035,2151,1709436680.094770432,9468,1709436680.194618940,1,1709436680.094770432,22.188429207,1709436680.601673841,11275,1709436680.295282364,94,1709436680.295282364,3609,1709436680.295282364
117,1709436680.594790697,-66.132637024,38.890426636,3.188124180,0.051880936,0.052022585,-0.628398271,0.774414380,2088,1709436680.295282364,9468,1709436680.194618940,1,1709436680.295282364,23.140749715,1709436680.932244539,11393,1709436680.594790697,119,1709436680.594790697,3305,1709436680.594790697
118,1709436680.795277119,-70.962722778,39.629653931,4.050978184,0.034429806,0.080918654,-0.623370050,0.776966242,1875,1709436680.594790697,9468,1709436680.194618940,1,1709436680.594790697,23.526569642,1709436681.001637697,10801,1709436680.795277119,109,1709436680.795277119,3752,1709436680.795277119
119,1709436680.994962692,-75.863021851,39.981014252,5.327546120,0.036008759,0.070029362,-0.624286555,0.777216543,2201,1709436680.795277119,9468,1709436680.194618940,1,1709436680.795277119,24.402382991,1709436681.411898136,9923,1709436680.994962692,71,1709436680.994962692,3743,1709436680.994962692
120,1709436681.295307636,-83.168586731,41.019695282,7.251945972,0.036170760,0.060437748,-0.628518634,0.774598788,2141,1709436680.994962692,9468,1709436680.194618940,1,1709436680.994962692,24.505429398,1709436681.511914253,9570,1709436681.295307636,67,1709436681.295307636,4003,1709436681.295307636
121,1709436681.494965076,-88.385719299,40.937641144,8.599300385,0.050711223,0.073230672,-0.630632339,0.770952978,2255,1709436681.295307636,9468,1709436680.194618940,1,1709436681.295307636,25.166705682,1709436681.751770973,10326,1709436681.494965076,81,1709436681.494965076,3761,1709436681.494965076
122,1709436681.694647312,-93.649635315,40.497276306,9.988721848,0.059164900,0.083811289,-0.628269201,0.771202304,2119,1709436681.494965076,9468,1709436680.194618940,1,1709436681.494965076,25.719155369,1709436681.941860676,10831,1709436681.694647312,116,1709436681.694647312,3778,1709436681.694647312
123,1709436681.994985104,-101.802635193,38.451908112,12.274594307,0.078995596,0.085231561,-0.629263094,0.768455096,2159,1709436681.694647312,9468,1709436680.194618940,1,1709436681.694647312,26.412653545,1709436682.251993656,10480,1709436681.994985104,97,1709436681.994985104,3791,1709436681.994985104
124,1709436682.194666862,-106.762939453,39.566276550,13.394938469,0.057377767,0.107844668,-0.619121031,0.775736081,2205,1709436681.994985104,9468,1709436680.194618940,1,1709436681.994985104,26.695603138,1709436682.412594557,10231,1709436682.194666862,83,1709436682.194666862,3867,1709436682.194666862
125,1709436682.395138979,-112.054130554,37.647560120,14.957759857,0.074191053,0.110023212,-0.617924625,0.774957894,2176,1709436682.194666862,9468,1709436680.194618940,1,1709436682.194666862,27.428889811,1709436682.701846123,10228,1709436682.395138979,80,1709436682.395138979,3961,1709436682.395138979
126,1709436682.694670200,-120.110137939,36.360912323,17.222480774,0.087649168,0.121947479,-0.618841621,0.771026254,2212,1709436682.395138979,9468,1709436680.194618940,1,1709436682.395138979,27.975470345,1709436682.992119551,10718,1709436682.694670200,95,1709436682.694670200,3862,1709436682.694670200
127,1709436682.894770384,-125.534332275,34.409599304,18.848171234,0.092738010,0.121734882,-0.625315619,0.765219352,2192,1709436682.694670200,9468,1709436680.194618940,1,1709436682.694670200,28.278218422,1709436683.152659416,10768,1709436682.894770384,100,1709436682.894770384,3842,1709436682.894770384
128,1709436683.095246792,-130.864883423,32.037631989,20.480857849,0.080134938,0.128037982,-0.630949955,0.760977543,2201,1709436682.894770384,9468,1709436680.194618940,1,1709436682.894770384,28.795692077,1709436683.342374325,10114,1709436683.095246792,81,1709436683.095246792,3859,1709436683.095246792
129,1709436683.294925690,-136.213195801,29.437709808,22.119710922,0.092795100,0.124284350,-0.628420761,0.762253119,2222,1709436683.095246792,9468,1709436680.194618940,1,1709436683.095246792,29.500728522,1709436683.652256966,10262,1709436683.294925690,92,1709436683.294925690,3738,1709436683.294925690
130,1709436683.494598150,-141.553115845,26.589406967,23.774759293,0.111166876,0.138728117,-0.624739872,0.760326593,2095,1709436683.294925690,9468,1709436680.194618940,1,1709436683.294925690,29.727167569,1709436683.742327690,11133,1709436683.494598150,108,1709436683.494598150,3662,1709436683.494598150
131,1709436683.695067644,-146.986709595,23.565988541,25.541545868,0.115170552,0.134652376,-0.624913539,0.760320689,2125,1709436683.494598150,9468,1709436680.194618940,1,1709436683.494598150,30.546482678,1709436683.942907572,11000,1709436683.695067644,109,1709436683.695067644,3747,1709436683.695067644
132,1709436683.894741535,-152.629135132,20.364702225,27.498847961,0.121538228,0.146454672,-0.625301711,0.756820493,2124,1709436683.695067644,9468,1709436680.194618940,1,1709436683.695067644,30.546482678,1709436683.942907572,11116,1709436683.894741535,113,1709436683.894741535,3653,1709436683.894741535
133,1709436684.094808578,-152.628433228,20.361509323,27.508245468,0.113702167,0.141038705,-0.628186716,0.756677838,2101,1709436683.894741535,9468,1709436680.194618940,1,1709436683.894741535,30.546482678,1709436683.942907572,11008,1709436684.094808578,111,1709436684.094808578,3684,1709436684.094808578
134,1709436684.295286655,-152.628662109,20.364261627,27.500005722,0.121425502,0.141000602,-0.627860584,0.755755096,2094,1709436684.094808578,9468,1709436680.194618940,1,1709436684.094808578,1.337343703,1709436684.502540588,10739,1709436684.295286655,120,1709436684.295286655,3565,1709436684.295286655
135,1709436684.494946718,-140.508453369,-10.312446594,52.120277405,0.090754639,0.301398154,-0.558130143,0.767732695,2032,1709436684.295286655,9468,1709436680.194618940,1,1709436684.295286655,2.263592812,1709436684.902379751,10210,1709436684.694618702,90,1709436684.694618702,3759,1709436684.694618702
136,1709436684.694618702,-140.464996338,-10.450158119,52.038417816,0.092217174,0.290051784,-0.555977385,0.773469523,2118,1709436684.494946718,9468,1709436680.194618940,1,1709436684.494946718,2.263592812,1709436684.902379751,10210,1709436684.694618702,90,1709436684.694618702,3759,1709436684.694618702
137,1709436684.895094395,-140.415969849,-10.760438919,51.812099457,0.095878318,0.281546527,-0.551924606,0.779049505,2109,1709436684.694618702,9468,1709436680.194618940,1,1709436684.694618702,2.263592812,1709436684.902379751,9758,1709436684.895094395,86,1709436684.895094395,3892,1709436684.895094395
138,1709436685.094785213,-140.406738281,-10.772486687,51.832138062,0.091963114,0.278476011,-0.548079903,0.783327720,2153,1709436684.895094395,9468,1709436680.194618940,1,1709436684.895094395,4.972488428,1709436685.402969122,9437,1709436685.094785213,56,1709436685.094785213,3834,1709436685.094785213
139,1709436685.295257568,-117.219856262,-42.827732086,63.840679169,0.074323670,0.426562795,-0.465409496,0.771954775,2175,1709436685.094785213,9468,1709436680.194618940,1,1709436685.094785213,5.123159060,1709436685.612207174,10241,1709436685.395092726,90,1709436685.395092726,3863,1709436685.395092726
140,1709436685.494923353,-117.093597412,-42.895984650,63.665443420,0.064665929,0.425567822,-0.464065770,0.774179118,2162,1709436685.295257568,9468,1709436680.194618940,1,1709436685.295257568,5.123159060,1709436685.612207174,10219,1709436685.494923353,105,1709436685.494923353,3877,1709436685.494923353
141,1709436685.694617987,-117.081657410,-42.906227112,63.677349091,0.067201006,0.436409232,-0.463265702,0.768385253,2189,1709436685.494923353,9468,1709436680.194618940,1,1709436685.494923353,5.123159060,1709436685.612207174,10478,1709436685.694617987,98,1709436685.694617987,3656,1709436685.694617987
142,1709436685.895092726,-117.100296021,-42.891269684,63.658157349,0.067791147,0.427406672,-0.468480043,0.770230061,2075,1709436685.694617987,9468,1709436680.194618940,1,1709436685.694617987,5.194053299,1709436686.301549673,10651,1709436685.895092726,84,1709436685.895092726,3768,1709436685.895092726
143,1709436686.295269012,-86.943244934,-71.620880127,61.967117310,0.048957289,0.538169615,-0.395500307,0.742668268,2106,1709436685.895092726,9468,1709436680.194618940,1,1709436685.895092726,6.635726641,1709436686.571286917,10803,1709436686.295269012,88,1709436686.295269012,3715,1709436686.295269012
144,1709436686.594800949,-86.948097229,-71.617767334,61.964454651,0.059074202,0.534868069,-0.405867375,0.738713789,2114,1709436686.295269012,9468,1709436680.194618940,1,1709436686.295269012,6.635726641,1709436686.571286917,10965,1709436686.594800949,100,1709436686.594800949,3668,1709436686.594800949
145,1709436686.795264006,-86.948211670,-71.617996216,61.964572906,0.048812942,0.539927054,-0.401981435,0.737907175,2087,1709436686.594800949,9468,1709436680.194618940,1,1709436686.594800949,6.635726641,1709436686.571286917,10695,1709436686.795264006,99,1709436686.795264006,3510,1709436686.795264006
146,1709436686.994930506,-86.949836731,-71.617004395,61.963661194,0.049861575,0.539839415,-0.402861541,0.737421053,1980,1709436686.795264006,9468,1709436680.194618940,1,1709436686.795264006,4.763919657,1709436687.201428413,10804,1709436686.994930506,98,1709436686.994930506,3511,1709436686.994930506
147,1709436687.194607735,-55.961387634,-94.008384705,47.302886963,0.027609721,0.635886883,-0.352919049,0.685808807,1990,1709436686.994930506,9468,1709436680.194618940,1,1709436686.994930506,8.957971807,1709436687.721668482,11131,1709436687.295233250,92,1709436687.295233250,3419,1709436687.295233250
148,1709436687.594728708,-54.776023865,-94.641181946,45.829967499,0.020048066,0.638270864,-0.356382192,0.682055798,1976,1709436687.194607735,9468,1709436680.194618940,1,1709436687.194607735,8.957971807,1709436687.721668482,11290,1709436687.594728708,97,1709436687.594728708,3538,1709436687.594728708
149,1709436687.794827223,-54.774868011,-94.641807556,45.830291748,0.018898422,0.625122574,-0.364135740,0.690123018,2014,1709436687.594728708,9468,1709436680.194618940,1,1709436687.594728708,8.957971807,1709436687.721668482,10497,1709436687.794827223,100,1709436687.794827223,3584,1709436687.794827223
150,1709436687.994917870,-54.777793884,-94.640441895,45.829524994,0.020688737,0.626627740,-0.359859408,0.690949244,2015,1709436687.794827223,9468,1709436680.194618940,1,1709436687.794827223,5.582848588,1709436688.201925278,10687,1709436687.994917870,108,1709436687.994917870,3598,1709436687.994917870
151,1709436688.194601297,-26.310331345,-109.906379700,20.599855423,-0.000425686,0.692373649,-0.334699348,0.639214280,2049,1709436687.994917870,9468,1709436680.194618940,1,1709436687.994917870,8.950732082,1709436688.572056293,10428,1709436688.295245647,96,1709436688.295245647,3528,1709436688.295245647
152,1709436688.395089626,-26.285648346,-109.922996521,20.051780701,0.009017540,0.690495128,-0.340912224,0.637898125,1976,1709436688.194601297,9468,1709436680.194618940,1,1709436688.194601297,8.950732082,1709436688.572056293,10483,1709436688.395089626,95,1709436688.395089626,3530,1709436688.395089626
153,1709436688.594776392,-26.263629913,-109.934883118,20.052747726,0.002484161,0.692323961,-0.339000612,0.636992894,1991,1709436688.395089626,9468,1709436680.194618940,1,1709436688.395089626,8.950732082,1709436688.572056293,10314,1709436688.594776392,94,1709436688.594776392,3603,1709436688.594776392
154,1709436688.795251131,-26.271505356,-109.930412292,20.051979065,-0.003593072,0.688306239,-0.340430322,0.640569127,2058,1709436688.594776392,9468,1709436680.194618940,1,1709436688.594776392,6.319553872,1709436689.001935005,10338,1709436688.795251131,99,1709436688.795251131,3634,1709436688.795251131
155,1709436688.994919300,-3.538600922,-118.869285583,-12.672954559,-0.030454037,0.739688514,-0.361130817,0.567025561,2071,1709436688.795251131,9468,1709436680.194618940,1,1709436688.795251131,8.815562399,1709436689.281486988,9919,1709436688.994919300,97,1709436688.994919300,3499,1709436688.994919300
156,1709436689.194616556,-3.578299046,-118.854492188,-13.259102821,-0.031775622,0.741715843,-0.366525204,0.560809409,1941,1709436688.994919300,24790,1709436689.094774008,1,1709436688.994919300,8.815562399,1709436689.281486988,10195,1709436689.194616556,90,1709436689.194616556,3640,1709436689.194616556
157,1709436689.395111322,-3.569351196,-118.859504700,-13.259954453,-0.031682904,0.736055569,-0.370397924,0.565706436,2048,1709436689.194616556,24790,1709436689.094774008,1,1709436689.194616556,8.815562399,1709436689.281486988,9703,1709436689.395111322,76,1709436689.395111322,3492,1709436689.395111322
158,1709436689.594775438,-3.555348635,-118.867088318,-13.261279106,-0.034922257,0.727315749,-0.370090139,0.576910327,1929,1709436689.395111322,24790,1709436689.094774008,1,1709436689.395111322,6.888344078,1709436689.801802635,8664,1709436689.594775438,55,1709436689.594775438,3605,1709436689.594775438
159,1709436689.795246124,12.890149117,-123.342964172,-50.228088379,-0.074602103,0.748940887,-0.409813139,0.515339952,1989,1709436689.594775438,24790,1709436689.094774008,1,1709436689.594775438,9.513845032,1709436690.062133074,8953,1709436689.795246124,52,1709436689.795246124,3569,1709436689.795246124
160,1709436689.994912148,12.819388390,-123.318290710,-50.837196350,-0.081563457,0.744264382,-0.413908474,0.517781524,2009,1709436689.795246124,24790,1709436689.094774008,1,1709436689.795246124,9.513845032,1709436690.062133074,8611,1709436689.994912148,34,1709436689.994912148,3413,1709436689.994912148
161,1709436690.295240164,12.839730263,-123.332855225,-50.840728760,-0.073063330,0.754204758,-0.420796367,0.498765827,1899,1709436689.994912148,24790,1709436689.094774008,1,1709436689.994912148,9.513845032,1709436690.062133074,9642,1709436690.295240164,63,1709436690.295240164,3835,1709436690.295240164
162,1709436690.594758272,12.842846870,-123.334457397,-50.841766357,-0.069929268,0.760340322,-0.416945689,0.493101191,2063,1709436690.295240164,24790,1709436689.094774008,1,1709436690.295240164,9.104942552,1709436690.801964283,10572,1709436690.594758272,80,1709436690.594758272,3787,1709436690.594758272
163,1709436690.794837713,20.686855316,-125.267410278,-91.568466187,-0.090329587,0.780464370,-0.476541727,0.394491972,2147,1709436690.594758272,24790,1709436689.094774008,1,1709436690.594758272,10.742303179,1709436691.051723719,10727,1709436690.794837713,85,1709436690.794837713,3645,1709436690.794837713
164,1709436690.994926214,20.612129211,-125.251708984,-91.892738342,-0.089494477,0.782344472,-0.482680966,0.383336602,2015,1709436690.794837713,24790,1709436689.094774008,1,1709436690.794837713,10.742303179,1709436691.051723719,11137,1709436690.994926214,92,1709436690.994926214,3699,1709436690.994926214
165,1709436691.194623470,20.610954285,-125.250427246,-91.892623901,-0.090107999,0.779982992,-0.486733652,0.382880441,2092,1709436690.994926214,24790,1709436689.094774008,1,1709436690.994926214,10.742303179,1709436691.051723719,11106,1709436691.194623470,100,1709436691.194623470,3719,1709436691.194623470
166,1709436691.494921446,18.931243896,-124.977668762,-131.886291504,-0.120169371,0.763447876,-0.562918421,0.292966746,2131,1709436691.194623470,24790,1709436689.094774008,1,1709436691.194623470,8.639291954,1709436691.732114792,10620,1709436691.494921446,96,1709436691.494921446,3743,1709436691.494921446
167,1709436691.694993258,19.350702286,-125.725006104,-132.974105835,-0.118930472,0.755661258,-0.571818839,0.296403142,2113,1709436691.494921446,24790,1709436689.094774008,1,1709436691.494921446,8.639291954,1709436691.732114792,10530,1709436691.694993258,80,1709436691.694993258,3723,1709436691.694993258
168,1709436691.894650459,19.225469589,-125.811523438,-133.015777588,-0.113185798,0.740187247,-0.590826276,0.300393285,2124,1709436691.694993258,24790,1709436689.094774008,1,1709436691.694993258,8.639291954,1709436691.732114792,10546,1709436691.894650459,89,1709436691.894650459,3733,1709436691.894650459
169,1709436692.095120192,19.228141785,-125.815429688,-133.016586304,-0.114767060,0.741860982,-0.589830854,0.297607743,2155,1709436691.894650459,24790,1709436689.094774008,1,1709436691.894650459,11.180257367,1709436692.602064610,10635,1709436692.095120192,97,1709436692.095120192,3663,1709436692.095120192
170,1709436692.294792891,10.136687279,-127.567459106,-172.724044800,-0.143643575,0.706236332,-0.659494862,0.213689711,2093,1709436692.095120192,24790,1709436689.094774008,1,1709436692.095120192,12.076529573,1709436692.742085218,10903,1709436692.294792891,104,1709436692.294792891,3727,1709436692.294792891
171,1709436692.595109701,10.614477158,-129.431991577,-174.660293579,-0.139489519,0.697104734,-0.670082500,0.213487956,2111,1709436692.294792891,24790,1709436689.094774008,1,1709436692.294792891,12.076529573,1709436692.742085218,10947,1709436692.595109701,91,1709436692.595109701,3740,1709436692.595109701
172,1709436692.995266914,10.621790886,-129.444274902,-174.660171509,-0.141622985,0.694426582,-0.671997098,0.214789555,2120,1709436692.595109701,24790,1709436689.094774008,1,1709436692.595109701,12.076529573,1709436692.742085218,10587,1709436692.995266914,91,1709436692.995266914,3734,1709436692.995266914
173,1709436693.194971323,10.631311417,-129.461135864,-174.660171509,-0.145907689,0.698002700,-0.668070102,0.212568848,2140,1709436692.995266914,24790,1709436689.094774008,1,1709436692.995266914,7.574154041,1709436693.402312756,10815,1709436693.194971323,104,1709436693.194971323,3764,1709436693.194971323
174,1709436693.394646645,-5.124238968,-133.608917236,-212.098846436,-0.192326334,0.632499365,-0.735242998,0.149575627,2125,1709436693.194971323,24790,1709436689.094774008,1,1709436693.194971323,9.844984886,1709436693.641777277,10275,1709436693.394646645,70,1709436693.394646645,3713,1709436693.394646645
175,1709436693.794767380,-5.120695591,-133.615570068,-212.097564697,-0.181769548,0.632617479,-0.739436461,0.141381317,2095,1709436693.394646645,24790,1709436689.094774008,1,1709436693.394646645,9.844984886,1709436693.641777277,10941,1709436693.794767380,104,1709436693.794767380,3601,1709436693.794767380
176,1709436693.995241642,-5.129403114,-133.599868774,-212.101135254,-0.174515986,0.629622810,-0.744975395,0.134651210,2057,1709436693.794767380,24790,1709436689.094774008,1,1709436693.794767380,9.844984886,1709436693.641777277,11338,1709436693.995241642,103,1709436693.995241642,3453,1709436693.995241642
177,1709436694.194914818,-5.124671936,-133.608291626,-212.100112915,-0.169590224,0.635789267,-0.742461528,0.125546975,1991,1709436693.995241642,29502,1709436694.095082045,1,1709436693.995241642,5.612702880,1709436694.402445555,11324,1709436694.194914818,105,1709436694.194914818,3461,1709436694.194914818
178,1709436694.394989967,-27.123611450,-138.066909790,-245.720092773,-0.199280926,0.550431498,-0.808527213,0.059966856,1996,1709436694.194914818,29502,1709436694.095082045,1,1709436694.194914818,7.877840352,1709436694.642716646,10170,1709436694.394989967,97,1709436694.394989967,3600,1709436694.394989967
179,1709436694.594652414,-27.046928406,-138.246261597,-246.247177124,-0.210965746,0.539562259,-0.811991639,0.070961967,2009,1709436694.394989967,29502,1709436694.095082045,1,1709436694.394989967,7.877840352,1709436694.642716646,9685,1709436694.594652414,63,1709436694.594652414,3773,1709436694.594652414
180,1709436694.894960880,-27.033958435,-138.275588989,-246.235794067,-0.207839947,0.544280847,-0.809853372,0.068545108,2170,1709436694.594652414,29502,1709436694.095082045,1,1709436694.594652414,7.877840352,1709436694.642716646,10440,1709436694.894960880,81,1709436694.894960880,3801,1709436694.894960880
181,1709436695.094643354,-27.028867722,-138.285919189,-246.231857300,-0.210963788,0.551169089,-0.804785208,0.063464045,2138,1709436694.894960880,29502,1709436694.095082045,1,1709436694.894960880,5.531597084,1709436695.301276684,10185,1709436695.094643354,88,1709436695.094643354,3759,1709436695.094643354
182,1709436695.295134306,-54.705863953,-142.148422241,-275.672821045,-0.231902237,0.474977708,-0.848786325,-0.013390436,2140,1709436695.094643354,29502,1709436694.095082045,1,1709436695.094643354,7.478870275,1709436695.561955929,10008,1709436695.295134306,67,1709436695.295134306,3716,1709436695.295134306
183,1709436695.494827747,-54.657993317,-142.441558838,-276.173339844,-0.230118815,0.464497150,-0.855087641,-0.010623316,2092,1709436695.295134306,29502,1709436694.095082045,1,1709436695.295134306,7.478870275,1709436695.561955929,9949,1709436695.494827747,64,1709436695.494827747,3655,1709436695.494827747
184,1709436695.695303440,-54.656257629,-142.445358276,-276.171234131,-0.222536020,0.458970934,-0.860027368,-0.013278839,2066,1709436695.494827747,29502,1709436694.095082045,1,1709436695.494827747,7.478870275,1709436695.561955929,10329,1709436695.695303440,89,1709436695.695303440,3791,1709436695.695303440
185,1709436695.894978046,-54.650611877,-142.457534790,-276.164215088,-0.221973361,0.465124179,-0.856778928,-0.017809923,2174,1709436695.695303440,29502,1709436694.095082045,1,1709436695.695303440,4.574802642,1709436696.101558447,10636,1709436695.894978046,95,1709436695.894978046,3751,1709436695.894978046
186,1709436696.094664335,-86.651176453,-144.588241577,-301.286560059,-0.229217108,0.374873290,-0.893235573,-0.095182696,2153,1709436695.894978046,29502,1709436694.095082045,1,1709436695.894978046,6.239925011,1709436696.351134300,10745,1709436696.094664335,109,1709436696.094664335,3669,1709436696.094664335
187,1709436696.295136452,-86.609481812,-144.886077881,-301.653289795,0.221139167,-0.370994036,0.896574706,0.098054529,2117,1709436696.094664335,29502,1709436694.095082045,1,1709436696.094664335,6.239925011,1709436696.351134300,10779,1709436696.295136452,98,1709436696.295136452,3521,1709436696.295136452
188,1709436696.494831085,-86.613319397,-144.878585815,-301.659515381,-0.215957444,0.372695082,-0.899209923,-0.076695975,2009,1709436696.295136452,29502,1709436694.095082045,1,1709436696.295136452,6.239925011,1709436696.351134300,10631,1709436696.494831085,90,1709436696.494831085,3525,1709436696.494831085
189,1709436696.695315361,-86.609779358,-144.885864258,-301.653869629,-0.206263838,0.379050478,-0.901613294,-0.029486154,2004,1709436696.494831085,29502,1709436694.095082045,1,1709436696.494831085,4.286007074,1709436696.901349545,9383,1709436696.695315361,81,1709436696.695315361,3506,1709436696.695315361
190,1709436696.895001888,-119.775146484,-148.168441772,-325.410278320,-0.199163140,0.327173751,-0.923731495,-0.003391833,1944,1709436696.695315361,29502,1709436694.095082045,1,1709436696.695315361,5.693796037,1709436697.151510954,9122,1709436696.895001888,81,1709436696.895001888,3563,1709436696.895001888
191,1709436697.094674587,-119.619659424,-148.464660645,-325.715576172,-0.197626434,0.326632067,-0.924215365,0.009013563,2046,1709436696.895001888,29502,1709436694.095082045,1,1709436696.895001888,5.693796037,1709436697.151510954,9412,1709436697.094674587,84,1709436697.094674587,3760,1709436697.094674587
192,1709436697.294761181,-119.612617493,-148.476074219,-325.701232910,-0.193956645,0.339841048,-0.920259924,0.003248668,2173,1709436697.094674587,29502,1709436694.095082045,1,1709436697.094674587,5.693796037,1709436697.151510954,9745,1709436697.294761181,84,1709436697.294761181,3746,1709436697.294761181
193,1709436697.494816065,-119.607559204,-148.484695435,-325.690734863,-0.188851077,0.331334376,-0.924415629,0.002923413,2142,1709436697.294761181,29502,1709436694.095082045,1,1709436697.294761181,3.830685641,1709436697.802298546,10330,1709436697.494816065,86,1709436697.494816065,3842,1709436697.494816065
194,1709436697.695302248,-153.449554443,-152.183654785,-348.429077148,-0.171847764,0.256309108,-0.951134585,-0.010816134,2127,1709436697.494816065,29502,1709436694.095082045,1,1709436697.494816065,4.681068087,1709436697.981822729,9927,1709436697.695302248,77,1709436697.695302248,3774,1709436697.695302248
195,1709436697.894968271,-153.275650024,-152.496887207,-348.651611328,-0.175831539,0.256000408,-0.950451536,-0.013745478,2115,1709436697.695302248,29502,1709436694.095082045,1,1709436697.695302248,4.681068087,1709436697.981822729,9525,1709436697.894968271,72,1709436697.894968271,3789,1709436697.894968271
