frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
316,1624181122.961051226,1624181123.060995102,321,320,0,0.117524903,0.189894796,1,0,0,1,0.076070265,10.423991541,-16.881140304,-0.008009053,0.050781312,0.004958071,0.998665375,3226,1933,0.599194048,0.060749196,0.038928861,0.026072377,0.243809421,54.651477909,2776,0.868273401,462.090944893,850.285531209,1097.950483719,0.191712972,0.166459274,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000740,0.000001001,0.000003221,0.120476398,0.008794259,0.992677238,0.000000002,0.000000002,0.000000008,0.145401891,0.988756820,-0.034903300,0.000000000,0.259660567,0.030617485,6.081637405,0.007685097,60.608097451,0,872,818,54,0.270303782,183,0,0,0,0,0,2171,183,81821,158302,46516,0,0,693476
317,1624181123.061048746,1624181123.160914183,322,321,0,0.112648188,0.219274928,1,0,0,1,0.054033467,10.630164559,-17.010235100,-0.001484240,0.047233162,0.004676324,0.998871842,3255,1980,0.608294931,0.065349355,0.039141480,0.027574187,0.215646038,62.308361808,2727,0.866689102,424.606257499,899.974171776,1038.880752795,0.179654424,0.155704532,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000742,0.000000954,0.000003537,0.111610469,-0.009219296,0.993709267,0.000000002,0.000000003,0.000000008,0.215476090,0.976414714,-0.013577955,0.000000000,0.258458169,0.030911152,5.634113534,0.006912589,60.334290273,0,839,777,62,0.257757296,223,0,0,0,0,0,2192,224,82264,159141,46739,0,0,695668
318,1624181123.161046267,1624181123.260971785,323,322,0,0.141059959,0.227306706,1,0,0,1,0.032801620,10.836401507,-17.112379885,0.001341281,0.045559539,0.004604723,0.998950112,3281,1921,0.585492228,0.066733139,0.040863255,0.028304491,0.188180465,62.732115552,2793,0.865525632,405.871135446,895.595118594,1115.946836835,0.167894820,0.145317270,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000741,0.000000982,0.000003644,0.121570132,-0.020667712,0.992367648,0.000000002,0.000000003,0.000000010,0.193070193,0.980935787,-0.022110686,0.000000000,0.255315211,0.032217184,5.507741777,0.006000336,59.984892355,0,890,838,52,0.271258763,223,0,0,0,0,0,2168,223,82684,160031,46962,0,0,697836
319,1624181123.261044025,1624181123.360977650,324,323,0,0.116412961,0.178974285,1,0,0,1,0.009607591,11.040066536,-17.253553769,0.007989230,0.044070488,0.004569502,0.998986028,3180,1877,0.590251572,0.065468089,0.040552955,0.027597209,0.199407852,61.819278070,2689,0.863912679,395.125444952,875.304517331,1052.631231917,0.170088264,0.146941408,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000757,0.000000984,0.000003751,0.125976121,-0.015093332,0.991918448,0.000000002,0.000000002,0.000000012,0.140522744,0.990063927,-0.005174866,0.000000000,0.252702922,0.032577214,5.422385919,0.005768172,59.684712913,0,804,748,56,0.252830189,192,0,0,0,0,0,2184,192,83095,160835,47154,0,0,700020
320,1624181123.361041546,1624181123.460824728,325,324,0,0.108444454,0.193952459,1,0,0,1,-0.016284162,11.237181489,-17.382538723,0.012316469,0.045278958,0.004954251,0.998886168,3203,1975,0.616609429,0.065902105,0.040942534,0.028009717,0.195438405,64.754101108,2733,0.870055091,395.653675942,917.696955326,1064.509933141,0.166390613,0.144769000,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000742,0.000000944,0.000003771,0.132853854,-0.033867189,0.990556847,0.000000002,0.000000002,0.000000010,0.166904876,0.985841840,-0.016081928,0.000000000,0.250522644,0.032135996,5.324081865,0.006712481,59.674043166,0,783,747,36,0.244458320,224,0,0,0,0,0,2196,224,83468,161618,47378,0,0,702216
321,1624181123.461039066,1624181123.561013222,326,325,0,0.060829502,0.103669987,1,0,0,1,-0.041377345,11.428529470,-17.517558762,0.016901232,0.045385737,0.005358108,0.998812182,3234,1942,0.600494743,0.064569284,0.040642575,0.027727832,0.176133782,72.314444081,2760,0.869771761,384.166192993,923.321125471,1093.082741549,0.160031236,0.139190650,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000739,0.000000936,0.000004072,0.136374738,-0.039781342,0.989858260,0.000000002,0.000000003,0.000000010,0.092990305,0.995658194,-0.004190968,0.000000000,0.248060657,0.031335023,5.243727757,0.007507086,59.886087455,0,881,817,64,0.272418058,209,0,0,0,0,0,2143,210,83887,162499,47587,0,0,704359
322,1624181123.561036587,1624181123.661083460,327,326,0,0.043223388,0.086373196,1,0,0,1,-0.060075378,11.626360488,-17.637937759,0.019089041,0.046509193,0.005635879,0.998719550,3269,1901,0.581523402,0.062078624,0.039626590,0.027509639,0.175484576,75.207905685,2767,0.860824586,378.097393752,943.315020095,1060.489214717,0.158737619,0.136645245,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000759,0.000000933,0.000004411,0.139486723,-0.032964081,0.989675110,0.000000002,0.000000003,0.000000013,0.123907908,0.992265854,0.007436794,0.000000000,0.245192304,0.028237923,5.163732451,0.008020232,60.663205070,0,858,805,53,0.262465586,185,0,0,0,0,0,2225,186,84312,163357,47772,0,0,706584
323,1624181123.661034107,1624181123.760733604,328,327,0,0.057759011,0.104696703,1,0,0,1,-0.073770706,11.822345496,-17.739883192,0.018919356,0.047359002,0.005612448,0.998682974,3299,1924,0.583207032,0.065991645,0.041449212,0.028720741,0.198063253,72.703797856,2810,0.861761846,402.961048886,940.474697093,1078.115041977,0.166406193,0.143402509,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000766,0.000000932,0.000004354,0.133849748,-0.049759823,0.989751588,0.000000002,0.000000003,0.000000011,0.174071463,0.984691133,0.009082849,0.000000000,0.242267984,0.028995551,5.067063342,0.007759579,61.385736163,0,794,753,41,0.240678994,195,0,0,0,0,0,2310,195,84692,164151,47967,0,0,708894
324,1624181123.761031866,1624181123.861068964,329,328,0,0.112529697,0.185927105,1,0,0,1,-0.092998552,12.025075721,-17.861068694,0.017063119,0.047452766,0.005232368,0.998714027,3263,1935,0.593012565,0.066700362,0.043065812,0.029342515,0.190074319,76.146253888,2780,0.862181191,398.292869232,922.248360693,1076.322480746,0.166172514,0.143270816,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000758,0.000000933,0.000004434,0.129716604,-0.047717491,0.990402264,0.000000002,0.000000003,0.000000010,0.140519417,0.990070882,-0.003733961,0.000000000,0.239268714,0.030105120,4.985352980,0.008519927,62.102245662,0,770,732,38,0.235979160,220,0,0,0,0,0,2273,220,85042,164921,48187,0,0,711167
325,1624181123.861029387,1624181123.960291386,330,329,0,0.319041362,0.464203556,1,0,0,1,-0.113334348,12.228735127,-17.946191755,0.009943959,0.040184272,0.005481823,0.999127765,3181,1916,0.602326312,0.070671869,0.043464578,0.029369159,0.181730887,72.649179339,2701,0.866444198,372.376694813,909.917309249,1057.971775159,0.159117267,0.137866233,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000769,0.000000927,0.000004411,0.129750715,-0.040747658,0.990709029,0.000000002,0.000000003,0.000000014,0.153243591,0.988136423,-0.010139608,0.000000000,0.236868946,0.037127624,4.877391360,0.008540111,62.667257646,0,834,779,55,0.262181704,207,0,0,0,0,0,2140,207,85459,165755,48394,0,0,713307
326,1624181123.961026907,1624181124.060520887,331,330,0,0.489608344,0.585688195,1,0,0,1,-0.121076964,12.431275400,-18.021297092,0.004388038,0.030035351,0.004970160,0.999526848,3177,1918,0.603714196,0.078501408,0.052191513,0.035325815,0.207077570,61.532570568,2771,0.869932880,402.501411300,908.614035784,1099.468562300,0.166972572,0.145254930,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000766,0.000000954,0.000003800,0.118739122,-0.016965880,0.992780530,0.000000001,0.000000002,0.000000010,0.074806234,0.997107937,-0.013408559,0.000000000,0.234864015,0.059491693,4.784902077,0.009672491,62.797747514,0,821,766,55,0.258419893,249,0,0,0,0,0,2103,253,85845,166576,48643,0,0,715410
327,1624181124.061024427,1624181124.160842896,332,331,0,0.506819341,0.595073657,1,0,0,1,-0.129996131,12.635773479,-18.093863664,-0.003213149,0.013598451,0.005129656,0.999889216,3139,1846,0.588085378,0.069764510,0.043767576,0.030175858,0.187821387,64.979804761,2660,0.866281795,376.642245850,873.060657872,1054.606670534,0.163451235,0.141594829,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000782,0.000000992,0.000003765,0.134727957,-0.006952274,0.990858236,0.000000001,0.000000002,0.000000012,0.107639438,0.994189376,0.001112057,0.000000000,0.230593188,0.061201434,4.697714416,0.009292719,63.197633040,0,736,671,65,0.234469576,190,0,0,0,0,0,2213,190,86228,167312,48833,0,0,717623
328,1624181124.161021948,1624181124.260551691,333,332,0,0.410643157,0.529121126,1,0,0,1,-0.133852829,12.829641948,-18.171566737,-0.011743597,-0.007582853,0.004748768,0.999891013,3161,1829,0.578614363,0.066724626,0.039504367,0.026378064,0.187408830,67.982775276,2686,0.864832371,364.497888091,866.064859802,1092.377001187,0.156912330,0.135702862,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000794,0.000001005,0.000003914,0.153324459,-0.013041405,0.988089840,0.000000002,0.000000003,0.000000013,0.123957147,0.992235767,-0.010139490,0.000000000,0.225973978,0.061266601,4.609152182,0.009505601,63.732093156,0,795,715,80,0.251502689,216,0,0,0,0,0,2150,216,86656,168107,49049,0,0,719773
329,1624181124.261019468,1624181124.360945702,334,333,0,0.221170313,0.397309639,1,0,0,1,-0.132656063,13.022799096,-18.260336559,-0.018467941,-0.016306290,0.004200519,0.999687649,3070,1740,0.566775244,0.076487422,0.050593445,0.031527701,0.144804820,68.261763437,2553,0.868919073,336.340748576,809.460797457,1072.548848064,0.151617503,0.131743341,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000840,0.000001077,0.000004161,0.151038421,0.006843504,0.988504204,0.000000002,0.000000003,0.000000017,0.132529136,0.991179089,0.000206127,0.000000000,0.218613149,0.069617523,4.541745870,0.009983234,64.196843806,0,931,809,122,0.303257329,235,0,0,0,0,0,1904,235,87215,169038,49284,0,0,721677
330,1624181124.361017227,1624181124.460833788,335,334,0,0.442750661,0.563919991,1,0,0,1,-0.137121200,13.211868984,-18.325179430,-0.022192595,-0.015745325,0.004167466,0.999621031,3026,1733,0.572703239,0.109118163,0.081528236,0.049510035,0.159940483,70.936180851,2540,0.865677324,342.560230499,809.620826552,1046.639344885,0.155792729,0.134866232,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000843,0.000001110,0.000004310,0.143190324,0.010390161,0.989640630,0.000000000,0.000000001,0.000000014,0.144401176,0.989451320,-0.011592504,0.000000000,0.211430134,0.151008661,4.460878573,0.009907388,64.787283223,0,893,776,117,0.295109055,315,0,0,0,0,0,1817,316,87725,169931,49599,0,0,723494
331,1624181124.461014748,1624181124.560915947,336,335,0,0.487482884,0.570498726,1,0,0,1,-0.110733972,13.388492623,-18.435334089,-0.023292568,-0.006535476,0.005062738,0.999694510,2981,1717,0.575981214,0.086037687,0.057863570,0.036713789,0.185159829,62.597917650,2553,0.866395265,357.743750478,814.287611636,1039.875748708,0.161735431,0.140126812,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000869,0.000001095,0.000004034,0.147549012,0.012707455,0.988973109,0.000000000,0.000000001,0.000000017,0.127646424,0.991818442,0.001602878,0.000000000,0.205479417,0.156812638,4.399885578,0.010690456,65.032958348,0,776,702,74,0.260315330,219,0,0,0,0,0,1984,221,88155,170707,49818,0,0,725478
332,1624181124.561012268,1624181124.660903215,337,336,0,0.380398719,0.416682855,1,0,0,1,-0.056146660,13.551761040,-18.567929122,-0.019949586,0.011229333,0.005991947,0.999719967,2970,1749,0.588888889,0.066846912,0.042953729,0.028540899,0.201086934,64.159251937,2556,0.868903632,373.663572990,822.019659298,1025.234452331,0.168247376,0.146190756,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000840,0.000001100,0.000003898,0.146936017,0.017806132,0.988985717,0.000000002,0.000000003,0.000000015,0.174040287,0.984659465,-0.012478653,0.000000000,0.200729354,0.155595021,4.368780458,0.011611055,65.453766718,0,736,683,53,0.247811448,206,0,0,0,0,0,2027,207,88538,171443,50024,0,0,727505
333,1624181124.661009789,1624181124.761020660,338,337,0,0.298544601,0.366880039,1,0,0,1,-0.005856751,13.707690819,-18.706951670,-0.013981721,0.030104402,0.006656801,0.999426797,3052,1764,0.577981651,0.071466500,0.044540787,0.030842671,0.196002442,66.375965793,2606,0.864782335,370.577922914,849.046492351,1033.998348690,0.164436537,0.142201812,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000818,0.000001083,0.000003972,0.139019379,0.032881712,0.989743606,0.000000002,0.000000003,0.000000013,0.141272548,0.989705454,-0.022916841,0.000000000,0.196413170,0.154254089,4.320235411,0.012338395,66.041761748,0,817,785,32,0.267693316,223,0,0,0,0,0,2012,223,88934,172260,50247,0,0,729517
334,1624181124.761007309,1624181124.861011267,339,338,0,0.301561214,0.385260761,1,0,0,1,0.056142087,13.853771105,-18.801847979,-0.007031239,0.040623030,0.006845326,0.999126355,2997,1734,0.578578579,0.086472051,0.052031394,0.036204385,0.161823196,73.957661861,2607,0.862186356,352.021695418,825.050566403,1070.647567776,0.156612800,0.135029419,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000805,0.000001088,0.000004358,0.132001504,0.021932929,0.991006836,0.000000001,0.000000003,0.000000016,0.174623088,0.984540789,-0.013645915,0.000000000,0.190743611,0.158148288,4.258121203,0.012501522,66.901367429,0,809,759,50,0.269936603,262,0,0,0,0,0,1925,263,89281,173069,50509,0,0,731442
335,1624181124.861005068,1624181124.961019754,340,339,0,0.451142707,0.532036449,1,0,0,1,0.106923259,13.998970030,-18.877548383,0.010399733,0.050467536,0.006490837,0.998650461,2950,1758,0.595932203,0.076503052,0.049518620,0.031641251,0.182856342,61.875537186,2517,0.859471612,345.497063054,792.417011207,1025.375973497,0.159709080,0.137265420,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000795,0.000001094,0.000004175,0.132618074,-0.003005562,0.991162657,0.000000002,0.000000003,0.000000016,0.068336823,0.996876749,-0.039583159,0.000000000,0.188897542,0.152689385,4.162164473,0.013117276,66.897317231,0,736,692,44,0.249491525,220,0,0,0,0,0,1994,220,89626,173805,50729,0,0,733436
336,1624181124.961002588,1624181125.060783386,341,340,0,0.437267989,0.505400382,1,0,0,1,0.136822943,14.133273977,-19.032327013,0.024467993,0.052629200,0.006713453,0.998291748,2944,1690,0.574048913,0.080882283,0.047108937,0.034516811,0.145969243,70.236175366,2488,0.857274855,320.559427508,767.624940931,1044.715470070,0.150292771,0.128842214,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000790,0.000001131,0.000004567,0.125998423,-0.036089080,0.991373782,0.000000002,0.000000004,0.000000018,0.047648501,0.998262299,-0.034669924,0.000000000,0.184005533,0.148326170,4.125007880,0.014993465,67.676552104,0,820,764,56,0.278532609,226,0,0,0,0,0,1898,226,89980,174625,50955,0,0,735334
337,1624181125.061000109,1624181125.160445452,342,341,0,0.387558936,0.423233840,1,0,0,1,0.172055985,14.274144618,-19.171892758,0.045568435,0.055177423,0.006257038,0.997416573,2983,1668,0.559168622,0.065330505,0.043396623,0.028116666,0.163235786,77.740221354,2539,0.854591678,339.449166546,794.367202528,1035.991900407,0.156442010,0.133694040,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000785,0.000001145,0.000005002,0.120140116,-0.064862659,0.990635749,0.000000002,0.000000004,0.000000012,0.194178783,0.979348435,-0.056313788,0.000000000,0.181385020,0.148337322,4.095290789,0.016424523,68.448145081,0,793,746,47,0.265839759,167,0,0,0,0,0,2021,169,90386,175418,51122,0,0,737355
338,1624181125.160997629,1624181125.260795593,343,342,0,0.285839641,0.354599302,1,0,0,1,0.207623864,14.432196842,-19.318640042,0.061757398,0.054767376,0.006382178,0.996567020,2961,1629,0.550151976,0.067774429,0.042651798,0.029623856,0.195517313,74.464460983,2507,0.853512905,380.523899076,784.649380313,974.583572432,0.177835112,0.151784563,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000811,0.000001155,0.000005129,0.120369617,-0.060568950,0.990879689,0.000000002,0.000000003,0.000000011,0.175244836,0.983928390,-0.034266191,0.000000000,0.181751862,0.147845135,4.064985453,0.017897669,69.034762353,0,770,735,35,0.260047281,182,0,0,0,0,0,2009,182,90756,176188,51304,0,0,739364
339,1624181125.260995150,1624181125.360359907,344,343,0,0.207921313,0.247708305,1,0,0,1,0.240878965,14.591761786,-19.423483955,0.077102185,0.055230297,0.006132473,0.995473385,3061,1683,0.549820320,0.075132655,0.047148292,0.032997902,0.226211182,66.236416441,2605,0.848481672,431.254566313,776.442276273,1002.597914135,0.195111790,0.165548778,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000812,0.000001115,0.000004895,0.113216076,-0.073214065,0.990869225,0.000000002,0.000000003,0.000000012,0.121417961,0.990904593,-0.058015234,0.000000000,0.183092029,0.144978920,4.021802382,0.017961918,69.255619271,0,791,732,59,0.258412284,209,0,0,0,0,0,2061,209,91148,176979,51513,0,0,741425
340,1624181125.360992908,1624181125.460533619,345,344,0,0.166493583,0.228283566,1,0,0,1,0.272137427,14.769573925,-19.560368843,0.089024296,0.053802878,0.006413565,0.994554569,3017,1688,0.559496188,0.074237826,0.045205534,0.030496405,0.291571037,66.221689084,2517,0.854538733,444.648952162,730.708028647,975.517009076,0.206729429,0.176658304,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000827,0.000001140,0.000004223,0.099252751,-0.080631495,0.991790025,0.000000002,0.000000003,0.000000010,0.048066954,0.997272518,-0.056009759,0.000000000,0.187898661,0.142153601,4.012837966,0.018344824,69.328998670,0,797,752,45,0.264169705,212,0,0,0,0,0,2008,212,91542,177776,51725,0,0,743433
341,1624181125.460990429,1624181125.560920715,346,345,0,0.161473231,0.305920683,1,0,0,1,0.295361831,14.964598226,-19.686174627,0.097122613,0.054469205,0.006750790,0.993757883,3026,1621,0.535690681,0.069516588,0.044861539,0.030844113,0.283810270,67.618985062,2544,0.852447013,458.331960839,748.343231150,961.950009199,0.211346783,0.180161934,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000853,0.000001185,0.000004229,0.098710895,-0.080827024,0.991828186,0.000000002,0.000000003,0.000000010,0.037197424,0.998033030,-0.050462100,0.000000000,0.193282485,0.139403012,4.013746774,0.019217000,69.094225719,0,788,739,49,0.260409782,179,0,0,0,0,0,2058,180,91932,178564,51904,0,0,745491
342,1624181125.560987949,1624181125.660935163,347,346,0,0.445971893,0.522607179,1,0,0,1,0.332900412,15.164883013,-19.662947001,0.114961800,0.055444069,0.006173368,0.991802213,3052,1658,0.543250328,0.084515954,0.049350162,0.035420612,0.299171823,55.772717076,2577,0.858146767,497.742234407,718.288076720,995.413907876,0.225075645,0.193147937,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000819,0.000001241,0.000003384,0.101561887,-0.078799063,0.991703530,0.000000002,0.000000003,0.000000010,0.023684528,0.994008352,-0.106707263,0.000000000,0.199466847,0.135048853,3.997500511,0.020194316,68.122466288,0,872,788,84,0.285714286,272,0,0,0,0,0,1907,273,92380,179436,52176,0,0,747398
343,1624181125.660985470,1624181125.760648727,348,347,0,0.300808665,0.416021342,1,0,0,1,0.334931104,15.393777424,-19.877943523,0.119661881,0.053517059,0.007142097,0.991345525,3015,1598,0.530016584,0.142025912,0.059468972,0.044929470,0.355360962,60.367733544,2504,0.860767426,511.592941706,681.422579850,962.346114038,0.237358285,0.204310280,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000838,0.000001331,0.000003367,0.105899993,-0.071081141,0.991832981,0.000000002,0.000000003,0.000000008,-0.039814052,0.996468623,-0.073926478,0.000000000,0.207331733,0.220984741,4.074568328,0.021234190,67.505663073,0,933,837,96,0.309452736,335,0,0,0,0,0,1746,336,92808,180369,52511,0,0,749144
344,1624181125.760982990,1624181125.860899210,349,348,0,0.045655042,0.119505979,1,0,0,1,0.359240187,15.667900836,-20.012282171,0.130816696,0.053632244,0.005578387,0.989939117,3031,1611,0.531507753,0.134992912,0.067651347,0.054542747,0.434597749,66.901059955,2535,0.858453944,534.363787307,680.508875159,961.308085182,0.245551197,0.210794393,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000856,0.000001449,0.000003449,0.100617978,-0.082632157,0.991487745,0.000000003,0.000000004,0.000000010,0.052932239,-0.998296442,0.024543658,0.000000000,0.219557904,0.254521255,4.159138052,0.022802494,67.043403376,0,840,748,92,0.277136259,389,0,0,0,0,0,1802,389,93204,181209,52900,0,0,750946
345,1624181125.860980749,1624181125.960935116,350,349,0,0.140490446,0.236661330,1,0,0,1,0.383818381,15.948857446,-20.102840788,0.134585373,0.053001280,0.005651600,0.989467382,3033,1563,0.515331355,0.132074585,0.064917985,0.049326265,0.422830579,58.045727054,2539,0.858082793,552.681145100,678.093237188,947.897828834,0.253677971,0.217676701,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000872,0.000001490,0.000003195,0.096421231,-0.098864823,0.990418443,0.000000001,0.000000003,0.000000009,0.132459074,-0.990193255,0.044406205,0.000000000,0.231612889,0.273105868,4.239194301,0.021601332,66.313230762,0,881,809,72,0.290471480,355,0,0,0,0,0,1797,355,93637,182090,53255,0,0,752743
346,1624181125.960978270,1624181126.060674906,351,350,0,0.243165326,0.284698881,1,0,0,1,0.398575119,16.236050649,-20.203741385,0.131809380,0.052991417,0.005484404,0.989842471,3082,1625,0.527255029,0.087004474,0.054171543,0.038211173,0.452754513,54.448835637,2576,0.854394420,561.539149910,709.817650837,929.563224560,0.255138371,0.217988800,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000873,0.000001460,0.000002773,-0.080191327,0.120629599,-0.989453309,0.000000002,0.000000003,0.000000010,0.120661120,-0.991215176,0.054160587,0.000000000,0.243896736,0.271086807,4.326779384,0.022185201,65.959044015,0,846,795,51,0.274497080,287,0,0,0,0,0,1949,287,94032,182936,53542,0,0,754692
347,1624181126.060975790,1624181126.160885572,352,351,0,0.280037835,0.363308806,1,0,0,1,0.406330847,16.548780842,-20.326051084,0.121808662,0.051876705,0.005111204,0.991183804,3052,1620,0.530799476,0.068869588,0.043917324,0.029675051,0.443275450,52.046857338,2594,0.852060590,561.380867470,699.510350848,949.353950883,0.253990315,0.216415138,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000871,0.000001438,0.000002534,-0.071728470,0.143800500,-0.987003771,0.000000002,0.000000003,0.000000010,0.087701582,-0.994413921,0.058731471,0.000000000,0.256669439,0.271601434,4.453770045,0.023759004,65.312396644,0,797,769,28,0.261140236,197,0,0,0,0,0,2058,197,94427,183733,53739,0,0,756750
348,1624181126.160973310,1624181126.260569334,353,352,0,0.270358046,0.324869542,1,0,0,1,0.411890004,16.874772377,-20.417725630,0.109254433,0.051562611,0.005014223,0.992662895,2985,1570,0.525963149,0.064658097,0.040675945,0.027922449,0.402401685,58.069259583,2556,0.846491556,536.887703112,694.957339475,931.787375494,0.248141828,0.210049962,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000881,0.000001419,0.000002796,0.086071620,-0.110735930,0.990115766,0.000000002,0.000000003,0.000000009,0.100762959,-0.994469361,0.029622905,0.000000000,0.267419082,0.272971723,4.579869995,0.024646454,64.816720860,0,779,735,44,0.260971524,176,0,0,0,0,0,2028,178,94769,184512,53915,0,0,758778
349,1624181126.260970831,1624181126.360887527,354,353,0,0.324620298,0.381821598,1,0,0,1,0.416123761,17.231341477,-20.556265084,0.092832887,0.048676719,0.005237971,0.994477348,3007,1540,0.512138344,0.065496621,0.042762839,0.028621620,0.333254029,55.435094531,2548,0.841927387,490.105468730,692.636783479,962.488730996,0.228462796,0.192349085,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000876,0.000001425,0.000003081,0.093875217,-0.115948293,0.988809100,0.000000002,0.000000003,0.000000011,0.046030945,-0.998905243,0.008334730,0.000000000,0.276841542,0.278733738,4.762500733,0.026402969,64.175387414,0,788,736,52,0.262055205,147,0,0,0,0,0,2072,147,95140,185300,54062,0,0,760850
350,1624181126.360968590,1624181126.460834980,355,354,0,0.331815914,0.378666411,1,0,0,1,0.416487020,17.594265391,-20.683970828,0.079252922,0.047154451,0.005734931,0.995722121,2995,1525,0.509181970,0.066453861,0.042113448,0.028606276,0.279166795,54.126663773,2551,0.841480005,457.208826611,717.323996341,972.082670649,0.212990556,0.179227294,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000882,0.000001353,0.000003268,0.090848242,-0.123028449,0.988236104,0.000000002,0.000000003,0.000000012,0.063170111,-0.997752557,0.022346630,0.000000000,0.282802858,0.282186532,4.937413541,0.025578745,63.334911560,0,772,710,62,0.257762938,164,0,0,0,0,0,2059,164,95529,186072,54226,0,0,762909
351,1624181126.460966110,1624181126.560901403,356,355,0,0.238367152,0.291403641,1,0,0,1,0.423059762,17.972930152,-20.757307402,0.065387105,0.045833062,0.005719932,0.996790419,2987,1604,0.536993639,0.069039739,0.043487558,0.028904918,0.252454387,52.535599186,2532,0.846191431,401.853915085,760.871822707,979.830964900,0.187558124,0.158710077,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000850,0.000001236,0.000003235,0.106043495,-0.099141904,0.989406721,0.000000002,0.000000003,0.000000010,0.037947173,-0.998964819,0.025085893,0.000000000,0.286167586,0.287430931,5.105873974,0.025979639,62.831795637,0,720,680,40,0.241044526,187,0,0,0,0,0,2080,187,95873,186792,54413,0,0,764989
