frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected,sync_imu_samples,sync_imu_first_time,sync_imu_last_time,frontend_core_revision,log_sequence,map_update_skipped,map_skip_reason,window_updated,range_near_rejected,range_far_rejected,map_min_range,map_max_range,map_min_effective_points,runtime_schema_revision,invalid_quality_filter_enabled,invalid_quality_low_effective_relax_enabled,invalid_quality_relax_active,invalid_quality_relax_effective_threshold,invalid_quality_relaxed,total_invalid_quality_relaxed,invalid_quality_turn_guard_enabled,invalid_quality_turn_guard_active,invalid_quality_turn_guard_yaw_threshold,invalid_quality_turn_guard_rejected,total_invalid_quality_turn_guard_rejected,directional_selection_enabled,directional_selection_active,equal_point_count_control_enabled,equal_point_count_control_active,equal_point_count_target,equal_point_count_rejected,total_equal_point_count_rejected
726,1706585978.672679901,1706585978.772507429,0,0,0,0,30.600482015,1.475123843,-1.179544747,0.027029582,0.024540560,0.176436363,0.983634776,892,464,0.520179372,0.028458081,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,40,39,1,0.044843049,0,0,0,0,0,0,852,0,12463,37991,0,0,0,829358,10,1706585978.677781820,1706585978.768600464,fastlio2_internal_v1,726,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
727,1706585978.772519112,1706585978.872358799,0,0,0,0,30.680448923,1.498640485,-1.185272394,0.032750331,0.025277501,0.182661704,0.982305027,883,446,0.505096263,0.028023605,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,23,22,1,0.026047565,0,0,0,0,0,0,860,0,12466,38014,0,0,0,830218,10,1706585978.778031111,1706585978.867935658,fastlio2_internal_v1,727,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
728,1706585978.872771263,1706585978.972594261,0,0,0,0,30.752372308,1.514276841,-1.190274179,0.032583549,0.024668136,0.181016202,0.982630617,872,437,0.501146789,0.028355417,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,29,29,0,0.033256881,0,0,0,0,0,0,843,0,12473,38043,0,0,0,831061,10,1706585978.878351212,1706585978.968249321,fastlio2_internal_v1,728,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
729,1706585978.972606659,1706585979.072432041,0,0,0,0,30.833810078,1.538468913,-1.193521653,0.029176970,0.026585742,0.178454504,0.983156088,871,452,0.518943743,0.031836838,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,42,38,4,0.048220436,0,0,0,0,0,0,829,0,12489,38085,0,0,0,831890,10,1706585978.978662491,1706585979.067823410,fastlio2_internal_v1,729,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
730,1706585979.072443485,1706585979.172276258,0,0,0,0,30.903189444,1.563261386,-1.192446915,0.035475073,0.021654144,0.175788347,0.983550240,878,431,0.490888383,0.028972763,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,30,29,1,0.034168565,0,0,0,0,0,0,848,0,12496,38115,0,0,0,832738,10,1706585979.078251123,1706585979.168501616,fastlio2_internal_v1,730,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
731,1706585979.173087120,1706585979.272920370,0,0,0,0,30.973722345,1.591164570,-1.193937565,0.035493385,0.020585946,0.170969045,0.984421670,882,462,0.523809524,0.027785690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,22,22,0,0.024943311,0,0,0,0,0,0,860,0,12500,38137,0,0,0,833598,10,1706585979.177931070,1706585979.268079519,fastlio2_internal_v1,731,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
732,1706585979.272933006,1706585979.372766733,0,0,0,0,31.047649729,1.625462216,-1.197985395,0.032515329,0.020211914,0.169467142,0.984791917,888,444,0.500000000,0.027859129,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,35,35,0,0.039414414,0,0,0,0,0,0,853,0,12504,38172,0,0,0,834451,10,1706585979.278476954,1706585979.368665695,fastlio2_internal_v1,732,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
733,1706585979.372778893,1706585979.472592592,0,0,0,0,31.136075123,1.658542809,-1.198611164,0.031294737,0.022292856,0.170476697,0.984612291,865,437,0.505202312,0.029706402,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,33,32,1,0.038150289,0,0,0,0,0,0,832,0,12515,38205,0,0,0,835283,10,1706585979.378098011,1706585979.468019962,fastlio2_internal_v1,733,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
734,1706585979.472604513,1706585979.572424412,0,0,0,0,31.232489659,1.684639994,-1.202631947,0.036971117,0.024325768,0.171204712,0.984240997,874,444,0.508009153,0.030368539,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,41,39,2,0.046910755,0,0,0,0,0,0,833,0,12526,38246,0,0,0,836116,10,1706585979.478527784,1706585979.568118572,fastlio2_internal_v1,734,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
735,1706585979.572435379,1706585979.672254562,0,0,0,0,31.327316570,1.719888504,-1.202481116,0.037439946,0.021445481,0.172118408,0.984130883,859,403,0.469150175,0.029833573,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,30,29,1,0.034924331,0,0,0,0,0,0,829,0,12532,38276,0,0,0,836945,10,1706585979.578500509,1706585979.667985439,fastlio2_internal_v1,735,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
736,1706585979.673066139,1706585979.772876024,0,0,0,0,31.425247904,1.750934678,-1.206274656,0.037126803,0.025543923,0.174586754,0.983609970,868,429,0.494239631,0.027887383,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,40,39,1,0.046082949,0,0,0,0,0,0,828,0,12547,38316,0,0,0,837773,10,1706585979.678416014,1706585979.768389225,fastlio2_internal_v1,736,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
737,1706585979.772913218,1706585979.871368170,0,0,0,0,31.515400815,1.779975178,-1.208971370,0.039874031,0.022026866,0.174859357,0.983539061,857,461,0.537922987,0.030074815,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,32,28,4,0.037339557,0,0,0,0,0,0,825,0,12553,38348,0,0,0,838598,10,1706585979.777762651,1706585979.868600368,fastlio2_internal_v1,737,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
738,1706585979.872752905,1706585979.972563982,0,0,0,0,31.601159157,1.807113313,-1.214595306,0.034495520,0.023357785,0.172997955,0.984040741,845,445,0.526627219,0.028698615,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,40,40,0,0.047337278,0,0,0,0,0,0,805,0,12565,38388,0,0,0,839403,10,1706585979.877994061,1706585979.968049049,fastlio2_internal_v1,738,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
739,1706585979.972575188,1706585980.072417259,0,0,0,0,31.693770573,1.840945175,-1.217714562,0.033511948,0.024509469,0.171244333,0.984353399,847,434,0.512396694,0.027185985,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,36,34,2,0.042502952,0,0,0,0,0,0,811,0,12573,38424,0,0,0,840214,10,1706585979.978470564,1706585980.067689896,fastlio2_internal_v1,739,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
740,1706585980.072428942,1706585980.172249794,0,0,0,0,31.772389168,1.861334600,-1.227236768,0.033165350,0.024033548,0.173543840,0.983974077,853,434,0.508792497,0.031575344,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,36,35,1,0.042203986,0,0,0,0,0,0,817,0,12585,38460,0,0,0,841031,10,1706585980.078217983,1706585980.168499231,fastlio2_internal_v1,740,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
741,1706585980.173059225,1706585980.272643805,0,0,0,0,31.865183558,1.880866028,-1.232862557,0.036629367,0.027153322,0.173055048,0.983856157,848,429,0.505896226,0.029629750,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,40,38,2,0.047169811,0,0,0,0,0,0,808,0,12596,38500,0,0,0,841839,10,1706585980.177861929,1706585980.267856359,fastlio2_internal_v1,741,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
742,1706585980.272893906,1706585980.372714520,0,0,0,0,31.943212392,1.903766533,-1.237297239,0.038387472,0.027505972,0.174337002,0.983552964,864,444,0.513888889,0.029883343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,40,36,4,0.046296296,0,0,0,0,0,0,824,0,12616,38540,0,0,0,842663,10,1706585980.278296471,1706585980.368254662,fastlio2_internal_v1,742,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
743,1706585980.372726679,1706585980.472564220,0,0,0,0,32.032857355,1.934783079,-1.238115858,0.036083267,0.033587157,0.173042462,0.983679931,825,421,0.510303030,0.028011469,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,23,5,0.033939394,0,0,0,0,0,0,797,0,12625,38568,0,0,0,843460,10,1706585980.378650665,1706585980.468404293,fastlio2_internal_v1,743,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
744,1706585980.472575665,1706585980.572398663,0,0,0,0,32.123815118,1.969141434,-1.241547840,0.039606199,0.032079332,0.174169142,0.983395839,817,418,0.511627907,0.026771761,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,41,38,3,0.050183599,0,0,0,0,0,0,776,0,12634,38609,0,0,0,844236,10,1706585980.477771759,1706585980.568694830,fastlio2_internal_v1,744,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
745,1706585980.572410345,1706585980.672238111,0,0,0,0,32.225345483,2.007177165,-1.244120020,0.031976673,0.031642738,0.169289361,0.984539152,871,437,0.501722158,0.031222516,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,28,27,1,0.032146958,0,0,0,0,0,0,843,0,12641,38637,0,0,0,845079,10,1706585980.578022957,1706585980.668211937,fastlio2_internal_v1,745,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
746,1706585980.673050165,1706585980.772867441,0,0,0,0,32.309085578,2.040220878,-1.246968629,0.029609149,0.026730547,0.161789664,0.986018702,846,438,0.517730496,0.030173884,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,41,38,3,0.048463357,0,0,0,0,0,0,805,0,12653,38678,0,0,0,845884,10,1706585980.678637505,1706585980.767969847,fastlio2_internal_v1,746,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
747,1706585980.772878885,1706585980.872704268,0,0,0,0,32.392691224,2.066329884,-1.243013075,0.030979116,0.026608174,0.155851818,0.986935920,861,437,0.507549361,0.031547855,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,43,43,0,0.049941928,0,0,0,0,0,0,818,0,12663,38721,0,0,0,846702,10,1706585980.778379917,1706585980.868567228,fastlio2_internal_v1,747,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
748,1706585980.872716427,1706585980.972532749,0,0,0,0,32.478467050,2.081726446,-1.245761843,0.029209179,0.023452613,0.145887328,0.988591769,868,408,0.470046083,0.028874639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,29,28,1,0.033410138,0,0,0,0,0,0,839,0,12672,38750,0,0,0,847541,10,1706585980.877928019,1706585980.968203783,fastlio2_internal_v1,748,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
749,1706585980.972544193,1706585981.072370291,0,0,0,0,32.558982510,2.095017572,-1.253476748,0.033972292,0.023204759,0.133797523,0.990154354,873,446,0.510882016,0.027223450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,31,29,2,0.035509737,0,0,0,0,0,0,842,0,12683,38781,0,0,0,848383,10,1706585980.978622913,1706585981.068769455,fastlio2_internal_v1,749,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
750,1706585981.072781324,1706585981.170889139,0,0,0,0,32.643048665,2.104505431,-1.264188354,0.033274105,0.029647973,0.116618324,0.992176395,956,479,0.501046025,0.029988594,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,48,48,0,0.050209205,0,0,0,0,0,0,908,0,12691,38829,0,0,0,849291,10,1706585981.078138828,1706585981.167965889,fastlio2_internal_v1,750,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
751,1706585981.172622919,1706585981.272464037,0,0,0,0,32.740532595,2.111422213,-1.261451486,0.030464037,0.036391041,0.105260937,0.993311517,996,489,0.490963855,0.031417690,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,59,58,1,0.059236948,0,0,0,0,0,0,937,0,12704,38888,0,0,0,850228,10,1706585981.178400517,1706585981.268409252,fastlio2_internal_v1,751,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
752,1706585981.272477388,1706585981.372308969,0,0,0,0,32.820941085,2.115221952,-1.274287077,0.036807109,0.036454996,0.091112140,0.994492256,1028,504,0.490272374,0.031373501,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,56,55,1,0.054474708,0,0,0,0,0,0,972,0,12717,38944,0,0,0,851200,10,1706585981.277785778,1706585981.367927551,fastlio2_internal_v1,752,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
753,1706585981.372720242,1706585981.472548723,0,0,0,0,32.914438062,2.119734300,-1.283541170,0.039030135,0.044448915,0.079119701,0.995108545,1072,539,0.502798507,0.030479833,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,55,54,1,0.051305970,0,0,0,0,0,0,1017,0,12733,38999,0,0,0,852217,10,1706585981.378496170,1706585981.468604088,fastlio2_internal_v1,753,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
754,1706585981.472560644,1706585981.572371721,0,0,0,0,33.009949273,2.127287272,-1.282951074,0.037597444,0.043022914,0.069336048,0.995955809,1093,519,0.474839890,0.029902472,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,67,60,7,0.061299177,0,0,0,0,0,0,1026,0,12756,39066,0,0,0,853243,10,1706585981.477963448,1706585981.568300247,fastlio2_internal_v1,754,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
755,1706585981.572383404,1706585981.672228575,0,0,0,0,33.115632949,2.137602757,-1.286343370,0.031195585,0.042401229,0.061545142,0.996715188,1163,588,0.505588994,0.033073184,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,68,67,1,0.058469475,0,0,0,0,0,0,1095,0,12767,39134,0,0,0,854338,10,1706585981.578797579,1706585981.668832779,fastlio2_internal_v1,755,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
756,1706585981.673039913,1706585981.772861242,0,0,0,0,33.231859653,2.140738360,-1.293871553,0.029734067,0.045547986,0.049275343,0.997302966,1165,565,0.484978541,0.033467790,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,58,51,7,0.049785408,0,0,0,0,0,0,1107,0,12788,39192,0,0,0,855445,10,1706585981.678197622,1706585981.768075228,fastlio2_internal_v1,756,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
757,1706585981.772873163,1706585981.872696638,0,0,0,0,33.338098314,2.126689455,-1.310680142,0.038691561,0.049325790,0.032111393,0.997516310,1189,571,0.480235492,0.026577001,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,54,52,2,0.045416316,0,0,0,0,0,0,1135,0,12802,39246,0,0,0,856580,10,1706585981.778500080,1706585981.868768215,fastlio2_internal_v1,757,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
758,1706585981.872708321,1706585981.972535610,0,0,0,0,33.437927659,2.101336099,-1.339898138,0.049565936,0.047252611,0.016411006,0.997517462,1210,610,0.504132231,0.031957712,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,73,68,5,0.060330579,0,0,0,0,0,0,1137,0,12820,39319,0,0,0,857717,10,1706585981.878137350,1706585981.968429565,fastlio2_internal_v1,758,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
759,1706585981.972547531,1706585982.072384119,0,0,0,0,33.551648346,2.086202524,-1.353958907,0.053336131,0.058413505,0.002685187,0.996863034,1128,572,0.507092199,0.033775440,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,81,81,0,0.071808511,0,0,0,0,0,0,1047,0,12836,39400,0,0,0,858764,10,1706585981.977907658,1706585982.068156481,fastlio2_internal_v1,759,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
760,1706585982.072396040,1706585982.172218561,0,0,0,0,33.657249415,2.090725502,-1.359026331,0.045767898,0.054248199,-0.001887635,0.997476250,1116,532,0.476702509,0.031739847,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,59,58,1,0.052867384,0,0,0,0,0,0,1057,0,12851,39459,0,0,0,859821,10,1706585982.078618050,1706585982.168592453,fastlio2_internal_v1,760,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
761,1706585982.173028708,1706585982.272849083,0,0,0,0,33.762027551,2.108336507,-1.352158311,0.031118609,0.046279184,-0.007270171,0.998417254,1189,566,0.476030278,0.030989391,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,68,62,6,0.057190917,0,0,0,0,0,0,1121,0,12875,39527,0,0,0,860942,10,1706585982.177970171,1706585982.268140316,fastlio2_internal_v1,761,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
762,1706585982.272861958,1706585982.371758223,0,0,0,0,33.840305305,2.102307236,-1.350853486,0.024526148,0.040840208,-0.016279844,0.998731952,1222,578,0.472995090,0.027921450,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,64,64,0,0.052373159,0,0,0,0,0,0,1158,0,12892,39591,0,0,0,862100,10,1706585982.278606892,1706585982.368730545,fastlio2_internal_v1,762,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
763,1706585982.372693777,1706585982.470437527,0,0,0,0,33.911898091,2.089001845,-1.358365468,0.027972111,0.034111485,-0.024059024,0.998736768,1212,592,0.488448845,0.030875841,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,74,73,1,0.061056106,0,0,0,0,0,0,1138,0,12910,39665,0,0,0,863238,10,1706585982.378120422,1706585982.468077660,fastlio2_internal_v1,763,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
764,1706585982.472544909,1706585982.572377443,0,0,0,0,33.996435451,2.077485389,-1.366737634,0.027699551,0.027421707,-0.035039460,0.998625566,1182,558,0.472081218,0.027559108,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,45,44,1,0.038071066,0,0,0,0,0,0,1137,0,12919,39710,0,0,0,864375,10,1706585982.478540659,1706585982.568771601,fastlio2_internal_v1,764,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
765,1706585982.572389841,1706585982.672218800,0,0,0,0,34.056793705,2.071110160,-1.364420353,0.020627521,0.022807034,-0.046433488,0.998447933,1148,547,0.476480836,0.029890725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,69,68,1,0.060104530,0,0,0,0,0,0,1079,0,12926,39779,0,0,0,865454,10,1706585982.578140736,1706585982.668283463,fastlio2_internal_v1,765,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
766,1706585982.673028946,1706585982.772859573,0,0,0,0,34.127445660,2.077913067,-1.363592951,0.008968622,0.022007181,-0.052377259,0.998344565,1130,546,0.483185841,0.028121894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,52,52,0,0.046017699,0,0,0,0,0,0,1078,0,12934,39831,0,0,0,866532,10,1706585982.678659916,1706585982.768673182,fastlio2_internal_v1,766,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
767,1706585982.772871971,1706585982.872698784,0,0,0,0,34.206781679,2.072626090,-1.368014564,0.006267051,0.029496272,-0.056955726,0.997921209,1120,524,0.467857143,0.028979286,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,51,51,0,0.045535714,0,0,0,0,0,0,1069,0,12940,39882,0,0,0,867601,10,1706585982.778038502,1706585982.868166208,fastlio2_internal_v1,767,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
768,1706585982.872711182,1706585982.972540855,0,0,0,0,34.279274214,2.046093017,-1.375573248,0.013258230,0.031463512,-0.065476095,0.997269847,1062,517,0.486817326,0.029689478,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,47,41,6,0.044256121,0,0,0,0,0,0,1015,0,12954,39929,0,0,0,868616,10,1706585982.878696918,1706585982.968647480,fastlio2_internal_v1,768,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
769,1706585982.972551823,1706585983.072385788,0,0,0,0,34.346493201,2.020448946,-1.382168819,0.020193069,0.027542053,-0.073349021,0.996721424,1039,506,0.487006737,0.032353290,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,47,41,6,0.045235804,0,0,0,0,0,0,992,0,12964,39976,0,0,0,869608,10,1706585982.978017569,1706585983.068097591,fastlio2_internal_v1,769,0,none,0,0,0,2.000000000,200.000000000,20,map_diagnostics_v8,0,0,0,200,0,0,0,0,0.250000000,0,0,0,0,0,0,0,0,0
