frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp,incremental_degenerate,incremental_stamp,imu_speed,imu_stamp,deskew_points,deskew_stamp,corner_points,corner_stamp,surface_points,surface_stamp
99,1706584516.736621380,1.218226671,-0.138239980,0.029269906,-0.001562122,-0.003358856,-0.070180498,0.997527431,2019,1706584516.536189556,783,1706584515.636407137,0,1706584516.536189556,0.134875090,1706584516.938488960,27388,1706584516.736621380,326,1706584516.736621380,2627,1706584516.736621380
100,1706584516.936973810,1.232603192,-0.141450539,0.028808564,-0.000773691,-0.003540833,-0.070241957,0.997523399,2051,1706584516.736621380,783,1706584515.636407137,0,1706584516.736621380,0.131433645,1706584517.158635139,27378,1706584516.936973810,342,1706584516.936973810,2628,1706584516.936973810
101,1706584517.136091471,1.240399122,-0.143583611,0.031515617,-0.001552986,-0.003334532,-0.070259984,0.997521931,2065,1706584516.936973810,783,1706584515.636407137,0,1706584516.936973810,0.133675416,1706584517.339174271,27286,1706584517.136091471,334,1706584517.136091471,2604,1706584517.136091471
102,1706584517.336436510,1.226693630,-0.139951333,0.027754590,-0.001393191,-0.003400694,-0.070194262,0.997526571,2038,1706584517.136091471,783,1706584515.636407137,0,1706584517.136091471,0.145841264,1706584517.538622379,27242,1706584517.336436510,332,1706584517.336436510,2608,1706584517.336436510
103,1706584517.536835670,1.193803787,-0.130324930,0.029263413,-0.001200654,-0.003501080,-0.070362128,0.997514647,2053,1706584517.336436510,783,1706584515.636407137,0,1706584517.336436510,0.152721598,1706584517.749032497,27404,1706584517.536835670,337,1706584517.536835670,2649,1706584517.536835670
104,1706584517.735907555,1.197107673,-0.127945706,0.030502981,-0.001130920,-0.003406925,-0.070384208,0.997513497,2097,1706584517.536835670,783,1706584515.636407137,0,1706584517.536835670,0.156836997,1706584518.038927317,27242,1706584517.735907555,330,1706584517.735907555,2607,1706584517.735907555
105,1706584517.936293364,1.221147656,-0.134643868,0.028700897,-0.001557634,-0.003298679,-0.070424923,0.997510412,2044,1706584517.735907555,783,1706584515.636407137,0,1706584517.735907555,0.157476845,1706584518.237810135,27266,1706584517.936293364,341,1706584517.936293364,2623,1706584517.936293364
106,1706584518.236220121,1.222798586,-0.135214984,0.026349904,-0.000627775,-0.003523001,-0.070392066,0.997512983,2062,1706584517.936293364,783,1706584517.936293364,0,1706584517.936293364,0.182457171,1706584518.637746334,27243,1706584518.236220121,325,1706584518.236220121,2595,1706584518.236220121
107,1706584518.536151171,1.223600388,-0.134595394,0.025593314,-0.000571193,-0.003247627,-0.070466160,0.997508720,2035,1706584518.236220121,783,1706584517.936293364,0,1706584518.236220121,0.182395458,1706584518.848448753,27308,1706584518.536151171,324,1706584518.536151171,2598,1706584518.536151171
108,1706584518.836081028,1.205755711,-0.129223481,0.029340578,-0.000884200,-0.003403515,-0.070460221,0.997508392,2032,1706584518.536151171,783,1706584517.936293364,0,1706584518.536151171,0.179643828,1706584519.148078442,27273,1706584518.836081028,314,1706584518.836081028,2598,1706584518.836081028
109,1706584519.036468029,1.200364113,-0.124628037,0.031277388,0.000266000,-0.003753140,-0.070451954,0.997508078,2041,1706584518.836081028,783,1706584517.936293364,0,1706584518.836081028,0.159014914,1706584519.268065453,27263,1706584519.036468029,334,1706584519.036468029,2617,1706584519.036468029
110,1706584519.236858606,1.211853623,-0.127695709,0.028397033,-0.000413964,-0.003463143,-0.070502456,0.997505508,2067,1706584519.036468029,783,1706584517.936293364,0,1706584519.036468029,0.186042180,1706584519.637807131,27395,1706584519.236858606,324,1706584519.236858606,2640,1706584519.236858606
111,1706584519.636326790,1.188334584,-0.125174060,0.029014237,-0.000040861,-0.002309270,-0.069464287,0.997581765,2072,1706584519.236858606,783,1706584517.936293364,0,1706584519.236858606,0.228319199,1706584519.938727856,27314,1706584519.636326790,341,1706584519.636326790,2588,1706584519.636326790
112,1706584519.936255455,1.182891130,-0.133541480,0.020911092,-0.000192800,0.001372437,-0.065770167,0.997833836,2044,1706584519.636326790,783,1706584517.936293364,0,1706584519.636326790,0.262890631,1706584520.137851477,27312,1706584519.936255455,362,1706584519.936255455,2579,1706584519.936255455
113,1706584520.136645794,1.132054090,-0.121350758,0.023571709,0.001064943,0.003982013,-0.062656777,0.998026622,2059,1706584519.936255455,783,1706584517.936293364,0,1706584519.936255455,0.315492148,1706584520.438371658,27402,1706584520.136645794,343,1706584520.136645794,2659,1706584520.136645794
114,1706584520.436573267,1.031484485,-0.090823948,0.022879237,-0.002733140,0.007208445,-0.055000356,0.998456573,2104,1706584520.136645794,783,1706584517.936293364,0,1706584520.136645794,0.288939103,1706584520.738457918,27235,1706584520.436573267,347,1706584520.436573267,2556,1706584520.436573267
115,1706584520.736502886,0.932485402,-0.085433871,0.016404498,-0.001132001,0.007037255,-0.047098224,0.998864832,2009,1706584520.436573267,783,1706584520.536143303,0,1706584520.436573267,0.229678159,1706584521.138794661,27297,1706584520.736502886,342,1706584520.736502886,2586,1706584520.736502886
116,1706584521.135978222,0.803353012,-0.070405476,0.013337485,-0.000360604,0.005929169,-0.038130402,0.999255116,2033,1706584520.736502886,783,1706584520.536143303,0,1706584520.736502886,0.171351301,1706584521.438918591,27276,1706584521.135978222,341,1706584521.135978222,2554,1706584521.135978222
117,1706584521.336350918,0.745287359,-0.071031027,-0.001690512,0.000360594,0.004170433,-0.035148749,0.999373325,1999,1706584521.135978222,783,1706584520.536143303,0,1706584521.135978222,0.212673256,1706584521.578775644,27254,1706584521.336350918,338,1706584521.336350918,2537,1706584521.336350918
118,1706584521.536749363,0.686328650,-0.053727280,0.005397978,-0.002340965,0.003176402,-0.031181053,0.999505964,1984,1706584521.336350918,783,1706584520.536143303,0,1706584521.336350918,0.219496837,1706584521.748235941,27378,1706584521.536749363,348,1706584521.536749363,2627,1706584521.536749363
119,1706584521.735829592,0.618042827,-0.054300293,0.010964555,-0.000587098,0.002799615,-0.025291976,0.999676014,2051,1706584521.536749363,783,1706584520.536143303,0,1706584521.536749363,0.228569627,1706584521.969002008,27268,1706584521.735829592,335,1706584521.735829592,2545,1706584521.735829592
120,1706584521.936214924,0.469808787,-0.018146180,-0.002977412,-0.001480625,-0.001130585,-0.020375103,0.999790670,1957,1706584521.735829592,783,1706584520.536143303,0,1706584521.735829592,0.181972559,1706584522.238522768,27241,1706584521.936214924,383,1706584521.936214924,2529,1706584521.936214924
121,1706584522.236149073,0.421568304,-0.013696197,-0.001301662,-0.005294303,-0.003132321,-0.017963761,0.999819715,1990,1706584521.936214924,783,1706584520.536143303,0,1706584521.936214924,0.166611424,1706584522.438285351,27203,1706584522.236149073,368,1706584522.236149073,2512,1706584522.236149073
122,1706584522.436540604,0.411315709,-0.007676576,-0.001906471,-0.006209205,-0.002522099,-0.018045233,0.999814710,1983,1706584522.236149073,783,1706584520.536143303,0,1706584522.236149073,0.158638420,1706584523.048125029,27200,1706584522.436540604,362,1706584522.436540604,2527,1706584522.436540604
123,1706584522.635601997,0.429154187,-0.011449348,-0.001549389,-0.005711151,-0.002791117,-0.018447401,0.999809625,1982,1706584522.436540604,783,1706584520.536143303,0,1706584522.436540604,0.169511188,1706584523.138721466,27232,1706584522.635601997,365,1706584522.635601997,2521,1706584522.635601997
124,1706584523.036388874,0.426457822,-0.011019312,-0.003829127,-0.005773500,-0.002687214,-0.018590374,0.999806903,1982,1706584522.635601997,783,1706584520.536143303,0,1706584522.635601997,0.166576232,1706584523.238927364,27211,1706584523.036388874,358,1706584523.036388874,2525,1706584523.036388874
125,1706584523.236784458,0.415203661,-0.006571064,-0.003734609,-0.006303650,-0.002615785,-0.018632854,0.999803100,1967,1706584523.036388874,783,1706584523.135929585,0,1706584523.036388874,0.148574509,1706584523.469053268,27365,1706584523.236784458,361,1706584523.236784458,2571,1706584523.236784458
126,1706584523.435895443,0.413055331,-0.006536305,-0.004976317,-0.005002562,-0.002868421,-0.018552713,0.999811254,2027,1706584523.236784458,783,1706584523.135929585,0,1706584523.236784458,0.140927817,1706584523.638850212,27222,1706584523.435895443,358,1706584523.435895443,2523,1706584523.435895443
127,1706584523.636246681,0.412666172,-0.007220658,-0.006331177,-0.005486104,-0.002646661,-0.018539384,0.999809576,1971,1706584523.435895443,783,1706584523.135929585,0,1706584523.435895443,0.135963400,1706584523.838275194,27239,1706584523.636246681,363,1706584523.636246681,2524,1706584523.636246681
128,1706584523.836636066,0.415102303,-0.007049326,-0.005031658,-0.006006032,-0.002439963,-0.018642637,0.999805194,1976,1706584523.636246681,783,1706584523.135929585,0,1706584523.636246681,0.130700663,1706584524.048407793,27354,1706584523.836636066,365,1706584523.836636066,2587,1706584523.836636066
129,1706584524.035755157,0.417808145,-0.006663915,-0.005031179,-0.005384382,-0.002737993,-0.018552689,0.999809637,2040,1706584523.836636066,783,1706584523.135929585,0,1706584523.836636066,0.134219768,1706584524.438898087,27218,1706584524.035755157,359,1706584524.035755157,2517,1706584524.035755157
130,1706584524.436468124,0.416517198,-0.007404890,-0.005375147,-0.004652094,-0.002716087,-0.018591602,0.999812649,1972,1706584524.035755157,783,1706584523.135929585,0,1706584524.035755157,0.137435090,1706584524.658789873,27262,1706584524.436468124,361,1706584524.436468124,2529,1706584524.436468124
131,1706584524.636883974,0.436663449,-0.012737208,-0.003082631,-0.005907430,-0.002353606,-0.018648869,0.999805872,1994,1706584524.436468124,783,1706584523.135929585,0,1706584524.436468124,0.131450153,1706584524.939032555,27317,1706584524.636883974,369,1706584524.636883974,2569,1706584524.636883974
132,1706584524.936818838,0.431052566,-0.011251746,-0.002226337,-0.005853519,-0.002241619,-0.018567533,0.999807961,2039,1706584524.636883974,783,1706584523.135929585,0,1706584524.636883974,0.153939393,1706584525.338837862,27243,1706584524.736426115,369,1706584524.936818838,2575,1706584524.936818838
133,1706584525.336273909,0.416715592,-0.008710366,-0.002285630,-0.005176621,-0.002659728,-0.018495152,0.999812011,2029,1706584524.936818838,783,1706584523.135929585,0,1706584524.936818838,0.159172102,1706584525.569019794,27217,1706584525.336273909,363,1706584525.336273909,2522,1706584525.336273909
134,1706584525.536666870,0.421362489,-0.010998688,-0.004180142,-0.005691227,-0.002420780,-0.018484473,0.999810019,1967,1706584525.336273909,783,1706584523.135929585,0,1706584525.336273909,0.138491707,1706584525.749258995,27355,1706584525.536666870,369,1706584525.536666870,2546,1706584525.536666870
135,1706584525.735738277,0.417393029,-0.009227321,-0.006250740,-0.005296674,-0.002530384,-0.018640878,0.999809012,1997,1706584525.536666870,783,1706584525.636206388,0,1706584525.536666870,0.141322467,1706584526.038583279,27230,1706584525.735738277,363,1706584525.735738277,2512,1706584525.735738277
136,1706584526.035670757,0.408181071,-0.005616428,0.000556990,-0.004678490,-0.002539378,-0.018527620,0.999814178,1958,1706584525.735738277,783,1706584525.636206388,0,1706584525.735738277,0.157657492,1706584526.448930979,27231,1706584526.035670757,366,1706584526.035670757,2524,1706584526.035670757
137,1706584526.236066341,0.414206743,-0.009154980,-0.004300531,-0.005161817,-0.002652155,-0.018554452,0.999811009,1982,1706584526.035670757,783,1706584525.636206388,0,1706584526.035670757,0.139210778,1706584526.539190054,27228,1706584526.236066341,357,1706584526.236066341,2532,1706584526.236066341
138,1706584526.436453342,0.415090621,-0.008899452,-0.002031490,-0.005296510,-0.002435617,-0.018675682,0.999808599,1987,1706584526.236066341,783,1706584525.636206388,0,1706584526.236066341,0.133096152,1706584526.648782015,27336,1706584526.436453342,359,1706584526.436453342,2565,1706584526.436453342
139,1706584526.636845350,0.422003746,-0.009198367,-0.003536413,-0.005238280,-0.002333783,-0.018633232,0.999809940,2023,1706584526.436453342,783,1706584525.636206388,0,1706584526.436453342,0.137508280,1706584526.849343061,27352,1706584526.636845350,362,1706584526.636845350,2547,1706584526.636845350
140,1706584526.835920095,0.429931611,-0.013696363,0.000899173,-0.005901541,-0.002381855,-0.018513614,0.999808354,2002,1706584526.636845350,783,1706584525.636206388,0,1706584526.636845350,0.142881543,1706584527.038924456,27224,1706584526.835920095,374,1706584526.835920095,2491,1706584526.835920095
141,1706584527.036310673,0.420552135,-0.007991466,0.000962117,-0.004986802,-0.002481546,-0.018609381,0.999811315,1961,1706584526.835920095,783,1706584525.636206388,0,1706584526.835920095,0.149026658,1706584527.247813463,27264,1706584527.036310673,362,1706584527.036310673,2528,1706584527.036310673
142,1706584527.236700773,0.418765247,-0.008344403,-0.000385709,-0.006428664,-0.002121751,-0.018596998,0.999804142,1985,1706584527.036310673,783,1706584525.636206388,0,1706584527.036310673,0.150086603,1706584527.437561989,27371,1706584527.236700773,357,1706584527.236700773,2565,1706584527.236700773
143,1706584527.435808897,0.418873727,-0.008270506,-0.002376220,-0.005391442,-0.002328901,-0.018612940,0.999809515,2016,1706584527.236700773,783,1706584525.636206388,0,1706584527.236700773,0.151294852,1706584527.637625456,27219,1706584527.435808897,371,1706584527.435808897,2535,1706584527.435808897
144,1706584527.636174440,0.419988930,-0.011381297,0.000625843,-0.005700831,-0.002291362,-0.018587680,0.999808356,1995,1706584527.435808897,783,1706584525.636206388,0,1706584527.435808897,0.151765929,1706584527.847609520,27196,1706584527.636174440,349,1706584527.636174440,2526,1706584527.636174440
145,1706584527.836597681,0.448913038,-0.018943589,0.002620291,-0.005163940,-0.002326353,-0.018571511,0.999811493,1982,1706584527.636174440,783,1706584525.636206388,0,1706584527.636174440,0.151260375,1706584528.038592339,27231,1706584527.836597681,357,1706584527.836597681,2529,1706584527.836597681
146,1706584528.036944389,0.429485619,-0.014541318,-0.001289476,-0.005787394,-0.002234109,-0.018534750,0.999808971,1978,1706584527.836597681,783,1706584525.636206388,0,1706584527.836597681,0.153764866,1706584528.238246202,27383,1706584528.036944389,344,1706584528.036944389,2572,1706584528.036944389
147,1706584528.236026525,0.444053024,-0.018021440,0.001192045,-0.005770072,-0.002095136,-0.018515806,0.999809723,2007,1706584528.036944389,783,1706584528.136480570,0,1706584528.036944389,0.151965735,1706584528.447715759,27226,1706584528.236026525,344,1706584528.236026525,2509,1706584528.236026525
148,1706584528.436411858,0.440695196,-0.018574417,0.002730217,-0.005619356,-0.002498646,-0.018349235,0.999812725,1946,1706584528.236026525,783,1706584528.136480570,0,1706584528.236026525,0.154892514,1706584528.658141375,27218,1706584528.436411858,350,1706584528.436411858,2497,1706584528.436411858
149,1706584528.636803627,0.427206248,-0.014408469,-0.000370728,-0.006273781,-0.002033432,-0.018412992,0.999808715,1941,1706584528.436411858,783,1706584528.136480570,0,1706584528.436411858,0.163374473,1706584528.958136082,27232,1706584528.736344099,350,1706584528.736344099,2530,1706584528.736344099
150,1706584528.835888386,0.433603674,-0.017643815,0.000825523,-0.005648967,-0.002284634,-0.018521503,0.999809894,1994,1706584528.636803627,783,1706584528.136480570,0,1706584528.636803627,0.151002062,1706584529.058061123,27242,1706584528.835888386,348,1706584528.835888386,2521,1706584528.835888386
151,1706584529.036275625,0.438533813,-0.018767959,0.002813100,-0.006560383,-0.002366612,-0.018441080,0.999805625,1954,1706584528.835888386,783,1706584528.136480570,0,1706584528.835888386,0.157434373,1706584529.348027706,27233,1706584529.036275625,335,1706584529.036275625,2520,1706584529.036275625
152,1706584529.236669540,0.437537163,-0.019182399,-0.000062721,-0.006396465,-0.002396319,-0.018429735,0.999806825,1940,1706584529.036275625,783,1706584528.136480570,0,1706584529.036275625,0.150475113,1706584529.457931757,27351,1706584529.236669540,356,1706584529.236669540,2557,1706584529.236669540
153,1706584529.435744286,0.432850540,-0.016969100,-0.000081098,-0.005703627,-0.002446918,-0.018444280,0.999810627,1995,1706584529.236669540,783,1706584528.136480570,0,1706584529.236669540,0.148905458,1706584529.648378611,27215,1706584529.435744286,348,1706584529.435744286,2531,1706584529.435744286
154,1706584529.636125326,0.442339122,-0.020195084,-0.000007918,-0.006069948,-0.002503392,-0.018407042,0.999809017,1960,1706584529.435744286,783,1706584528.136480570,0,1706584529.435744286,0.155819423,1706584529.947852373,27202,1706584529.636125326,358,1706584529.636125326,2526,1706584529.636125326
155,1706584529.836524010,0.440096617,-0.020479709,-0.002270103,-0.006616076,-0.002085242,-0.018431385,0.999806063,1959,1706584529.636125326,783,1706584528.136480570,0,1706584529.636125326,0.149708604,1706584530.058406353,27372,1706584529.836524010,362,1706584529.836524010,2566,1706584529.836524010
156,1706584530.136446238,0.439627945,-0.017881971,-0.001932815,-0.005931854,-0.002432159,-0.018438784,0.999809436,2008,1706584529.836524010,783,1706584528.136480570,0,1706584529.836524010,0.167097250,1706584530.447885990,27401,1706584530.036909819,363,1706584530.136446238,2506,1706584530.136446238
157,1706584530.436369181,0.465924740,-0.025827501,-0.001659211,-0.005930385,-0.002569717,-0.018455853,0.999808786,1951,1706584530.136446238,783,1706584528.136480570,0,1706584530.136446238,0.156135517,1706584530.658318996,27189,1706584530.436369181,363,1706584530.436369181,2498,1706584530.436369181
158,1706584530.636761427,0.459620297,-0.025302207,0.000294524,-0.006518310,-0.002234387,-0.018394617,0.999807060,1950,1706584530.436369181,783,1706584528.136480570,0,1706584530.436369181,0.147057949,1706584530.848083258,27223,1706584530.636761427,363,1706584530.636761427,2490,1706584530.636761427
159,1706584530.837155104,0.459526271,-0.026006710,0.004438714,-0.006265100,-0.002177262,-0.018368129,0.999809292,1954,1706584530.636761427,783,1706584530.636761427,0,1706584530.636761427,0.151344549,1706584531.147943974,27310,1706584530.837155104,359,1706584530.837155104,2547,1706584530.837155104
160,1706584531.135768414,0.474637896,-0.032927714,0.007794622,-0.007211245,-0.001926227,-0.018306701,0.999804557,2005,1706584530.837155104,783,1706584530.636761427,0,1706584530.837155104,0.147707279,1706584531.338819265,27212,1706584531.135768414,346,1706584531.135768414,2490,1706584531.135768414
161,1706584531.336154938,0.450109303,-0.027240140,0.003297394,-0.007378597,-0.001686153,-0.018269789,0.999804445,1935,1706584531.135768414,783,1706584530.636761427,0,1706584531.135768414,0.144313474,1706584531.548625469,27232,1706584531.336154938,368,1706584531.336154938,2516,1706584531.336154938
162,1706584531.536544085,0.425210088,-0.019806230,0.004631607,-0.007552269,-0.001998113,-0.018263703,0.999802685,1981,1706584531.336154938,783,1706584530.636761427,0,1706584531.336154938,0.139751336,1706584531.848458529,27221,1706584531.536544085,367,1706584531.536544085,2502,1706584531.536544085
163,1706584531.736938953,0.438249856,-0.024631321,0.002612423,-0.007036111,-0.001903860,-0.018332153,0.999805381,1966,1706584531.536544085,783,1706584530.636761427,0,1706584531.536544085,0.121433599,1706584531.938558102,27338,1706584531.736938953,383,1706584531.736938953,2559,1706584531.736938953
164,1706584531.936014652,0.448546112,-0.028195390,0.004028875,-0.007063448,-0.001901849,-0.018242780,0.999806827,2030,1706584531.736938953,783,1706584530.636761427,0,1706584531.736938953,0.121148755,1706584532.138308048,27273,1706584531.936014652,365,1706584531.936014652,2549,1706584531.936014652
165,1706584532.136399984,0.447562724,-0.026872547,0.005495787,-0.007036836,-0.002102120,-0.018194963,0.999807485,1986,1706584531.936014652,783,1706584530.636761427,0,1706584531.936014652,0.124799742,1706584532.348357439,27242,1706584532.136399984,365,1706584532.136399984,2526,1706584532.136399984
166,1706584532.336791039,0.431983978,-0.023387970,0.002071703,-0.006421672,-0.002023509,-0.018226254,0.999811218,1987,1706584532.136399984,783,1706584530.636761427,0,1706584532.136399984,0.129102667,1706584532.548449516,27355,1706584532.336791039,376,1706584532.336791039,2585,1706584532.336791039
167,1706584532.535868883,0.435297072,-0.022184856,0.004233733,-0.006718460,-0.002044174,-0.018294507,0.999807979,2047,1706584532.336791039,783,1706584530.636761427,0,1706584532.336791039,0.137199139,1706584532.838878870,27171,1706584532.535868883,376,1706584532.535868883,2520,1706584532.535868883
168,1706584532.835791349,0.422490299,-0.017449519,0.005749477,-0.006690636,-0.002234343,-0.018263581,0.999808324,1978,1706584532.535868883,783,1706584530.636761427,0,1706584532.535868883,0.146521403,1706584533.148416042,27214,1706584532.835791349,378,1706584532.835791349,2529,1706584532.835791349
169,1706584533.135735512,0.440721184,-0.021482626,0.008761143,-0.006945729,-0.001882680,-0.018347308,0.999805775,1992,1706584532.835791349,783,1706584532.835791349,0,1706584532.835791349,0.148826523,1706584533.478988171,27237,1706584533.135735512,357,1706584533.135735512,2538,1706584533.135735512
170,1706584533.436966658,0.450388670,-0.026207659,0.003157848,-0.006641999,-0.001849389,-0.018292849,0.999808899,1990,1706584533.135735512,783,1706584532.835791349,0,1706584533.135735512,0.137118626,1706584533.638248205,27368,1706584533.436966658,371,1706584533.436966658,2565,1706584533.436966658
171,1706584533.636049509,0.446617931,-0.024027148,0.006109493,-0.006997027,-0.002077376,-0.018345349,0.999805068,2020,1706584533.436966658,783,1706584532.835791349,0,1706584533.436966658,0.128323830,1706584533.839159966,27279,1706584533.636049509,371,1706584533.636049509,2543,1706584533.636049509
172,1706584533.836433411,0.446448773,-0.022711471,0.002672930,-0.006198941,-0.002211444,-0.018424350,0.999808595,1998,1706584533.636049509,783,1706584532.835791349,0,1706584533.636049509,0.132984164,1706584534.098829508,27236,1706584533.836433411,357,1706584533.836433411,2550,1706584533.836433411
173,1706584534.036823273,0.444885015,-0.022830570,0.003194145,-0.006269064,-0.002109050,-0.018382281,0.999809153,1995,1706584533.836433411,783,1706584532.835791349,0,1706584533.836433411,0.132953980,1706584534.248609781,27384,1706584534.036823273,351,1706584534.036823273,2578,1706584534.036823273
174,1706584534.235906124,0.430469185,-0.018568089,0.004939527,-0.006034216,-0.002113124,-0.018310314,0.999811910,2028,1706584534.036823273,783,1706584532.835791349,0,1706584534.036823273,0.134782868,1706584534.448263168,27206,1706584534.235906124,360,1706584534.235906124,2528,1706584534.235906124
175,1706584534.436286926,0.445653051,-0.023352090,0.004239021,-0.006803820,-0.002281966,-0.018276511,0.999807216,1987,1706584534.235906124,783,1706584532.835791349,0,1706584534.235906124,0.136162132,1706584534.648963690,27250,1706584534.436286926,354,1706584534.436286926,2517,1706584534.436286926
176,1706584534.636681795,0.457468688,-0.027163399,0.004586808,-0.007187761,-0.001897091,-0.018264038,0.999805562,1976,1706584534.436286926,783,1706584532.835791349,0,1706584534.436286926,0.137995421,1706584534.848390579,27396,1706584534.636681795,352,1706584534.636681795,2564,1706584534.636681795
177,1706584534.837083340,0.452785343,-0.024400422,0.000808104,-0.005920149,-0.002085554,-0.018355843,0.999811815,2008,1706584534.636681795,783,1706584532.835791349,0,1706584534.636681795,0.140278687,1706584535.038953781,27388,1706584534.837083340,356,1706584534.837083340,2551,1706584534.837083340
178,1706584535.036150932,0.455863953,-0.024905946,0.001853301,-0.007405460,-0.002079647,-0.018269776,0.999803505,2000,1706584534.837083340,783,1706584532.835791349,0,1706584534.837083340,0.141252755,1706584535.239114046,27276,1706584535.036150932,359,1706584535.036150932,2505,1706584535.036150932
179,1706584535.236537695,0.456458896,-0.027340025,0.003661097,-0.007186515,-0.002111231,-0.018292536,0.999804621,1965,1706584535.036150932,783,1706584532.835791349,0,1706584535.036150932,0.144371000,1706584535.448625088,27259,1706584535.236537695,349,1706584535.236537695,2506,1706584535.236537695
180,1706584535.435610771,0.465645492,-0.028139111,0.001523999,-0.006430123,-0.002198896,-0.018374449,0.999808081,1970,1706584535.236537695,783,1706584532.835791349,0,1706584535.236537695,0.142794434,1706584535.639302731,27247,1706584535.435610771,349,1706584535.435610771,2490,1706584535.435610771
181,1706584535.636013985,0.471184969,-0.029637700,0.006116447,-0.007023721,-0.001890097,-0.018336705,0.999805411,1955,1706584535.435610771,783,1706584532.835791349,0,1706584535.435610771,0.145254298,1706584535.839015484,27235,1706584535.636013985,350,1706584535.636013985,2494,1706584535.636013985
182,1706584535.836402178,0.468754262,-0.030038606,0.000320100,-0.006827963,-0.002070356,-0.018350111,0.999806164,1948,1706584535.636013985,783,1706584535.636013985,0,1706584535.636013985,0.147401599,1706584536.038941860,27383,1706584535.836402178,357,1706584535.836402178,2551,1706584535.836402178
183,1706584536.036792517,0.475066513,-0.031133754,0.003810221,-0.006805251,-0.001861299,-0.018412105,0.999805590,2012,1706584535.836402178,783,1706584535.636013985,0,1706584535.836402178,0.146680473,1706584536.238312244,27343,1706584536.036792517,355,1706584536.036792517,2570,1706584536.036792517
184,1706584536.235859156,0.449638337,-0.023295635,0.001829935,-0.006813898,-0.002135842,-0.018389737,0.999805394,2030,1706584536.036792517,783,1706584535.636013985,0,1706584536.036792517,0.148433202,1706584536.447966814,27211,1706584536.235859156,347,1706584536.235859156,2514,1706584536.235859156
185,1706584536.436256886,0.478492916,-0.032154646,0.001527629,-0.006760695,-0.002215403,-0.018343149,0.999806438,1972,1706584536.235859156,783,1706584535.636013985,0,1706584536.235859156,0.142124714,1706584536.637483835,27245,1706584536.436256886,351,1706584536.436256886,2504,1706584536.436256886
186,1706584536.636675119,0.459215701,-0.025465203,0.000155198,-0.006460790,-0.002031304,-0.018373709,0.999808251,1960,1706584536.436256886,783,1706584535.636013985,0,1706584536.436256886,0.153598872,1706584536.938455105,27358,1706584536.636675119,348,1706584536.636675119,2558,1706584536.636675119
187,1706584536.837030649,0.464772552,-0.027220897,0.003609082,-0.006726427,-0.002068149,-0.018324527,0.999807326,2014,1706584536.636675119,783,1706584535.636013985,0,1706584536.636675119,0.144891321,1706584537.038462877,27346,1706584536.837030649,343,1706584536.837030649,2552,1706584536.837030649
188,1706584537.036117792,0.444410801,-0.022493498,0.002489325,-0.006448339,-0.002184524,-0.018395219,0.999807613,2009,1706584536.837030649,783,1706584535.636013985,0,1706584536.837030649,0.144614756,1706584537.237699032,27250,1706584537.036117792,352,1706584537.036117792,2513,1706584537.036117792
189,1706584537.236500025,0.452341974,-0.024767354,0.008009691,-0.006485810,-0.002081083,-0.018319609,0.999808979,1971,1706584537.036117792,783,1706584535.636013985,0,1706584537.036117792,0.183263155,1706584537.467755079,27231,1706584537.236500025,348,1706584537.236500025,2534,1706584537.236500025
190,1706584537.436887264,0.448218763,-0.025292439,0.002002867,-0.006407908,-0.002142350,-0.018585448,0.999804446,1994,1706584537.236500025,783,1706584535.636013985,0,1706584537.236500025,0.273735291,1706584537.638093948,27425,1706584537.436887264,356,1706584537.436887264,2586,1706584537.436887264
191,1706584537.635965347,0.463463634,-0.025557885,-0.000223450,-0.006294006,-0.002749755,-0.019938539,0.999777615,2046,1706584537.436887264,783,1706584535.636013985,0,1706584537.436887264,0.393880546,1706584537.838309288,27235,1706584537.635965347,361,1706584537.635965347,2526,1706584537.635965347
192,1706584538.036743879,0.584562361,-0.041971032,-0.012534674,-0.000380974,0.001941035,-0.027497169,0.999619924,1998,1706584537.635965347,783,1706584537.736814022,0,1706584537.635965347,0.446691498,1706584538.438544989,27224,1706584538.036743879,353,1706584538.036743879,2617,1706584538.036743879
193,1706584538.336752176,0.830115855,-0.087994225,0.000687528,-0.002072322,0.006491197,-0.037112025,0.999287880,2083,1706584538.036743879,783,1706584537.736814022,0,1706584538.036743879,0.444575722,1706584538.548158407,27391,1706584538.336752176,338,1706584538.336752176,2692,1706584538.336752176
194,1706584538.535749435,0.855727375,-0.090208486,0.001544832,0.000703719,0.005377690,-0.043039936,0.999058631,2139,1706584538.336752176,783,1706584537.736814022,0,1706584538.336752176,0.474620582,1706584538.738301754,27307,1706584538.535749435,333,1706584538.535749435,2672,1706584538.535749435
195,1706584538.736143827,0.931570947,-0.089934334,0.008909165,-0.002708949,0.007192736,-0.048109977,0.998812473,2094,1706584538.535749435,783,1706584537.736814022,0,1706584538.535749435,0.494249102,1706584538.938099861,27299,1706584538.736143827,337,1706584538.736143827,2653,1706584538.736143827
196,1706584538.936528444,0.986106813,-0.095994420,-0.000515382,-0.000477101,0.006226438,-0.052790845,0.998586066,2083,1706584538.736143827,783,1706584537.736814022,0,1706584538.736143827,0.601628594,1706584539.338360786,27402,1706584538.936528444,341,1706584538.936528444,2700,1706584538.936528444
