frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
383,1706585283.782430172,1706585283.882272482,405,404,0.140156551,0.236864855,1,0,0,0,1,8.655514607,-1.599267459,-0.068593343,0.007277810,-0.000966081,-0.104925833,0.994452950,1424,950,0.667134831,0.035307417,0.022374172,0.013851543,0.120216688,86.547324112,1113,0.920353180,48.075494016,395.286873844,580.990721900,0.046932542,0.043194514,1,0.029590060,0.027215279,1.586091462,1.587142056,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003371,0.000004621,0.000008759,0.949046508,-0.266907827,-0.167543835,0.000000004,0.000000009,0.000001220,0.997985365,-0.062835596,0.008769242,0.000000000,0.085049362,0.050975601,2.517920715,0.070514760,89.020732959,0,0.039016408,0.035835415,1.420492741,1.409641273,96,92,4,0.067415730,29,0,0,0,0,1299,29,4921,16804,8960,515,397379,1
384,1706585283.883082867,1706585283.981133223,406,405,0.123082677,0.185967980,1,0,0,0,1,8.796022014,-1.626154266,-0.058984238,0.005670894,0.001842809,-0.105441091,0.994407674,1420,905,0.637323944,0.031980639,0.021807895,0.012815189,0.108686675,82.404137921,1061,0.915139151,48.944101683,384.224176555,537.794361175,0.050407811,0.046130162,1,0.029827724,0.027537793,1.689965055,1.675158289,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003416,0.000004511,0.000009019,0.951019086,-0.269812570,-0.150877021,0.000000005,0.000000010,0.000001293,0.998263610,-0.057779815,0.011456793,0.000000000,0.086620299,0.049187801,2.569300503,0.071171309,88.251780287,0,0.039779512,0.036523786,1.437295940,1.426249340,87,74,13,0.061267606,29,0,0,0,0,1304,29,4949,16891,8989,515,398683,1
385,1706585283.982919931,1706585284.079916954,407,406,0.158813659,0.267639904,1,0,0,0,1,8.937559430,-1.665086556,-0.049099463,0.006430375,-0.002666409,-0.103170292,0.994639347,1394,918,0.658536585,0.035041107,0.021646699,0.014318809,0.111833106,87.996346983,1087,0.924407512,46.563690030,392.235736961,566.031538358,0.046339824,0.042836881,1,0.030058147,0.027862892,1.541672689,1.537416919,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003363,0.000004572,0.000009092,0.943845890,-0.276025091,-0.181562897,0.000000004,0.000000009,0.000001284,0.997907801,-0.064261632,0.007103748,0.000000000,0.088395814,0.054734260,2.611944424,0.073166200,87.680762586,0,0.040288453,0.037000175,1.445567673,1.434814742,86,80,6,0.061692970,36,0,0,0,0,1272,36,4969,16977,9025,515,399955,1
386,1706585284.082748413,1706585284.182576418,408,407,0.198098760,0.345866629,1,0,0,0,1,9.071651367,-1.704982712,-0.052258845,0.004333591,-0.005251907,-0.096738278,0.995286563,1418,911,0.642454161,0.036923062,0.025059024,0.016168605,0.101753467,84.949332720,1079,0.919294256,43.222179600,390.402690248,558.293631840,0.043574325,0.040057627,1,0.030426614,0.028136335,1.432112193,1.423697400,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003391,0.000004717,0.000009480,0.954243101,-0.259148500,-0.149205088,0.000000005,0.000000010,0.000001198,0.997108025,-0.075992855,0.000819808,0.000000000,0.089116709,0.065171426,2.644303848,0.084160166,87.358974947,0,0.040541963,0.037227502,1.444758174,1.433783017,88,83,5,0.062059238,31,0,0,0,0,1299,31,4993,17065,9056,515,401254,1
387,1706585284.182588100,1706585284.282423973,409,408,0.265318390,0.390156183,1,0,0,0,1,9.196742517,-1.718674147,-0.046312919,0.003194307,-0.010817174,-0.088077812,0.996049740,1413,935,0.661712668,0.035448481,0.023160381,0.014248117,0.106401308,84.446321839,1089,0.918965139,48.343413373,387.062567486,565.347055646,0.048307036,0.044392482,1,0.030654363,0.028286159,1.575861685,1.569406496,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003404,0.000004609,0.000009372,0.952290342,-0.263645108,-0.153734714,0.000000005,0.000000010,0.000001276,0.995423517,-0.094956004,-0.010741497,0.000000000,0.090726248,0.068737480,2.530075052,0.088446862,86.800354281,0,0.041085929,0.037715501,1.448700204,1.437402967,82,80,2,0.058032555,31,0,0,0,0,1300,31,5009,17147,9087,515,402554,1
388,1706585284.282435656,1706585284.382270336,410,409,0.185715487,0.211988099,1,0,0,0,1,9.336874869,-1.738122489,-0.049091474,0.001417655,-0.010703770,-0.078817051,0.996830624,1356,902,0.665191740,0.031644213,0.021072695,0.013347762,0.093692858,76.168755882,1025,0.919278368,41.194768127,361.858224826,539.207334706,0.043719094,0.040190018,1,0.030786222,0.028424676,1.420086385,1.413912934,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003558,0.000004562,0.000009843,0.951979333,-0.272678409,-0.139218656,0.000000007,0.000000010,0.000001332,0.992917450,-0.118576247,-0.007389944,0.000000000,0.091228729,0.067543825,2.562208304,0.104545793,86.517509676,0,0.041400578,0.037995896,1.449753166,1.438414288,66,66,0,0.048672566,23,0,0,0,0,1267,23,5018,17213,9110,515,403821,1
389,1706585284.383080006,1706585284.482890844,411,410,0.220796328,0.303509426,1,0,0,0,1,9.461294436,-1.749249453,-0.044810523,0.004026881,-0.004307323,-0.070572532,0.997489222,1268,836,0.659305994,0.031086834,0.019236763,0.013116842,0.089203139,74.771966254,1004,0.923265303,35.598708982,361.129058475,530.230596820,0.038403784,0.035456881,1,0.030871574,0.028550921,1.243985286,1.241882216,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003645,0.000004833,0.000010647,0.941322490,-0.304772891,-0.145001565,0.000000008,0.000000014,0.000001391,0.991931132,-0.126539946,0.007763529,0.000000000,0.091136657,0.066357326,2.687197761,0.121100825,85.983621338,0,0.041264360,0.037880486,1.440400080,1.429481012,78,78,0,0.061514196,26,0,0,0,0,1164,26,5031,17291,9136,515,404985,1
390,1706585284.482914448,1706585284.582752943,412,411,0.206146541,0.243196084,1,0,0,0,1,9.589440334,-1.766151628,-0.049498198,0.001422784,-0.002826805,-0.061088035,0.998127365,1216,791,0.650493421,0.029524512,0.019807885,0.013192920,0.085198223,75.357125111,946,0.920458566,35.471355649,329.916477765,505.365969914,0.040736378,0.037496148,1,0.030910900,0.028671167,1.317864480,1.307799834,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003669,0.000005249,0.000011404,0.949557309,-0.295712302,-0.104379845,0.000000009,0.000000017,0.000001434,0.989520344,-0.144112716,0.009000745,0.000000000,0.092517592,0.063076064,2.539780199,0.134020366,85.084277398,0,0.041652269,0.038237601,1.440151940,1.429348396,71,69,2,0.058388158,19,0,0,0,0,1126,19,5041,17362,9155,515,406111,1
391,1706585284.582763910,1706585284.682595015,413,412,0.197128626,0.260577593,1,0,0,0,1,9.704500708,-1.774229713,-0.043349138,-0.000996961,0.000111981,-0.052811582,0.998603991,1117,711,0.636526410,0.027960199,0.019877495,0.012021490,0.092858474,61.530887560,891,0.912748523,36.364938408,302.440410021,474.453585354,0.044715080,0.040813623,1,0.031055818,0.028816969,1.439829392,1.416305218,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004075,0.000005931,0.000011893,0.955621866,-0.270170222,-0.117451695,0.000000014,0.000000022,0.000001800,0.987580400,-0.155517427,0.022344670,0.000000000,0.092774300,0.068507721,2.540652474,0.147881674,84.062880818,0,0.041813541,0.038382046,1.435362433,1.424522602,45,43,2,0.040286482,17,0,0,0,0,1055,17,5051,17407,9172,515,407166,1
392,1706585284.682607174,1706585284.782441854,414,413,0.208041281,0.268044213,1,0,0,0,1,9.829116276,-1.777918224,-0.041674875,-0.006722131,-0.003300934,-0.044748292,0.998970223,1134,737,0.649911817,0.032350351,0.019871922,0.012867319,0.100203916,71.953529671,893,0.918171036,39.842139439,306.859063737,473.225532396,0.048592316,0.044616058,1,0.031363681,0.028932549,1.549318055,1.542071429,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003716,0.000005487,0.000011605,0.941378934,-0.293458359,-0.166396799,0.000000008,0.000000014,0.000001708,0.982387158,-0.186851032,0.001471126,0.000000000,0.093914613,0.067076650,2.545933565,0.161248498,83.189496857,0,0.042425936,0.038943836,1.446206872,1.435544410,61,58,3,0.053791887,20,0,0,0,0,1053,20,5062,17468,9192,515,408219,1
393,1706585284.782454491,1706585284.881480932,415,414,0.211514202,0.293807337,1,0,0,0,1,9.954314435,-1.791829079,-0.046470137,-0.008519228,-0.003181882,-0.035300713,0.999335358,1072,694,0.647388060,0.032912563,0.021611866,0.013913964,0.089635233,68.004952546,807,0.917558564,28.551245532,280.434845163,431.483670853,0.038558287,0.035379486,1,0.031693735,0.029153213,1.216590187,1.213570737,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004007,0.000005714,0.000012209,0.934965362,-0.319780745,-0.153557959,0.000000011,0.000000019,0.000001718,0.979490598,-0.201281933,0.009151578,0.000000000,0.093824293,0.066452726,2.563776519,0.179547710,82.311874658,0,0.042296305,0.038821695,1.431943784,1.421646383,67,66,1,0.062500000,17,0,0,0,0,988,17,5077,17535,9209,515,409207,1
394,1706585284.882703066,1706585284.982541084,416,415,0.240993705,0.264266832,1,0,0,0,1,10.063077863,-1.804979638,-0.042522543,0.000267340,-0.006876817,-0.027056841,0.999610207,1009,664,0.658077304,0.031180491,0.020839515,0.012916514,0.086510704,69.455865856,804,0.918695985,32.110069626,270.402324558,436.119177974,0.043472376,0.039937898,1,0.031895574,0.029379671,1.362959534,1.359371830,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004161,0.000005694,0.000013091,0.942521085,-0.305229117,-0.135974960,0.000000011,0.000000021,0.000001722,0.976667578,-0.214737415,-0.002878264,0.000000000,0.093491858,0.065241950,2.673403177,0.195980446,81.727510621,0,0.042349763,0.038872432,1.428808136,1.418815721,47,45,2,0.046580773,16,0,0,0,0,946,16,5090,17582,9225,515,410153,1
395,1706585284.982552767,1706585285.082378864,417,416,0.218837707,0.259941695,1,0,0,0,1,10.201785098,-1.815107300,-0.046332040,0.005671224,-0.002032457,-0.020041472,0.999780999,1059,691,0.652502361,0.030086648,0.020625885,0.012806469,0.081530317,68.319413969,844,0.924643781,27.820668253,289.364558795,463.214124268,0.035649271,0.032962877,1,0.032038985,0.029558695,1.112684160,1.115166875,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004019,0.000005971,0.000013315,0.946017138,-0.317056075,-0.067283134,0.000000012,0.000000021,0.000001777,0.972018487,-0.234118769,0.019195368,0.000000000,0.093641998,0.064947803,2.706308459,0.208441383,80.788082221,0,0.042358810,0.038899569,1.420330653,1.411339760,63,62,1,0.059490085,16,0,0,0,0,980,16,5098,17645,9241,515,411133,1
396,1706585285.082390785,1706585285.182208776,418,417,0.156289401,0.223547294,1,0,0,0,1,10.332347445,-1.817517884,-0.043606316,0.000484382,0.000966253,-0.014442857,0.999895112,991,631,0.636730575,0.032504812,0.019277701,0.012603523,0.094873943,66.298976939,765,0.918433262,32.299735582,266.997802745,403.303907041,0.045971633,0.042221877,1,0.032239395,0.029750204,1.425945884,1.419212990,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004317,0.000005684,0.000013557,0.934514001,-0.328546175,-0.136897745,0.000000012,0.000000019,0.000001904,0.968970027,-0.246863610,0.012467753,0.000000000,0.094240921,0.064138664,2.726495284,0.215645561,79.990171315,0,0.042838947,0.039339463,1.426367063,1.417609932,44,43,1,0.044399596,18,0,0,0,0,929,18,5112,17689,9259,515,412062,1
397,1706585285.183044195,1706585285.280865431,419,418,0.202959588,0.262876150,1,0,0,0,1,10.467214575,-1.809609621,-0.040124414,-0.007227881,0.006730998,-0.011713062,0.999882621,975,620,0.635897436,0.032030358,0.021819664,0.013144983,0.078097106,71.200587052,754,0.918697252,27.602991042,258.404462075,406.690275195,0.039848537,0.036608741,1,0.032361689,0.029851482,1.231349112,1.226362599,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004228,0.000005763,0.000014878,0.930430141,-0.316384894,-0.184933370,0.000000014,0.000000020,0.000001964,0.966381318,-0.255068109,0.032363695,0.000000000,0.094630042,0.063606884,2.741026309,0.219003081,78.992231444,0,0.043046181,0.039532889,1.424422169,1.415974540,44,39,5,0.045128205,16,0,0,0,0,915,16,5126,17733,9275,515,412977,1
398,1706585285.282873154,1706585285.379573822,420,419,0.097390009,0.136962395,1,0,0,0,1,10.603235058,-1.818423095,-0.039367379,-0.008079994,0.008579854,-0.008487624,0.999894524,923,591,0.640303359,0.029256079,0.018998757,0.011974097,0.084951823,61.932683960,711,0.918140093,27.881754185,241.784216071,383.131636188,0.042711177,0.039214844,1,0.032582054,0.030035297,1.310880452,1.305625299,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004595,0.000006087,0.000015246,0.939157126,-0.298565042,-0.169831707,0.000000018,0.000000023,0.000001982,0.965471788,-0.258633435,0.031192529,0.000000000,0.094788391,0.065742700,2.750007982,0.220182796,77.648477187,0,0.043352751,0.039806851,1.425525779,1.416855125,50,47,3,0.054171181,19,0,0,0,0,854,19,5138,17783,9294,515,413831,1
399,1706585285.382708549,1706585285.482546091,421,420,0.181342902,0.261122176,1,0,0,0,1,10.736046330,-1.822286978,-0.027610156,-0.008963333,0.004245126,-0.006430464,0.999930141,905,567,0.626519337,0.029898701,0.019911352,0.012102824,0.083416849,59.450389548,705,0.919416675,26.362823436,245.988715344,375.837217216,0.040671522,0.037394076,1,0.032799861,0.030266634,1.239990694,1.235488402,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004938,0.000006970,0.000015856,0.937423959,-0.308209042,-0.161998479,0.000000020,0.000000032,0.000002236,0.966429237,-0.256100006,0.020671648,0.000000000,0.095103237,0.067217186,2.755448449,0.223397895,76.204256912,0,0.043447545,0.039902380,1.419436873,1.411294376,36,34,2,0.039779006,13,0,0,0,0,856,13,5147,17819,9307,515,414687,1
400,1706585285.482558250,1706585285.582383633,422,421,0.187006960,0.285872308,1,0,0,0,1,10.829453101,-1.818897905,-0.022049287,-0.017088475,-0.000910966,-0.005680784,0.999837428,950,602,0.633684211,0.031802257,0.020699722,0.012907336,0.067948815,72.242184325,731,0.916836190,27.540135790,251.813427719,390.853691584,0.041091969,0.037674604,1,0.033205177,0.030612907,1.237516958,1.230677142,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004504,0.000006830,0.000016901,0.956222404,-0.277632940,-0.092513050,0.000000015,0.000000029,0.000001800,0.965958951,-0.258695007,0.000446306,0.000000000,0.093945909,0.068208018,2.604313305,0.218167670,75.313039746,0,0.043498406,0.039954451,1.406063491,1.398709022,50,48,2,0.052631579,19,0,0,0,0,881,19,5159,17869,9326,515,415568,1
401,1706585285.582395315,1706585285.682062864,423,422,0.211850039,0.333999838,1,0,0,0,1,10.963508003,-1.833581067,-0.035892874,-0.008724007,0.000270737,-0.005759276,0.999945323,915,574,0.627322404,0.031649166,0.021338126,0.012656365,0.083985243,60.641088847,734,0.921232730,30.183411823,252.900414544,393.100997165,0.044637813,0.041121814,1,0.033604525,0.030946841,1.328327465,1.328788765,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004938,0.000006961,0.000016218,0.940592977,-0.316282055,-0.123492970,0.000000019,0.000000036,0.000002072,0.964498267,-0.264019760,0.006054729,0.000000000,0.093493152,0.066690723,2.739878629,0.218361719,74.646132887,0,0.043550198,0.040007513,1.402530035,1.395530828,55,52,3,0.060109290,19,0,0,0,0,841,19,5173,17924,9345,515,416409,1
402,1706585285.683034897,1706585285.781113863,424,423,0.228592532,0.328948093,1,0,0,0,1,11.069382922,-1.855909472,-0.048200021,-0.001878643,0.000181915,-0.011991431,0.999926319,913,581,0.636363636,0.030420797,0.021237025,0.011847443,0.087662877,63.487933254,733,0.916985885,26.239108728,249.579788306,396.331756478,0.039037541,0.035796874,1,0.033718067,0.031034582,1.157763313,1.153451129,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004727,0.000006313,0.000015799,0.929312089,-0.337655369,-0.149558992,0.000000016,0.000000023,0.000001832,0.967680095,-0.251735910,0.014975497,0.000000000,0.093200647,0.067206908,2.707868020,0.224271131,73.648773752,0,0.043334734,0.039808835,1.386271539,1.379700394,44,43,1,0.048192771,19,0,0,0,0,850,19,5178,17968,9364,515,417259,1
403,1706585285.782859325,1706585285.882690191,425,424,0.219974681,0.281426847,1,0,0,0,1,11.183599375,-1.863230822,-0.044259303,0.004800921,0.002577265,-0.020921590,0.999766271,931,594,0.638023631,0.031949198,0.022328901,0.014409111,0.073435724,71.975268398,735,0.916122715,27.743166170,242.417705417,403.189324056,0.041201690,0.037745804,1,0.033838988,0.031115238,1.217580435,1.213097086,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004581,0.000006616,0.000016340,0.947716450,-0.307597824,-0.084953566,0.000000014,0.000000027,0.000001908,0.973267019,-0.228411407,0.024073631,0.000000000,0.091528404,0.068237526,2.555328305,0.231420935,72.339765369,0,0.043075239,0.039583014,1.363732137,1.357885983,56,54,2,0.060150376,16,0,0,0,0,859,16,5192,18024,9380,515,418118,1
404,1706585285.882702112,1706585285.982533932,426,425,0.233237238,0.279055039,1,0,0,0,1,11.295323820,-1.870441214,-0.049953924,0.000227577,0.005402294,-0.030187583,0.999529626,994,619,0.622736419,0.030013646,0.020647065,0.012987688,0.084057247,65.784402140,760,0.915112731,31.895756699,261.714228280,401.875690917,0.045861127,0.041968101,1,0.033886802,0.031198947,1.353362507,1.345176859,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004473,0.000006387,0.000015351,0.944416433,-0.313635627,-0.098540826,0.000000015,0.000000022,0.000001986,0.977085697,-0.210093609,0.034120608,0.000000000,0.089806526,0.065659243,2.524050810,0.248979031,71.351054799,0,0.043024219,0.039524613,1.352649806,1.346363831,54,53,1,0.054325956,14,0,0,0,0,926,14,5207,18078,9394,515,419044,1
405,1706585285.982546329,1706585286.082372427,427,426,0.172948501,0.229457740,1,0,0,0,1,11.403837337,-1.894830947,-0.053092264,-0.000349288,0.003199292,-0.036140244,0.999341546,1032,640,0.620155039,0.033564320,0.021573633,0.013924925,0.096217534,66.564845956,796,0.917488482,35.668171547,272.024616719,422.628043011,0.048839044,0.044809261,1,0.033918858,0.031300297,1.439878798,1.431592186,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004166,0.000006403,0.000013656,0.943638732,-0.306111489,-0.125863813,0.000000012,0.000000023,0.000001872,0.979057511,-0.202704988,0.018896481,0.000000000,0.089212757,0.066674908,2.488189050,0.256381822,70.596802801,0,0.042949516,0.039461713,1.340740936,1.334765445,77,74,3,0.074612403,28,0,0,0,0,927,28,5224,18155,9422,515,419971,1
406,1706585286.082384586,1706585286.182202578,428,427,0.118779763,0.171344305,1,0,0,0,1,11.536347743,-1.913762724,-0.065308241,0.003695992,0.004852236,-0.039462091,0.999202451,1025,655,0.639024390,0.033396817,0.023208784,0.013821983,0.092282587,69.147612558,784,0.925177978,33.377141575,266.750296906,425.212096136,0.046015886,0.042572885,1,0.034225956,0.031558705,1.344473378,1.349006088,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004031,0.000006123,0.000013071,0.940532835,-0.327586690,-0.089916336,0.000000010,0.000000024,0.000001767,0.980425698,-0.195298686,0.024977466,0.000000000,0.089352295,0.065852368,2.622601289,0.262993428,70.530930517,0,0.043088896,0.039603130,1.340910593,1.335412747,54,52,2,0.052682927,16,0,0,0,0,955,16,5241,18209,9438,515,420926,1
407,1706585286.183013439,1706585286.282840490,429,428,0.121790208,0.204148940,1,0,0,0,1,11.680399282,-1.922609258,-0.052648872,0.000535022,0.006300997,-0.042125807,0.999092302,1029,674,0.655004859,0.032103242,0.020388611,0.012702100,0.094740216,72.056965163,795,0.919013643,38.846650731,266.678821086,425.090374597,0.053169735,0.048863712,1,0.034543518,0.031819977,1.539210186,1.535630014,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003725,0.000005683,0.000013052,0.930377726,-0.317293322,-0.183636150,0.000000010,0.000000020,0.000001803,0.980509077,-0.195110616,0.023104068,0.000000000,0.087947816,0.052729828,2.501562885,0.238099361,69.085321754,0,0.043391014,0.039868479,1.336450397,1.331123625,53,52,1,0.051506317,18,0,0,0,0,958,18,5254,18262,9456,515,421884,1
408,1706585286.282852173,1706585286.382668734,430,429,0.160609568,0.327601525,1,0,0,0,1,11.822607657,-1.946086665,-0.066738341,0.004972787,0.003843541,-0.043192343,0.999047006,1082,664,0.613678373,0.032241636,0.019858064,0.012605055,0.097753501,64.036307500,805,0.914694496,36.020105729,272.301398045,428.007565320,0.048918489,0.044745473,1,0.034563936,0.031979006,1.415304354,1.399213991,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004014,0.000005864,0.000012572,0.940330951,-0.302947802,-0.154920407,0.000000012,0.000000020,0.000001898,0.980566051,-0.194542477,0.025366202,0.000000000,0.087536016,0.045196978,2.504880428,0.221571283,68.113416309,0,0.043420131,0.039885288,1.328804810,1.323019220,47,47,0,0.043438078,21,0,0,0,0,1014,21,5270,18309,9477,515,422898,1
409,1706585286.382680893,1706585286.481929302,431,430,0.225778614,0.332969745,1,0,0,0,1,11.967799680,-1.976336415,-0.060083166,0.016295509,0.006610844,-0.043700554,0.998889891,1044,653,0.625478927,0.033043473,0.019864664,0.012463311,0.123195987,64.538993321,806,0.913866778,40.413696002,271.039207133,425.123719588,0.054866927,0.050141062,1,0.034614201,0.032114949,1.585098776,1.561299778,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003970,0.000005324,0.000011829,0.927149263,-0.309394448,-0.211351177,0.000000010,0.000000016,0.000001782,0.980540724,-0.194577513,0.026066840,0.000000000,0.089156923,0.045518946,2.653339386,0.222405401,67.950942537,0,0.043940440,0.040351460,1.340454536,1.333850154,51,48,3,0.048850575,26,0,0,0,0,967,26,5281,18360,9503,515,423865,1
410,1706585286.482513905,1706585286.580647469,432,431,0.184913423,0.274813209,1,0,0,0,1,12.100852007,-1.999035845,-0.067369604,0.017595603,0.010209396,-0.046665563,0.998703404,1021,644,0.630754163,0.034544057,0.022443026,0.013959780,0.078705109,75.267264095,805,0.914974839,35.438040500,272.680190881,428.436513957,0.048113247,0.044022411,1,0.034902125,0.032248899,1.378519115,1.365082608,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003784,0.000005881,0.000013174,0.932871559,-0.323124266,-0.159189710,0.000000010,0.000000022,0.000001802,0.981723020,-0.185616831,0.042027432,0.000000000,0.088475662,0.049887788,2.663521220,0.211649332,67.909965637,0,0.044140174,0.040525660,1.338565115,1.331630594,57,53,4,0.055827620,21,0,0,0,0,943,21,5297,18417,9524,515,424808,1
411,1706585286.582754374,1706585286.679388523,433,432,0.218061419,0.307817737,1,0,0,0,1,12.263428038,-2.010738853,-0.060748604,0.009628873,0.015747264,-0.044798954,0.998825491,998,625,0.626252505,0.031659075,0.019252407,0.012335163,0.092211307,64.224120923,762,0.912030692,32.072253119,261.160319207,401.734814788,0.046149292,0.042089571,1,0.035216253,0.032354846,1.310454351,1.300873793,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004228,0.000006062,0.000013508,0.933393509,-0.330777229,-0.139150930,0.000000013,0.000000021,0.000001883,0.979123904,-0.196690711,0.051275196,0.000000000,0.088612397,0.049760769,2.697311598,0.196263738,67.430518122,0,0.044492243,0.040827145,1.341586436,1.334312030,45,43,2,0.045090180,19,0,0,0,0,934,19,5309,18462,9543,515,425742,1
412,1706585286.682595968,1706585286.782426834,434,433,0.145733440,0.175705968,1,0,0,0,1,12.407684052,-2.022031010,-0.056839296,0.007374287,0.020670546,-0.040985865,0.998918669,1019,634,0.622178606,0.033857079,0.020810236,0.012496673,0.090916381,71.266639235,771,0.915833259,30.879054009,259.978124087,415.250264565,0.043731382,0.040050654,1,0.035349007,0.032361097,1.237131843,1.237617288,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004066,0.000005897,0.000014242,0.929714390,-0.320921257,-0.180667372,0.000000012,0.000000020,0.000001837,0.977310878,-0.204500401,0.055163698,0.000000000,0.088872313,0.049620417,2.726554318,0.187288684,67.244586946,0,0.044628379,0.040943259,1.337916770,1.331121914,60,56,4,0.058881256,22,0,0,0,0,937,22,5327,18522,9565,515,426679,1
