frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp,incremental_degenerate,incremental_stamp,imu_speed,imu_stamp,deskew_points,deskew_stamp,corner_points,corner_stamp,surface_points,surface_stamp
397,1517157300.174619913,174.700744629,12.012694359,2.964767456,0.012396888,-0.020359910,-0.363728677,0.931199893,2879,1517157299.872100115,2410,1517157297.451582909,0,1517157299.872100115,0.134198507,1517157300.404207945,18645,1517157300.174619913,150,1517157300.174619913,3739,1517157300.174619913
398,1517157300.376341105,174.700302124,12.013851166,2.976609230,-0.008564612,-0.038572333,-0.368627011,0.928737288,3176,1517157300.174619913,2410,1517157297.451582909,0,1517157300.174619913,0.683558093,1517157300.604207993,18609,1517157300.376341105,163,1517157300.376341105,3808,1517157300.376341105
399,1517157300.578061104,174.759048462,11.935088158,2.976772070,-0.024650919,-0.049987088,-0.394984931,0.916995380,3251,1517157300.376341105,2410,1517157297.451582909,0,1517157300.376341105,1.127339626,1517157300.809200048,19522,1517157300.578061104,171,1517157300.578061104,4000,1517157300.578061104
400,1517157300.880640984,174.906402588,11.625034332,2.974856377,-0.027116347,-0.033667765,-0.514016175,0.856690468,3365,1517157300.578061104,2410,1517157297.451582909,0,1517157300.578061104,1.389334949,1517157301.109152079,28019,1517157300.880640984,212,1517157300.880640984,4294,1517157300.880640984
401,1517157301.082298040,174.999801636,11.346734047,2.982932806,-0.042151625,-0.009288241,-0.605836119,0.794417753,3526,1517157300.880640984,2410,1517157297.451582909,0,1517157300.880640984,1.543782676,1517157301.324160099,28088,1517157301.082298040,192,1517157301.082298040,4253,1517157301.082298040
402,1517157301.284018040,174.995254517,11.038141251,2.979270458,-0.029869087,-0.006984117,-0.695068428,0.718288897,3551,1517157301.082298040,2410,1517157297.451582909,0,1517157301.082298040,1.042646498,1517157301.519151926,27941,1517157301.284018040,201,1517157301.284018040,4057,1517157301.284018040
403,1517157301.485738039,174.963623047,10.779748917,2.980233908,0.029304993,0.001680261,-0.707694213,0.705908844,3359,1517157301.284018040,2410,1517157297.451582909,0,1517157301.284018040,0.250343150,1517157301.729151964,28142,1517157301.485738039,177,1517157301.485738039,4016,1517157301.485738039
404,1517157301.788317919,174.969589233,10.694916725,2.990491867,0.015586798,0.010190208,-0.714112168,0.699783555,3220,1517157301.485738039,2410,1517157297.451582909,0,1517157301.485738039,0.247572037,1517157302.039088011,27868,1517157301.788317919,177,1517157301.788317919,4017,1517157301.788317919
405,1517157301.990037918,174.955810547,10.653429985,2.988542080,0.008862839,-0.011423690,-0.719806906,0.694023751,3230,1517157301.788317919,2410,1517157297.451582909,0,1517157301.788317919,0.112806558,1517157302.229088068,27492,1517157301.990037918,171,1517157301.990037918,4028,1517157301.990037918
406,1517157302.191698074,174.958587646,10.641626358,2.986997366,0.006364693,-0.008911236,-0.720818090,0.693037778,3250,1517157301.990037918,2410,1517157297.451582909,0,1517157301.990037918,0.074334197,1517157302.424096107,27326,1517157302.191698074,172,1517157302.191698074,4009,1517157302.191698074
407,1517157302.393418074,174.960662842,10.648775101,2.986060619,0.004766139,-0.010743234,-0.720864625,0.692976233,3250,1517157302.191698074,2410,1517157297.451582909,0,1517157302.191698074,0.086219057,1517157302.629087925,27293,1517157302.393418074,172,1517157302.393418074,4044,1517157302.393418074
408,1517157302.595139027,174.962005615,10.651110649,2.981980324,0.002876954,-0.011649267,-0.720732350,0.693109585,3275,1517157302.393418074,2410,1517157302.494278908,0,1517157302.393418074,0.064733038,1517157302.834095955,27324,1517157302.595139027,173,1517157302.595139027,4032,1517157302.595139027
409,1517157302.796859026,174.961318970,10.650455475,2.981272221,0.002711912,-0.011430068,-0.720725004,0.693121538,3273,1517157302.595139027,2410,1517157302.494278908,0,1517157302.595139027,0.056093379,1517157303.229023933,27372,1517157302.796859026,181,1517157302.796859026,4028,1517157302.796859026
410,1517157303.099376917,174.962936401,10.650611877,2.982639313,0.002863459,-0.011544661,-0.720791521,0.693049857,3275,1517157302.796859026,2410,1517157302.494278908,0,1517157302.796859026,0.042182159,1517157303.329024076,27387,1517157303.099376917,172,1517157303.099376917,4028,1517157303.099376917
411,1517157303.301096916,174.960983276,10.650668144,2.983477116,0.002851389,-0.011469983,-0.720722989,0.693122415,3275,1517157303.099376917,2410,1517157302.494278908,0,1517157303.099376917,0.030491255,1517157303.534032106,27375,1517157303.301096916,170,1517157303.301096916,4039,1517157303.301096916
412,1517157303.502816916,174.962951660,10.650520325,2.984004021,0.003108187,-0.011492042,-0.720801725,0.693039065,3274,1517157303.301096916,2410,1517157302.494278908,0,1517157303.301096916,0.022468022,1517157303.734031916,27425,1517157303.502816916,173,1517157303.502816916,4052,1517157303.502816916
413,1517157303.704536915,174.961975098,10.650621414,2.984402418,0.002900179,-0.011405484,-0.720780598,0.693063369,3289,1517157303.502816916,2410,1517157302.494278908,0,1517157303.502816916,0.018181216,1517157303.934031963,27401,1517157303.704536915,178,1517157303.704536915,4060,1517157303.704536915
414,1517157303.906256914,174.964370728,10.649942398,2.983552694,0.003033858,-0.011431921,-0.720823746,0.693017485,3300,1517157303.704536915,2410,1517157302.494278908,0,1517157303.704536915,0.017048943,1517157304.143968105,27389,1517157303.906256914,173,1517157303.906256914,4035,1517157303.906256914
415,1517157304.107914925,174.962722778,10.650550842,2.984705925,0.002988026,-0.011364429,-0.720799370,0.693044147,3275,1517157303.906256914,2410,1517157302.494278908,0,1517157303.906256914,0.017270825,1517157304.333967924,27427,1517157304.107914925,181,1517157304.107914925,4041,1517157304.107914925
416,1517157304.309634924,174.962493896,10.650743484,2.983850241,0.002925340,-0.011666555,-0.720767526,0.693072513,3281,1517157304.107914925,2410,1517157302.494278908,0,1517157304.107914925,0.019203574,1517157304.533967972,27454,1517157304.309634924,177,1517157304.309634924,4033,1517157304.309634924
417,1517157304.511354923,174.963500977,10.649681091,2.983364582,0.002944653,-0.011482162,-0.720790652,0.693051459,3271,1517157304.309634924,2410,1517157302.494278908,0,1517157304.309634924,0.013759858,1517157304.743968010,27376,1517157304.511354923,174,1517157304.511354923,4048,1517157304.511354923
418,1517157304.713076115,174.961944580,10.646628380,2.982174397,0.001965904,-0.012488992,-0.720843635,0.692982406,3290,1517157304.511354923,2410,1517157302.494278908,0,1517157304.511354923,0.113498737,1517157304.938960075,27378,1517157304.713076115,181,1517157304.713076115,4043,1517157304.713076115
419,1517157304.914796114,174.965469360,10.634087563,2.984478474,-0.007639128,-0.015907059,-0.721350661,0.692345169,3300,1517157304.713076115,2410,1517157302.494278908,0,1517157304.713076115,0.221128152,1517157305.143903971,27386,1517157304.914796114,173,1517157304.914796114,4082,1517157304.914796114
420,1517157305.116456032,174.967681885,10.598056793,2.986251593,-0.015181353,-0.017904414,-0.721624986,0.691886073,3317,1517157304.914796114,2410,1517157302.494278908,0,1517157304.914796114,0.397522203,1517157305.338896036,26991,1517157305.116456032,189,1517157305.116456032,4038,1517157305.116456032
421,1517157305.318176031,174.962295532,10.528657913,2.988831043,-0.015570129,-0.024279212,-0.721752818,0.691549680,3324,1517157305.116456032,2410,1517157305.116456032,0,1517157305.116456032,0.577370231,1517157305.548896074,26379,1517157305.318176031,213,1517157305.318176031,4072,1517157305.318176031
422,1517157305.519896030,174.961029053,10.421575546,2.985916138,-0.011729098,-0.028081206,-0.721002730,0.692263633,3351,1517157305.318176031,2410,1517157305.116456032,0,1517157305.318176031,0.733450334,1517157305.748895884,25859,1517157305.519896030,213,1517157305.519896030,4139,1517157305.519896030
423,1517157305.721616030,174.961044312,10.291596413,2.987866879,-0.021167088,-0.029987877,-0.722190206,0.690719906,3430,1517157305.519896030,2410,1517157305.116456032,0,1517157305.519896030,0.966949089,1517157305.948895931,25180,1517157305.721616030,226,1517157305.721616030,4042,1517157305.721616030
424,1517157305.923336029,174.955062866,10.100252151,2.984436750,-0.013082789,-0.040542073,-0.710543887,0.702362132,3410,1517157305.721616030,2410,1517157305.116456032,0,1517157305.721616030,1.168053645,1517157306.148848057,24821,1517157305.822475910,187,1517157305.923336029,3868,1517157305.923336029
425,1517157306.125001907,174.989013672,9.884624481,2.986692429,-0.015272453,-0.041729283,-0.689466487,0.722953236,3306,1517157305.923336029,2410,1517157305.116456032,0,1517157305.923336029,1.291142708,1517157306.353856087,22912,1517157306.125001907,167,1517157306.125001907,3118,1517157306.125001907
426,1517157306.326721907,175.024139404,9.635896683,2.987518311,0.007874356,-0.041130526,-0.646547536,0.761723413,2670,1517157306.125001907,2410,1517157305.116456032,0,1517157306.125001907,1.019561256,1517157306.553855896,21360,1517157306.326721907,153,1517157306.326721907,2772,1517157306.326721907
427,1517157306.528441906,175.095520020,9.409810066,2.990538597,0.021889165,-0.004555433,-0.628728297,0.777303571,2336,1517157306.326721907,2410,1517157305.116456032,0,1517157306.326721907,0.134204290,1517157306.753855944,20766,1517157306.528441906,111,1517157306.528441906,2439,1517157306.528441906
428,1517157306.730161905,175.120071411,9.326303482,2.987647772,0.033822730,0.028429997,-0.625158582,0.779246114,1990,1517157306.528441906,2410,1517157305.116456032,0,1517157306.528441906,0.123512900,1517157306.958848000,20728,1517157306.730161905,106,1517157306.730161905,2434,1517157306.730161905
429,1517157306.931883097,175.109298706,9.311673164,2.984907866,0.016072206,-0.007313826,-0.623218076,0.781848721,1964,1517157306.730161905,2410,1517157305.116456032,0,1517157306.730161905,0.211282308,1517157307.168767929,20649,1517157306.931883097,118,1517157306.931883097,2536,1517157306.931883097
430,1517157307.133533001,175.112564087,9.283109665,2.987465858,0.009618980,-0.019619514,-0.621971009,0.782735341,2096,1517157306.931883097,2410,1517157305.116456032,0,1517157306.931883097,0.261788647,1517157307.363775969,20811,1517157307.133533001,109,1517157307.133533001,2568,1517157307.133533001
431,1517157307.335253000,175.124877930,9.246076584,2.986210108,0.007070616,-0.024597148,-0.620060445,0.784136488,2110,1517157307.133533001,2410,1517157305.116456032,0,1517157307.133533001,0.371982927,1517157307.563776016,21033,1517157307.335253000,121,1517157307.335253000,2615,1517157307.335253000
432,1517157307.637833118,175.157745361,9.152990341,2.989862442,-0.001468639,-0.025316369,-0.618931978,0.785035114,2137,1517157307.335253000,2410,1517157305.116456032,0,1517157307.335253000,0.631452130,1517157307.878767967,21491,1517157307.637833118,116,1517157307.637833118,2599,1517157307.637833118
433,1517157307.839553118,175.189132690,9.058033943,2.982158184,-0.013994551,-0.035094705,-0.615976208,0.786858199,2102,1517157307.637833118,2410,1517157305.116456032,0,1517157307.637833118,0.804983841,1517157308.063728094,22430,1517157307.839553118,120,1517157307.839553118,2634,1517157307.839553118
434,1517157308.041210890,175.218139648,8.916589737,2.985923529,-0.009731532,-0.041165516,-0.614149130,0.788055546,2102,1517157307.839553118,2410,1517157305.116456032,0,1517157307.839553118,0.950482344,1517157308.263727903,23664,1517157308.041210890,111,1517157308.041210890,2645,1517157308.041210890
435,1517157308.242930889,175.269515991,8.749313354,2.988425493,-0.009367625,-0.039617611,-0.613167335,0.788903360,2087,1517157308.041210890,2410,1517157305.116456032,0,1517157308.041210890,1.146430615,1517157308.473727942,25471,1517157308.242930889,116,1517157308.242930889,2630,1517157308.242930889
436,1517157308.444650888,175.333236694,8.552666664,2.990805387,-0.018745497,-0.033920914,-0.616623235,0.786303862,2027,1517157308.242930889,2410,1517157305.116456032,0,1517157308.242930889,1.321281675,1517157308.673727989,27351,1517157308.444650888,105,1517157308.444650888,2639,1517157308.444650888
437,1517157308.646370888,175.384155273,8.314918518,3.000335932,-0.012558284,-0.043021615,-0.615443114,0.786906096,2006,1517157308.444650888,2410,1517157305.116456032,0,1517157308.444650888,1.543585169,1517157308.878720045,28299,1517157308.646370888,90,1517157308.646370888,2655,1517157308.646370888
438,1517157308.848090887,175.463867188,8.037397385,2.999901772,-0.015984794,-0.043163598,-0.617378421,0.785318582,2007,1517157308.646370888,2410,1517157305.116456032,0,1517157308.646370888,1.710073787,1517157309.073663950,28321,1517157308.848090887,90,1517157308.848090887,2661,1517157308.848090887
439,1517157309.049751043,175.544372559,7.728529453,3.005233049,-0.014934325,-0.043085109,-0.616018577,0.786410677,1977,1517157308.848090887,2410,1517157305.116456032,0,1517157308.848090887,1.908254696,1517157309.273663998,28376,1517157309.049751043,86,1517157309.049751043,2673,1517157309.049751043
440,1517157309.251471043,175.634902954,7.380314827,3.010181189,-0.015408333,-0.042396081,-0.612803180,0.788947032,2001,1517157309.049751043,2410,1517157305.116456032,0,1517157309.049751043,2.071926479,1517157309.478656054,28327,1517157309.251471043,86,1517157309.251471043,2655,1517157309.251471043
441,1517157309.453191042,175.735458374,6.981073856,3.017516375,-0.018361683,-0.041041615,-0.618535077,0.784469753,1994,1517157309.251471043,2410,1517157305.116456032,0,1517157309.251471043,2.276113845,1517157309.678656101,28332,1517157309.453191042,75,1517157309.453191042,2704,1517157309.453191042
442,1517157309.654911041,175.818893433,6.536206245,3.019600630,-0.014780083,-0.045208831,-0.636882588,0.769492222,2045,1517157309.453191042,2410,1517157305.116456032,0,1517157309.453191042,2.600628841,1517157309.983664036,28208,1517157309.654911041,83,1517157309.654911041,2683,1517157309.654911041
443,1517157309.957490921,175.982574463,5.784744263,3.027486324,-0.014002168,-0.048397033,-0.629954973,0.774995741,2033,1517157309.654911041,2410,1517157305.116456032,0,1517157309.654911041,2.732198587,1517157310.183599949,28294,1517157309.957490921,86,1517157309.957490921,2701,1517157309.957490921
444,1517157310.159148932,176.107192993,5.229609013,3.038176775,-0.011671571,-0.043157416,-0.629171477,0.775979680,2060,1517157309.957490921,2410,1517157305.116456032,0,1517157309.957490921,2.905543340,1517157310.393599987,28343,1517157310.159148932,89,1517157310.159148932,2716,1517157310.159148932
445,1517157310.360868931,176.232604980,4.679939747,3.047199965,-0.015145590,-0.042145070,-0.627938847,0.776973106,2061,1517157310.159148932,2450,1517157310.159148932,0,1517157310.159148932,3.042069381,1517157310.593600035,28346,1517157310.360868931,78,1517157310.360868931,2724,1517157310.360868931
446,1517157310.562588930,176.344650269,4.094734192,3.047970295,-0.019670452,-0.030351903,-0.653149917,0.756364344,2063,1517157310.360868931,2450,1517157310.159148932,0,1517157310.360868931,3.164536184,1517157310.788592100,28349,1517157310.562588930,81,1517157310.562588930,2689,1517157310.562588930
447,1517157310.764308929,176.400573730,3.478044033,3.046156883,-0.018991264,-0.023585537,-0.686684826,0.726324311,2061,1517157310.562588930,2450,1517157310.159148932,0,1517157310.562588930,3.324477193,1517157310.988591909,28186,1517157310.764308929,86,1517157310.764308929,2757,1517157310.764308929
448,1517157310.966028929,176.473083496,2.864074707,3.045123100,0.001385074,-0.043443021,-0.662708278,0.747615225,2108,1517157310.764308929,2450,1517157310.159148932,0,1517157310.764308929,3.318722396,1517157311.198528051,28020,1517157310.966028929,96,1517157310.966028929,2692,1517157310.966028929
449,1517157311.167689085,176.610839844,2.217547178,3.054725885,0.000111204,-0.040923228,-0.620590307,0.783066375,2129,1517157310.966028929,2450,1517157310.159148932,0,1517157310.966028929,3.389873655,1517157311.398528099,28003,1517157311.167689085,85,1517157311.167689085,2824,1517157311.167689085
450,1517157311.369409084,176.732742310,1.574953079,3.055042744,-0.014886447,-0.032354197,-0.655846966,0.754053285,2174,1517157311.167689085,2450,1517157310.159148932,0,1517157311.167689085,3.340999462,1517157311.703536034,28302,1517157311.369409084,78,1517157311.369409084,2918,1517157311.369409084
451,1517157311.571129084,176.810180664,0.919788599,3.054899454,-0.020488367,-0.025969083,-0.675116331,0.736969317,2241,1517157311.369409084,2450,1517157310.159148932,0,1517157311.369409084,3.226212382,1517157311.808527946,28196,1517157311.571129084,78,1517157311.571129084,2974,1517157311.571129084
452,1517157311.772849083,176.855667114,0.318266213,3.053462505,-0.003404307,-0.025781689,-0.682569436,0.730357912,2320,1517157311.571129084,2450,1517157310.159148932,0,1517157311.571129084,2.842028676,1517157312.008464098,28045,1517157311.772849083,86,1517157311.772849083,3170,1517157311.772849083
453,1517157311.974569082,176.925704956,-0.249075234,3.065000296,0.033954320,-0.029899980,-0.640860387,0.766323078,2500,1517157311.772849083,2450,1517157310.159148932,0,1517157311.772849083,2.396797251,1517157312.203471899,28079,1517157311.974569082,83,1517157311.974569082,3496,1517157311.974569082
454,1517157312.176229000,177.109237671,-0.755039692,3.081130266,0.043760754,-0.029094178,-0.549970668,0.833529117,2755,1517157311.974569082,2450,1517157310.159148932,0,1517157311.974569082,2.175801394,1517157312.403471947,28243,1517157312.176229000,90,1517157312.176229000,3654,1517157312.176229000
455,1517157312.377948999,177.305770874,-1.086620927,3.090001583,0.035732036,-0.028403981,-0.486389087,0.872549191,2871,1517157312.176229000,2450,1517157310.159148932,0,1517157312.176229000,2.165713546,1517157312.608464003,27965,1517157312.377948999,88,1517157312.377948999,3587,1517157312.377948999
456,1517157312.579668999,177.579391479,-1.495072603,3.102545023,0.009922386,-0.034028549,-0.475343691,0.879085877,2795,1517157312.377948999,2450,1517157310.159148932,0,1517157312.377948999,2.160230667,1517157312.813472033,28228,1517157312.579668999,85,1517157312.579668999,3519,1517157312.579668999
457,1517157312.781388998,177.813446045,-1.822222948,3.121303558,0.001192429,-0.039730415,-0.469367666,0.882107741,2712,1517157312.579668999,2450,1517157310.159148932,0,1517157312.579668999,2.212793387,1517157313.018399954,28086,1517157312.781388998,73,1517157312.781388998,3480,1517157312.781388998
458,1517157312.983108997,178.066360474,-2.167191267,3.127397776,-0.002040594,-0.039529922,-0.458718475,0.887699601,2668,1517157312.781388998,2450,1517157310.159148932,0,1517157312.781388998,2.228606732,1517157313.213407993,28171,1517157312.983108997,82,1517157312.983108997,3410,1517157312.983108997
459,1517157313.184766054,178.346939087,-2.533542633,3.131169319,0.000320167,-0.040632726,-0.450789732,0.891704826,2641,1517157312.983108997,2450,1517157310.159148932,0,1517157312.983108997,2.329669823,1517157313.418400049,28124,1517157313.184766054,86,1517157313.184766054,3263,1517157313.184766054
460,1517157313.386487007,178.626983643,-2.876296997,3.141839981,-0.003966112,-0.043416576,-0.436538796,0.898628483,2535,1517157313.184766054,2450,1517157310.159148932,0,1517157313.184766054,2.363144938,1517157313.623408079,28312,1517157313.386487007,73,1517157313.386487007,3191,1517157313.386487007
461,1517157313.588207006,178.971862793,-3.302279711,3.151914597,-0.001937609,-0.045665245,-0.431406521,0.900999081,2460,1517157313.386487007,2450,1517157310.159148932,0,1517157313.386487007,2.416039383,1517157313.818399906,28282,1517157313.588207006,75,1517157313.588207006,3048,1517157313.588207006
462,1517157313.789927006,179.218383789,-3.576615810,3.163357735,-0.003348691,-0.043189904,-0.422481241,0.905335860,2345,1517157313.588207006,2450,1517157310.159148932,0,1517157313.588207006,2.496773873,1517157314.023344040,28215,1517157313.789927006,70,1517157313.789927006,2970,1517157313.789927006
463,1517157313.991647005,179.567306519,-3.945979118,3.179543257,-0.005855676,-0.044348327,-0.405383145,0.913051720,2286,1517157313.789927006,2450,1517157310.159148932,0,1517157313.789927006,2.579548889,1517157314.213344097,28257,1517157313.991647005,64,1517157313.991647005,2950,1517157313.991647005
464,1517157314.193305969,179.929199219,-4.316715717,3.190910339,-0.004571429,-0.045893601,-0.391483461,0.919028606,2246,1517157313.991647005,2450,1517157310.159148932,1,1517157313.991647005,2.715213339,1517157314.418335915,28193,1517157314.193305969,55,1517157314.193305969,2877,1517157314.193305969
465,1517157314.395025969,180.314941406,-4.684903145,3.197602034,0.000552658,-0.046605356,-0.374008827,0.926253223,2183,1517157314.193305969,2450,1517157310.159148932,0,1517157314.193305969,2.780571155,1517157314.623343945,28274,1517157314.395025969,55,1517157314.395025969,2841,1517157314.395025969
466,1517157314.596745968,180.723754883,-5.035709858,3.209970713,-0.002374481,-0.049846605,-0.355520893,0.933335188,2147,1517157314.395025969,2450,1517157310.159148932,1,1517157314.395025969,2.830114208,1517157314.818336010,28299,1517157314.596745968,57,1517157314.596745968,2917,1517157314.596745968
467,1517157314.798465967,181.151046753,-5.412342072,3.230115175,-0.008719221,-0.045781611,-0.360895248,0.931441163,2174,1517157314.596745968,2450,1517157310.159148932,1,1517157314.596745968,2.909943611,1517157315.018287897,28293,1517157314.798465967,52,1517157314.798465967,2926,1517157314.798465967
468,1517157315.000124931,181.577255249,-5.793849945,3.242106915,-0.009488894,-0.047436475,-0.367574162,0.928735149,2159,1517157314.798465967,2450,1517157310.159148932,1,1517157314.798465967,2.988468021,1517157315.223295927,28184,1517157315.000124931,48,1517157315.000124931,2911,1517157315.000124931
469,1517157315.201844931,182.015228271,-6.187898159,3.260369062,-0.006912578,-0.046839337,-0.368476195,0.928430712,2129,1517157315.000124931,2690,1517157315.100985050,1,1517157315.000124931,3.055092563,1517157315.423295975,28217,1517157315.100985050,53,1517157315.201844931,2879,1517157315.201844931
470,1517157315.403564930,182.471694946,-6.606699944,3.265594244,-0.008667434,-0.045634331,-0.369062659,0.928243038,2139,1517157315.201844931,2690,1517157315.100985050,1,1517157315.201844931,3.109705742,1517157315.623296022,28303,1517157315.403564930,53,1517157315.403564930,2922,1517157315.403564930
471,1517157315.605285883,182.926147461,-7.021731377,3.293567419,-0.009747590,-0.048746584,-0.369639166,0.927844622,2184,1517157315.403564930,2690,1517157315.100985050,1,1517157315.403564930,3.177444060,1517157315.828288078,28320,1517157315.605285883,52,1517157315.605285883,2895,1517157315.605285883
472,1517157315.807005882,183.392120361,-7.442469120,3.304835320,-0.008688065,-0.051466869,-0.371330346,0.927032606,2177,1517157315.605285883,2690,1517157315.100985050,1,1517157315.605285883,3.190848590,1517157316.028223991,28310,1517157315.706146002,42,1517157315.807005882,2914,1517157315.807005882
473,1517157316.008663893,183.871276855,-7.883413792,3.329341650,-0.005350908,-0.049954638,-0.371167894,0.927205639,2196,1517157315.807005882,2690,1517157315.100985050,1,1517157315.807005882,3.234013287,1517157316.228224039,28351,1517157316.008663893,48,1517157316.008663893,2939,1517157316.008663893
474,1517157316.210383892,184.345520020,-8.315352440,3.347638607,-0.008550116,-0.050144987,-0.369529514,0.927825584,2224,1517157316.008663893,2690,1517157315.100985050,1,1517157316.008663893,3.260899316,1517157316.433232069,28240,1517157316.210383892,41,1517157316.210383892,3095,1517157316.210383892
475,1517157316.412103891,184.823425293,-8.747277260,3.370910406,-0.009675491,-0.053753589,-0.368524768,0.928012086,2317,1517157316.210383892,2690,1517157315.100985050,1,1517157316.210383892,3.256906937,1517157316.738224030,28272,1517157316.412103891,33,1517157316.412103891,3099,1517157316.412103891
476,1517157316.613823891,185.312408447,-9.192876816,3.405278206,-0.010166813,-0.055160152,-0.368864294,0.927789376,2314,1517157316.412103891,2690,1517157315.100985050,1,1517157316.412103891,3.290231443,1517157316.833231926,28269,1517157316.613823891,33,1517157316.613823891,3161,1517157316.613823891
477,1517157316.815543890,185.794036865,-9.628952980,3.427184343,-0.010316310,-0.058549537,-0.368644744,0.927667278,2326,1517157316.613823891,2690,1517157315.100985050,1,1517157316.613823891,3.322584584,1517157317.038160086,28282,1517157316.815543890,35,1517157316.815543890,3120,1517157316.815543890
478,1517157317.017204046,186.280197144,-10.070479393,3.447279692,-0.008497624,-0.051906977,-0.369911484,0.927576924,2308,1517157316.815543890,2690,1517157315.100985050,1,1517157316.815543890,3.347470601,1517157317.238159895,28303,1517157317.017204046,38,1517157317.017204046,3137,1517157317.017204046
479,1517157317.218924046,186.779998779,-10.528602600,3.483114004,-0.012537543,-0.052937706,-0.372329794,0.926504686,2352,1517157317.017204046,2690,1517157315.100985050,1,1517157317.017204046,3.440477708,1517157317.443167925,28317,1517157317.218924046,34,1517157317.218924046,3123,1517157317.218924046
480,1517157317.420644045,187.271286011,-10.982385635,3.503327131,-0.016837742,-0.050156783,-0.373758027,0.926016050,2370,1517157317.218924046,2690,1517157315.100985050,1,1517157317.218924046,3.436031262,1517157317.643167973,28270,1517157317.420644045,45,1517157317.420644045,3041,1517157317.420644045
481,1517157317.622364044,187.768661499,-11.445985794,3.526118994,-0.011360252,-0.047395483,-0.374109472,0.926102973,2319,1517157317.420644045,2690,1517157315.100985050,1,1517157317.420644045,3.453617870,1517157317.948159933,28293,1517157317.622364044,38,1517157317.622364044,3055,1517157317.622364044
482,1517157317.824084997,188.279708862,-11.924589157,3.549284697,-0.010972192,-0.048475975,-0.372869120,0.926551839,2327,1517157317.622364044,2690,1517157315.100985050,1,1517157317.622364044,3.473284251,1517157318.048095942,28310,1517157317.824084997,38,1517157317.824084997,3072,1517157317.824084997
483,1517157318.025743008,188.784805298,-12.388600349,3.576605797,-0.008720755,-0.051788989,-0.371752855,0.926845005,2349,1517157317.824084997,2690,1517157315.100985050,1,1517157317.824084997,3.489925665,1517157318.248095989,28316,1517157318.025743008,36,1517157318.025743008,3067,1517157318.025743008
484,1517157318.227463007,189.296798706,-12.858850479,3.591622353,-0.011832524,-0.047694875,-0.370202454,0.927650437,2341,1517157318.025743008,2690,1517157315.100985050,1,1517157318.025743008,3.469843227,1517157318.553103924,28276,1517157318.227463007,38,1517157318.227463007,3222,1517157318.227463007
485,1517157318.429183006,189.820983887,-13.340778351,3.627256393,-0.010277021,-0.049791147,-0.371765998,0.926933259,2424,1517157318.227463007,2690,1517157315.100985050,1,1517157318.227463007,3.464313985,1517157318.653104067,28365,1517157318.429183006,44,1517157318.429183006,3183,1517157318.429183006
486,1517157318.630903006,190.329589844,-13.811657906,3.652544022,-0.007078989,-0.046582556,-0.371555280,0.927214445,2414,1517157318.429183006,2690,1517157315.100985050,1,1517157318.429183006,3.398066366,1517157318.853104115,28335,1517157318.630903006,39,1517157318.630903006,3202,1517157318.630903006
487,1517157318.832623005,190.836105347,-14.272974968,3.664939165,-0.005801010,-0.045463761,-0.370470510,0.927712777,2437,1517157318.630903006,2690,1517157315.100985050,1,1517157318.630903006,3.321907823,1517157319.058032036,28296,1517157318.832623005,40,1517157318.832623005,3263,1517157318.832623005
488,1517157319.034281015,191.342010498,-14.734509468,3.694781303,-0.012023536,-0.048361345,-0.371436350,0.927120085,2437,1517157318.832623005,2690,1517157315.100985050,1,1517157318.832623005,3.255724409,1517157319.258032084,28263,1517157319.034281015,43,1517157319.034281015,3249,1517157319.034281015
489,1517157319.236001015,191.825973511,-15.178972244,3.729220629,-0.012607471,-0.044708842,-0.370940530,0.927494094,2437,1517157319.034281015,2690,1517157315.100985050,1,1517157319.034281015,3.188324406,1517157319.473040104,28325,1517157319.236001015,35,1517157319.236001015,3207,1517157319.236001015
490,1517157319.437721014,192.304321289,-15.612392426,3.749134302,-0.007252201,-0.040744592,-0.370431811,0.927937259,2434,1517157319.236001015,2690,1517157315.100985050,1,1517157319.236001015,3.121135823,1517157319.673039913,28301,1517157319.437721014,44,1517157319.437721014,3136,1517157319.437721014
491,1517157319.639441013,192.776931763,-16.047996521,3.776083708,-0.010294442,-0.046764700,-0.370214240,0.927711433,2423,1517157319.437721014,2690,1517157315.100985050,1,1517157319.437721014,3.057103282,1517157319.863039970,28287,1517157319.639441013,33,1517157319.639441013,3096,1517157319.639441013
492,1517157319.841161013,193.231933594,-16.463539124,3.802710056,-0.004882839,-0.045881087,-0.369767467,0.927977966,2377,1517157319.639441013,2690,1517157315.100985050,1,1517157319.639441013,2.981512756,1517157320.067967892,28267,1517157319.841161013,41,1517157319.841161013,3104,1517157319.841161013
493,1517157320.042820930,193.675735474,-16.871713638,3.824250460,-0.007448536,-0.047448828,-0.367508433,0.928779134,2396,1517157319.841161013,2690,1517157315.100985050,1,1517157319.841161013,2.944657350,1517157320.267967939,28249,1517157320.042820930,36,1517157320.042820930,3132,1517157320.042820930
494,1517157320.244540930,194.126159668,-17.279071808,3.852350235,-0.007628626,-0.047531467,-0.367238707,0.928880130,2407,1517157320.042820930,2902,1517157320.143681049,1,1517157320.042820930,2.830164886,1517157320.467967987,27808,1517157320.244540930,32,1517157320.244540930,3219,1517157320.244540930
