frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
687,1706584574.073042393,1706584574.172857523,728,727,0,0.159541452,0.191136352,1,1,1,0,0,1,30.132958662,-6.941525395,-0.288585168,-0.027851058,-0.004990539,-0.156631486,0.987251736,1320,564,0.427272727,0.039384712,0.026704863,0.018578945,0.274484168,60.588748618,1005,0.869861284,78.985852255,298.959602804,496.265135174,0.090351059,0.078592888,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005124,0.000006059,0.000008041,0.149446554,-0.607314138,-0.780278966,0.000000007,0.000000017,0.000001997,0.999623975,0.027256810,0.002995798,0.000000000,0.281537307,0.077101080,1.476394936,0.295816781,56.844561727,0,0.087680795,0.075678166,0.000000000,1,1,0,0.081579729,0.070618932,1.076429441,1.073210433,69,64,5,0.052272727,12,0,0,0,0,0,0,1238,13,8058,32873,11431,57,0,0,791246
688,1706584574.172869444,1706584574.272688627,729,728,0,0.123138514,0.162675651,1,1,1,0,0,1,30.212407571,-6.980344784,-0.293732730,-0.027438207,-0.004737566,-0.160612445,0.986624722,1253,530,0.422984836,0.041142063,0.026345764,0.018146752,0.271715749,58.307468932,956,0.870103068,71.827453558,285.599115696,474.391963413,0.086349908,0.075133320,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005117,0.000006462,0.000008078,-0.076855332,0.582963448,0.808855287,0.000000008,0.000000018,0.000002238,0.999124483,0.041393750,0.006068381,0.000000000,0.284993036,0.069345233,1.474079249,0.293428600,57.205403663,0,0.088112761,0.076072966,0.000000000,1,1,0,0.081710390,0.070728013,1.080081555,1.077231892,65,63,2,0.051875499,22,0,0,0,0,0,0,1163,25,8071,32938,11453,57,0,0,792409
689,1706584574.272700548,1706584574.371690989,730,729,0,0.345102249,0.419735967,1,1,1,0,0,1,30.294364211,-7.027319487,-0.300135272,-0.015053025,0.001460746,-0.164871160,0.986199155,1167,481,0.412167952,0.038691149,0.022602794,0.016723569,0.264025551,54.492639619,898,0.868654322,66.843497838,281.492359756,431.715723298,0.085691125,0.074435966,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005560,0.000006945,0.000008302,0.286497681,-0.535825476,-0.794235568,0.000000009,0.000000024,0.000002456,0.998478073,0.051803050,0.018920416,0.000000000,0.287222484,0.061204662,1.503008431,0.279444972,57.621192410,0,0.088327188,0.076258885,0.000000000,1,1,0,0.081842726,0.070838630,1.080978656,1.078199176,50,48,2,0.042844901,7,0,0,0,0,0,0,1109,8,8083,32988,11460,57,0,0,793518
690,1706584574.372552156,1706584574.470331907,731,730,0,0.260014563,0.419258885,1,1,1,0,0,1,30.364030773,-7.076953405,-0.311496012,0.001754234,-0.000149618,-0.167725789,0.985832115,1083,450,0.415512465,0.038671484,0.024914442,0.017099479,0.255310862,53.705995707,842,0.866703561,60.902195225,252.085282075,416.776921092,0.083454599,0.072330398,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005912,0.000007404,0.000008955,0.363138318,-0.525505740,-0.769398648,0.000000011,0.000000028,0.000002647,0.998376292,0.053193998,0.020375923,0.000000000,0.287295665,0.061461178,1.521271388,0.259635577,57.979646916,0,0.088494017,0.076420625,0.000000000,1,1,0,0.081975752,0.070950270,1.081269180,1.078798733,53,50,3,0.048938135,8,0,0,0,0,0,0,1022,8,8095,33041,11468,57,0,0,794540
691,1706584574.472392082,1706584574.568951607,732,731,0,0.205377979,0.255070349,1,1,1,0,0,1,30.443643627,-7.107642135,-0.309909547,0.003201239,0.002758120,-0.174682686,0.984615714,1066,423,0.396810507,0.031034625,0.021436656,0.015148904,0.208479309,50.224308694,791,0.858977969,48.245818590,239.831366115,391.374388535,0.071007001,0.060993450,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006078,0.000008039,0.000009842,0.585896649,-0.410073420,-0.698974182,0.000000015,0.000000030,0.000003035,0.996933523,0.070033967,0.034911239,0.000000000,0.286181421,0.077909749,1.549101648,0.249586310,58.412099000,0,0.088218083,0.076198137,0.000000000,1,1,0,0.082100598,0.071055228,1.076148509,1.073965421,32,31,1,0.030018762,6,0,0,0,0,0,0,1028,6,8103,33073,11474,57,0,0,795568
692,1706584574.573030472,1706584574.672863007,733,732,0,0.203990489,0.313630915,1,1,1,0,0,1,30.531430546,-7.133507662,-0.297876238,-0.002396563,0.005245400,-0.180447012,0.983567800,1012,409,0.404150198,0.033713644,0.021680950,0.016025089,0.213466738,55.306714812,782,0.862874621,46.704055584,225.654273028,402.409625256,0.069214988,0.059723856,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006376,0.000009016,0.000010695,0.380084645,-0.483867504,-0.788294299,0.000000013,0.000000038,0.000003251,0.995924017,0.084353056,0.031936109,0.000000000,0.283636494,0.088488015,1.565678735,0.238736660,58.848827238,0,0.087474004,0.075556239,0.000000000,1,1,0,0.082208067,0.071145248,1.065449038,1.063345255,37,33,4,0.036561265,11,0,0,0,0,0,0,964,11,8110,33110,11485,57,0,0,796532
693,1706584574.672874451,1706584574.772693872,734,733,0,0.237710650,0.316733118,1,1,1,0,0,1,30.610951946,-7.168054470,-0.293372282,-0.010214311,0.009287526,-0.187070026,0.982249569,1048,454,0.433206107,0.043437162,0.028072422,0.020554904,0.247314365,58.700899235,809,0.865891925,54.787978931,243.511344138,402.207244158,0.078211942,0.067723089,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005579,0.000008254,0.000010179,0.503777517,-0.447865183,-0.738664330,0.000000010,0.000000025,0.000002583,0.994439510,0.097289116,0.040309902,0.000000000,0.283765902,0.088748601,1.591246183,0.234081138,59.550234818,0,0.087216889,0.075392079,0.000000000,1,1,0,0.082308243,0.071230184,1.060928604,1.059692415,43,43,0,0.041030534,8,0,0,0,0,0,0,997,8,8114,33153,11493,57,0,0,797529
694,1706584574.772705793,1706584574.872539759,735,734,0,0.226029878,0.277352717,1,1,1,0,0,1,30.708273090,-7.198153323,-0.291825729,-0.015465589,0.015177237,-0.192712848,0.981015915,969,400,0.412796698,0.041834805,0.029775842,0.020379487,0.285833421,41.748418750,753,0.861327753,53.093005510,231.135953909,364.350838719,0.081860406,0.070508639,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006122,0.000008318,0.000010008,0.216040490,-0.499987331,-0.838653191,0.000000019,0.000000041,0.000003190,0.992677697,0.108500182,0.053091442,0.000000000,0.287226025,0.088720371,1.615760113,0.234434403,58.680266866,0,0.087742241,0.075829339,0.000000000,1,1,0,0.082416923,0.071322168,1.066020089,1.064567493,41,40,1,0.042311662,2,0,0,0,0,0,0,926,2,8116,33194,11495,57,0,0,798455
695,1706584574.872552156,1706584574.972378492,736,735,0,0.122691544,0.154858033,1,1,1,0,0,1,30.792002830,-7.232777907,-0.288630343,-0.012998054,0.018756005,-0.194995818,0.980538573,927,396,0.427184466,0.039646366,0.025831740,0.017316286,0.259602673,44.478763348,705,0.865554785,51.466552615,219.250180660,339.499390282,0.084341515,0.073002202,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006652,0.000008500,0.000009825,0.311122034,-0.483503871,-0.818185240,0.000000016,0.000000033,0.000003002,0.991360763,0.116065909,0.061094538,0.000000000,0.287082668,0.089259350,1.626140367,0.228370908,58.576810506,0,0.088200774,0.076229838,0.000000000,1,1,0,0.082532600,0.071420321,1.070177949,1.068809896,30,30,0,0.032362460,4,0,0,0,0,0,0,893,4,8116,33224,11499,57,0,0,799348
696,1706584574.972389936,1706584575.072225094,737,736,0,0.195263665,0.285792232,1,1,1,0,0,1,30.872194511,-7.283264130,-0.287375017,-0.010438141,0.020660618,-0.198319144,0.979864124,925,386,0.417297297,0.044081110,0.029778173,0.019026866,0.217130899,46.539824654,720,0.857661260,47.697594870,231.304705134,338.513807414,0.077241054,0.066246660,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006212,0.000009143,0.000010030,0.585680689,-0.437260812,-0.682481584,0.000000015,0.000000032,0.000002942,0.990555003,0.119911172,0.066498848,0.000000000,0.283866874,0.089926124,1.643304826,0.223497070,57.999007502,0,0.087741655,0.075869453,0.000000000,1,1,0,0.082636781,0.071509304,1.063115121,1.062295046,40,38,2,0.043243243,6,0,0,0,0,0,0,879,6,8127,33264,11505,57,0,0,800227
697,1706584575.073034048,1706584575.172820091,738,737,0,0.094588425,0.192438801,1,1,1,0,0,1,30.964751807,-7.323152127,-0.285723303,-0.011094637,0.020959493,-0.198010554,0.979912970,892,388,0.434977578,0.042873902,0.027309920,0.019204216,0.268204537,43.949548510,669,0.866117306,52.962765918,207.057894117,319.411817815,0.091404552,0.079167064,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006457,0.000009074,0.000010100,-0.258923407,0.478812708,0.838866533,0.000000018,0.000000039,0.000003339,0.990334573,0.123135888,0.063835616,0.000000000,0.283161058,0.089923845,1.664061600,0.212420351,57.315930581,0,0.087868290,0.075981556,0.000000000,1,1,0,0.082741411,0.071598749,1.063307273,1.062540853,26,26,0,0.029147982,6,0,0,0,0,0,0,860,6,8132,33290,11511,57,0,0,801087
698,1706584575.172869682,1706584575.272662640,739,738,0,0.106919471,0.152996508,1,1,1,0,0,1,31.053573877,-7.355057182,-0.289808411,-0.009702269,0.022602118,-0.194837765,0.980527029,908,372,0.409691630,0.040769861,0.028612680,0.016807012,0.292029139,50.101275295,699,0.861147412,55.236328823,218.887482826,327.818229456,0.091763534,0.079021930,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006364,0.000008534,0.000010772,-0.175576872,0.498913665,0.848680103,0.000000015,0.000000039,0.000003566,0.990285228,0.120655599,0.069118694,0.000000000,0.283397925,0.089971414,1.662158993,0.207775236,56.484533949,0,0.088209040,0.076240598,0.000000000,1,1,0,0.082850764,0.071691586,1.066080921,1.064831424,38,35,3,0.041850220,5,0,0,0,0,0,0,865,5,8143,33328,11516,57,0,0,801952
699,1706584575.272699356,1706584575.372534037,740,739,0,0.081309935,0.117672039,1,1,1,0,0,1,31.133275101,-7.386121331,-0.288007506,-0.009638621,0.022123381,-0.193000758,0.980901810,910,373,0.409890110,0.039362777,0.026220122,0.017727516,0.298827469,50.656707028,697,0.862079845,58.660175654,211.616401715,330.593074512,0.097625459,0.084160941,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006975,0.000008158,0.000011153,0.244221755,-0.475774012,-0.844982144,0.000000015,0.000000043,0.000003451,0.992245971,0.106013424,0.064877473,0.000000000,0.284017378,0.090638369,1.660947654,0.199952426,55.990870226,0,0.088744652,0.076694910,0.000000000,1,1,0,0.082968642,0.071791652,1.071138612,1.069789559,45,38,7,0.049450549,3,0,0,0,0,0,0,861,4,8154,33373,11519,57,0,0,802813
700,1706584575.372545719,1706584575.472370625,741,740,0,0.184638309,0.254832415,1,1,1,0,0,1,31.216687421,-7.429878468,-0.305474083,-0.007215000,0.017870867,-0.189358098,0.981718945,898,384,0.427616927,0.036001970,0.024410795,0.016037770,0.256410762,48.541789574,689,0.865553767,50.767204445,209.822523378,335.776817504,0.085127519,0.073682445,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006555,0.000008765,0.000010673,0.181038159,-0.492814298,-0.851092975,0.000000014,0.000000035,0.000003148,0.991825811,0.109399737,0.065675402,0.000000000,0.281515079,0.095108690,1.668269270,0.193507887,55.482748724,0,0.088674692,0.076683996,0.000000000,1,1,0,0.083082763,0.071889499,1.068773579,1.068146417,39,35,4,0.043429844,9,0,0,0,0,0,0,849,10,8162,33412,11528,57,0,0,803662
701,1706584575.472383499,1706584575.572212696,742,741,0,0.174550047,0.235885396,1,1,1,0,0,1,31.292212078,-7.473493570,-0.322008646,0.001127677,0.012788698,-0.185739066,0.982515230,940,381,0.405319149,0.038710260,0.024544772,0.015717255,0.232544478,53.658045913,723,0.864879573,46.616561629,219.708929660,358.982439785,0.074549769,0.064476572,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006451,0.000009284,0.000010485,0.458682279,-0.429862786,-0.777707241,0.000000012,0.000000036,0.000003057,0.993680207,0.101283768,0.048386420,0.000000000,0.277573452,0.094116621,1.664800894,0.184701426,54.959382221,0,0.087900357,0.076009050,0.000000000,1,1,0,0.083179115,0.071971890,1.057985481,1.057303938,40,40,0,0.042553191,11,0,0,0,0,0,0,888,12,8165,33452,11539,57,0,0,804550
702,1706584575.573023796,1706584575.671219826,743,742,0,0.096507473,0.130845792,1,1,1,0,0,1,31.371608257,-7.519031753,-0.328157799,0.007398402,0.011809225,-0.184956552,0.982647892,939,338,0.359957401,0.037767404,0.025329658,0.017591132,0.236352891,42.277245351,725,0.862023273,47.967425629,219.497932285,357.501514827,0.076751949,0.066161966,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006628,0.000009959,0.000010665,-0.452783776,0.441694999,0.774527198,0.000000020,0.000000035,0.000003807,0.993373008,0.098854203,0.058633725,0.000000000,0.271965530,0.091378277,1.691313171,0.168673004,53.655579654,0,0.087268529,0.075437329,0.000000000,1,1,0,0.083260903,0.072041199,1.049163959,1.048149896,38,33,5,0.040468584,7,0,0,0,0,0,0,890,11,8175,33490,11546,57,0,0,805440
703,1706584575.672852516,1706584575.769866228,744,743,0,0.126929741,0.191358848,1,1,1,0,0,1,31.449847141,-7.547029628,-0.323694442,-0.002561066,0.012104936,-0.185725593,0.982523748,934,357,0.382226981,0.036497964,0.023444034,0.015588021,0.234027391,45.299804374,719,0.856463686,51.844473658,209.574411661,354.378504940,0.084190798,0.072106361,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006924,0.000009506,0.000011292,0.443183475,-0.445206237,-0.778061575,0.000000020,0.000000040,0.000003907,0.993340835,0.101533344,0.054451489,0.000000000,0.264975422,0.091733253,1.698450127,0.155592803,52.779153516,0,0.085908207,0.074262796,0.000000000,1,1,0,0.083313849,0.072085631,1.031795281,1.030837872,31,26,5,0.033190578,4,0,0,0,0,0,0,897,6,8182,33521,11550,57,0,0,806337
704,1706584575.772699833,1706584575.868582487,744,744,0,0.179761721,0.253122709,1,1,1,0,0,1,31.504379431,-7.564974150,-0.310851395,-0.007845070,0.008557096,-0.183373904,0.982974691,936,414,0.442307692,0.036091471,0.025513781,0.016936343,0.246540089,47.879584973,739,0.878327725,51.956612205,227.509451485,369.618125297,0.080046030,0.070306647,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006551,0.000009067,0.000010559,-0.211897221,0.458312167,0.863162514,0.000000015,0.000000039,0.000002845,0.995074679,0.090497696,0.040454291,0.000000000,0.259846795,0.085064496,1.678615611,0.143981464,51.962125860,0,0.084548835,0.073104679,0.000000000,1,1,0,0.083338549,0.072106012,1.014823301,1.014136640,29,29,0,0.030982906,4,0,0,0,0,0,0,903,4,8186,33550,11554,57,0,0,807240
705,1706584575.872537613,1706584575.972365856,746,745,0,0.096536130,0.162617218,1,1,1,0,0,1,31.555054357,-7.576270422,-0.306442290,-0.005876319,0.006691937,-0.181098032,0.983424725,942,382,0.405520170,0.041182679,0.025870263,0.017948440,0.281436964,46.586174629,724,0.856855273,52.820863018,214.454571904,353.087782592,0.085145059,0.072956993,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006517,0.000008896,0.000010640,-0.185753631,0.499163697,0.846363511,0.000000016,0.000000035,0.000002967,0.995752656,0.082055171,0.041756401,0.000000000,0.257596107,0.085510298,1.656537945,0.138268333,50.871539859,0,0.083569351,0.072235113,0.000000000,1,1,0,0.083343165,0.072108594,1.002769458,1.001790437,32,31,1,0.033970276,8,0,0,0,0,0,0,902,8,8193,33582,11562,57,0,0,808142
706,1706584575.972776413,1706584576.072597027,747,746,0,0.170946896,0.251048882,1,1,1,0,0,1,31.614776649,-7.599584629,-0.305721333,-0.000736549,-0.000103574,-0.176833779,0.984240449,1033,421,0.407550823,0.037365329,0.025618108,0.017023150,0.261955544,50.031576304,812,0.864604294,60.619640834,256.375558044,385.063488229,0.086345546,0.074654730,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006487,0.000008294,0.000010883,0.278776180,-0.458893109,-0.843623705,0.000000015,0.000000037,0.000003020,0.995976174,0.083588123,0.032318510,0.000000000,0.255284650,0.081500532,1.636715387,0.133701878,50.153776716,0,0.083033691,0.071769306,0.000000000,1,1,0,0.083336975,0.072101808,0.996286749,0.995294765,38,33,5,0.036786060,8,0,0,0,0,0,0,987,8,8201,33620,11570,57,0,0,809129
707,1706584576.072608709,1706584576.172452688,748,747,0,0.072825087,0.091959086,1,1,1,0,0,1,31.671248050,-7.623259739,-0.306075499,-0.000561427,-0.000333092,-0.173124646,0.984899706,1043,410,0.393096836,0.038597310,0.025599225,0.017184668,0.259181319,55.627857106,802,0.860956830,55.512556391,236.805745735,398.169075803,0.080396193,0.069217651,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006218,0.000007828,0.000010621,0.432846031,-0.452500151,-0.779671679,0.000000011,0.000000028,0.000002796,0.996833652,0.075697029,0.024343981,0.000000000,0.254519508,0.081551880,1.609374586,0.133154803,49.905732140,0,0.082535947,0.071300544,0.000000000,1,1,0,0.083320955,0.072085783,0.990388085,0.988887048,36,34,2,0.034515820,9,0,0,0,0,0,0,998,9,8207,33656,11579,57,0,0,810127
708,1706584576.172464371,1706584576.272271872,749,748,0,0.111250102,0.162223832,1,1,1,0,0,1,31.732247795,-7.650066615,-0.310399100,-0.004742344,-0.003396277,-0.169694130,0.985479517,1044,419,0.401340996,0.036980718,0.025543875,0.017381193,0.271536976,52.873270531,803,0.860692550,61.036189399,238.031380178,392.068547981,0.088312834,0.076010199,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006456,0.000007757,0.000010702,0.374493685,-0.447217839,-0.812250383,0.000000013,0.000000034,0.000002931,0.997396527,0.069642828,0.018709450,0.000000000,0.254510569,0.081493988,1.581463795,0.131155320,49.634022220,0,0.082634094,0.071344388,0.000000000,1,1,0,0.083307217,0.072070955,0.991756443,0.989715105,36,33,3,0.034482759,7,0,0,0,0,0,0,999,9,8218,33692,11586,57,0,0,811126
709,1706584576.273083210,1706584576.372914314,750,749,0,0.068551532,0.124959621,1,1,1,0,0,1,31.796251861,-7.670179497,-0.314880932,-0.001221243,-0.004105991,-0.168343565,0.985719074,1095,443,0.404566210,0.039324193,0.029209406,0.018280811,0.304483528,49.447153396,844,0.877093866,62.905077770,259.304773836,418.057371603,0.084976176,0.074532083,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006501,0.000007659,0.000009951,0.222611390,-0.470677588,-0.853760375,0.000000014,0.000000026,0.000002817,0.997811294,0.062724953,0.020933294,0.000000000,0.256533468,0.081511973,1.562412848,0.128085865,49.381747909,0,0.082598346,0.071349194,0.000000000,1,1,0,0.083293040,0.072056520,0.991490878,0.989985411,35,32,3,0.031963470,11,0,0,0,0,0,0,1049,11,8227,33727,11597,57,0,0,812175
710,1706584576.372925520,1706584576.472740173,751,750,0,0.144427774,0.246770731,1,1,1,0,0,1,31.872186495,-7.694291223,-0.317366817,-0.003992980,-0.006457110,-0.164740310,0.986307757,1085,427,0.393548387,0.036933817,0.028019343,0.017924916,0.234562521,56.511768687,833,0.864539984,58.068335732,245.223099768,416.870370846,0.080632346,0.069709887,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006130,0.000008024,0.000010070,0.474351143,-0.457174321,-0.752318173,0.000000011,0.000000025,0.000002753,0.998116991,0.060377009,0.010820799,0.000000000,0.255496051,0.082300371,1.556784778,0.121315998,49.522036558,0,0.082457233,0.071218168,0.000000000,1,1,0,0.083276324,0.072039753,0.989965470,0.988365364,52,51,1,0.047926267,5,0,0,0,0,0,0,1028,5,8233,33779,11602,57,0,0,813203
711,1706584576.472751617,1706584576.571888685,752,751,0,0.138031013,0.224538324,1,1,1,0,0,1,31.949165971,-7.723324397,-0.320884831,-0.007750315,-0.005116664,-0.164078940,0.986403494,1109,448,0.403967538,0.041039816,0.026016581,0.016666465,0.292793769,47.421081177,846,0.858779245,62.446639146,256.598789168,407.481813016,0.085952234,0.073813994,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006185,0.000007739,0.000009569,0.281287743,-0.510618789,-0.812493482,0.000000014,0.000000030,0.000002704,0.998277796,0.056632928,0.015302052,0.000000000,0.259711774,0.068952987,1.546826617,0.110931394,49.381875182,0,0.083204495,0.071859195,0.000000000,1,1,0,0.083274887,0.072036141,0.999137465,0.997493646,39,39,0,0.035166817,7,0,0,0,0,0,0,1063,7,8240,33818,11609,57,0,0,814266
712,1706584576.572587013,1706584576.672403574,753,752,0,0.149516366,0.237581041,1,1,1,0,0,1,32.037855244,-7.743664433,-0.324148336,-0.008059270,-0.005483143,-0.159808145,0.987099965,1118,458,0.409660107,0.041909180,0.026108052,0.017809934,0.299945530,48.993635618,843,0.862221988,66.037741297,252.566411787,408.248983053,0.090854312,0.078336585,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005874,0.000007315,0.000009211,0.309516315,-0.424866835,-0.850698433,0.000000012,0.000000024,0.000002894,0.999016183,0.038746645,0.021572308,0.000000000,0.264035713,0.062186677,1.551058584,0.105950763,49.066221223,0,0.084286461,0.072789832,0.000000000,1,1,0,0.083295119,0.072051215,1.012147408,1.010462672,39,37,2,0.034883721,10,0,0,0,0,0,0,1067,12,8248,33857,11619,57,0,0,815333
713,1706584576.672415257,1706584576.772247314,754,753,0,0.128979988,0.182404291,1,1,1,0,0,1,32.125214303,-7.781629831,-0.320888304,-0.001889015,-0.003366401,-0.157461728,0.987517546,1183,482,0.407438715,0.039140454,0.027208210,0.019274195,0.282069267,52.780335791,904,0.865607057,67.985586179,277.782812378,436.740380943,0.086881563,0.075205294,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005759,0.000007021,0.000009159,0.404928504,-0.360583249,-0.840245576,0.000000011,0.000000023,0.000002497,0.998972656,0.040430578,0.020469512,0.000000000,0.265773458,0.058205453,1.544485531,0.098819309,48.770193050,0,0.084719942,0.073163942,0.000000000,1,1,0,0.083323615,0.072073470,1.017105728,1.015443556,50,50,0,0.042265427,14,0,0,0,0,0,0,1117,16,8257,33907,11633,57,0,0,816450
714,1706584576.773056984,1706584576.872392416,755,754,0,0.140957841,0.208778313,1,1,1,0,0,1,32.214835553,-7.814798676,-0.314778844,-0.000889132,-0.005214663,-0.154349092,0.988002214,1155,451,0.390476190,0.042233673,0.029274620,0.019407020,0.304622842,51.178436336,863,0.850743449,62.390342739,263.892038804,407.909215140,0.084978285,0.072294719,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005959,0.000007126,0.000009680,0.227492449,-0.405438679,-0.885362447,0.000000013,0.000000029,0.000002850,0.999415534,0.028830475,0.018368271,0.000000000,0.266712929,0.058775501,1.549580070,0.100355846,49.241693930,0,0.084875836,0.073253246,0.000000000,1,1,0,0.083354660,0.072097065,1.018628826,1.016369080,44,37,7,0.038095238,6,0,0,0,0,0,0,1103,8,8270,33951,11639,57,0,0,817553
715,1706584576.872904062,1706584576.971089602,756,755,0,0.184770341,0.257428960,1,1,1,0,0,1,32.296899038,-7.841114564,-0.314921334,-0.010859728,-0.005634742,-0.153734106,0.988036508,1220,478,0.391803279,0.045052015,0.032229287,0.022248397,0.310853264,54.130993997,930,0.870513795,72.274651939,282.886970820,454.416206716,0.089274495,0.077714680,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005969,0.000006817,0.000009091,0.289710584,-0.448903266,-0.845312744,0.000000010,0.000000020,0.000002592,0.999565271,0.028208258,0.008576890,0.000000000,0.269275459,0.066358764,1.540991014,0.094939216,49.724305462,0,0.085122485,0.073488870,0.000000000,1,1,0,0.083390016,0.072124901,1.021208480,1.019304596,45,39,6,0.036885246,15,0,0,0,0,0,0,1159,16,8285,33996,11654,57,0,0,818712
716,1706584576.972748756,1706584577.069728374,756,756,0,0.102469264,0.234384941,1,1,1,0,0,1,32.385130491,-7.859954886,-0.307086417,-0.011559678,-0.005015995,-0.151699519,0.988346331,1209,501,0.414392060,0.042684332,0.029227523,0.018038227,0.244739827,59.122249409,918,0.865265754,58.552790373,277.058616565,458.702555199,0.073714920,0.063782996,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005650,0.000006982,0.000008990,0.398378379,-0.420692606,-0.815053617,0.000000009,0.000000020,0.000002388,0.999695066,0.023050902,0.008856148,0.000000000,0.270655905,0.063854269,1.530751153,0.098461911,50.353426700,0,0.084946179,0.073365687,0.000000000,1,1,0,0.083421139,0.072149717,1.018661256,1.017203288,43,40,3,0.035566584,13,0,0,0,0,0,0,1153,13,8296,34039,11667,57,0,0,819865
717,1706584577.072584867,1706584577.172414541,758,757,0,0.083066814,0.115527877,1,1,1,0,0,1,32.471094242,-7.893010961,-0.300637578,-0.008288713,-0.005026373,-0.147661560,0.988990443,1226,476,0.388254486,0.043213123,0.028830056,0.016504907,0.368945197,52.073448503,936,0.858805558,74.946881414,280.217652737,448.677467945,0.093235836,0.080071455,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005994,0.000006673,0.000009303,0.161150240,-0.427576147,-0.889499432,0.000000011,0.000000026,0.000002711,0.999813435,0.018070430,0.006823113,0.000000000,0.275692938,0.064420475,1.528610155,0.100137642,50.759621699,0,0.085037743,0.073410906,0.000000000,1,1,0,0.083453471,0.072174941,1.019378822,1.017480169,55,53,2,0.044861338,12,0,0,0,0,0,0,1159,12,8307,34094,11679,57,0,0,821024
