frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
150,1624181105.061486721,1624181105.161540747,154,153,0,0.010324880,0.026607480,1,0,0,0,1,-0.008929725,-0.027477731,-0.005046221,0.000033313,-0.000013908,0.000058543,0.999999998,2373,2045,0.861778340,0.011177738,0.002041385,0.001672108,0.095107026,128.558366465,1786,0.974332737,144.270660158,319.539298268,1276.348310583,0.082906631,0.080778645,0,1,0.002264697,0.000097206,0.100000000,0.030000000,1.013216140,0.011177738,0.000000574,0.000001913,0.000004435,-0.096110955,-0.995283009,0.013206658,0.000000000,0.000000001,0.000000008,0.005136912,-0.021067081,0.999764867,0.000000000,0.094588625,0.033265131,0.038875868,0.001805724,130.834254226,0,0.081494174,0.079422094,53,53,0,0.022334598,30,0,0,0,0,0,2289,31,8363,21572,7439,0,0,323747
151,1624181105.161484480,1624181105.261478186,155,154,0,0.011328705,0.025802022,1,0,0,0,1,-0.007979657,-0.025872847,-0.004873410,0.000038819,0.000014554,-0.000015061,0.999999999,2384,2067,0.867030201,0.011360734,0.002047182,0.001691869,0.099632019,125.383981691,1800,0.975064146,146.288571916,319.407192901,1289.419698043,0.083349828,0.081271429,0,1,0.001170229,0.000196711,0.100000000,0.030000000,1.018531700,0.011360734,0.000000582,0.000001960,0.000004364,-0.115997408,-0.993161804,0.013199684,0.000000000,0.000000001,0.000000009,0.003336387,-0.010445359,0.999939880,0.000000000,0.094641051,0.033247408,0.038557512,0.001883754,130.743577003,0,0.081638056,0.079561311,104,103,1,0.043624161,34,0,0,0,0,0,2245,35,8383,21676,7473,0,0,325992
152,1624181105.261482000,1624181105.361421824,156,155,0,0.011209651,0.024336834,1,0,0,0,1,-0.011165497,-0.028570975,-0.004638546,0.000043585,-0.000006447,0.000133156,0.999999990,2393,2061,0.861262014,0.011511701,0.001881526,0.001627298,0.094129334,129.860085642,1796,0.973890503,143.597386128,322.668121524,1282.841835738,0.082097526,0.079954001,0,1,0.005497266,0.000344870,0.100000000,0.030000000,1.002216136,0.011511701,0.000000563,0.000001925,0.000004386,-0.100702185,-0.994854792,0.011091072,0.000000000,0.000000001,0.000000008,-0.005896793,0.015569735,-0.999861396,0.000000000,0.094823867,0.031961021,0.038576436,0.002148027,130.519647399,0,0.081839019,0.079754625,46,46,0,0.019222733,36,0,0,0,0,0,2311,36,8400,21722,7509,0,0,328303
153,1624181105.361479521,1624181105.461359262,157,156,0,0.011774187,0.026087508,1,0,0,0,1,-0.010787491,-0.027443318,-0.004828072,0.000033164,-0.000000425,0.000065745,0.999999997,2370,2030,0.856540084,0.011354135,0.002021948,0.001730712,0.097424652,127.062517488,1795,0.973620437,149.356634411,320.673721990,1277.618328630,0.085461475,0.083207039,0,1,0.002232083,0.000127460,0.100000000,0.030000000,1.041244979,0.011354135,0.000000561,0.000001889,0.000004296,-0.081112635,-0.996638008,0.011550784,0.000000000,0.000000001,0.000000008,0.006763064,-0.013597416,0.999884679,0.000000000,0.094926296,0.031921168,0.038105614,0.002211741,130.274016986,0,0.082100281,0.080005559,54,54,0,0.022784810,35,0,0,0,0,0,2281,35,8418,21776,7544,0,0,330584
154,1624181105.461477041,1624181105.561339855,158,157,0,0.010500391,0.024465952,1,0,0,0,1,-0.010377648,-0.029136136,-0.004855838,0.000022290,-0.000009927,0.000033696,0.999999999,2377,2046,0.860748843,0.011553204,0.001962462,0.001670212,0.098591366,126.702342620,1783,0.975188572,143.848698926,317.689748598,1277.222776970,0.082730565,0.080677902,0,1,0.002151469,0.000072390,0.100000000,0.030000000,1.009371397,0.011553204,0.000000567,0.000001880,0.000004280,-0.107983214,-0.994067199,0.013039540,0.000000000,0.000000001,0.000000009,-0.007194257,0.011316385,-0.999910087,0.000000000,0.094951787,0.031997135,0.038468369,0.002183215,130.062543588,0,0.081946410,0.079853812,73,73,0,0.030710980,30,0,0,0,0,0,2274,30,8431,21849,7574,0,0,332858
155,1624181105.561474562,1624181105.661345243,159,158,0,0.010546555,0.024083770,1,0,0,0,1,-0.010807505,-0.028453439,-0.004856763,0.000022915,-0.000010802,0.000123377,0.999999992,2363,2030,0.859077444,0.011538215,0.001865608,0.001641515,0.098027367,125.654780172,1775,0.974747361,147.016411713,310.496348342,1272.663805874,0.084971912,0.082826147,0,1,0.001271114,0.000233594,0.100000000,0.030000000,1.036478542,0.011538215,0.000000574,0.000001895,0.000004212,-0.084778037,-0.996330876,0.011724786,0.000000000,0.000000001,0.000000008,0.001205926,-0.017382155,0.999848192,0.000000000,0.095102634,0.030902337,0.037817288,0.002309724,129.764127449,0,0.082109925,0.080018298,37,37,0,0.015658062,35,0,0,0,0,0,2291,35,8451,21886,7609,0,0,335149
156,1624181105.661472321,1624181105.761426687,160,159,0,0.011923018,0.023988546,1,0,0,0,1,-0.009668894,-0.026641729,-0.004749676,0.000023138,-0.000018827,0.000060308,0.999999998,2344,2012,0.858361775,0.011525558,0.001941163,0.001629835,0.098124211,128.863395200,1769,0.974525620,144.971409033,320.757775777,1258.206636343,0.084093275,0.081951051,0,1,0.002305758,0.000165779,0.100000000,0.030000000,1.025527667,0.011525558,0.000000577,0.000001885,0.000004335,-0.094634870,-0.995467636,0.009403600,0.000000000,0.000000001,0.000000009,-0.005933145,0.019340661,-0.999795347,0.000000000,0.095297674,0.030673354,0.037507892,0.002372530,129.458223680,0,0.082226763,0.080131541,56,56,0,0.023890785,38,0,0,0,0,0,2249,39,8461,21942,7647,0,0,337398
157,1624181105.761469841,1624181105.861409426,161,160,0,0.010890562,0.022397874,1,0,0,0,1,-0.009538760,-0.022711414,-0.005014578,0.000021260,-0.000011665,0.000036795,0.999999999,2371,2047,0.863348798,0.011182875,0.001807370,0.001514468,0.094294398,131.562280192,1793,0.973905059,143.416020810,314.711523168,1288.084227355,0.082129798,0.079986626,0,1,0.003170095,0.000073933,0.100000000,0.030000000,1.000028782,0.011182875,0.000000562,0.000001923,0.000004379,-0.083486723,-0.996450703,0.010768611,0.000000000,0.000000001,0.000000009,0.007492943,-0.015741731,0.999848015,0.000000000,0.095506994,0.028392701,0.040525659,0.002253554,129.231889094,0,0.082359938,0.080260622,60,58,2,0.025305778,30,0,0,0,0,0,2281,30,8482,22002,7677,0,0,339679
158,1624181105.861467361,1624181105.961424589,162,161,0,0.011052188,0.025233294,1,0,0,0,1,-0.008773442,-0.025931664,-0.005427555,0.000023399,-0.000001730,0.000105333,0.999999994,2340,2012,0.859829060,0.011388704,0.002023292,0.001671368,0.095721617,128.504675153,1777,0.974918431,140.164366720,323.667383182,1268.598301637,0.080906220,0.078876965,0,1,0.005272434,0.000164824,0.100000000,0.030000000,0.985556573,0.011388704,0.000000573,0.000001893,0.000004389,-0.085127850,-0.996329118,0.009029807,0.000000000,0.000000001,0.000000008,-0.002950166,0.017688748,-0.999839189,0.000000000,0.095713398,0.028409138,0.042794564,0.002379027,128.929263325,0,0.082428172,0.080330526,48,47,1,0.020512821,23,0,0,0,0,0,2268,24,8504,22050,7700,0,0,341947
159,1624181105.961464882,1624181106.061369896,163,162,0,0.011200155,0.023601375,1,0,0,0,1,-0.010352986,-0.027409890,-0.005109593,0.000040624,-0.000016767,0.000071078,0.999999997,2331,2010,0.862290862,0.011467414,0.002071856,0.001758213,0.091188657,132.696664940,1774,0.974082777,133.885654225,313.819311789,1280.317880978,0.077479100,0.075471056,0,1,0.002614869,0.000081204,0.100000000,0.030000000,0.943738407,0.011467414,0.000000574,0.000001901,0.000004472,-0.073563326,-0.997219720,0.011885567,0.000000000,0.000000001,0.000000008,-0.006247908,0.014314731,-0.999878019,0.000000000,0.095419479,0.027361328,0.042351219,0.002256776,128.986659644,0,0.082161620,0.080072458,39,39,0,0.016731017,32,0,0,0,0,0,2260,32,8514,22089,7732,0,0,344207
160,1624181106.061462402,1624181106.161262274,164,163,0,0.011197129,0.022203929,1,0,0,0,1,-0.011267771,-0.029217590,-0.004793681,0.000040117,-0.000037025,0.000033832,0.999999998,2355,2032,0.862845011,0.011477857,0.002340728,0.001947055,0.096191447,128.370232800,1774,0.974696234,145.450462928,315.961739848,1267.698915536,0.084118633,0.081990114,0,1,0.001306282,0.000203560,0.100000000,0.030000000,1.025859493,0.011477857,0.000000584,0.000001941,0.000004512,-0.091549880,-0.995723240,0.012403542,0.000000001,0.000000001,0.000000009,-0.005652236,0.009251245,-0.999941232,0.000000000,0.095463804,0.025081653,0.042865394,0.002195705,128.843428654,0,0.082280914,0.080191056,60,58,2,0.025477707,35,0,0,0,0,0,2258,37,8532,22149,7767,0,0,346465
161,1624181106.161460161,1624181106.261220217,165,164,0,0.011348310,0.025799167,1,0,0,0,1,-0.010330561,-0.028884081,-0.005177936,0.000021391,-0.000020906,0.000038582,0.999999999,2339,2018,0.862761864,0.011486337,0.001970541,0.001647832,0.094896109,128.400870543,1782,0.975142491,142.591213999,316.040270993,1279.072434455,0.082057255,0.080017516,0,1,0.002295215,0.000056912,0.100000000,0.030000000,0.999577873,0.011486337,0.000000607,0.000002022,0.000004653,-0.074173300,-0.997206776,0.008773062,0.000000001,0.000000002,0.000000008,0.008578205,-0.013213346,0.999875903,0.000000000,0.095606420,0.024791676,0.041852286,0.002198896,128.702489276,0,0.082397542,0.080310123,49,48,1,0.020949124,31,0,0,0,0,0,2259,31,8548,22198,7798,0,0,348724
162,1624181106.261457682,1624181106.361222506,166,165,0,0.011592067,0.026171851,1,0,0,0,1,-0.008764002,-0.027590243,-0.005260240,0.000040903,0.000013238,0.000003911,0.999999999,2360,2037,0.863135593,0.011468713,0.002009094,0.001637940,0.095418467,127.947683371,1790,0.973799560,144.632959900,320.858695274,1277.609557516,0.082974505,0.080800536,0,1,0.002236894,0.000079067,0.100000000,0.030000000,1.009980554,0.011468713,0.000000579,0.000001942,0.000004595,-0.072760934,-0.997311382,0.008709413,0.000000000,0.000000001,0.000000008,0.004016043,-0.018057182,0.999828890,0.000000000,0.095658582,0.024708259,0.039310513,0.002097222,128.649666083,0,0.082553438,0.080462694,67,67,0,0.028389831,35,0,0,0,0,0,2257,36,8572,22265,7833,0,0,350981
163,1624181106.361455202,1624181106.461385250,167,166,0,0.012733357,0.025168571,1,0,0,0,1,-0.008665980,-0.033243929,-0.005421035,0.000046439,-0.000003269,0.000088097,0.999999995,2372,2063,0.869730185,0.010801742,0.002006173,0.001639581,0.088173098,137.434873203,1814,0.975798856,139.594032260,319.754153117,1310.750939697,0.078862268,0.076953711,0,1,0.005997419,0.000234915,0.100000000,0.030000000,0.960403739,0.010801742,0.000000558,0.000001919,0.000004649,-0.092679003,-0.995633508,0.011158849,0.000000000,0.000000001,0.000000009,0.008432558,-0.016373285,0.999830389,0.000000000,0.095097781,0.021431828,0.042559785,0.002151735,129.182663642,0,0.082318614,0.080232586,55,53,2,0.023187184,28,0,0,0,0,0,2288,29,8596,22320,7861,0,0,353269
164,1624181106.461452723,1624181106.561495304,168,167,0,0.011360953,0.023631689,1,0,0,0,1,-0.008460352,-0.031358780,-0.005627827,0.000029254,-0.000018000,-0.000036907,0.999999999,2351,2033,0.864738409,0.010918399,0.001973531,0.001567913,0.095079716,131.213631894,1800,0.975214905,147.304590961,316.902309251,1291.179928551,0.083915744,0.081835884,0,1,0.003880715,0.000258248,0.100000000,0.030000000,1.021946180,0.010918399,0.000000558,0.000001899,0.000004495,-0.090210131,-0.995879739,0.009256217,0.000000000,0.000000001,0.000000008,0.008144375,-0.016654848,0.999828128,0.000000000,0.095015554,0.022496688,0.043747405,0.002277712,129.443787918,0,0.082372974,0.080288919,103,102,1,0.043811144,31,0,0,0,0,0,2216,32,8616,22423,7892,0,0,355485
165,1624181106.561450243,1624181106.661554337,169,168,0,0.010730586,0.026072943,1,0,0,0,1,-0.009555158,-0.029202367,-0.005533580,0.000023143,-0.000020026,0.000071762,0.999999997,2377,2052,0.863273033,0.011001452,0.001953022,0.001651849,0.091233214,130.818443526,1802,0.974731006,137.085358380,324.536850463,1294.843064081,0.078046154,0.076074006,0,1,0.002966826,0.000198054,0.100000000,0.030000000,0.950464896,0.011001452,0.000000561,0.000001885,0.000004397,-0.078329800,-0.996890858,0.008547483,0.000000000,0.000000001,0.000000008,0.004023142,-0.023408204,0.999717895,0.000000000,0.095124917,0.023015327,0.044268957,0.002449941,129.287493732,0,0.082323899,0.080239948,42,41,1,0.017669331,36,0,0,0,0,0,2296,39,8633,22465,7928,0,0,357781
166,1624181106.661448002,1624181106.761478662,170,169,0,0.011543422,0.026333573,1,0,0,0,1,-0.011829901,-0.031029709,-0.005040249,0.000046201,0.000015225,0.000106109,0.999999993,2383,2063,0.865715485,0.011266404,0.002013343,0.001645295,0.095392376,129.294464805,1815,0.975793195,142.007591039,323.522413053,1305.534645459,0.080182048,0.078241097,0,1,0.003007869,0.000104495,0.100000000,0.030000000,0.976476336,0.011266404,0.000000570,0.000001875,0.000004283,-0.060749914,-0.998123964,0.007615845,0.000000000,0.000000001,0.000000007,-0.003580948,0.017032284,-0.999848528,0.000000000,0.095129533,0.021874773,0.044333976,0.002416126,129.341254011,0,0.082181944,0.080105451,48,47,1,0.020142677,27,0,0,0,0,0,2307,28,8656,22513,7955,0,0,360088
167,1624181106.761445522,1624181106.861435890,171,170,0,0.011102338,0.025056183,1,0,0,0,1,-0.012718161,-0.031121830,-0.004485647,0.000052041,-0.000013529,0.000117076,0.999999992,2378,2053,0.863330530,0.011197705,0.002050210,0.001686528,0.091738272,131.581851726,1804,0.974588077,136.732540987,316.329356135,1305.094994610,0.077770386,0.075794091,0,1,0.000730897,0.000084351,0.100000000,0.030000000,0.947106538,0.011197705,0.000000562,0.000001915,0.000004390,-0.065329916,-0.997822485,0.009071394,0.000000000,0.000000001,0.000000007,-0.005479267,0.013206329,-0.999897780,0.000000000,0.094974381,0.021532424,0.044564828,0.002407438,129.429624896,0,0.081966149,0.079893498,42,42,0,0.017661901,35,0,0,0,0,0,2299,37,8676,22555,7990,0,0,362387
168,1624181106.861443043,1624181106.961433887,172,171,0,0.011230291,0.024542046,1,0,0,0,1,-0.010602478,-0.032874081,-0.004402938,0.000030080,-0.000014690,0.000079924,0.999999996,2348,2029,0.864139693,0.011272820,0.001809920,0.001549463,0.099419906,128.872411945,1806,0.972927126,148.284138443,319.571488782,1289.250762728,0.084391099,0.082106389,0,1,0.003656562,0.000110806,0.100000000,0.030000000,1.026004975,0.011272820,0.000000565,0.000001946,0.000004339,-0.088218938,-0.996070228,0.007843409,0.000000000,0.000000001,0.000000009,-0.008618462,0.017987450,-0.999801067,0.000000000,0.095140621,0.018501012,0.045802882,0.002285871,129.403471872,0,0.082017727,0.079934121,49,49,0,0.020868825,36,0,0,0,0,0,2263,36,8698,22604,8026,0,0,364650
169,1624181106.961440563,1624181107.061437607,173,172,0,0.011235049,0.023184289,1,0,0,0,1,-0.009376811,-0.032793997,-0.004800229,0.000052782,-0.000006278,0.000071441,0.999999996,2355,2041,0.866666667,0.011635496,0.002072580,0.001789999,0.093936378,130.731826392,1769,0.972668135,136.199799357,320.613549495,1263.836581100,0.079156019,0.076992538,0,1,0.001263341,0.000193310,0.100000000,0.030000000,0.958419975,0.011635496,0.000000575,0.000001931,0.000004426,-0.081918943,-0.996583890,0.010480331,0.000000000,0.000000001,0.000000009,-0.004283881,0.012084158,-0.999917807,0.000000000,0.095185982,0.019470777,0.044598248,0.002171619,129.475768989,0,0.081880022,0.079790337,52,51,1,0.022080679,38,0,0,0,0,0,2265,38,8723,22656,8064,0,0,366915
170,1624181107.061438084,1624181107.161339045,174,173,0,0.010982367,0.024648555,1,0,0,0,1,-0.008879717,-0.029711384,-0.004749496,0.000034723,-0.000010482,-0.000032468,0.999999999,2370,2048,0.864135021,0.011414282,0.002318658,0.001983689,0.094288138,129.869590744,1809,0.972485229,142.956536815,322.648361012,1293.620881126,0.081261052,0.079025172,0,1,0.003556256,0.000311391,0.100000000,0.030000000,0.987501960,0.011414282,0.000000595,0.000001978,0.000004596,-0.081795198,-0.996598318,0.010066700,0.000000000,0.000000001,0.000000008,-0.008669810,0.017450228,-0.999810144,0.000000000,0.095145037,0.019263958,0.045848091,0.002232232,129.541330203,0,0.081797743,0.079702664,108,108,0,0.045569620,44,0,0,0,0,0,2218,44,8740,22764,8108,0,0,369133
171,1624181107.161435843,1624181107.261283636,175,174,0,0.010357666,0.021808257,1,0,0,0,1,-0.007432691,-0.028906975,-0.005138378,0.000018197,-0.000018130,-0.000016336,1.000000000,2353,2018,0.857628559,0.011563506,0.001969863,0.001698546,0.098044073,127.503221598,1795,0.972766485,146.752286074,327.441940061,1271.921613904,0.084044989,0.081756148,0,1,0.000918254,0.000040465,0.100000000,0.030000000,1.021628352,0.011563506,0.000000602,0.000001992,0.000004650,-0.084171283,-0.996372768,0.012510101,0.000000000,0.000000001,0.000000008,-0.007442698,0.022197348,-0.999725904,0.000000000,0.095065640,0.019714728,0.043367271,0.001968064,129.647292198,0,0.081832501,0.079726900,83,83,0,0.035274118,37,0,0,0,0,0,2232,38,8763,22847,8145,0,0,371365
172,1624181107.261433363,1624181107.361338139,176,175,0,0.011512533,0.025950549,1,0,0,0,1,-0.008933074,-0.029780716,-0.005010263,0.000023390,-0.000006336,0.000118610,0.999999993,2343,2031,0.866837388,0.011039920,0.001918397,0.001655419,0.089768250,132.390067185,1800,0.972942503,140.534422411,318.400673888,1292.361409371,0.080245933,0.078074679,0,1,0.003285739,0.000243835,0.100000000,0.030000000,0.971615569,0.011039920,0.000000574,0.000001971,0.000004758,-0.073993575,-0.997204313,0.010416804,0.000000000,0.000000001,0.000000009,0.005462632,-0.012959151,0.999901105,0.000000000,0.094847586,0.020340087,0.043903911,0.002103135,129.773791275,0,0.081739921,0.079632933,56,56,0,0.023900982,35,0,0,0,0,0,2252,35,8779,22903,8180,0,0,373617
173,1624181107.361430883,1624181107.461433649,177,176,0,0.012135478,0.024793797,1,0,0,0,1,-0.008581469,-0.029274449,-0.005195874,0.000025641,-0.000034782,0.000091229,0.999999995,2312,2004,0.866782007,0.011083121,0.001839336,0.001539884,0.092339429,129.037625406,1770,0.973984093,137.288817974,317.995644741,1268.667382595,0.079636110,0.077564304,0,1,0.000615069,0.000095895,0.100000000,0.030000000,0.965264106,0.011083121,0.000000574,0.000001929,0.000004679,-0.081362137,-0.996618704,0.011461268,0.000000001,0.000000001,0.000000008,0.011059107,-0.013245026,0.999851122,0.000000000,0.094593324,0.020889614,0.042805692,0.002093802,129.872546671,0,0.081448653,0.079350797,29,29,0,0.012543253,35,0,0,0,0,0,2248,35,8788,22932,8215,0,0,375865
174,1624181107.461428404,1624181107.561467409,178,177,0,0.011914603,0.026263924,1,0,0,0,1,-0.009799572,-0.033309013,-0.005915868,0.000023040,-0.000018751,0.000070946,0.999999997,2348,2034,0.866269165,0.012154165,0.002182426,0.001704118,0.098102756,127.601120556,1779,0.974668326,145.709945672,317.943757203,1270.281248226,0.084034263,0.081905534,0,1,0.004584832,0.000056759,0.100000000,0.030000000,1.023389538,0.012154165,0.000000568,0.000001897,0.000004482,-0.093916465,-0.995522747,0.010684511,0.000000001,0.000000001,0.000000009,0.008225234,-0.022963394,0.999702470,0.000000000,0.094568894,0.026057341,0.046274435,0.001955005,129.917485568,0,0.081513838,0.079412178,55,54,1,0.023424191,43,0,0,0,0,0,2250,43,8803,22987,8258,0,0,378115
175,1624181107.561425924,1624181107.661353350,179,178,0,0.013720117,0.028152476,1,0,0,0,1,-0.008835462,-0.032077586,-0.005362205,0.000043880,-0.000016097,0.000061954,0.999999997,2366,2043,0.863482671,0.010929733,0.002289791,0.001772340,0.092196479,132.568412452,1788,0.974512239,136.581680259,318.314407851,1287.531794539,0.078385844,0.076387964,0,1,0.003247871,0.000288777,0.100000000,0.030000000,0.954547295,0.010929733,0.000000566,0.000001899,0.000004484,-0.087730401,-0.996094507,0.009955443,0.000000000,0.000000001,0.000000008,0.010224121,-0.020211814,0.999743442,0.000000000,0.094277350,0.026978221,0.045791016,0.001846852,130.263167182,0,0.081184535,0.079090269,62,62,0,0.026204565,39,0,0,0,0,0,2265,39,8817,23049,8297,0,0,380380
176,1624181107.661423445,1624181107.761279821,180,179,0,0.017362438,0.032605974,1,0,0,0,1,-0.010793830,-0.035346351,-0.006523024,0.000073234,-0.000003696,0.000006105,0.999999997,2371,2039,0.859974694,0.011759755,0.002909586,0.002166290,0.095710487,129.425814931,1803,0.972104087,147.246714306,323.950399397,1281.506555926,0.084011186,0.081667617,0,1,0.004264364,0.000671671,0.100000000,0.030000000,1.020522068,0.011759755,0.000000576,0.000001873,0.000004464,-0.089206796,-0.995964228,0.009869381,0.000000000,0.000000001,0.000000007,0.008139909,-0.010568332,0.999911022,0.000000000,0.094156663,0.028023092,0.045833041,0.001911523,130.291288168,0,0.081180430,0.079076098,123,122,1,0.051876845,41,0,0,0,0,0,2206,42,8836,23172,8338,0,0,382586
177,1624181107.761421204,1624181107.861325502,181,180,0,0.017953956,0.045158517,1,0,0,0,1,-0.010329935,-0.032273447,-0.009309046,0.000007203,-0.000122883,-0.000132869,0.999999984,2357,2040,0.865507000,0.012401888,0.004374541,0.003440464,0.086986119,135.336822877,1780,0.972849014,132.178640710,320.310139711,1279.182463659,0.076330101,0.074257663,0,1,0.005348908,0.000486613,0.100000000,0.030000000,0.927926961,0.012401888,0.000000558,0.000001876,0.000004584,-0.079335871,-0.996796437,0.010133250,0.000000000,0.000000001,0.000000008,0.005461028,-0.018414579,0.999815523,0.000000000,0.093791249,0.034455889,0.046671145,0.002052397,130.480015302,0,0.080890445,0.078789649,88,87,1,0.037335596,29,0,0,0,0,0,2239,30,8855,23260,8367,0,0,384825
178,1624181107.861418724,1624181107.961374760,182,181,0,0.034392496,0.051512694,1,0,0,0,1,-0.013160871,-0.032081213,-0.011516731,-0.000051378,-0.000049389,0.000726502,0.999999734,2345,2011,0.857569296,0.013771605,0.005479470,0.003789716,0.094360555,132.379224392,1771,0.971910966,142.284616371,320.195189985,1258.774513840,0.082663331,0.080341398,0,1,0.002815821,0.000372195,0.100000000,0.030000000,1.004241478,0.013771605,0.000000567,0.000001873,0.000004572,-0.089714341,-0.995907608,0.010925808,0.000000000,0.000000001,0.000000009,0.010328962,-0.010907411,0.999887164,0.000000000,0.093723196,0.056605761,0.048079685,0.003702634,130.673742764,0,0.080978301,0.078862871,170,169,1,0.072494670,35,0,0,0,0,0,2140,35,8879,23430,8402,0,0,386965
179,1624181107.961416245,1624181108.061408997,183,182,0,0.015511317,0.035209867,1,0,0,0,1,-0.011970723,-0.037921013,-0.007500487,0.000041435,0.000048656,-0.000253496,0.999999966,2357,2034,0.862961392,0.012289098,0.003872978,0.002536247,0.090302755,133.074614145,1807,0.972733592,143.191522749,323.854982434,1290.683095920,0.081463908,0.079242680,0,1,0.009001898,0.001457305,0.100000000,0.030000000,0.990507855,0.012289098,0.000000560,0.000001840,0.000004521,-0.073926343,-0.997199346,0.011329652,0.000000000,0.000000001,0.000000008,0.004578562,-0.004729202,0.999978335,0.000000000,0.093678901,0.058296205,0.053216007,0.005588138,130.692640225,0,0.081177541,0.079051452,110,110,0,0.046669495,33,0,0,0,0,0,2212,35,8900,23540,8435,0,0,389177
180,1624181108.061413765,1624181108.161441565,184,183,0,0.015331845,0.035570377,1,0,0,0,1,-0.006774517,-0.038530109,-0.004576094,-0.000008751,-0.000067094,0.000195442,0.999999979,2351,2024,0.860910251,0.013092997,0.003887419,0.002934251,0.093964453,131.718170745,1794,0.972968690,145.734707794,316.644569095,1283.126552874,0.083491390,0.081234508,0,1,0.005828604,0.001967921,0.100000000,0.030000000,1.015405064,0.013092997,0.000000580,0.000001888,0.000004486,-0.077812377,-0.996912185,0.010551269,0.000000000,0.000000001,0.000000008,-0.004807301,0.013118903,-0.999902387,0.000000000,0.093567552,0.064696883,0.058143222,0.006476507,130.860037122,0,0.081146179,0.079013672,153,151,2,0.065078690,42,0,0,0,0,0,2156,42,8946,23693,8477,0,0,391333
181,1624181108.161411285,1624181108.261446714,185,184,0,0.022967602,0.030009718,1,0,0,0,1,-0.012282922,-0.036275107,-0.002317135,-0.000043447,0.000070426,0.000297165,0.999999952,2322,1989,0.856589147,0.012872951,0.004288254,0.003121487,0.095360832,128.253266135,1760,0.971276674,140.642357999,315.796415337,1253.008173035,0.082273602,0.079910431,0,1,0.008858019,0.001264510,0.100000000,0.030000000,0.998854523,0.012872951,0.000000598,0.000001964,0.000004676,-0.082130188,-0.996578400,0.009280342,0.000000001,0.000000001,0.000000009,-0.011732268,0.011361128,-0.999866630,0.000000000,0.093590788,0.068269470,0.062476131,0.006610606,130.852656901,0,0.081156997,0.079008318,169,169,0,0.072782084,41,0,0,0,0,0,2112,41,8977,23862,8518,0,0,393445
182,1624181108.261409044,1624181108.361383915,186,185,0,0.013753284,0.030044673,1,0,0,0,1,-0.010396279,-0.036401559,-0.001020017,0.000107124,0.000023431,-0.000423472,0.999999904,2333,2011,0.861980283,0.012664636,0.004474753,0.003375969,0.092067950,132.960754649,1795,0.974043980,141.358711684,316.031223776,1291.019009028,0.080849913,0.078751371,0,1,0.003757365,0.000787053,0.100000000,0.030000000,0.984609760,0.012664636,0.000000580,0.000001902,0.000004684,-0.072385819,-0.997351567,0.007081301,0.000000000,0.000000001,0.000000008,0.000782278,-0.011586851,0.999932564,0.000000000,0.093423262,0.070054305,0.059112326,0.007883499,131.103310465,0,0.081050767,0.078905859,141,141,0,0.060437205,32,0,0,0,0,0,2160,32,9005,24003,8550,0,0,395605
183,1624181108.361406565,1624181108.461366415,187,186,0,0.016399559,0.030589904,1,0,0,0,1,-0.008974065,-0.031055470,-0.004216414,-0.000036571,-0.000024148,0.000232977,0.999999972,2364,2036,0.861252115,0.011934846,0.002610839,0.002293331,0.091580091,132.384978742,1811,0.973850912,140.538794042,316.984242266,1306.120965880,0.079686600,0.077602868,0,1,0.007291004,0.001684644,0.100000000,0.030000000,0.970660368,0.011934846,0.000000570,0.000001881,0.000004609,-0.089611582,-0.995947192,0.007678261,0.000000000,0.000000001,0.000000009,-0.004416877,0.017473285,-0.999837575,0.000000000,0.093593611,0.067248579,0.063593832,0.008946386,130.850815742,0,0.081091984,0.078938317,74,70,4,0.031302876,38,0,0,0,0,0,2252,38,9027,24077,8588,0,0,397857
