frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
800,1706584990.343050718,1706584990.442884922,842,841,0,0.131771437,0.210311124,1,0,0,1,46.353564628,0.908300724,-0.246998555,-0.026026731,-0.002997488,-0.050124448,0.998399301,1321,481,0.364118092,0.041820905,0.029799029,0.019479695,0.282442150,49.095145958,994,0.868492304,72.766687246,329.986767247,460.527895968,0.084290813,0.073205923,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006668,0.000007651,0.000009474,0.150177633,-0.706758655,-0.691331239,0.000000016,0.000000028,0.000001747,0.997687144,0.067430446,0.008573045,0.000000000,0.358118720,0.069821882,1.932503130,0.198769832,63.181288499,0,41,38,3,0.031037093,9,0,0,0,0,0,1267,13,9398,41006,12197,0,0,955919
801,1706584990.442895889,1706584990.542062521,843,842,0,0.091252005,0.139731326,1,0,0,1,46.455565935,0.894372013,-0.249786172,-0.023205772,-0.004432556,-0.048052203,0.998565386,1272,490,0.385220126,0.041699947,0.031187124,0.020192576,0.319922986,54.051802708,975,0.873222527,72.884936408,310.187763828,468.319263579,0.085606794,0.074753781,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006799,0.000007272,0.000009630,0.067887911,-0.776135213,-0.626901398,0.000000014,0.000000023,0.000001699,0.997538420,0.069733456,0.007371962,0.000000000,0.355434861,0.070721424,1.934743103,0.193561173,62.902950316,0,49,47,2,0.038522013,8,0,0,0,0,0,1215,8,9414,41055,12205,0,0,957134
802,1706584990.542722702,1706584990.640983820,844,843,0,0.124909166,0.227218411,1,0,0,1,46.556927139,0.887003055,-0.252765062,-0.023822190,-0.002949257,-0.044754079,0.998709606,1297,485,0.373939861,0.044491755,0.031440557,0.019201214,0.279847103,60.136357782,990,0.864861225,64.068137602,313.050471682,479.094003686,0.074827370,0.064715291,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006505,0.000007572,0.000010251,0.101889227,-0.747979865,-0.655854181,0.000000013,0.000000027,0.000001735,0.997555815,0.069389177,0.008218192,0.000000000,0.351244645,0.070682092,1.931632771,0.184620391,62.870468943,0,53,52,1,0.040863531,6,0,0,0,0,0,1238,6,9422,41108,12211,0,0,958372
803,1706584990.642541647,1706584990.739976406,845,844,0,0.155009347,0.234880061,1,0,0,1,46.666059740,0.879907797,-0.248361820,-0.022448938,-0.003238529,-0.038087552,0.999016965,1307,506,0.387146136,0.042815177,0.033347891,0.021198042,0.277768720,56.072509985,1026,0.871577744,66.783183831,323.908691847,503.546889529,0.074681602,0.065090822,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006283,0.000007569,0.000009832,0.001797291,-0.755354221,-0.655314254,0.000000013,0.000000024,0.000001513,0.998094268,0.061645034,0.002778789,0.000000000,0.344987823,0.065561180,1.949444795,0.188187602,62.325595497,0,46,42,4,0.035195103,9,0,0,0,0,0,1250,11,9436,41154,12220,0,0,959622
804,1706584990.742386341,1706584990.842210293,846,845,0,0.237197775,0.263319660,1,0,0,1,46.780890447,0.864757269,-0.243297769,-0.017193852,-0.002787127,-0.028512070,0.999441677,1383,528,0.381778742,0.040187898,0.030806990,0.018636206,0.313667975,57.722617474,1046,0.871550354,82.673686877,328.022094782,500.945889063,0.090686604,0.079037942,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006146,0.000007139,0.000009568,0.050543124,-0.768434031,-0.637929881,0.000000012,0.000000022,0.000001757,0.999431991,0.033545524,0.003223846,0.000000000,0.343530124,0.067013081,1.963567906,0.193102106,61.597246830,0,62,59,3,0.044830080,7,0,0,0,0,0,1314,7,9452,41216,12227,0,0,960936
805,1706584990.843020201,1706584990.942849398,847,846,0,0.167587343,0.234690937,1,0,0,1,46.896394132,0.857877344,-0.247232595,-0.016447006,0.000229385,-0.022959054,0.999601083,1397,544,0.389405870,0.042039905,0.031371227,0.019962131,0.300174723,62.720009010,1064,0.866760942,75.720980777,330.361216422,516.151445188,0.082106071,0.071166335,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006171,0.000006886,0.000009135,0.116648899,-0.810947031,-0.573374177,0.000000010,0.000000020,0.000001668,0.999603994,0.027480703,0.006055312,0.000000000,0.337613724,0.065142019,1.980256831,0.190790824,61.049387945,0,52,48,4,0.037222620,9,0,0,0,0,0,1336,9,9464,41268,12236,0,0,962272
806,1706584990.942860603,1706584991.042686224,848,847,0,0.183008415,0.334032871,1,0,0,1,47.009628561,0.860581109,-0.234828727,-0.018735145,0.000042019,-0.017859494,0.999664959,1440,552,0.383333333,0.043601873,0.032441432,0.019566724,0.340878047,64.193251728,1136,0.868391732,84.522653473,357.247630174,544.722724466,0.085679932,0.074403744,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005862,0.000006504,0.000009171,0.033223833,-0.882712930,-0.468736664,0.000000010,0.000000017,0.000001513,0.999886499,0.014591040,0.003753770,0.000000000,0.331399795,0.053629352,1.987644485,0.187955723,61.013883842,0,80,79,1,0.055555556,10,0,0,0,0,0,1350,10,9483,41348,12246,0,0,963622
807,1706584991.042697191,1706584991.142539740,849,848,0,0.213135245,0.260574803,1,0,0,1,47.126923349,0.861853348,-0.235976384,-0.022027888,-0.000035427,-0.010029943,0.999707043,1502,566,0.376830892,0.041801947,0.030818019,0.020514529,0.362025680,65.901337069,1156,0.868741864,90.906417363,359.321976365,554.037201432,0.090520294,0.078638769,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005529,0.000006316,0.000008800,0.127656957,-0.865171676,-0.484955330,0.000000008,0.000000017,0.000001685,0.999992517,0.001426433,0.003595986,0.000000000,0.326941481,0.052050908,2.001305664,0.189278393,60.803967524,0,62,59,3,0.041278296,4,0,0,0,0,0,1436,4,9499,41410,12250,0,0,965058
808,1706584991.142550468,1706584991.242376804,850,849,0,0.165200287,0.223554010,1,0,0,1,47.226863661,0.854483718,-0.238613890,-0.022390271,0.000366247,-0.005607959,0.999733511,1533,591,0.385518591,0.044159347,0.032542333,0.019239167,0.393053662,60.541712301,1146,0.871066464,97.643697386,363.542472818,537.055998107,0.097815641,0.085203924,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005055,0.000005899,0.000007970,0.144060195,-0.858452108,-0.492246522,0.000000008,0.000000013,0.000001460,0.999940803,-0.009227751,0.005765381,0.000000000,0.323882459,0.050512626,1.993898919,0.183145838,60.316050932,0,67,63,4,0.043705153,13,0,0,0,0,0,1453,13,9519,41477,12263,0,0,966511
809,1706584991.242389202,1706584991.342206478,851,850,0,0.212083352,0.287631164,1,0,0,1,47.313634757,0.852097157,-0.242528480,-0.018705300,-0.002860477,0.001100696,0.999820343,1496,574,0.383689840,0.047232044,0.034896525,0.022636148,0.394967876,57.086263852,1134,0.870762157,94.997861175,370.518974951,521.927450377,0.096205794,0.083772364,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004819,0.000005954,0.000007438,0.123307012,-0.885226972,-0.448518214,0.000000008,0.000000012,0.000001321,0.999865441,-0.016161537,0.002811671,0.000000000,0.321749553,0.055548297,1.978119961,0.183890891,59.755666734,0,66,62,4,0.044117647,16,0,0,0,0,0,1414,16,9538,41543,12279,0,0,967925
810,1706584991.343016624,1706584991.442842722,852,851,0,0.137897120,0.222766461,1,0,0,1,47.411633498,0.850440590,-0.246821656,-0.018068210,-0.000619675,0.006048352,0.999818270,1478,613,0.414749662,0.046027898,0.036301440,0.020741844,0.390799889,58.278726369,1160,0.871219508,107.711241875,364.413024536,538.490363267,0.106579935,0.092854519,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004833,0.000005669,0.000007150,0.121454697,-0.874971092,-0.468694297,0.000000008,0.000000012,0.000001484,0.999599304,-0.027921309,0.004651086,0.000000000,0.322184757,0.057151468,1.960633117,0.180906189,59.175670626,0,72,68,4,0.048714479,15,0,0,0,0,0,1391,15,9556,41615,12294,0,0,969316
811,1706584991.442854643,1706584991.542691708,853,852,0,0.131975574,0.175008121,1,0,0,1,47.506783850,0.850676368,-0.247395974,-0.015209539,0.001066656,0.010118319,0.999832562,1482,595,0.401484480,0.045747438,0.036904404,0.020745227,0.436972318,57.574784138,1190,0.863134711,111.962953836,360.890559887,554.276792293,0.109005599,0.094086516,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004686,0.000005806,0.000007356,0.117140435,-0.845784625,-0.520505991,0.000000009,0.000000013,0.000001447,0.999531424,-0.026615118,0.015118454,0.000000000,0.325138083,0.051608907,1.950165959,0.175268662,58.473779030,0,65,63,2,0.043859649,11,0,0,0,0,0,1405,12,9568,41680,12305,0,0,970721
812,1706584991.542703629,1706584991.642525434,854,853,0,0.137666900,0.241701639,1,0,0,1,47.606067888,0.861832495,-0.238971817,-0.019510121,0.002353544,0.014172559,0.999706434,1450,577,0.397931034,0.043730465,0.032822885,0.020920968,0.366200129,62.265746358,1123,0.864370119,93.767497381,351.785649519,525.134496577,0.096599043,0.083497326,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004899,0.000006113,0.000007667,-0.006384724,-0.854163018,-0.519966127,0.000000008,0.000000017,0.000001421,0.999476159,-0.030037371,0.012048363,0.000000000,0.327490771,0.051778999,1.943650556,0.173819363,58.088836259,0,64,61,3,0.044137931,20,0,0,0,0,0,1363,23,9586,41744,12325,0,0,972084
813,1706584991.642536879,1706584991.742366314,855,854,0,0.158682500,0.198878664,1,0,0,1,47.707924001,0.864194311,-0.234803206,-0.014310251,-0.000223561,0.018315761,0.999729813,1455,539,0.370446735,0.042375420,0.030400825,0.018965380,0.454461433,71.128595753,1101,0.859774019,94.233530053,345.640124284,506.737540410,0.099548295,0.085589037,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005011,0.000006557,0.000008476,0.038637160,-0.831655806,-0.553945657,0.000000007,0.000000018,0.000001657,0.999319125,-0.036694772,0.003844555,0.000000000,0.334461819,0.051778012,1.956374310,0.169764723,58.753956691,0,75,72,3,0.051546392,11,0,0,0,0,0,1368,12,9603,41819,12336,0,0,973452
814,1706584991.742777824,1706584991.842041016,856,855,0,0.113692055,0.164421798,1,0,0,1,47.816440946,0.875030356,-0.228629251,-0.012238156,0.002614708,0.021002632,0.999701095,1441,620,0.430256766,0.048644981,0.036814317,0.021700414,0.370852955,64.585020983,1158,0.876275183,96.780347425,365.623722504,552.322591669,0.095375781,0.083575430,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005176,0.000006304,0.000008242,-0.015239687,-0.863150350,-0.504716976,0.000000009,0.000000016,0.000001308,0.998992049,-0.044575244,0.005285201,0.000000000,0.338877731,0.058231945,1.978454789,0.166287029,59.249964078,0,66,63,3,0.045801527,15,0,0,0,0,0,1360,15,9616,41885,12351,0,0,974812
815,1706584991.842627764,1706584991.940910578,857,856,0,0.159663303,0.244569923,1,0,0,1,47.918623874,0.890109658,-0.227148469,-0.015902912,0.004277649,0.025968220,0.999527114,1384,567,0.409682081,0.045077880,0.035814248,0.020720445,0.351936287,68.229669244,1132,0.867606268,89.130170670,356.058070390,536.942054201,0.090751880,0.078736900,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005213,0.000006685,0.000008362,0.024710845,-0.824093961,-0.565913879,0.000000008,0.000000018,0.000001531,0.998386294,-0.055197241,0.013344383,0.000000000,0.341483414,0.056648109,1.995935180,0.163676239,59.750528860,0,85,84,1,0.061416185,13,0,0,0,0,0,1286,13,9627,41970,12364,0,0,976098
816,1706584991.942471266,1706584992.042310953,858,857,0,0.164853915,0.228423682,1,0,0,1,48.028760020,0.898912520,-0.223485200,-0.019548012,0.002077145,0.033158733,0.999256753,1421,587,0.413089374,0.042598960,0.033877533,0.020713153,0.357905986,66.155550548,1089,0.871277993,94.972754124,368.164101689,485.684878276,0.100095467,0.087210977,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005432,0.000006755,0.000008570,0.009201482,-0.798712090,-0.601643025,0.000000009,0.000000019,0.000001386,0.997926364,-0.063809145,0.008447821,0.000000000,0.344808761,0.052524897,2.008066467,0.175469278,60.130785304,0,70,68,2,0.049261084,14,0,0,0,0,0,1337,14,9635,42040,12378,0,0,977435
817,1706584992.042721033,1706584992.142551422,859,858,0,0.093884670,0.135588390,1,0,0,1,48.125892082,0.908256226,-0.230663520,-0.021792161,0.000116094,0.035867737,0.999118909,1455,575,0.395189003,0.042974548,0.031540018,0.019018328,0.353235452,64.991928769,1085,0.863286157,86.835292892,355.083000650,494.747187052,0.092706836,0.080032528,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005536,0.000006644,0.000008975,0.029555548,-0.776104459,-0.629911373,0.000000011,0.000000022,0.000001312,0.997723863,-0.067388362,0.002429434,0.000000000,0.348150141,0.050175154,2.000548627,0.179533351,60.347043009,0,52,50,2,0.035738832,8,0,0,0,0,0,1395,8,9649,42092,12386,0,0,978830
818,1706584992.142562866,1706584992.242391586,860,859,0,0.166867385,0.279693827,1,0,0,1,48.218051233,0.906181120,-0.231071647,-0.014780678,-0.002933215,0.039398257,0.999109956,1425,563,0.395087719,0.046642044,0.036509035,0.021849028,0.330604798,61.565871538,1073,0.869210066,77.691943605,342.645663166,512.324793555,0.083301250,0.072406285,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005648,0.000006732,0.000008695,-0.019603410,-0.848903760,-0.528183787,0.000000010,0.000000020,0.000001385,0.996661474,-0.081642964,-0.000577458,0.000000000,0.349109243,0.048771755,1.986201009,0.184247902,60.920728427,0,50,46,4,0.035087719,4,0,0,0,0,0,1371,4,9658,42142,12390,0,0,980201
819,1706584992.242403030,1706584992.342246294,861,860,0,0.083295200,0.128835846,1,0,0,1,48.316488575,0.903590115,-0.228760896,-0.013835364,-0.005402118,0.042048003,0.999005188,1418,581,0.409732017,0.044075110,0.034029658,0.020612688,0.286969071,57.336507691,1095,0.875438576,73.110054673,375.002807924,510.492378503,0.076267113,0.066767173,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006074,0.000006730,0.000008150,-0.001145085,-0.883306822,-0.468793927,0.000000011,0.000000018,0.000001274,0.996423714,-0.083108301,-0.015257508,0.000000000,0.348234362,0.047763446,1.971307905,0.184368605,60.981670463,0,82,79,3,0.057827927,9,0,0,0,0,0,1327,9,9676,42224,12399,0,0,981528
820,1706584992.343057632,1706584992.442895889,862,861,0,0.078833331,0.142210527,1,0,0,1,48.430645343,0.903747242,-0.220526292,-0.013674444,-0.004074641,0.044663656,0.998900178,1393,568,0.407753051,0.046081705,0.037412074,0.023498583,0.334804519,55.798479577,1112,0.870530638,84.034837210,377.413379772,506.581852706,0.086810152,0.075570897,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006058,0.000006905,0.000008184,0.063980998,-0.866299185,-0.495411096,0.000000012,0.000000019,0.000001242,0.995825065,-0.091281687,0.000306840,0.000000000,0.350852481,0.047434684,1.982775732,0.185375614,61.316837144,0,68,67,1,0.048815506,12,0,0,0,0,0,1313,12,9683,42292,12411,0,0,982841
821,1706584992.442907810,1706584992.542737484,863,862,0,0.227892402,0.363299015,1,0,0,1,48.524466632,0.917260030,-0.214519249,-0.021877271,-0.006554575,0.043761930,0.998780915,1391,557,0.400431344,0.044879084,0.035209363,0.022136888,0.326873408,61.760546160,1115,0.870590878,83.099351405,386.960437223,500.649040899,0.085606877,0.074528566,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006246,0.000007284,0.000008786,0.111306910,-0.716431668,-0.688720870,0.000000011,0.000000028,0.000001424,0.996893531,-0.077294287,-0.015128830,0.000000000,0.351200002,0.045710280,1.976082918,0.180475527,61.702274317,0,87,84,3,0.062544932,10,0,0,0,0,0,1294,10,9696,42379,12421,0,0,984135
822,1706584992.542749882,1706584992.642017365,864,863,0,0.296699000,0.487880705,1,0,0,1,48.624218623,0.945829749,-0.204006049,-0.031818040,-0.004493624,0.040709461,0.998654174,1379,529,0.383611313,0.043008076,0.034681328,0.022119974,0.293040099,57.179837604,1047,0.866583227,70.391718337,359.057814634,477.863105506,0.077582649,0.067231823,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006491,0.000007311,0.000008819,0.072975447,-0.818120844,-0.570397115,0.000000013,0.000000020,0.000001487,0.996313710,-0.085566119,-0.006118077,0.000000000,0.351859651,0.046177287,1.970925196,0.173266664,61.554448308,0,68,68,0,0.049311095,5,0,0,0,0,0,1306,5,9703,42447,12426,0,0,985441
823,1706584992.642577648,1706584992.740404844,865,864,0,0.190973127,0.275714889,1,0,0,1,48.722530598,0.956078155,-0.197740116,-0.034735735,-0.000308435,0.036613960,0.998725564,1391,542,0.389647735,0.044744887,0.035635866,0.020895463,0.254987307,60.923190744,1050,0.876399316,66.530401556,347.674427292,506.014452451,0.072298422,0.063362287,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006706,0.000007561,0.000009010,-0.049513388,-0.861664573,-0.505057015,0.000000012,0.000000022,0.000001384,0.997595819,-0.069263293,-0.002275557,0.000000000,0.350720581,0.045590017,1.954031788,0.162630714,61.796982346,0,67,63,4,0.048166786,10,0,0,0,0,0,1313,11,9723,42514,12436,0,0,986754
824,1706584992.742414236,1706584992.842253208,866,865,0,0.196878581,0.251867773,1,0,0,1,48.825959672,0.951807061,-0.207766187,-0.030949034,-0.001280092,0.029346733,0.999089229,1413,532,0.376503892,0.044041706,0.032674732,0.022204038,0.310208999,62.678398999,1106,0.868248271,76.234568023,363.871512813,520.176506490,0.079387640,0.068928181,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000006222,0.000007467,0.000008683,0.131143146,-0.846998741,-0.515164641,0.000000009,0.000000016,0.000001514,0.997947973,-0.064028681,0.000414643,0.000000000,0.350547632,0.040243485,1.942258123,0.166094281,62.044771422,0,76,72,4,0.053786270,11,0,0,0,0,0,1325,12,9733,42590,12447,0,0,988079
825,1706584992.843063831,1706584992.942897320,867,866,0,0.170809956,0.207090658,1,0,0,1,48.930266435,0.945869116,-0.213312000,-0.027874612,-0.003296928,0.022392214,0.999355155,1448,588,0.406077348,0.046151601,0.035022850,0.022045366,0.343063141,63.359783205,1179,0.871928697,95.913560417,382.128987959,549.961384977,0.093300772,0.081351620,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005861,0.000006564,0.000008099,-0.047553204,-0.796997982,-0.602107058,0.000000008,0.000000019,0.000001372,0.999261312,-0.038235994,-0.003852271,0.000000000,0.352692053,0.038801231,1.932936999,0.169684922,62.076760132,0,91,90,1,0.062845304,13,0,0,0,0,0,1342,15,9749,42681,12460,0,0,989421
826,1706584992.942908287,1706584993.042736053,868,867,0,0.209151054,0.237827383,1,0,0,1,49.031049229,0.951464947,-0.215369075,-0.029290011,-0.002881990,0.013765515,0.999472011,1490,632,0.424161074,0.044600389,0.033253432,0.021323225,0.418073609,65.701698476,1188,0.882628155,101.648050204,387.238047094,559.676150847,0.096940406,0.085562332,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005213,0.000005813,0.000007780,-0.033456430,-0.882264236,-0.469564144,0.000000008,0.000000014,0.000001229,0.999596370,-0.027534898,-0.006994778,0.000000000,0.356551831,0.038367285,1.916588682,0.171288457,62.152182469,0,84,79,5,0.056375839,7,0,0,0,0,0,1399,7,9775,42765,12467,0,0,990820
827,1706584993.042747736,1706584993.142049551,869,868,0,0.165463403,0.221602881,1,0,0,1,49.132616612,0.944978248,-0.209700497,-0.032924125,-0.004605428,0.007613131,0.999418247,1505,631,0.419269103,0.045066690,0.034150418,0.022609724,0.422273843,66.237208413,1156,0.875097119,95.067337596,375.090398435,541.454533145,0.093976062,0.082238181,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004642,0.000005812,0.000007395,0.031013309,-0.895415411,-0.444150218,0.000000007,0.000000012,0.000001279,0.999640445,-0.026260815,-0.005417504,0.000000000,0.359564239,0.035189323,1.918274369,0.174631552,62.168976036,0,61,57,4,0.040531561,15,0,0,0,0,0,1429,15,9795,42826,12482,0,0,992249
828,1706584993.142584562,1706584993.240659952,870,869,0,0.159990778,0.207051214,1,0,0,1,49.222003677,0.930514017,-0.213047014,-0.029952313,-0.006421770,0.001560997,0.999529481,1553,631,0.406310367,0.043127228,0.030913739,0.020079472,0.442784075,61.441261246,1166,0.872466967,106.586016074,372.468093899,538.242373113,0.104773798,0.091411678,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004513,0.000005620,0.000007081,0.061205341,-0.897858097,-0.436010027,0.000000007,0.000000013,0.000001230,0.999912538,-0.008679641,-0.009979005,0.000000000,0.362050760,0.036110446,1.921993827,0.173110302,62.213953483,0,60,56,4,0.038634900,9,0,0,0,0,0,1484,9,9811,42886,12491,0,0,993733
829,1706584993.242420197,1706584993.342245340,871,870,0,0.168309719,0.195935798,1,0,0,1,49.325645051,0.917393660,-0.206475626,-0.032989385,-0.006574945,-0.005100494,0.999421060,1544,601,0.389248705,0.042196006,0.031467389,0.020450024,0.409706556,61.221066613,1168,0.870281806,103.368033592,362.531256204,550.589859883,0.101691232,0.088500029,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004665,0.000005724,0.000007878,0.090635091,-0.922100773,-0.376185386,0.000000009,0.000000015,0.000001250,0.999953169,0.000691208,-0.009653118,0.000000000,0.362787694,0.036319533,1.928562133,0.176568976,62.420693621,0,63,59,4,0.040803109,8,0,0,0,0,0,1473,8,9834,42949,12499,0,0,995206
830,1706584993.343056917,1706584993.442877531,872,871,0,0.150115806,0.191151036,1,0,0,1,49.433595980,0.907108684,-0.207385384,-0.031707694,-0.008095479,-0.011428412,0.999399058,1557,630,0.404624277,0.044074134,0.032290909,0.021015561,0.371113833,64.595077649,1218,0.873206825,99.900023011,373.775282111,589.890608138,0.093929320,0.082019723,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004755,0.000005468,0.000007687,0.062760951,-0.924513639,-0.375946266,0.000000007,0.000000014,0.000001223,0.999861796,0.010432623,-0.012944089,0.000000000,0.361803391,0.035700786,1.941853343,0.181056382,62.736511185,0,67,64,3,0.043031471,23,0,0,0,0,0,1467,23,9849,43016,12522,0,0,996673
831,1706584993.442888260,1706584993.542732477,873,872,0,0.186863605,0.205993599,1,0,0,1,49.550571134,0.899900458,-0.207433685,-0.031028302,-0.005175071,-0.018227128,0.999338899,1562,640,0.409731114,0.040817129,0.032351939,0.020526768,0.341767508,61.805371344,1230,0.875519370,91.091849791,378.393343698,607.403631533,0.084587979,0.074058414,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000004864,0.000005437,0.000007317,0.042968227,-0.938538301,-0.342490276,0.000000007,0.000000013,0.000001228,0.999860806,0.015193880,-0.006893139,0.000000000,0.357043150,0.039527072,1.958787006,0.186793991,62.948040546,0,77,74,3,0.049295775,12,0,0,0,0,0,1473,12,9860,43093,12534,0,0,998146
832,1706584993.542745590,1706584993.642570019,874,873,0,0.146763321,0.228032059,1,0,0,1,49.658328944,0.886231155,-0.204640337,-0.028744555,-0.003229332,-0.024202308,0.999288532,1487,563,0.378614660,0.040420109,0.028985231,0.018999181,0.336197799,61.308317733,1153,0.873965369,90.188384164,351.424747271,566.068939321,0.089500832,0.078220628,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005442,0.000005850,0.000008126,-0.017191968,-0.945908394,-0.323978002,0.000000010,0.000000017,0.000001272,0.999561228,0.029535976,-0.002230897,0.000000000,0.355543034,0.043929129,1.965475521,0.190492317,62.900169114,0,71,68,3,0.047747142,14,0,0,0,0,0,1402,14,9877,43164,12548,0,0,999548
833,1706584993.642582893,1706584993.742415190,875,874,0,0.214762908,0.251260707,1,0,0,1,49.773846979,0.873675022,-0.204140657,-0.030543848,-0.000500108,-0.032754635,0.998996475,1442,574,0.398058252,0.040941683,0.029372658,0.019200672,0.282716709,57.699362162,1107,0.865398281,74.136014856,363.407555020,520.452327209,0.077386568,0.066970203,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005723,0.000006580,0.000008399,0.069940490,-0.944584373,-0.320731492,0.000000011,0.000000018,0.000001239,0.998507236,0.054473061,0.003998277,0.000000000,0.346955798,0.045963637,1.972443770,0.202442176,62.228707435,0,52,50,2,0.036061026,13,0,0,0,0,0,1377,13,9889,43216,12561,0,0,1000925
834,1706584993.742427588,1706584993.842256069,876,875,0,0.213675230,0.261734508,1,0,0,1,49.889420705,0.858292065,-0.208088428,-0.033962099,-0.000170916,-0.041243616,0.998571735,1399,548,0.391708363,0.040937286,0.028328182,0.019706553,0.301987079,56.342389414,1063,0.876571990,71.302816975,354.778997368,505.714211539,0.076521916,0.067076968,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005925,0.000006835,0.000008576,0.099401208,-0.933216104,-0.345292779,0.000000012,0.000000018,0.000001296,0.997567941,0.069432245,0.006112805,0.000000000,0.343512504,0.041892498,1.985803371,0.209574199,61.816575856,0,55,55,0,0.039313796,11,0,0,0,0,0,1333,11,9896,43271,12572,0,0,1002258
835,1706584993.843066454,1706584993.941385984,877,876,0,0.159600011,0.244763363,1,0,0,1,49.996656316,0.844442506,-0.206912563,-0.032406338,-0.000797993,-0.047516157,0.998344333,1318,514,0.389984825,0.040003662,0.029479787,0.018449809,0.326188869,55.172714364,1006,0.873344393,83.582960653,321.261057680,473.740441238,0.095133666,0.083084454,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000005993,0.000006860,0.000009024,0.024455947,-0.934602530,-0.354852108,0.000000013,0.000000021,0.000001207,0.996381939,0.084829882,0.005188764,0.000000000,0.342225133,0.045091730,1.983387927,0.207654459,61.163728112,0,43,42,1,0.032625190,7,0,0,0,0,0,1268,7,9906,43314,12579,0,0,1003526
