frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
302,1706585937.972393036,1706585938.072219133,323,322,0.059240385,0.088295196,1,0,0,0,1,0.003449129,0.018458961,0.048809362,-0.007832667,-0.001145681,-0.001169045,0.999967985,1202,882,0.733777038,0.024723936,0.013836348,0.010445203,0.106862332,76.951778688,928,0.926564806,53.462130012,265.105683299,541.284326878,0.062175957,0.057610054,1,0.056873894,0.052710304,1.093224901,1.092956198,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004004,0.000004819,0.000008920,0.998329034,0.042925819,-0.038684812,0.000000006,0.000000015,0.000000911,0.998016392,0.048197986,-0.040499828,0.000000000,0.092584984,0.036220874,0.079352585,0.006311977,82.140443772,0,0.056091413,0.051870028,0.986118856,0.985134887,13,13,0,0.010815308,15,0,0,0,0,1174,15,4357,14525,5118,0,342768,1
303,1706585938.073030710,1706585938.171470165,324,323,0.052167616,0.069304465,1,0,0,0,1,0.026769206,0.019785163,0.051690011,-0.008728468,-0.001377929,-0.002647637,0.999957452,1149,834,0.725848564,0.025760426,0.014207125,0.009733714,0.087512089,86.246415276,906,0.922459904,44.447750550,260.839953083,530.460969260,0.053183154,0.049059327,1,0.056873894,0.052710304,0.935106606,0.930735041,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004073,0.000004787,0.000009727,0.998577413,0.053298155,0.001567292,0.000000006,0.000000014,0.000000919,0.997440609,0.056007255,-0.044445695,0.000000000,0.092361534,0.035160369,0.096154577,0.008698592,82.322040555,0,0.055790400,0.051598903,0.980821234,0.979887593,10,10,0,0.008703220,9,0,0,0,0,1130,9,4357,14535,5127,0,343898,1
304,1706585938.172868013,1706585938.269977093,325,324,0.080589935,0.106845472,1,0,0,0,1,0.072262947,0.017839067,0.051420128,-0.008113023,0.000990346,-0.004720699,0.999955456,1138,814,0.715289982,0.022477158,0.012021485,0.009365123,0.091543883,79.173675591,873,0.922436262,43.287894599,254.800607491,507.198354770,0.053754627,0.049585217,1,0.056873894,0.052710304,0.945154674,0.940712025,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004153,0.000005137,0.000009962,0.998792041,0.047421684,-0.012870237,0.000000007,0.000000017,0.000000975,0.997700603,0.057286532,-0.036218228,0.000000000,0.092324368,0.039394052,0.141690723,0.012884756,82.178933057,0,0.055697865,0.051507371,0.979200026,0.978106886,13,13,0,0.011423550,13,0,0,0,0,1112,13,4359,14548,5140,0,345010,1
305,1706585938.272697687,1706585938.372521639,326,325,0.129653923,0.148185757,1,0,0,0,1,0.111191960,0.016437027,0.045379226,-0.009379979,-0.000386576,-0.009360131,0.999912123,1134,801,0.706349206,0.025755284,0.014128750,0.010129271,0.101159663,74.347287957,846,0.921534410,52.018502141,233.747200299,493.852408099,0.066723055,0.061487591,1,0.056868214,0.052600123,1.173292601,1.168962873,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004324,0.000005496,0.000009875,0.996226353,0.081463503,0.029945817,0.000000007,0.000000017,0.000000980,0.997110553,0.067554811,-0.034740372,0.000000000,0.092918313,0.037387210,0.177271294,0.022084278,81.934353030,0,0.056196968,0.051949304,0.987980968,0.986602971,37,37,0,0.032627866,15,0,0,0,0,1082,15,4361,14585,5155,0,346092,1
306,1706585938.372533560,1706585938.472359896,327,326,0.126367134,0.177425404,1,0,0,0,1,0.175083737,0.021233946,0.050648639,-0.013594893,-0.000627726,-0.013186628,0.999820433,1072,777,0.724813433,0.023204801,0.012508909,0.009413688,0.086394400,79.400048835,809,0.924166763,40.760731598,232.972618759,473.917560749,0.054518400,0.050384093,1,0.056873894,0.052710304,0.958583916,0.955868004,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004449,0.000005654,0.000010522,0.994287102,0.106722387,0.001868273,0.000000008,0.000000019,0.000001018,0.996038512,0.079065976,-0.040692174,0.000000000,0.092852606,0.033922492,0.239868798,0.029370142,81.676633392,0,0.056188461,0.051946026,0.987831392,0.986541591,16,16,0,0.014925373,9,0,0,0,0,1047,9,4366,14601,5164,0,347139,1
307,1706585938.472769976,1706585938.571501970,328,327,0.104115963,0.164654532,1,0,0,0,1,0.239616612,0.019585738,0.051347647,-0.014195313,-0.001445048,-0.016391530,0.999763833,1045,762,0.729186603,0.023977953,0.013129336,0.009548570,0.091148820,75.358904602,785,0.919992304,45.209626500,228.741204907,448.243126883,0.062600394,0.057591881,1,0.056873894,0.052710304,1.100687672,1.092611427,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004465,0.000005621,0.000010870,0.993782089,0.105490666,0.035621319,0.000000008,0.000000019,0.000001022,0.996240803,0.078972099,-0.035604360,0.000000000,0.092426503,0.033920823,0.302759168,0.035603783,81.362473329,0,0.056138906,0.051885502,0.986960082,0.985394318,29,27,2,0.027751196,10,0,0,0,0,1006,10,4368,14630,5174,0,348145,1
308,1706585938.572612047,1706585938.670107603,329,328,0.122979264,0.220342741,1,0,0,0,1,0.304935593,0.014476866,0.050228735,-0.013282808,-0.001116050,-0.017953117,0.999749972,1015,730,0.719211823,0.024188546,0.013172509,0.009800107,0.098295667,72.162812530,796,0.923782474,45.537455715,244.427751838,445.365641444,0.061927846,0.057207859,1,0.056873894,0.052710304,1.088862422,1.085325907,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004712,0.000005554,0.000010768,0.993548939,0.111073513,0.022873162,0.000000009,0.000000020,0.000001104,0.995599559,0.083790074,-0.041961194,0.000000000,0.092479778,0.034104019,0.364451876,0.038525292,80.923994402,0,0.056406772,0.052128319,0.991669907,0.990001777,16,15,1,0.015763547,9,0,0,0,0,990,9,4370,14646,5183,0,349135,1
309,1706585938.672466993,1706585938.768743992,330,329,0.170000846,0.237665707,1,0,0,0,1,0.364265815,0.002027444,0.048667626,-0.007597078,0.000792141,-0.022276687,0.999722665,966,711,0.736024845,0.022924679,0.011539531,0.008497230,0.096564258,73.178130477,781,0.921848660,44.962365335,230.472199516,444.529238557,0.062450869,0.057570250,1,0.056873894,0.052710304,1.098058610,1.092201056,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004904,0.000005892,0.000010856,0.992533634,0.121775280,0.006911302,0.000000009,0.000000021,0.000001150,0.994299697,0.098508046,-0.040795548,0.000000000,0.093504074,0.036822870,0.420359030,0.046882018,80.048605316,0,0.056949686,0.052618109,1.001211800,0.999209362,21,20,1,0.021739130,14,0,0,0,0,931,14,4371,14667,5197,0,350066,1
310,1706585938.773099661,1706585938.872929096,331,330,0.153162341,0.179532390,1,0,0,0,1,0.435022342,-0.012922751,0.047224478,-0.006628061,0.001610698,-0.027479821,0.999599087,983,704,0.716174975,0.024927784,0.013518818,0.010062227,0.085873609,86.155506743,788,0.917598038,43.175411902,232.469084353,447.422757743,0.059711475,0.054791132,1,0.056997480,0.052819811,1.047616040,1.037321628,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004912,0.000005964,0.000012067,0.990124985,0.120219343,0.072109802,0.000000007,0.000000023,0.000001174,0.992396531,0.115906695,-0.041409709,0.000000000,0.092932540,0.036845230,0.486897669,0.056842902,80.064702504,0,0.057222911,0.052837747,1.005887661,1.003101781,34,33,1,0.034587996,14,0,0,0,0,935,14,4369,14701,5211,0,351001,1
311,1706585938.872940302,1706585938.972779989,332,331,0.114467872,0.148064750,1,0,0,0,1,0.511173020,-0.024232606,0.045396162,-0.008478364,-0.000758727,-0.031648195,0.999462822,949,688,0.724973656,0.023955633,0.013452296,0.010618715,0.114224133,64.449748039,748,0.918067775,46.786925969,229.786458704,410.141311051,0.068131534,0.062549366,1,0.057120472,0.052852795,1.192769116,1.183463734,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005002,0.000006164,0.000010909,0.992792087,0.118510273,0.017865812,0.000000010,0.000000026,0.000001187,0.993184057,0.111530112,-0.033859460,0.000000000,0.094032196,0.037121771,0.561599492,0.064845678,79.317916890,0,0.057747258,0.053301106,1.014851419,1.011617628,21,21,0,0.022128556,5,0,0,0,0,923,5,4376,14722,5216,0,351924,1
312,1706585938.972792625,1706585939.072623014,333,332,0.196961005,0.274010805,1,0,0,0,1,0.583348008,-0.038073887,0.042811415,-0.009454494,-0.000373743,-0.039717286,0.999166157,929,655,0.705059203,0.023293250,0.013651200,0.010281196,0.099844683,70.039045083,734,0.918138655,45.802642740,224.006426062,404.104704234,0.067965138,0.062401421,1,0.057141602,0.052911947,1.189416055,1.179344632,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005082,0.000005881,0.000011319,0.995650482,0.085796110,-0.036320034,0.000000010,0.000000022,0.000001157,0.989670901,0.138484997,-0.037059602,0.000000000,0.094608920,0.038128291,0.631738031,0.080997088,78.578631150,0,0.058546578,0.054008243,1.028634785,1.024728339,32,28,4,0.034445640,3,0,0,0,0,894,3,4383,14754,5219,0,352818,1
313,1706585939.072634459,1706585939.172464609,334,333,0.116565218,0.173046066,1,0,0,0,1,0.662647045,-0.035622679,0.048807324,-0.013190277,0.002604664,-0.041890969,0.999031721,890,623,0.700000000,0.021857157,0.013939991,0.009836858,0.104357861,70.125423941,679,0.919022156,44.216999320,202.767383204,377.031661345,0.070858754,0.065120765,1,0.057226665,0.052981588,1.238212190,1.229120662,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005218,0.000006291,0.000011602,0.995235663,0.095602337,-0.019135502,0.000000010,0.000000027,0.000001207,0.990250824,0.136229933,-0.029063925,0.000000000,0.095052053,0.043157253,0.711301192,0.085420702,78.194394459,0,0.059106222,0.054513357,1.038161031,1.034018899,28,21,7,0.031460674,4,0,0,0,0,858,4,4395,14782,5223,0,353676,1
314,1706585939.172476292,1706585939.272303104,335,334,0.154647147,0.212674752,1,0,0,0,1,0.725197406,-0.047672295,0.049328970,-0.009783678,0.003236804,-0.047668710,0.998810040,896,649,0.724330357,0.024455902,0.012784001,0.009982621,0.105382794,69.820881949,689,0.927346852,39.714361614,214.557299015,384.670320163,0.062156444,0.057640583,1,0.057226665,0.052981588,1.086144798,1.087936108,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005165,0.000006324,0.000011497,0.993227137,0.111287194,0.033391839,0.000000010,0.000000021,0.000001171,0.988847328,0.145890536,-0.029948518,0.000000000,0.096259750,0.043172061,0.768891343,0.096619030,77.240596345,0,0.059823788,0.055169472,1.050387551,1.045962747,25,21,4,0.027901786,5,0,0,0,0,866,5,4403,14807,5228,0,354542,1
315,1706585939.272713661,1706585939.371937275,336,335,0.108817141,0.139796705,1,0,0,0,1,0.788323990,-0.060907084,0.046059367,-0.006276809,0.002152695,-0.050646919,0.998694577,859,627,0.729918510,0.025037147,0.014040070,0.009453347,0.106698614,73.563521348,652,0.932204614,41.016273081,194.117482938,372.663652433,0.067483462,0.062908394,1,0.057333426,0.053033059,1.177035221,1.186210941,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005440,0.000006480,0.000011459,0.993218574,0.114367432,0.020903466,0.000000009,0.000000025,0.000001216,0.986437529,0.159319919,-0.039473585,0.000000000,0.096751146,0.043165580,0.828618901,0.102288557,76.862017792,0,0.060196765,0.055542209,1.056482785,1.052560568,30,23,7,0.034924331,17,0,0,0,0,812,17,4415,14837,5245,0,355354,1
316,1706585939.372561455,1706585939.470501423,337,336,0.095809935,0.120785950,1,0,0,0,1,0.835974592,-0.072037237,0.042714135,-0.004387663,-0.000755103,-0.052914129,0.998589141,868,617,0.710829493,0.022603605,0.013457420,0.008893681,0.092480280,73.283890016,668,0.916992891,32.496543822,201.624256641,378.430450939,0.053051143,0.048647521,1,0.057333426,0.053033059,0.925309134,0.917305583,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005548,0.000006386,0.000012154,0.989888855,0.141673745,0.006971681,0.000000010,0.000000024,0.000001324,0.985142997,0.167735422,-0.036852463,0.000000000,0.097282357,0.045677766,0.872523969,0.106718446,76.359281486,0,0.060524868,0.055822709,1.061891858,1.057533719,26,19,7,0.029953917,3,0,0,0,0,839,3,4423,14863,5248,0,356193,1
317,1706585939.472398043,1706585939.569088936,338,337,0.202071212,0.253112900,1,0,0,0,1,0.891727731,-0.076474182,0.043457437,-0.005759240,0.005136624,-0.058058548,0.998283352,815,573,0.703067485,0.022238964,0.011772787,0.008648664,0.087074368,74.536220752,655,0.919543271,33.800353759,194.382882555,374.117606242,0.056118722,0.051603594,1,0.057226665,0.052981588,0.980639402,0.973991064,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005850,0.000006750,0.000013197,0.994064825,0.108774809,0.001779211,0.000000011,0.000000025,0.000001369,0.984182688,0.175090358,-0.026977833,0.000000000,0.096818358,0.047837063,0.928458319,0.117092131,76.276415089,0,0.060324589,0.055630931,1.058198565,1.053736326,17,17,0,0.020858896,7,0,0,0,0,791,7,4426,14880,5255,0,356984,1
318,1706585939.573033333,1706585939.672849417,339,338,0.099866212,0.167909452,1,0,0,0,1,0.953191329,-0.084306391,0.046792572,-0.009103533,0.004099171,-0.060574170,0.998113767,760,528,0.694736842,0.024616761,0.013444162,0.009593150,0.098419963,66.377809558,603,0.911804182,36.091554434,185.365927128,328.360440042,0.065642739,0.059853324,1,0.057141602,0.052911947,1.148773178,1.131187332,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006090,0.000007955,0.000013961,0.987588103,0.154799541,0.026586484,0.000000015,0.000000032,0.000001462,0.984547348,0.174226128,-0.017657160,0.000000000,0.096522202,0.047645502,0.985423162,0.121892503,75.841678039,0,0.060557205,0.055817889,1.062037979,1.056985839,21,21,0,0.027631579,10,0,0,0,0,729,10,4428,14901,5265,0,357713,1
319,1706585939.672860861,1706585939.772388935,340,339,0.139836686,0.178681066,1,0,0,0,1,1.000452715,-0.103486748,0.046462666,-0.004229239,0.002027851,-0.063992486,0.997939358,749,524,0.699599466,0.022130640,0.011828829,0.008663982,0.087054328,64.331367393,603,0.913212904,33.112238573,172.012435433,345.542707261,0.060131106,0.054912502,1,0.057141602,0.052911947,1.052317475,1.037809132,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006599,0.000008204,0.000014722,0.992732005,0.120275824,0.004109950,0.000000018,0.000000041,0.000001490,0.980056021,0.196647999,-0.028631437,0.000000000,0.096569369,0.050549481,1.034040826,0.128464070,75.005449575,0,0.060861389,0.056067119,1.067161222,1.061533678,11,11,0,0.014686248,7,0,0,0,0,731,7,4430,14912,5272,0,358444,1
320,1706585939.772701979,1706585939.871052742,341,340,0.097978135,0.160651270,1,0,0,0,1,1.042396773,-0.108270634,0.049159107,-0.005055499,-0.000468037,-0.067428420,0.997711196,733,546,0.744884038,0.023060718,0.012884494,0.009588728,0.125183219,57.228385482,570,0.925356366,37.120119107,172.849323234,317.483686211,0.070376147,0.065123016,1,0.057141602,0.052911947,1.231609642,1.230780943,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006450,0.000007894,0.000012622,0.991943363,0.123847868,-0.026647133,0.000000015,0.000000043,0.000001541,0.978745709,0.201571844,-0.037757501,0.000000000,0.097624136,0.049936830,1.072439286,0.135241783,74.115858774,0,0.061260263,0.056445743,1.073906107,1.068400188,11,11,0,0.015006821,5,0,0,0,0,717,5,4430,14923,5277,0,359161,1
321,1706585939.872538090,1706585939.969743013,342,341,0.122199970,0.157922428,1,0,0,0,1,1.088619711,-0.117694468,0.046668232,-0.009601111,-0.003340388,-0.070164557,0.997483632,775,530,0.683870968,0.025802767,0.014182974,0.010797129,0.099135044,67.564588775,596,0.902441576,29.593801377,187.184584958,321.076793015,0.055021877,0.049654029,1,0.057226665,0.052981588,0.961472714,0.937194048,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005917,0.000007209,0.000013380,0.989217883,0.140334791,0.041882301,0.000000013,0.000000027,0.000001530,0.981083184,0.190445694,-0.034730720,0.000000000,0.097959149,0.052350016,1.116874165,0.140423481,73.605069803,0,0.061134066,0.056281128,1.071416131,1.065057924,18,15,3,0.023225806,7,0,0,0,0,750,7,4434,14941,5284,0,359911,1
322,1706585939.972772837,1706585940.068439245,343,342,0.109099839,0.150090739,1,0,0,0,1,1.120546865,-0.125272822,0.048394620,-0.008270576,-0.005803783,-0.073920210,0.997212974,789,567,0.718631179,0.021975483,0.012359398,0.009218321,0.098879295,65.150435013,608,0.919611155,38.196577948,178.699265441,342.227738905,0.068315090,0.062823319,1,0.057141602,0.052911947,1.195540348,1.187318226,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006104,0.000007314,0.000013268,0.989508380,0.138379975,0.041522865,0.000000013,0.000000040,0.000001347,0.973681462,0.222307614,-0.050236803,0.000000000,0.097862226,0.053012119,1.148536580,0.147349820,72.955232697,0,0.061681713,0.056767813,1.080886988,1.074177847,16,11,5,0.020278834,8,0,0,0,0,765,8,4440,14957,5292,0,360676,1
323,1706585940.072620392,1706585940.172447443,344,343,0.090844905,0.145371883,1,0,0,0,1,1.161915619,-0.132830318,0.054627790,-0.009708103,-0.007124454,-0.075368971,0.997083002,770,540,0.701298701,0.024755226,0.015097842,0.010814053,0.104055606,63.632175781,591,0.912795890,34.982707608,185.312114471,319.167549127,0.064847354,0.059192399,1,0.057141602,0.052911947,1.134853640,1.118696288,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006111,0.000007936,0.000013800,0.985175573,0.158385901,0.065901415,0.000000015,0.000000033,0.000001479,0.977016956,0.208265191,-0.045425514,0.000000000,0.098156313,0.053625940,1.153648334,0.145477628,71.720298816,0,0.062141397,0.057147980,1.088640736,1.081147460,19,19,0,0.024675325,8,0,0,0,0,743,8,4444,14976,5300,0,361419,1
324,1706585940.172459126,1706585940.272292376,345,344,0.146458213,0.179827107,1,0,0,0,1,1.215374881,-0.148536574,0.049031909,-0.006166151,-0.004044189,-0.078171064,0.996912688,815,580,0.711656442,0.023355642,0.014031031,0.009763025,0.101918836,63.902861084,629,0.917358036,41.413533070,178.235675978,357.368995755,0.071771623,0.065840275,1,0.057226665,0.052981588,1.254164003,1.242701046,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006004,0.000007969,0.000013032,0.990944066,0.133420313,0.015128712,0.000000014,0.000000029,0.000001338,0.971773404,0.231330416,-0.046289206,0.000000000,0.098842349,0.050538532,1.164111233,0.146996210,70.656320045,0,0.063026562,0.057947073,1.103833945,1.096002984,22,22,0,0.026993865,10,0,0,0,0,783,10,4449,14998,5310,0,362202,1
325,1706585940.272703171,1706585940.372540951,346,345,0.115320642,0.145819812,1,0,0,0,1,1.265131313,-0.155238113,0.052372651,-0.005748605,-0.006294351,-0.082010735,0.996594990,731,517,0.707250342,0.026476611,0.014679065,0.010684840,0.097509054,69.250483194,570,0.918243282,32.360018589,171.903494340,319.135158081,0.061826711,0.056771962,1,0.057333426,0.053033059,1.078371133,1.070501381,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005955,0.000007849,0.000013824,0.992358626,0.118228841,0.035302952,0.000000013,0.000000025,0.000001458,0.974616578,0.218639615,-0.048158544,0.000000000,0.099126405,0.054824150,1.175008096,0.145429080,70.183787074,0,0.063410947,0.058289299,1.110177586,1.102183429,28,21,7,0.038303694,7,0,0,0,0,696,7,4461,15026,5317,0,362898,1
326,1706585940.372552395,1706585940.472387552,347,346,0.177936157,0.225185418,1,0,0,0,1,1.325357872,-0.159219867,0.054774357,-0.008878010,-0.003553154,-0.088079168,0.996067576,753,529,0.702523240,0.021820280,0.012092314,0.008667140,0.094564974,66.329284806,571,0.919364872,32.938195569,161.143170166,330.875975907,0.062744518,0.057685106,1,0.057333426,0.053033059,1.094379368,1.087719766,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006257,0.000008289,0.000014196,0.984831248,0.158830962,0.069857987,0.000000015,0.000000042,0.000001490,0.968814260,0.244694723,-0.039031045,0.000000000,0.098812372,0.054993336,1.171125981,0.149966724,69.801977400,0,0.063221493,0.058108228,1.106419813,1.098314710,28,18,10,0.037184595,1,0,0,0,0,724,1,4474,15054,5318,0,363622,1
327,1706585940.472399473,1706585940.572246552,348,347,0.147352873,0.239082921,1,0,0,0,1,1.385542741,-0.165369506,0.057260700,-0.016797268,-0.004797790,-0.090195057,0.995770900,739,502,0.679296346,0.026201673,0.014237602,0.010772157,0.097274216,64.043941779,566,0.907376431,31.290739150,167.250326455,315.033994492,0.060927295,0.055283991,1,0.057385550,0.053043401,1.061718419,1.042240699,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006394,0.000008397,0.000014511,0.991337259,0.128927517,0.025062600,0.000000016,0.000000030,0.000001710,0.971530755,0.234628288,-0.032826171,0.000000000,0.099330458,0.059016112,1.167117583,0.147717782,69.070734207,0,0.063526678,0.058341557,1.111330980,1.102427695,31,20,11,0.041948579,5,0,0,0,0,703,5,4490,15085,5323,0,364325,1
328,1706585940.573058367,1706585940.671067715,349,348,0.111460051,0.156734709,1,0,0,0,1,1.453288797,-0.181488615,0.054225456,-0.015502136,-0.003123130,-0.093468805,0.995496616,701,495,0.706134094,0.021306667,0.012330104,0.007827516,0.092863561,70.325847680,553,0.924000896,29.727925337,158.318275605,322.926294587,0.058179111,0.053757550,1,0.057385550,0.053043401,1.013828587,1.013463489,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006753,0.000008462,0.000014772,0.988002366,0.154386021,0.004035133,0.000000014,0.000000035,0.000001621,0.964542351,0.261499699,-0.035720587,0.000000000,0.099412113,0.063358608,1.171292977,0.151220865,68.831064830,0,0.063316141,0.058158969,1.107194833,1.098658746,34,21,13,0.048502140,2,0,0,0,0,665,2,4509,15119,5325,0,364990,1
329,1706585940.672888756,1706585940.769660234,350,349,0.124506448,0.192578554,1,0,0,0,1,1.525168623,-0.207811060,0.050457839,-0.010960825,-0.000364593,-0.095235776,0.995394331,679,455,0.670103093,0.024035596,0.013576890,0.009421317,0.079500220,69.335144965,515,0.906903668,26.693330577,148.264115171,292.097943414,0.057152387,0.051831710,1,0.057385550,0.053043401,0.995936921,0.977156607,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007230,0.000008981,0.000016477,0.989670035,0.140597621,0.028027320,0.000000017,0.000000047,0.000001752,0.962925656,0.267630578,-0.033882957,0.000000000,0.098517091,0.063285707,1.187291140,0.146173722,68.696413993,0,0.063088738,0.057902962,1.102769809,1.093507827,26,15,11,0.038291605,5,0,0,0,0,648,5,4521,15145,5330,0,365638,1
330,1706585940.772728205,1706585940.868248463,351,350,0.183648928,0.210302561,1,0,0,0,1,1.588705438,-0.228163011,0.047470904,-0.012562243,0.005434125,-0.099951195,0.994898195,654,469,0.717125382,0.022940908,0.011420468,0.008367361,0.097440522,66.470559677,509,0.922464456,32.351098945,139.206699091,297.976610184,0.068900380,0.063558151,1,0.057333426,0.053033059,1.201748866,1.198462862,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007453,0.000008666,0.000015911,0.988202983,0.151695073,0.021058726,0.000000015,0.000000035,0.000001754,0.960984825,0.275472010,-0.024966750,0.000000000,0.098468156,0.062238601,1.254074749,0.155796009,68.595238797,0,0.063352904,0.058160016,1.107268857,1.098278510,23,14,9,0.035168196,5,0,0,0,0,626,5,4532,15168,5335,0,366264,1
331,1706585940.872565031,1706585940.966857910,351,351,0.161672890,0.184265961,1,0,0,0,1,1.646270567,-0.238205575,0.046436698,-0.015304604,0.010240683,-0.104339937,0.994371196,636,441,0.693396226,0.023027461,0.013555058,0.009595256,0.088419182,70.962047324,482,0.926417982,27.785389407,142.203002702,276.545075131,0.062224652,0.057646036,1,0.057385550,0.053043401,1.084326143,1.086771114,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000008012,0.000008761,0.000016975,0.986014052,0.156768197,0.056568737,0.000000016,0.000000041,0.000001911,0.961599177,0.274170442,-0.012553535,0.000000000,0.098097926,0.062138530,1.240185357,0.154388902,68.494507745,0,0.063342621,0.058163461,1.106644654,1.098031695,33,18,15,0.051886792,7,0,0,0,0,596,7,4551,15201,5342,0,366860,1
