stamp,iteration,input_hash,prior_hash,state_hash,query_hash,neighbor_hash,effective,converge,rebuild_started_before,rebuild_finished_before,rebuild_started_after,rebuild_finished_after
1706585990.5723841,1,16724548556974126670,10727950274395617697,13282644001003548165,14955029671516506535,8262444228897089133,773,1,10,10,10,10
1706585990.5723841,2,16724548556974126670,10727950274395617697,16211511989441432122,11199911070616624067,8262444228897089133,773,0,10,10,10,10
1706585990.5723841,3,16724548556974126670,10727950274395617697,6820820990678694899,194171107444787583,8262444228897089133,773,0,10,10,10,10
1706585990.5723841,4,16724548556974126670,10727950274395617697,17221828018451267510,10720737316679535974,10023157765689091514,772,1,10,10,10,10
1706585990.673018,1,7413372397276805562,769201891741390012,8350502954738180591,14449659426205269856,6045243133342169579,767,1,10,10,10,10
1706585990.673018,2,7413372397276805562,769201891741390012,9453869882418065471,10637455434559762265,6045243133342169579,767,0,10,10,10,10
1706585990.673018,3,7413372397276805562,769201891741390012,1040054837759989788,18037076484912565772,6045243133342169579,767,0,10,10,10,10
1706585990.673018,4,7413372397276805562,769201891741390012,5227859238439650496,6216289556238998720,9494343460790079153,765,1,10,10,10,10
1706585990.772861,1,9162930532730113311,9761225488955995896,5861664931524663003,11365531756048876773,17599935363037375499,762,1,10,10,10,10
1706585990.772861,2,9162930532730113311,9761225488955995896,7438314067642993416,9019884981025482209,17599935363037375499,762,0,10,10,10,10
1706585990.772861,3,9162930532730113311,9761225488955995896,16331256594965895828,6399321676858528426,17599935363037375499,762,0,10,10,10,10
1706585990.772861,4,9162930532730113311,9761225488955995896,13993081912168674465,5525712680865224799,10009734441356496764,767,1,10,10,10,10
1706585990.8727,1,1064949286246695775,6896525674367506265,12779331313371544474,13462365991374288140,4232358304424105357,745,1,10,10,10,10
1706585990.8727,2,1064949286246695775,6896525674367506265,4664194891085783584,2562380080416862617,4232358304424105357,745,0,10,10,10,10
1706585990.8727,3,1064949286246695775,6896525674367506265,7553044737185941419,16444403608015862106,4232358304424105357,745,0,10,10,10,10
1706585990.8727,4,1064949286246695775,6896525674367506265,11900505849631733643,7641322595850499952,2224859158388380206,744,1,10,10,10,10
1706585990.9725237,1,5705621441789244170,4071125912634922608,16671150114359953253,18312808849010977051,4012181039937456606,761,1,10,10,10,10
1706585990.9725237,2,5705621441789244170,4071125912634922608,8715451092338494611,8415846551377562101,4012181039937456606,761,0,10,10,10,10
1706585990.9725237,3,5705621441789244170,4071125912634922608,11055314534217277118,4008308305759657682,4012181039937456606,761,0,10,10,10,10
1706585990.9725237,4,5705621441789244170,4071125912634922608,10599612065290061458,15544059527161674729,5941039107439356933,759,1,10,10,10,10
1706585991.0727637,1,13805228054547539556,9893917534566556633,12400911794383091992,6452606604112090312,16870103353068167282,749,1,10,10,10,10
1706585991.0727637,2,13805228054547539556,9893917534566556633,12380828795985313722,3449896837652226551,16870103353068167282,749,0,10,10,10,10
1706585991.0727637,3,13805228054547539556,9893917534566556633,9084438547435261252,1545563453849923211,16870103353068167282,749,0,10,10,10,10
1706585991.0727637,4,13805228054547539556,9893917534566556633,12306011022775793629,4371861986752011333,7776074167103086025,750,1,10,10,10,10
1706585991.1725979,1,16135298404194167478,98671516395083154,16720848363188584862,17723184469568970247,3384065090952173071,745,1,10,10,10,10
1706585991.1725979,2,16135298404194167478,98671516395083154,17589288176538338689,11688369766700414868,3384065090952173071,745,0,10,10,10,10
1706585991.1725979,3,16135298404194167478,98671516395083154,999887083105096880,17808866095773629383,3384065090952173071,745,0,10,10,10,10
1706585991.1725979,4,16135298404194167478,98671516395083154,10909715718567857423,3866737245129150428,741062981574864851,752,1,10,10,10,10
1706585991.2724411,1,6651108674437172211,2737992658637373114,9309218811368056512,7629869479480377102,5660158597642063581,803,1,10,10,10,10
1706585991.2724411,2,6651108674437172211,2737992658637373114,5734020340733268512,1537662861003192952,5660158597642063581,803,0,10,10,10,10
1706585991.2724411,3,6651108674437172211,2737992658637373114,94196836638452956,509438686970483543,5660158597642063581,803,0,10,10,10,10
1706585991.2724411,4,6651108674437172211,2737992658637373114,411273569067536003,3980808015951095062,16503541374950173013,806,1,10,10,10,10
1706585991.373065,1,13688620107597158945,12349383977808778955,6165629581064152281,8898947109834888008,2044519256779920414,792,1,10,10,10,10
1706585991.373065,2,13688620107597158945,12349383977808778955,9105364321985976405,5383177444766184955,2044519256779920414,792,0,10,10,10,10
1706585991.373065,3,13688620107597158945,12349383977808778955,14966067671442694598,2653682202412189359,2044519256779920414,792,0,10,10,10,10
1706585991.373065,4,13688620107597158945,12349383977808778955,10353224069895472707,17788651722234308721,8002601663638637493,797,1,10,10,10,10
1706585991.4729171,1,8461798712460731091,11361557491861900231,18101478436362611844,4404806521796477844,10930867886307536255,759,1,10,10,10,10
1706585991.4729171,2,8461798712460731091,11361557491861900231,263598214693316686,18182753482056000682,10930867886307536255,759,0,10,10,10,10
1706585991.4729171,3,8461798712460731091,11361557491861900231,9389724585574801208,767362034164997527,10930867886307536255,759,0,10,10,10,10
1706585991.4729171,4,8461798712460731091,11361557491861900231,7622643107956031177,3063959212861915895,4878624293521872885,761,1,10,10,10,10
1706585991.5727625,1,16702165101013137215,4226596556607370427,86689185389123674,4111497899846611653,2588357486187393679,775,1,10,10,10,10
1706585991.5727625,2,16702165101013137215,4226596556607370427,8745293258692583240,8619981594011600670,2588357486187393679,775,0,10,10,10,10
1706585991.5727625,3,16702165101013137215,4226596556607370427,3307381596287030864,6333272468494378235,2588357486187393679,775,0,10,10,10,10
1706585991.5727625,4,16702165101013137215,4226596556607370427,16398400592170314313,12248822720044711972,16209286487050768200,771,1,10,10,10,10
1706585991.6726122,1,7610857899465652753,1289079547646577274,18011549176775735651,67570046550925903,11920423493624265325,729,1,10,10,10,10
1706585991.6726122,2,7610857899465652753,1289079547646577274,1195574428139295630,12129712862724058538,11920423493624265325,729,0,10,10,10,10
1706585991.6726122,3,7610857899465652753,1289079547646577274,6031884778173715217,9363251341303463318,11920423493624265325,729,0,10,10,10,10
1706585991.6726122,4,7610857899465652753,1289079547646577274,5808099144367484226,5919732465689261610,11178689804773866178,736,1,10,10,10,10
1706585991.772454,1,12129183543419484557,367012854950495941,18210030812879406917,9873422019300115747,8642513803663441901,749,1,10,10,10,10
1706585991.772454,2,12129183543419484557,367012854950495941,15101395296691623071,4063827195430657745,8642513803663441901,749,0,10,10,10,10
1706585991.772454,3,12129183543419484557,367012854950495941,12278548567664561183,16068193284721444361,8642513803663441901,749,0,10,10,10,10
1706585991.772454,4,12129183543419484557,367012854950495941,8756037341375181409,10493740994455416395,12165624544302324237,755,1,10,10,10,10
1706585991.8730862,1,12942458507773887738,11073122233100820845,11439035723219070432,11443056192390475717,12951520933276641163,780,1,10,10,10,10
1706585991.8730862,2,12942458507773887738,11073122233100820845,46542495810698425,7047018131439948119,12951520933276641163,780,0,10,10,10,10
1706585991.8730862,3,12942458507773887738,11073122233100820845,3950864957334169810,13661688637068804055,12951520933276641163,780,0,10,10,10,10
1706585991.8730862,4,12942458507773887738,11073122233100820845,11216892810354760709,11027779496638521240,2468684650378769755,766,1,10,10,10,10
1706585991.9729242,1,7359639949005490135,17594404513014203835,13476836141770251275,14122690547448054807,9136477028555365618,705,1,10,10,10,10
1706585991.9729242,2,7359639949005490135,17594404513014203835,4920207983947324867,4845752768368052383,9136477028555365618,705,0,10,10,10,10
1706585991.9729242,3,7359639949005490135,17594404513014203835,856058380737322318,14652397720130572582,9136477028555365618,705,0,10,10,10,10
1706585991.9729242,4,7359639949005490135,17594404513014203835,6354746154214776370,4659242836328350695,6818143458518351340,704,1,10,10,10,10
1706585992.0727515,1,12792547760722626705,2493413166809155080,14740559039927572318,514328264804553571,1325143064284468046,698,1,10,10,10,10
1706585992.0727515,2,12792547760722626705,2493413166809155080,1697696039885471265,18544060675714845,1325143064284468046,698,0,10,10,10,10
1706585992.0727515,3,12792547760722626705,2493413166809155080,14813658318165587950,16345030800790332532,1325143064284468046,698,0,10,10,10,10
1706585992.0727515,4,12792547760722626705,2493413166809155080,7057001375112176707,13326006011718853210,3340480905592124729,689,1,10,10,10,10
1706585992.1725719,1,12885643665820401125,11046668955078721934,8087963195580651349,16915489044567042329,11071370116566748904,677,1,10,10,10,10
1706585992.1725719,2,12885643665820401125,11046668955078721934,11177536579569398763,16579543333131318805,11071370116566748904,677,0,10,10,10,10
1706585992.1725719,3,12885643665820401125,11046668955078721934,5572450621372243141,6274156355755091183,11071370116566748904,677,0,10,10,10,10
1706585992.1725719,4,12885643665820401125,11046668955078721934,7181767531463629774,8768354446666533307,7553003294065054248,677,1,10,10,10,10
1706585992.2724161,1,16166794434068910200,1154699713169643259,10753071768452358149,13776589419815361235,1892360769695455261,725,1,10,10,10,10
1706585992.2724161,2,16166794434068910200,1154699713169643259,3125292659076557299,17183498273102408499,1892360769695455261,725,0,10,10,10,10
1706585992.2724161,3,16166794434068910200,1154699713169643259,8960682926651104369,1923628510372201239,1892360769695455261,725,0,10,10,10,10
1706585992.2724161,4,16166794434068910200,1154699713169643259,13623509445585592702,15677658078964869349,10076720183788000128,714,1,10,10,10,10
1706585992.3730495,1,14660676034713318065,5324347949728184552,1847661243666782250,15458743899363277189,12310914769542420826,676,1,10,10,10,10
1706585992.3730495,2,14660676034713318065,5324347949728184552,15018638403244569096,7595255718160723544,12310914769542420826,676,0,10,10,10,10
1706585992.3730495,3,14660676034713318065,5324347949728184552,8139455915036232715,17090375491136284427,12310914769542420826,676,0,10,10,10,10
1706585992.3730495,4,14660676034713318065,5324347949728184552,3341216109535103076,11482389317247611187,11867251475342452364,671,1,10,10,10,10
1706585992.472903,1,5706709077265098257,14375448228385577814,6065508691220867753,5699912458156066651,1263590656019774061,701,1,10,10,10,10
1706585992.472903,2,5706709077265098257,14375448228385577814,6274301112179009679,11144747144384247612,1263590656019774061,701,0,10,10,10,10
1706585992.472903,3,5706709077265098257,14375448228385577814,9755188966470117174,2237527372090810340,1263590656019774061,701,0,10,10,10,10
1706585992.472903,4,5706709077265098257,14375448228385577814,2560266377456394050,15415460689148107360,9065930718792153617,704,1,10,10,10,10
1706585992.5727351,1,15446575114788209155,7093371960904896578,7693744396627374354,15586150513474996894,11607876654760875307,698,1,10,10,10,10
1706585992.5727351,2,15446575114788209155,7093371960904896578,15499472296201679157,15670263064852604674,11607876654760875307,698,0,10,10,10,10
1706585992.5727351,3,15446575114788209155,7093371960904896578,16528333143149234085,15473963016351786683,11607876654760875307,698,0,10,10,10,10
1706585992.5727351,4,15446575114788209155,7093371960904896578,12380017945886014786,1361397570486342074,11893426000498310459,701,1,10,10,10,10
1706585992.6725721,1,15422159545697387293,8281833807679858009,438936616768503748,16850395894630165093,7722239844533430032,713,1,10,10,10,10
1706585992.6725721,2,15422159545697387293,8281833807679858009,12669091092427382786,12667394420329200690,7722239844533430032,713,0,10,10,10,10
1706585992.6725721,3,15422159545697387293,8281833807679858009,11592334640322059396,8221195759953879148,7722239844533430032,713,0,10,10,10,10
1706585992.6725721,4,15422159545697387293,8281833807679858009,5378457069820359685,2169838610756423663,14301652415266228841,713,1,10,10,10,10
1706585992.7724135,1,9220357618464768992,9582074801501341142,6580700540880225223,1203157971947808062,550602962795652856,715,1,10,10,10,10
1706585992.7724135,2,9220357618464768992,9582074801501341142,15322042621075012282,13928886002206216118,550602962795652856,715,0,10,10,10,10
1706585992.7724135,3,9220357618464768992,9582074801501341142,4471695288973254087,12442237550409800269,550602962795652856,715,0,10,10,10,10
1706585992.7724135,4,9220357618464768992,9582074801501341142,17479680297899492195,14307467557091156245,879901706363385584,710,1,10,10,10,10
1706585992.8730593,1,17733945008973351601,7716822596555052736,1641332976343989401,16830324419608768211,6456156146671893327,757,1,10,10,10,10
1706585992.8730593,2,17733945008973351601,7716822596555052736,15650662562885904651,11757924633263031926,6456156146671893327,757,0,10,10,10,10
1706585992.8730593,3,17733945008973351601,7716822596555052736,8117550099547947430,6361187706315307311,6456156146671893327,757,0,10,10,10,10
1706585992.8730593,4,17733945008973351601,7716822596555052736,7394679720451436030,1554934161829285098,1264085703520798611,764,1,10,10,10,10
1706585992.9729133,1,2849605416225481559,5539201807091462367,9212844404602141487,15299033854445269928,16744753436067774057,758,1,10,10,10,10
1706585992.9729133,2,2849605416225481559,5539201807091462367,3516483099426742312,13631365417051230032,16744753436067774057,758,0,10,10,10,10
1706585992.9729133,3,2849605416225481559,5539201807091462367,11668816098035673038,10939134907105969844,16744753436067774057,758,0,10,10,10,10
1706585992.9729133,4,2849605416225481559,5539201807091462367,16712089910578880495,90304253033956261,593609041714689670,753,1,10,10,10,10
1706585993.0727654,1,1405644056917941113,8731074774009223848,3591925856485107609,14153208960829750288,12089513568112072683,720,1,10,10,10,10
1706585993.0727654,2,1405644056917941113,8731074774009223848,3064290953009349507,9670522597278914082,12089513568112072683,720,0,10,10,10,10
1706585993.0727654,3,1405644056917941113,8731074774009223848,8830145346434330019,3598356305778713797,12089513568112072683,720,0,10,10,10,10
1706585993.0727654,4,1405644056917941113,8731074774009223848,10633118278319807893,3881893180769832719,14072915482209712507,710,1,10,10,10,10
1706585993.1726196,1,12874030759132939169,10367699495823491404,3325942747383795662,18427580789717554357,14897873774858607899,672,1,10,10,10,10
1706585993.1726196,2,12874030759132939169,10367699495823491404,15855381859588024595,968198529675596899,14897873774858607899,672,0,10,10,10,10
1706585993.1726196,3,12874030759132939169,10367699495823491404,16582196203459674603,1224373475903505900,14897873774858607899,672,0,10,10,10,10
1706585993.1726196,4,12874030759132939169,10367699495823491404,16022757051707438662,11369871809531375817,4692707912916330322,667,1,10,10,10,10
1706585993.2724576,1,637042316206410245,4734171462249416220,5238838093316037157,13244435775626710358,10959810205033273080,682,1,10,10,10,10
1706585993.2724576,2,637042316206410245,4734171462249416220,12313794454167606212,4547364292355254705,10959810205033273080,682,0,10,10,10,10
1706585993.2724576,3,637042316206410245,4734171462249416220,4387674097850430468,10891599034496116658,10959810205033273080,682,0,10,10,10,10
1706585993.2724576,4,637042316206410245,4734171462249416220,409352191440295666,3637997208522076941,2825308025904099036,681,1,10,10,10,10
1706585993.3730862,1,851494201577420994,3076818148746354420,16043770538427224123,3164026672507938096,13799019255409248277,695,1,10,10,10,10
1706585993.3730862,2,851494201577420994,3076818148746354420,8917670029580161913,10453245078680375224,13799019255409248277,695,0,10,10,10,10
1706585993.3730862,3,851494201577420994,3076818148746354420,10182687816641535834,59613361417978886,13799019255409248277,695,0,10,10,10,10
1706585993.3730862,4,851494201577420994,3076818148746354420,10425399801881552578,13552046603324689689,14573532202196581303,689,1,10,10,10,10
1706585993.4729223,1,1708992879453686824,6780896903253425473,9272746188515533853,1501895355839326012,12069767511946530983,670,1,10,10,10,10
1706585993.4729223,2,1708992879453686824,6780896903253425473,5423963036767162370,7850785504996929792,12069767511946530983,670,0,10,10,10,10
1706585993.4729223,3,1708992879453686824,6780896903253425473,17837832956176595265,7470991272767438666,12069767511946530983,670,0,10,10,10,10
1706585993.4729223,4,1708992879453686824,6780896903253425473,11041089341683358173,12529882741909042639,3812452642519318794,673,1,10,10,10,10
1706585993.5727663,1,4983377626863830295,14136940860081207481,11776502936509350421,14955050312489288076,7504573649680984001,708,1,10,10,10,10
1706585993.5727663,2,4983377626863830295,14136940860081207481,14462339064347642997,6973347963997954328,7504573649680984001,708,0,10,10,10,10
1706585993.5727663,3,4983377626863830295,14136940860081207481,10822163493925408865,15151855899725226241,7504573649680984001,708,0,10,10,10,10
1706585993.5727663,4,4983377626863830295,14136940860081207481,4232359065199878359,1497389811978583533,7384326278316810995,704,1,10,10,10,10
1706585993.6725996,1,1508945317785936211,4152993580998689356,13887974242105352130,17551791778932058496,11274632011209671637,706,1,10,10,10,10
1706585993.6725996,2,1508945317785936211,4152993580998689356,12789235950797269905,15783644979079301461,11274632011209671637,706,0,10,10,10,10
1706585993.6725996,3,1508945317785936211,4152993580998689356,18124002085744432039,11332416026452374236,11274632011209671637,706,0,10,10,10,10
1706585993.6725996,4,1508945317785936211,4152993580998689356,7626279109719015662,4146083315405641686,5171732049805451787,706,1,10,10,10,10
1706585993.7724397,1,6598317075805737846,11461747531211088004,16825896485209575996,3528538666527947944,11491709917412430640,665,1,10,10,10,10
1706585993.7724397,2,6598317075805737846,11461747531211088004,7910776760796643325,9853091921516735708,11491709917412430640,665,0,10,10,10,10
1706585993.7724397,3,6598317075805737846,11461747531211088004,7013671898270234187,12499552031370690623,11491709917412430640,665,0,10,10,10,10
1706585993.7724397,4,6598317075805737846,11461747531211088004,13658840811728310369,9095219675768497738,1337521843465477521,662,1,10,10,10,10
1706585993.8730731,1,7525745923244562682,16448295671039055612,7950932425786988184,16709209000943793217,11457396430243346894,730,1,10,10,10,10
1706585993.8730731,2,7525745923244562682,16448295671039055612,4660076198286143466,9170021352229069568,11457396430243346894,730,0,10,10,10,10
1706585993.8730731,3,7525745923244562682,16448295671039055612,15486407079532003465,14340154791635476610,11457396430243346894,730,0,10,10,10,10
1706585993.8730731,4,7525745923244562682,16448295671039055612,7327030555635138593,92086184065869472,6521684208138639331,736,1,10,10,10,10
1706585993.9729147,1,2729436288628278512,7123634481375660919,493507534521688315,9461923095841093464,14749799435252807262,756,1,10,10,10,10
1706585993.9729147,2,2729436288628278512,7123634481375660919,12433484950051294937,4611113220158426988,14749799435252807262,756,0,10,10,10,10
1706585993.9729147,3,2729436288628278512,7123634481375660919,8915971114957115126,4416185660391160635,14749799435252807262,756,0,10,10,10,10
1706585993.9729147,4,2729436288628278512,7123634481375660919,15270968250673455486,12215909864694928627,13683947181503018972,753,1,10,10,10,10
1706585994.072752,1,15677357840061058038,14712838083351164360,9621742070784957123,609402146247155564,16725673672272621442,731,1,10,10,10,10
1706585994.072752,2,15677357840061058038,14712838083351164360,14703558383849277568,8289068594527580939,16725673672272621442,731,0,10,10,10,10
1706585994.072752,3,15677357840061058038,14712838083351164360,10594753734857921294,15168872951402114578,16725673672272621442,731,0,10,10,10,10
1706585994.072752,4,15677357840061058038,14712838083351164360,13394963896290308904,15783695790940848442,2181278287801239250,728,1,10,10,10,10
1706585994.1725907,1,10384057995630297770,7599620083501368090,3291465873905209825,18360998711577445462,14513265073188824245,746,1,10,10,10,10
1706585994.1725907,2,10384057995630297770,7599620083501368090,11872127416436947800,7946952271549587056,14513265073188824245,746,0,10,10,10,10
1706585994.1725907,3,10384057995630297770,7599620083501368090,6707311081931460795,1012923573707914175,14513265073188824245,746,0,10,10,10,10
1706585994.1725907,4,10384057995630297770,7599620083501368090,13027615109197284319,6141327682933725612,341485302233965807,756,1,10,10,10,10
1706585994.2724335,1,781430590636882606,15563959275378102278,3065589955663290372,10590417541348468756,683411514310507051,716,1,10,10,10,10
1706585994.2724335,2,781430590636882606,15563959275378102278,7944794862963357736,1767322568166154886,683411514310507051,716,0,10,10,10,10
1706585994.2724335,3,781430590636882606,15563959275378102278,15407343418437529476,2672642606464216535,683411514310507051,716,0,10,10,10,10
1706585994.2724335,4,781430590636882606,15563959275378102278,18114859135850726391,8476508601750688666,9792038624104780566,720,1,10,10,10,10
1706585994.3730803,1,8745804198005126204,16772725584465846771,16945355137140753141,13200602009875101588,386171306833055027,717,1,10,10,10,10
1706585994.3730803,2,8745804198005126204,16772725584465846771,701453961321950376,18417235650167611766,386171306833055027,717,0,10,10,10,10
1706585994.3730803,3,8745804198005126204,16772725584465846771,1496771729441375351,7497365091611305366,386171306833055027,717,0,10,10,10,10
1706585994.3730803,4,8745804198005126204,16772725584465846771,15438250908039903784,16107769439399585980,2033819777273127196,714,1,10,10,10,10
1706585994.472914,1,16823168171046734687,9694645813098878964,12660301185679400062,15182628605432428220,11424410136124059859,669,1,10,10,10,10
1706585994.472914,2,16823168171046734687,9694645813098878964,14644800148893687636,837086090248492380,11424410136124059859,669,0,10,10,10,10
1706585994.472914,3,16823168171046734687,9694645813098878964,5557256955069699733,13693579920753820465,11424410136124059859,669,0,10,10,10,10
1706585994.472914,4,16823168171046734687,9694645813098878964,12115108676265621989,3056592640310590369,16235815679924690229,672,1,10,10,10,10
1706585994.5727508,1,8148933798659200762,11576961237972829088,8513576024463146233,11771341772569280958,2552367531189758596,698,1,10,10,10,10
1706585994.5727508,2,8148933798659200762,11576961237972829088,4833831890836024162,7350989480403673565,2552367531189758596,698,0,10,10,10,10
1706585994.5727508,3,8148933798659200762,11576961237972829088,12428525384596867806,1809057037290071265,2552367531189758596,698,0,10,10,10,10
1706585994.5727508,4,8148933798659200762,11576961237972829088,10771727218398447551,11362786675760565538,4196925898684961239,698,1,10,10,10,10
1706585994.6726027,1,4700482827530665896,8568322520897633061,5212133687187422343,6315117999244942093,9087557098518032845,691,1,10,10,10,10
1706585994.6726027,2,4700482827530665896,8568322520897633061,7274207921192018942,13094874280228080123,9087557098518032845,691,0,10,10,10,10
1706585994.6726027,3,4700482827530665896,8568322520897633061,117714528666095649,4015226129649789058,9087557098518032845,691,0,10,10,10,10
1706585994.6726027,4,4700482827530665896,8568322520897633061,15876499863350042471,16990437809014533265,17910973190380754278,685,1,10,10,10,10
1706585994.7724364,1,2972267794384124153,279574467085368666,8271312857416264848,3904956162303703627,14137993668701344981,704,1,10,10,10,10
1706585994.7724364,2,2972267794384124153,279574467085368666,6999556003659747054,3906069538835634782,14137993668701344981,704,0,10,10,10,10
1706585994.7724364,3,2972267794384124153,279574467085368666,17394111515388302186,13072671844279642343,14137993668701344981,704,0,10,10,10,10
1706585994.7724364,4,2972267794384124153,279574467085368666,10040946990717497921,5974746433709810473,7161596322589611378,703,1,10,10,10,10
1706585994.8730822,1,3911633165375739671,13165864765989036625,17072670622313734670,6333994309835518159,9662585548593078526,746,1,10,10,10,10
1706585994.8730822,2,3911633165375739671,13165864765989036625,7357365992847425261,15510165834031018211,9662585548593078526,746,0,10,10,10,10
1706585994.8730822,3,3911633165375739671,13165864765989036625,18416658690751773639,10071000586991728434,9662585548593078526,746,0,10,10,10,10
1706585994.8730822,4,3911633165375739671,13165864765989036625,14201049806498588614,12916656589978831648,12990889040292524892,730,1,10,10,10,10
1706585994.9729211,1,18395202978577176795,11058831032688713402,17412807215776071801,8640176659045791542,5206622666630169018,685,1,10,10,10,10
1706585994.9729211,2,18395202978577176795,11058831032688713402,14850143061636959516,10095728550825425168,5206622666630169018,685,0,10,10,10,10
1706585994.9729211,3,18395202978577176795,11058831032688713402,17709575998352838769,17593599698067664749,5206622666630169018,685,0,10,10,10,10
1706585994.9729211,4,18395202978577176795,11058831032688713402,4904926721893463864,3952089515124266680,2932647523262593568,681,1,10,10,10,10
1706585995.0727596,1,2339406433482332044,18310549390555280106,9030109201117564113,3885118675218951378,9895034516784082904,648,1,10,10,10,10
1706585995.0727596,2,2339406433482332044,18310549390555280106,12157580600195078258,6047812847780446649,9895034516784082904,648,0,10,10,10,10
1706585995.0727596,3,2339406433482332044,18310549390555280106,1476889362722196332,5168153276292119376,9895034516784082904,648,0,10,10,10,10
1706585995.0727596,4,2339406433482332044,18310549390555280106,5936099921546726394,9643897567328087716,3764386342608333217,642,1,10,10,10,10
1706585995.1725838,1,5594734231211422652,5478672303086327562,8376124918203878251,5282250915418502599,13698295473468630022,609,1,10,10,10,10
1706585995.1725838,2,5594734231211422652,5478672303086327562,3557106808464726621,16908934887814043350,13698295473468630022,609,0,10,10,10,10
1706585995.1725838,3,5594734231211422652,5478672303086327562,6572357671488885145,13227073652719169409,13698295473468630022,609,0,10,10,10,10
1706585995.1725838,4,5594734231211422652,5478672303086327562,5161295507681641039,14486949879987482018,13979356699498838971,606,1,10,10,10,10
1706585995.2724216,1,456705638169734189,4439236301751940901,12603857170305168133,6389266592393743246,3265439364982517183,587,1,10,10,10,10
1706585995.2724216,2,456705638169734189,4439236301751940901,15850029194417176026,9698722124156546295,3265439364982517183,587,0,10,10,10,10
1706585995.2724216,3,456705638169734189,4439236301751940901,4214294061811658791,5569081532154277217,3265439364982517183,587,0,10,10,10,10
1706585995.2724216,4,456705638169734189,4439236301751940901,17543686411337734035,10716538452375474499,8950221888614887444,586,1,10,10,10,10
1706585995.3730602,1,17946376350169746688,633224896639043601,14451286118890057937,8756331098030008342,6834442416113866745,608,1,10,10,10,10
1706585995.3730602,2,17946376350169746688,633224896639043601,15337531360970647795,2253009428899028576,6834442416113866745,608,0,10,10,10,10
1706585995.3730602,3,17946376350169746688,633224896639043601,13052701966444379473,16625349442976286193,6834442416113866745,608,0,10,10,10,10
1706585995.3730602,4,17946376350169746688,633224896639043601,12089223358431527313,9485163707157584263,15683032641815187590,608,1,10,10,10,10
1706585995.4729037,1,9366977063948599091,14516934617504025558,10564413492728765273,9959747139332356266,13600501835542152753,556,1,10,10,10,10
1706585995.4729037,2,9366977063948599091,14516934617504025558,3147974518808272884,13358549692937068240,13600501835542152753,556,0,10,10,10,10
1706585995.4729037,3,9366977063948599091,14516934617504025558,17586534687118491243,6760132749413128584,13600501835542152753,556,0,10,10,10,10
1706585995.4729037,4,9366977063948599091,14516934617504025558,8561723183464173832,15621618246844523985,9691716935430918291,557,1,10,10,10,10
1706585995.572737,1,7891327094832941699,85497723500559306,11089402279798614046,14941652541169729502,14404125014420735528,551,1,10,10,10,10
1706585995.572737,2,7891327094832941699,85497723500559306,3607130862279189564,5765255286506115933,14404125014420735528,551,0,10,10,10,10
1706585995.572737,3,7891327094832941699,85497723500559306,3763433628805696973,8147094149807828946,14404125014420735528,551,0,10,10,10,10
1706585995.572737,4,7891327094832941699,85497723500559306,10142213672275532777,9176659435515076064,14488643696466816641,551,1,10,10,10,10
1706585995.6725798,1,15077189621170123819,1335702245791330848,3142696453599211128,11615446834861865237,11557496788714823884,536,1,10,10,10,10
1706585995.6725798,2,15077189621170123819,1335702245791330848,11045027510480121533,2879274783526054020,11557496788714823884,536,0,10,10,10,10
1706585995.6725798,3,15077189621170123819,1335702245791330848,7038457251703840411,263934742369399885,11557496788714823884,536,0,10,10,10,10
1706585995.6725798,4,15077189621170123819,1335702245791330848,17004526519192561004,4882555105744617281,8749908237955832401,544,1,10,10,10,10
1706585995.772423,1,6765534997182125552,13470557864592303573,623972291496021353,2524934204854956232,15057763885262196906,566,1,11,11,11,11
1706585995.772423,2,6765534997182125552,13470557864592303573,15034445953019818105,4592854446884202436,15057763885262196906,566,0,11,11,11,11
1706585995.772423,3,6765534997182125552,13470557864592303573,5423069776396345057,4680051440097589230,15057763885262196906,566,0,11,11,11,11
1706585995.772423,4,6765534997182125552,13470557864592303573,17874080337497445117,15616827072783469961,3992736764085690036,565,1,11,11,11,11
1706585995.8730571,1,11772250956825093412,18199380387594425131,11385171191168696656,13663299701254220163,8733158893009636152,613,1,11,11,11,11
1706585995.8730571,2,11772250956825093412,18199380387594425131,16698433832342756307,9145709861816710705,8733158893009636152,613,0,11,11,11,11
1706585995.8730571,3,11772250956825093412,18199380387594425131,13612098821203786267,3942351729576883088,8733158893009636152,613,0,11,11,11,11
1706585995.8730571,4,11772250956825093412,18199380387594425131,1678878337478879890,7754352324664897957,87740020056727142,611,1,11,11,11,11
1706585995.9728899,1,12028300369393831178,12665485568093072243,9619111906777569338,14167938939939694150,11123344267501405331,692,1,11,11,11,11
1706585995.9728899,2,12028300369393831178,12665485568093072243,5492721454470055999,1058994247407066797,11123344267501405331,692,0,11,11,11,11
1706585995.9728899,3,12028300369393831178,12665485568093072243,2079116525212200090,1800932000592337971,11123344267501405331,692,0,11,11,11,11
1706585995.9728899,4,12028300369393831178,12665485568093072243,10741616371291010703,3871909028568528977,8219512083945591794,695,1,11,11,11,11
1706585996.0727203,1,15435026357057837966,10813261185188277446,6123676584603967704,10523566036224615696,9292179251477923947,700,1,11,11,11,11
1706585996.0727203,2,15435026357057837966,10813261185188277446,15780051622772601332,7140210100714492069,9292179251477923947,700,0,11,11,11,11
