frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
482,1624181138.660669088,1624181138.760710239,487,486,0,1,0,0,1,9.454210320,54.842784614,-25.671478592,0.002456278,0.048420250,-0.061003193,0.996959406,2049,852,0.415812592,0.067137620,0.039885751,0.027781344,0.346609569,61.462507204,1767,0.824001721,290.581082583,454.956783138,710.473174639,0.199573406,0.164448830,0.000001668,0.000002222,0.000004478,0.138088617,0.067699236,0.988103409,0.000000002,0.000000006,0.000000010,0.085324857,-0.987188472,0.134828003,0.000000000,0.465920088,0.046683290,7.600224740,0.015841063,51.099143992,0,393,353,40,0.191800878,87,0,0,0,0,0,1569,87,131844,260236,74431,29,0,997615
483,1624181138.760666609,1624181138.860622168,488,487,0,1,0,0,1,9.547098130,55.222210367,-25.671049749,-0.003226151,0.046975941,-0.060974590,0.997028060,2040,872,0.427450980,0.071248363,0.041974533,0.029621531,0.345880789,58.188820437,1749,0.821512848,286.979330355,437.148694999,712.697946416,0.199731447,0.164081950,0.000001534,0.000002164,0.000004370,0.131178460,0.064661961,0.989247715,0.000000003,0.000000006,0.000000010,0.022713379,-0.995114714,0.096077097,0.000000000,0.462175257,0.043298899,7.402327425,0.015168702,51.640441023,0,388,353,35,0.190196078,97,0,0,0,0,0,1554,98,132045,260624,74528,29,0,999169
484,1624181138.860664368,1624181138.960622072,489,488,0,1,0,0,1,9.639495731,55.591725850,-25.678226005,-0.009448285,0.045741450,-0.060771940,0.997058284,2015,846,0.419851117,0.069963766,0.042780570,0.030125823,0.436758319,54.403703154,1758,0.816182392,319.792649675,424.633558426,690.422437545,0.222875528,0.181907082,0.000001577,0.000002228,0.000004126,0.159830629,0.080805516,0.983831611,0.000000003,0.000000005,0.000000009,0.090066286,-0.991149691,0.097521041,0.000000000,0.453167682,0.041271922,7.474905453,0.014839478,52.262702608,0,387,365,22,0.192059553,84,0,0,0,0,0,1543,85,132237,261011,74612,29,0,1000712
485,1624181138.960661888,1624181139.060643911,490,489,0,1,0,0,1,9.726612718,55.955295748,-25.633603599,-0.017414488,0.044063386,-0.060600792,0.997036959,2058,911,0.442662779,0.069989403,0.043791631,0.028261058,0.383256082,59.811885506,1779,0.823727268,310.405227609,443.212452856,711.793129648,0.211821303,0.174482983,0.000001527,0.000002071,0.000004061,0.162292750,0.095299459,0.982129867,0.000000002,0.000000004,0.000000010,-0.055140841,-0.991349413,0.119104281,0.000000000,0.442206027,0.041635125,7.526448952,0.012553172,53.083311791,0,391,364,27,0.189990282,94,0,0,0,0,0,1572,95,132420,261402,74706,29,0,1002284
486,1624181139.060659409,1624181139.160550356,491,490,0,1,0,0,1,9.809602702,56.300851875,-25.641125434,-0.022947071,0.042345521,-0.060278866,0.997018930,2022,871,0.430761622,0.074884635,0.044214677,0.030461736,0.392144901,56.099979025,1740,0.827519043,296.607929779,419.543890458,723.731314606,0.205994447,0.170464327,0.000001527,0.000002166,0.000004236,0.157492805,0.078686190,0.984380262,0.000000003,0.000000004,0.000000008,0.064049922,-0.993989058,0.088788293,0.000000000,0.430578793,0.046897973,7.540922643,0.011052805,53.549122493,0,381,344,37,0.188427300,110,0,0,0,0,0,1529,112,132607,261783,74816,29,0,1003813
487,1624181139.160656929,1624181139.260549784,492,491,0,1,0,0,1,9.890072481,56.650002259,-25.639892389,-0.027682141,0.041159736,-0.060225285,0.996951599,2065,898,0.434866828,0.066624703,0.039711122,0.028290074,0.447230418,61.429287184,1789,0.829319443,351.389028290,421.140935091,711.122520008,0.236840522,0.196416450,0.000001539,0.000002122,0.000004431,0.160816665,0.098944268,0.982012236,0.000000003,0.000000004,0.000000007,0.150412313,0.971465037,-0.183389796,0.000000000,0.425924162,0.046816444,7.546040325,0.011069841,54.278980710,0,384,353,31,0.185956416,100,0,0,0,0,0,1580,101,132785,262167,74916,29,0,1005393
488,1624181139.260654449,1624181139.360552073,493,492,0,1,0,0,1,9.964326459,56.988884898,-25.630777538,-0.030620300,0.040560588,-0.059586292,0.996928638,2034,928,0.456243854,0.067518526,0.041557237,0.028406159,0.478232596,56.515772273,1766,0.827366166,351.645587096,422.647079625,686.835981792,0.240667095,0.199119811,0.000001521,0.000002080,0.000004162,0.136614312,0.088267640,0.986684019,0.000000003,0.000000004,0.000000006,0.205522142,0.973147173,-0.103659200,0.000000000,0.422593364,0.045759577,7.526872731,0.011364023,54.638140682,0,408,375,33,0.200589971,90,0,0,0,0,0,1535,91,132970,262575,75006,29,0,1006928
489,1624181139.360652208,1624181139.460563421,494,493,0,1,0,0,1,10.041789763,57.316658614,-25.649101766,-0.034459857,0.039920511,-0.059895036,0.996810642,2013,894,0.444113264,0.069688689,0.041362994,0.028200083,0.451257765,57.338811305,1746,0.830146982,341.997602854,403.974220900,703.464806089,0.235952090,0.195874916,0.000001505,0.000002181,0.000004231,-0.146230891,-0.097337288,-0.984450090,0.000000003,0.000000003,0.000000007,0.202851459,0.969307096,-0.138906585,0.000000000,0.422761669,0.043640139,7.496650413,0.010717873,55.001368380,0,359,335,24,0.178340785,85,0,0,0,0,0,1568,86,133141,262934,75091,29,0,1008496
490,1624181139.460649729,1624181139.560593843,495,494,0,1,0,0,1,10.116679984,57.631429482,-25.661034987,-0.036960641,0.043657673,-0.059891161,0.996564583,2017,866,0.429350521,0.066896771,0.041915858,0.029621387,0.457872918,59.319457127,1760,0.826597703,346.061662504,416.196100953,692.554194587,0.237873809,0.196625945,0.000001549,0.000002223,0.000004371,0.149831180,0.111182405,0.982440375,0.000000003,0.000000003,0.000000007,0.220012354,0.964193862,-0.148070119,0.000000000,0.421575423,0.043667566,7.445730215,0.010549172,55.507518236,0,388,362,26,0.192364898,88,0,0,0,0,0,1539,90,133322,263322,75179,29,0,1010035
491,1624181139.560647249,1624181139.660657883,496,495,0,1,0,0,1,10.187241092,57.940464102,-25.677687615,-0.046890913,0.043877957,-0.059518527,0.996159381,2001,878,0.438780610,0.066120097,0.042730030,0.028510680,0.509632756,61.535980755,1733,0.829756837,360.330902546,400.717162039,676.920533770,0.250583290,0.207923198,0.000001575,0.000002311,0.000004278,-0.158212743,-0.131643284,-0.978590197,0.000000003,0.000000003,0.000000008,0.216258219,0.971441870,-0.097637474,0.000000000,0.421404481,0.044063197,7.390948840,0.009000261,56.216010306,0,389,353,36,0.194402799,77,0,0,0,0,0,1534,78,133512,263711,75256,29,0,1011569
492,1624181139.660644770,1624181139.760645151,497,496,0,1,0,0,1,10.258684961,58.227888595,-25.749537668,-0.063178993,0.047541358,-0.058814436,0.995132703,2036,788,0.387033399,0.120243942,0.051331190,0.040253495,0.370753650,67.296427013,1771,0.842404650,381.521943695,412.231578419,698.145112281,0.255729133,0.215427410,0.000001628,0.000002364,0.000004890,0.133206659,0.089093635,0.987075636,0.000000002,0.000000007,0.000000009,0.382471095,0.923174452,-0.038272603,0.000000000,0.420285325,0.166048106,7.321823515,0.008387708,56.915785016,0,599,524,75,0.294204322,132,0,0,0,0,0,1304,133,133877,264310,75388,29,0,1012873
493,1624181139.760642290,1624181139.860543013,498,497,0,1,0,0,1,10.332530138,58.514972999,-25.685721327,-0.080101759,0.053697963,-0.058218860,0.993635145,2131,919,0.431252933,0.077924969,0.045949217,0.031018011,0.564740475,80.512626150,1825,0.831387045,371.258195367,435.558946259,710.464216238,0.244686454,0.203429148,0.000001604,0.000002416,0.000005028,-0.134612320,-0.098999070,-0.985940519,0.000000003,0.000000003,0.000000009,0.334949203,0.940198219,-0.061938197,0.000000000,0.426741327,0.163916014,7.251621172,0.009407423,58.478056367,0,451,402,49,0.211637729,113,0,0,0,0,0,1564,116,134108,264761,75501,29,0,1014437
494,1624181139.860640049,1624181139.960605860,499,498,0,1,0,0,1,10.391449652,58.771602964,-25.640343463,-0.099534562,0.059584221,-0.058072795,0.991549364,2188,951,0.434643510,0.112306215,0.064799068,0.050278827,0.606537318,94.607243378,1885,0.836451843,380.506289760,481.728367280,714.477067111,0.241329017,0.201860101,0.000001666,0.000002386,0.000004984,0.154535302,0.113771750,0.981414708,0.000000002,0.000000003,0.000000007,0.367808080,0.929901408,-0.000766798,0.000000000,0.437501221,0.196418176,7.135663119,0.012010149,60.331218513,0,464,399,65,0.212065814,162,0,0,0,0,0,1561,163,134352,265225,75663,29,0,1015998
495,1624181139.960637569,1624181140.060555935,500,499,0,1,0,0,1,10.458525799,59.021866842,-25.558182108,-0.087244025,0.058630359,-0.058978610,0.992709668,2177,700,0.321543408,0.140388633,0.062444817,0.046452198,0.374659980,68.573445685,1609,0.841417680,312.049771268,356.664871980,685.126403112,0.230492178,0.193940193,0.000001689,0.000002954,0.000005717,0.155524514,0.185629137,0.970233966,0.000000003,0.000000010,0.000000012,0.581839997,0.813136855,-0.016452161,0.000000000,0.434230176,0.264789475,7.016008059,0.012270770,61.196563797,0,972,709,263,0.446485990,174,0,0,0,0,0,1030,175,135166,266197,75837,29,0,1017028
496,1624181140.060635090,1624181140.160471439,501,500,0,1,1,1,1,10.519583840,59.215129729,-25.550187037,-0.050203372,0.049261781,-0.060250198,0.995702170,2127,540,0.253878702,0.191112965,0.103747033,0.083784225,0.350639869,58.129756933,1333,0.838306921,242.352635740,308.710440213,566.400049652,0.216877524,0.181809929,0.000001974,0.000003672,0.000006097,-0.164236661,-0.263849446,-0.950478716,0.000000004,0.000000009,0.000000014,0.945571938,-0.324550677,-0.023676344,0.050000000,0.430580642,0.381584585,6.832476721,0.014726999,61.465365305,1,110,74,36,0.051716032,194,677,0,0,50,458,687,1330,135244,266307,77166,29,0,1017715
497,1624181140.160632610,1624181140.260457993,502,501,0,1,1,1,1,10.567524763,59.433914209,-25.534317581,-0.019606595,0.045634187,-0.063110256,0.996769882,2002,555,0.277222777,0.192903339,0.123929805,0.097196189,0.335898937,69.516684418,1319,0.841162811,248.889851440,291.747341302,568.856555423,0.224327403,0.188695869,0.000002043,0.000003918,0.000006915,-0.173592634,-0.270949774,-0.946811395,0.000000004,0.000000010,0.000000014,0.904943319,-0.425054001,0.020166458,0.100000000,0.425516463,0.437847386,6.669803955,0.016968825,62.352802075,2,111,88,23,0.055444555,226,643,0,0,50,331,688,1203,135323,266418,78366,29,0,1018403
498,1624181140.260630131,1624181140.360581160,503,502,0,1,1,1,1,10.592427687,59.621515474,-25.555153331,0.012366653,0.039183897,-0.062149656,0.997220692,1907,561,0.294179339,0.171467510,0.124627166,0.088259621,0.291186949,65.175031435,1339,0.828873872,258.685925165,280.133559958,571.042629353,0.233079336,0.193193372,0.000001980,0.000003750,0.000007247,-0.127674530,-0.154519077,-0.979705603,0.000000004,0.000000013,0.000000020,0.736013099,-0.672680430,0.076064162,0.150000000,0.417512238,0.451097283,6.472899530,0.021272258,62.887869203,3,111,81,30,0.058206607,214,611,0,0,50,235,736,1060,135406,266529,79426,29,0,1019139
499,1624181140.360627890,1624181140.460605860,504,503,0,1,1,1,1,10.630784537,59.809733401,-25.605325671,0.032906548,0.040309826,-0.061662851,0.996739670,1830,635,0.346994536,0.166534917,0.098090793,0.070291143,0.408611280,57.413932525,1446,0.833134279,289.664059192,331.868762206,583.179345418,0.240442545,0.200320926,0.000001936,0.000003281,0.000006302,-0.072290642,-0.071983535,-0.994782606,0.000000004,0.000000009,0.000000014,0.788001882,-0.614854682,0.031729388,0.200000000,0.414997510,0.451178234,6.292902626,0.023659019,63.005018950,4,129,101,28,0.070491803,199,493,0,0,50,106,903,798,135492,266658,80224,29,0,1020042
500,1624181140.460625410,1624181140.560590029,505,504,0,1,0,0,1,10.675668618,59.986585500,-25.673638913,0.041868955,0.045497788,-0.061105411,0.996214370,1903,720,0.378349974,0.127584255,0.059705466,0.043692982,0.329234589,58.766333884,1583,0.824822279,272.449423964,375.579224528,657.665019331,0.208662591,0.172109554,0.000001734,0.000002848,0.000005401,-0.136702462,-0.097350111,-0.985817119,0.000000001,0.000000005,0.000000011,0.470908232,-0.876496177,0.099999440,0.200000000,0.412449784,0.435530699,5.735816443,0.024701797,63.130002495,0,592,486,106,0.311087756,143,0,0,0,0,0,1166,145,135820,267250,80367,29,0,1021208
501,1624181140.560622931,1624181140.660578251,506,505,0,1,0,0,1,10.709035867,60.181776008,-25.653937291,0.060216747,0.045417933,-0.061856500,0.995231093,2024,785,0.387845850,0.080111280,0.048234456,0.032457343,0.396473406,48.167174572,1662,0.824447663,289.278545235,410.784313563,670.169157896,0.211116469,0.174054480,0.000001628,0.000002633,0.000004133,-0.117726479,-0.069335486,-0.990622565,0.000000003,0.000000004,0.000000010,0.040316269,-0.978735304,0.201126336,0.200000000,0.413880628,0.430469309,5.544522767,0.024119689,62.713242998,0,499,428,71,0.246541502,100,0,0,0,0,0,1425,100,136127,267749,80467,29,0,1022633
502,1624181140.660620451,1624181140.760565519,507,506,0,1,0,0,1,10.739746277,60.395227321,-25.647478294,0.074950936,0.043159908,-0.062078121,0.994316794,2080,845,0.406250000,0.080786048,0.050108587,0.033583442,0.438495225,53.135454880,1728,0.825641210,347.929857369,391.547768927,687.230383976,0.243869001,0.201348297,0.000001551,0.000002573,0.000003916,-0.089615288,-0.037795321,-0.995259069,0.000000003,0.000000003,0.000000008,0.084409558,-0.978431068,0.188540900,0.200000000,0.418474911,0.423232801,5.369638152,0.024375138,62.296890382,0,561,511,50,0.269711538,121,0,0,0,0,0,1398,121,136475,268310,80588,29,0,1024031
503,1624181140.760617971,1624181140.860518456,508,507,0,1,0,0,1,10.774924855,60.614768289,-25.633794675,0.086834049,0.040430831,-0.062662882,0.993427682,2131,825,0.387142187,0.090015817,0.055068653,0.033849267,0.441828294,55.409070511,1762,0.825860795,373.664869437,413.569688271,667.932163746,0.256784920,0.212068598,0.000001578,0.000002561,0.000003911,-0.073080692,0.017059852,-0.997180111,0.000000003,0.000000003,0.000000010,0.055638550,-0.972635144,0.225577544,0.200000000,0.423272286,0.414561117,5.211440399,0.024710713,62.157902886,0,634,546,88,0.297512905,130,0,0,0,0,0,1364,133,136863,268944,80718,29,0,1025395
504,1624181140.860615492,1624181140.960554838,509,508,0,1,0,0,1,10.806016304,60.842166683,-25.601817455,0.092946357,0.039768822,-0.062790897,0.992893105,2161,875,0.404905137,0.076083229,0.047907806,0.029870983,0.484243385,55.681854091,1777,0.833039308,369.004298983,421.781765536,689.524785298,0.249274873,0.207655768,0.000001557,0.000002520,0.000003822,-0.025346415,0.048932565,-0.998480427,0.000000002,0.000000003,0.000000010,0.061837940,-0.981647523,0.180400138,0.200000000,0.425646540,0.411204108,5.066656315,0.024619922,62.221810433,0,618,560,58,0.285978714,109,0,0,0,0,0,1434,109,137261,269562,80827,29,0,1026829
505,1624181140.960613251,1624181141.060585737,510,509,0,1,0,0,1,10.836929822,61.091856631,-25.631440819,0.092673397,0.037478751,-0.062381963,0.993033472,2167,897,0.413936317,0.088762557,0.050521683,0.034671781,0.526316232,52.408145900,1777,0.832337772,373.693652333,417.743088416,687.627479621,0.252655461,0.210294683,0.000001554,0.000002457,0.000003580,-0.014659341,0.057944546,-0.998212168,0.000000002,0.000000003,0.000000008,0.145305586,-0.960668952,0.236646257,0.200000000,0.432799547,0.402138317,4.964528994,0.024740521,61.851623452,0,625,535,90,0.288417167,169,0,0,0,0,0,1373,169,137676,270187,80996,29,0,1028202
506,1624181141.060610771,1624181141.160553932,510,510,0,1,0,0,1,10.877863535,61.359816814,-25.616833545,0.091388933,0.036691647,-0.062547046,0.993171512,2184,920,0.421245421,0.098879391,0.058764751,0.041468620,0.503112124,52.956197949,1830,0.837535099,372.353263390,440.083672073,720.252295182,0.242941136,0.203471729,0.000001502,0.000002455,0.000003554,0.019564367,0.118937476,-0.992708977,0.000000003,0.000000003,0.000000009,0.102615253,-0.989601973,0.100787127,0.200000000,0.438347908,0.392377187,4.877685373,0.025121434,61.694434398,0,545,491,54,0.249542125,165,0,0,0,0,0,1471,168,138014,270732,81161,29,0,1029673
507,1624181141.260605812,1624181141.360529423,512,511,0,1,0,0,1,10.957549042,61.946003874,-25.595595141,0.077442555,0.036945126,-0.062744814,0.994334349,2163,866,0.400369857,0.077130570,0.049538298,0.031039885,0.443598688,52.986928474,1801,0.827514792,360.762005915,425.195726429,704.396407678,0.242064618,0.200312052,0.000001996,0.000003187,0.000004889,0.025604127,0.099291878,-0.994728883,0.000000003,0.000000004,0.000000007,0.019195458,-0.963239207,0.267958511,0.200000000,0.438166322,0.386308040,5.122602892,0.025551639,61.272316463,0,613,557,56,0.283402681,119,0,0,0,0,0,1430,120,138393,271345,81280,29,0,1031103
508,1624181141.360603333,1624181141.460528851,513,512,0,1,0,0,1,10.993455266,62.254861858,-25.602906037,0.068794661,0.036641908,-0.062509831,0.994996073,2138,865,0.404583723,0.079311577,0.045952759,0.031043127,0.457199621,55.945760456,1810,0.827948996,362.238645461,431.068820652,705.280216066,0.241720021,0.200131848,0.000001636,0.000002596,0.000003889,0.007134970,0.083548084,-0.996478203,0.000000002,0.000000003,0.000000007,0.017614681,-0.987883896,0.154191867,0.200000000,0.437114673,0.379640170,5.096325966,0.024972977,61.243815872,0,602,552,50,0.281571562,123,0,0,0,0,0,1413,123,138774,271947,81403,29,0,1032516
509,1624181141.460601091,1624181141.560503006,514,513,0,1,0,0,1,11.033060941,62.578950770,-25.618263644,0.055358693,0.033850228,-0.062452625,0.995936367,2095,854,0.407637232,0.078636337,0.049664668,0.035744446,0.389002336,55.043931653,1752,0.826410988,324.212904816,412.251495733,711.407651193,0.223923726,0.185053028,0.000001530,0.000002406,0.000003843,0.003885267,0.034726169,-0.999389312,0.000000003,0.000000003,0.000000010,-0.003212140,-0.993744251,0.111633535,0.200000000,0.434001902,0.374615185,5.099409773,0.025701981,61.129071890,0,522,474,48,0.249164678,114,0,0,0,0,0,1457,116,139113,272469,81517,29,0,1033973
510,1624181141.560598612,1624181141.660506725,515,514,0,1,0,0,1,11.074684605,62.905475116,-25.610342242,0.039538731,0.032270076,-0.062554938,0.996735778,2019,795,0.393759287,0.075217493,0.047372493,0.031908644,0.314527418,55.556829647,1709,0.818455098,316.876264068,376.961934768,704.901563143,0.226544117,0.185416187,0.000001513,0.000002472,0.000004107,-0.070896542,-0.018156086,-0.997318423,0.000000003,0.000000004,0.000000010,-0.013836799,-0.986450768,0.163473012,0.200000000,0.426834627,0.369618698,5.111246800,0.027081946,60.940940516,0,521,464,57,0.258048539,95,0,0,0,0,0,1403,95,139426,272990,81612,29,0,1035376
511,1624181141.660596132,1624181141.760538816,516,515,0,1,0,0,1,11.117962196,63.241493904,-25.592752342,0.021539741,0.026935079,-0.062236429,0.997465372,1893,749,0.395668251,0.071347184,0.045246004,0.030693509,0.292254936,54.966608032,1589,0.825535368,270.386342012,354.851789615,686.537567815,0.206122390,0.170161323,0.000001536,0.000002712,0.000004338,-0.056749907,-0.001964401,-0.998386493,0.000000003,0.000000004,0.000000009,0.033029461,-0.992129882,0.120778112,0.200000000,0.415965736,0.366324114,5.145736041,0.027407541,60.612471879,0,418,388,30,0.220813524,86,0,0,0,0,0,1388,87,139659,273408,81698,29,0,1036764
512,1624181141.760593653,1624181141.860472441,517,516,0,1,0,0,1,11.172189226,63.586058924,-25.563432190,0.004803148,0.021199622,-0.062002929,0.997839237,1774,713,0.401916573,0.074099499,0.042541417,0.028281797,0.266675586,57.616119711,1503,0.824375793,228.254009231,337.135529521,673.647277587,0.184218908,0.151865608,0.000001581,0.000002769,0.000004649,-0.083493810,-0.031728861,-0.996003044,0.000000003,0.000000008,0.000000013,0.478238378,-0.877663226,0.031548632,0.200000000,0.410761832,0.380273591,5.192550984,0.026496481,60.128456514,0,353,316,37,0.198985344,96,0,0,0,0,0,1324,97,139844,273761,81794,29,0,1038088
513,1624181141.860591173,1624181141.960510492,518,517,0,1,0,0,1,11.226305769,63.929610284,-25.544199456,-0.013322646,0.015813090,-0.061445157,0.997896260,1760,721,0.409659091,0.067712296,0.048331463,0.029652737,0.246976760,58.232188534,1509,0.827572663,221.632084627,324.122586017,703.052478071,0.177475029,0.146873482,0.000001571,0.000002911,0.000005056,-0.091191652,-0.063127287,-0.993830483,0.000000003,0.000000006,0.000000015,-0.026916392,-0.997665509,0.062761766,0.200000000,0.394873647,0.386087666,5.273681534,0.024156838,59.014434633,0,373,346,27,0.211931818,66,0,0,0,0,0,1319,68,140029,274134,81860,29,0,1039407
514,1624181141.960588932,1624181142.060498238,519,518,0,1,0,0,1,11.278042754,64.268674667,-25.482646713,-0.027230194,0.014229925,-0.061482865,0.997635145,1792,746,0.416294643,0.075528001,0.047017165,0.029995313,0.285591427,60.533895619,1520,0.833014250,256.849721551,302.469334536,706.862603298,0.202853769,0.168980080,0.000001504,0.000003002,0.000005140,-0.130505022,-0.138316197,-0.981752040,0.000000003,0.000000004,0.000000015,0.041756779,0.994766698,-0.093250137,0.200000000,0.378826352,0.397959400,5.350337874,0.024240542,57.310767246,0,342,319,23,0.190848214,76,0,0,0,0,0,1374,76,140181,274476,81936,29,0,1040781
515,1624181142.060586452,1624181142.160465717,520,519,0,1,0,0,1,11.336222102,64.602653200,-25.448970962,-0.037158640,0.013961765,-0.061244418,0.997333157,1845,798,0.432520325,0.071454237,0.050140138,0.030138420,0.286554413,66.641333479,1587,0.829408075,256.672673479,334.880144909,724.717796783,0.194999927,0.161734514,0.000001447,0.000002862,0.000005473,-0.107440300,-0.114893118,-0.987550583,0.000000003,0.000000004,0.000000009,0.023322605,0.997886232,-0.060655787,0.200000000,0.374421074,0.409442813,5.488178224,0.021887690,57.214161635,0,351,332,19,0.190243902,90,0,0,0,0,0,1401,93,140327,274827,82026,29,0,1042182
516,1624181142.160583973,1624181142.260464668,521,520,0,1,0,0,1,11.398792243,64.922722761,-25.460846344,-0.044096447,0.013420775,-0.061123868,0.997065323,1808,739,0.408738938,0.072519711,0.046234242,0.028364123,0.303228475,69.838403723,1573,0.828811326,267.009332189,304.209176517,732.501706490,0.204805701,0.169745284,0.000001493,0.000003018,0.000006294,-0.090609976,-0.108192377,-0.989992041,0.000000003,0.000000004,0.000000011,0.189246809,0.977962697,-0.088173740,0.150000000,0.372050504,0.382541416,5.589985574,0.019356188,57.799593975,0,348,323,25,0.192477876,68,0,0,0,0,0,1391,69,140494,275175,82094,29,0,1043573
517,1624181142.260581493,1624181142.360426188,522,521,0,1,0,0,1,11.465055397,65.219572851,-25.481309218,-0.046817027,0.016595836,-0.060480199,0.996932741,1789,789,0.441028508,0.070501465,0.045123124,0.029301819,0.294108693,81.126787757,1553,0.830203976,263.404222651,302.870714601,723.031837956,0.204299107,0.169609931,0.000001457,0.000002995,0.000006807,-0.106479127,-0.136573654,-0.984890772,0.000000003,0.000000003,0.000000015,0.249404891,0.964118084,-0.090958899,0.100000000,0.369960992,0.328184900,5.704438557,0.015508854,58.380099142,0,322,305,17,0.179988821,70,0,0,0,0,0,1396,71,140631,275497,82164,29,0,1044969
518,1624181142.360579014,1624181142.460448265,523,522,0,1,0,0,1,11.538750932,65.500231566,-25.501212297,-0.052007324,0.021370866,-0.060495936,0.996583547,1779,730,0.410342889,0.067134648,0.047798863,0.029927770,0.304787215,76.560112711,1538,0.831580708,271.724546565,297.037030584,710.209552265,0.212455575,0.176673957,0.000001513,0.000003338,0.000006907,-0.101334623,-0.109350634,-0.988824420,0.000000003,0.000000004,0.000000013,0.196260860,0.977663219,-0.075208409,0.050000000,0.370641005,0.272573308,5.796762441,0.013511555,58.949353205,0,374,351,23,0.210230467,56,0,0,0,0,0,1349,56,140796,275871,82220,29,0,1046318
519,1624181142.460576773,1624181142.560596943,524,523,0,1,0,0,1,11.607174416,65.764456049,-25.525616546,-0.054997822,0.029450604,-0.060777622,0.996199770,1821,748,0.410763317,0.068603383,0.045433900,0.028038902,0.340943623,73.062071629,1595,0.828597716,281.459577034,332.710634273,707.443146307,0.212966656,0.176463685,0.000001572,0.000003202,0.000006402,-0.119437005,-0.150411920,-0.981382217,0.000000003,0.000000003,0.000000017,0.209919199,0.973111404,-0.094805725,0.000000000,0.367257622,0.169515594,5.875963500,0.012908128,59.731760161,0,341,314,27,0.187259747,71,0,0,0,0,0,1409,71,140953,276212,82291,29,0,1047727
520,1624181142.560574293,1624181142.660644293,525,524,0,1,0,0,1,11.670815227,66.016912307,-25.516380963,-0.057198130,0.037608152,-0.059826613,0.995858814,1832,741,0.404475983,0.067829671,0.043522683,0.028633598,0.336119085,78.875383774,1599,0.827890922,293.069214515,331.537407868,699.190961629,0.221385216,0.183282811,0.000001578,0.000003114,0.000006442,-0.131325115,-0.121743346,-0.983835490,0.000000003,0.000000003,0.000000010,0.190283241,0.981720415,-0.004161198,0.000000000,0.367601847,0.104984610,5.937481814,0.013404039,60.737212655,0,332,309,23,0.181222707,78,0,0,0,0,0,1422,78,141116,276544,82369,29,0,1049149
521,1624181142.660571814,1624181142.760670662,526,525,0,1,0,0,1,11.744482543,66.254560335,-25.497172519,-0.056759734,0.046283192,-0.059467472,0.995539963,1865,755,0.404825737,0.095411968,0.052983218,0.037015257,0.403179842,82.212122565,1584,0.825013664,286.033347106,338.339558279,682.448738468,0.218877112,0.180576608,0.000001582,0.000003231,0.000006168,-0.127078542,-0.130217846,-0.983307865,0.000000003,0.000000003,0.000000010,0.285920712,0.957119965,-0.046590985,0.000000000,0.367937169,0.116472446,5.971280305,0.013060340,62.439460055,0,401,373,28,0.215013405,101,0,0,0,0,0,1360,104,141311,276945,82470,29,0,1050509
522,1624181142.760569334,1624181142.860605478,527,526,0,1,0,0,1,11.816557198,66.489201875,-25.509585820,-0.051243796,0.050734298,-0.059213626,0.995637409,1856,719,0.387392241,0.065185568,0.041545960,0.025815971,0.383911345,100.160507204,1609,0.829742545,293.195132014,332.573970213,709.286653475,0.219612650,0.182221959,0.000001646,0.000003204,0.000006939,-0.091346165,-0.099169686,-0.990868938,0.000000003,0.000000003,0.000000013,0.212726342,0.972327513,-0.096574896,0.000000000,0.365207975,0.122068390,5.994293376,0.013045056,64.790712671,0,375,347,28,0.202047414,72,0,0,0,0,0,1409,72,141507,277320,82542,29,0,1051918
523,1624181142.860566854,1624181142.960552454,528,527,0,1,0,0,1,11.876695355,66.714195661,-25.513364039,-0.042973180,0.053761663,-0.059382248,0.995859798,1832,744,0.406113537,0.068701343,0.045830937,0.030991985,0.369889706,76.422051276,1608,0.823284434,293.217568445,327.395427943,703.228373366,0.221489957,0.182349234,0.000001634,0.000003103,0.000006400,-0.087483463,-0.091487896,-0.991955951,0.000000003,0.000000003,0.000000011,0.191476746,0.969852969,-0.150737766,0.000000000,0.361611046,0.118666638,5.995485287,0.012985508,65.841361709,0,338,309,29,0.184497817,84,0,0,0,0,0,1410,84,141679,277658,82626,29,0,1053328
