frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
958,1624181191.759377003,1624181191.859570742,963,962,0,0.096743896,0.171083044,1,0,0,0,1,2.814566551,37.355747056,-33.321054765,0.004582989,0.025550284,-0.059969566,0.997862631,1763,749,0.424844016,0.062404105,0.046911316,0.030355808,0.386172596,83.592364657,1632,0.803694170,276.711775649,405.928165530,628.988944485,0.210968040,0.169553784,0,1,0.021092857,0.007875184,0.100000000,0.030000000,1.059934141,0.062404105,0.000002947,0.000003669,0.000010130,0.059257382,-0.047989045,-0.997088569,0.000000003,0.000000006,0.000000009,0.553530224,0.830188809,-0.066263355,0.000000000,0.491978434,0.061884849,5.238447674,0.009814205,96.295799608,0,0.223656044,0.179372268,190,169,21,0.107770845,47,0,0,0,0,0,1525,48,211071,431181,125239,21,0,1659644
959,1624181191.859374523,1624181191.959470272,963,963,0,0.095233592,0.154086455,1,0,0,0,1,2.855829026,37.634460734,-33.303714764,0.004920459,0.028884142,-0.059856975,0.997776848,1760,732,0.415909091,0.061687306,0.042390776,0.027927405,0.348249622,94.105289171,1642,0.791676627,258.099537602,420.077973993,621.755509922,0.198548335,0.157186076,0,1,0.030877651,0.001820453,0.100000000,0.030000000,0.953982556,0.061687306,0.000002499,0.000003004,0.000008766,0.073998448,-0.083153025,-0.993785593,0.000000003,0.000000006,0.000000009,0.565335892,0.813070518,-0.138966407,0.000000000,0.492183047,0.047568749,5.309556842,0.009864127,95.745773052,0,0.224357941,0.179759621,196,178,18,0.111363636,46,0,0,0,0,0,1518,46,211150,431377,125285,21,0,1661162
960,1624181192.059369564,1624181192.159286261,964,964,0,0.101144579,0.184244687,1,0,0,0,1,2.928532817,38.187046346,-33.320231385,0.007534711,0.036750935,-0.060086765,0.997487934,1687,696,0.412566686,0.070333481,0.049634355,0.030851413,0.415456780,93.934380574,1562,0.795146031,255.428280764,424.177422539,562.412396775,0.205655844,0.163526428,0,1,0.007063116,0.009664808,0.100000000,0.030000000,0.992462967,0.070333481,0.000003013,0.000003858,0.000010312,0.060750024,-0.144446126,-0.987646066,0.000000002,0.000000005,0.000000010,0.595689615,0.797438959,-0.096150868,0.000000000,0.499038733,0.052846187,5.674938376,0.009843383,94.678319769,0,0.225774034,0.180771474,236,213,23,0.139893302,56,0,0,0,0,0,1394,57,211237,431613,125341,21,0,1662556
961,1624181192.259364843,1624181192.359274864,966,965,0,0.073286798,0.129670134,1,0,0,0,1,2.998544499,38.708930094,-33.339565106,0.012085763,0.037176498,-0.060483108,0.997403447,1618,668,0.412855377,0.068015111,0.045274366,0.029256523,0.356537345,95.876360600,1501,0.797925230,230.689058743,409.773558665,557.223152840,0.192612340,0.153690246,0,1,0.029179230,0.009452596,0.100000000,0.030000000,0.922842246,0.068015111,0.000003121,0.000004266,0.000011218,0.053515236,-0.081784610,-0.995212237,0.000000003,0.000000008,0.000000010,0.786710893,0.609274911,-0.099348142,0.000000000,0.497891449,0.055441447,5.983995844,0.009840370,94.347767142,0,0.225672981,0.180605345,193,174,19,0.119283066,56,0,0,0,0,0,1369,56,211304,431806,125397,21,0,1663925
962,1624181192.359362364,1624181192.459303141,966,966,0,0.096674474,0.138402579,1,0,0,0,1,3.020477613,38.970955998,-33.339934787,0.012677622,0.035005828,-0.060768824,0.997457277,1670,706,0.422754491,0.062541748,0.043876163,0.028160461,0.460911236,91.167945320,1560,0.800856310,258.159955976,419.527037250,571.648849644,0.206637757,0.165487151,0,1,0.013248417,0.005634886,0.100000000,0.030000000,0.991963084,0.062541748,0.000002433,0.000003503,0.000009110,0.077379213,-0.061511333,-0.995102413,0.000000003,0.000000006,0.000000009,0.328929922,0.939676006,-0.093883489,0.000000000,0.504073391,0.052552411,6.061383298,0.010179035,94.235165413,0,0.226171127,0.180882209,187,166,21,0.111976048,44,0,0,0,0,0,1438,45,211382,431993,125441,21,0,1665363
963,1624181192.459359884,1624181192.559296370,968,967,0,0.097876055,0.145052261,1,0,0,0,1,3.049631033,39.244999864,-33.342064453,0.014430038,0.030594955,-0.060641550,0.997586249,1698,715,0.421083628,0.058809582,0.043444363,0.026552438,0.442688084,95.880777644,1566,0.794153823,254.629438073,428.422070246,560.593378926,0.204744490,0.162598619,0,1,0.010481304,0.001530498,0.100000000,0.030000000,0.970619422,0.058809582,0.000002377,0.000003289,0.000008270,0.089432372,-0.047977059,-0.994836696,0.000000002,0.000000007,0.000000010,0.958212404,0.275349693,-0.077534093,0.000000000,0.506469024,0.054450262,6.139534149,0.010180676,93.888642579,0,0.225499458,0.180292033,195,176,19,0.114840989,37,0,0,0,0,0,1466,37,211458,432188,125478,21,0,1666829
964,1624181192.559357405,1624181192.659238577,969,968,0,0.095790099,0.151916525,1,0,0,0,1,3.067618518,39.533648667,-33.324967809,0.014459404,0.027139540,-0.060798192,0.997676276,1660,717,0.431927711,0.058433645,0.042639227,0.027170077,0.533211247,86.223558444,1547,0.796875679,276.150526710,405.871299620,550.744848938,0.224008754,0.178507128,0,1,0.030686160,0.004284723,0.100000000,0.030000000,1.065583987,0.058433645,0.000002347,0.000003204,0.000007713,0.096594212,-0.060835157,-0.993462954,0.000000003,0.000000006,0.000000008,0.744851568,0.656255710,-0.120517990,0.000000000,0.509538265,0.056609573,6.228662990,0.010375981,93.673755234,0,0.225588610,0.180224449,202,179,23,0.121686747,35,0,0,0,0,0,1423,35,211525,432390,125513,21,0,1668252
965,1624181192.659354925,1624181192.759243250,970,969,0,0.088548324,0.175092939,1,0,0,0,1,3.097195282,39.807920223,-33.312585862,0.016867755,0.024252011,-0.060658535,0.997721334,1712,680,0.397196262,0.061217695,0.043175772,0.026825343,0.373873356,126.812556840,1594,0.780776800,258.033983405,398.281353751,588.242882051,0.207329781,0.161878283,0,1,0.013097796,0.002163395,0.100000000,0.030000000,0.953029839,0.061217695,0.000002502,0.000003044,0.000009805,0.116837710,-0.027596656,-0.992767533,0.000000003,0.000000009,0.000000011,-0.424577562,-0.904325386,0.043925963,0.000000000,0.500389842,0.056705355,6.283510803,0.010141178,95.326858141,0,0.224360344,0.178944873,172,153,19,0.100467290,41,0,0,0,0,0,1497,43,211601,432562,125554,21,0,1669749
966,1624181192.759352684,1624181192.859289885,971,970,0,0.082708172,0.175220753,1,0,0,0,1,3.125986849,40.078242441,-33.319022063,0.018236164,0.023895168,-0.060605980,0.997709065,1724,715,0.414733179,0.062685113,0.047864707,0.030150843,0.450181775,106.277957109,1598,0.793164212,275.909946629,398.172621909,593.393841953,0.217684483,0.172659541,0,1,0.009544318,0.005203434,0.100000000,0.030000000,1.016502593,0.062685113,0.000002409,0.000002958,0.000009928,0.102389493,-0.029146236,-0.994317298,0.000000002,0.000000008,0.000000009,0.167955791,-0.985059932,0.038049744,0.000000000,0.492238115,0.056508042,6.325315489,0.010245429,95.108307976,0,0.223216467,0.177947314,199,180,19,0.115429234,43,0,0,0,0,0,1481,44,211682,432761,125597,21,0,1671230
967,1624181192.859350204,1624181192.959312201,972,971,0,0.152688058,0.212268981,1,0,0,0,1,3.156120906,40.358489217,-33.298557660,0.022087008,0.024151601,-0.060779404,0.997614519,1767,716,0.405206565,0.076134959,0.056241959,0.034998199,0.483599069,94.877342621,1627,0.788551086,296.793552747,410.154486101,576.024578626,0.231332726,0.182417672,0,1,0.027765285,0.012069334,0.100000000,0.030000000,1.064222430,0.076134959,0.000002347,0.000003020,0.000008718,0.110489927,-0.031976946,-0.993362699,0.000000002,0.000000006,0.000000008,0.435564448,0.899289714,-0.039517361,0.000000000,0.485369505,0.072205597,6.352178588,0.010088296,95.257722204,0,0.222310144,0.177143768,200,176,24,0.113186191,68,0,0,0,0,0,1498,69,211748,432961,125665,21,0,1672728
968,1624181192.959347725,1624181193.059277058,972,972,0,0.105300783,0.202700098,1,0,0,0,1,3.193097613,40.630079364,-33.282632393,0.023648831,0.026724511,-0.060641501,0.997521499,1725,687,0.398260870,0.060970955,0.041241803,0.024523831,0.400795773,110.772542595,1607,0.789474115,281.971296202,419.658444844,567.055162128,0.222254790,0.175464403,0,1,0.016592546,0.003635004,0.100000000,0.030000000,1.013912184,0.060970955,0.000002344,0.000003095,0.000009366,0.093502015,-0.029106437,-0.995193543,0.000000003,0.000000008,0.000000010,0.639699945,0.760411828,-0.112061732,0.000000000,0.474061047,0.068704199,6.377977517,0.010482000,96.428599799,0,0.220587477,0.175682731,186,167,19,0.107826087,43,0,0,0,0,0,1494,45,211802,433147,125708,21,0,1674222
969,1624181193.159342766,1624181193.259327650,974,973,0,0.272989375,0.773451410,1,0,1,1,1,3.313298617,41.131184921,-33.339446131,0.020645258,0.012367256,-0.059423709,0.997942707,1619,640,0.395305744,0.168874374,0.087999188,0.064292563,0.480298002,90.228192944,1489,0.804858756,303.309003210,379.322934054,515.802751114,0.253087637,0.203699801,1,1,0.120536603,0.017638959,0.100000000,0.030000000,1.161319071,0.168874374,0.000003556,0.000004392,0.000010424,0.125528722,-0.037866743,-0.991367061,0.000000002,0.000000006,0.000000007,0.439537149,0.894921358,-0.076960098,0.050000000,0.469504547,0.338303608,6.633944511,0.011470563,96.674351614,1,0.220798794,0.175898510,148,127,21,0.091414453,159,393,0,0,32,0,919,552,211845,433295,126260,21,0,1675141
970,1624181193.259340286,1624181193.359299421,975,974,0,0.857582481,0.907448229,1,0,1,1,1,3.456085716,41.284311056,-33.236044895,0.005888730,-0.013191489,-0.058663961,0.998173255,1659,498,0.300180832,0.263674425,0.188843566,0.132515827,0.540553050,73.164518181,1257,0.827299445,291.308150323,359.296692071,389.310560341,0.280126777,0.231748727,1,1,0.169749099,0.026873603,0.100000000,0.030000000,1.285390992,0.263674425,0.000003426,0.000004089,0.000009265,0.190157544,-0.040235241,-0.980928761,0.000000001,0.000000005,0.000000011,0.204704011,0.978714690,0.014622729,0.100000000,0.465585018,0.609683476,6.603288525,0.011843567,95.272914197,2,0.222546252,0.177638187,128,99,29,0.077154913,234,651,0,0,50,192,452,1079,211915,433423,127337,21,0,1675593
971,1624181193.359338045,1624181193.459329844,976,975,0,0.825032290,0.936232794,1,0,1,1,1,3.542874348,41.430461084,-33.142735327,-0.010151226,-0.038691183,-0.056782011,0.997584958,1801,605,0.335924486,0.239967880,0.156834991,0.114118651,0.579401293,70.845581182,1410,0.841155807,281.839794547,433.751918051,470.437975463,0.237633001,0.199886379,0,1,0.096650748,0.023158190,0.100000000,0.030000000,1.090403861,0.239967880,0.000003114,0.000003706,0.000008845,0.271631440,-0.069424606,-0.959894049,0.000000002,0.000000006,0.000000011,0.224242453,0.973654853,0.041370889,0.150000000,0.463204031,0.674060411,6.518568760,0.015581364,94.755528415,3,0.221932047,0.177743190,127,109,18,0.070516380,270,701,0,0,50,144,559,1115,211998,433550,128452,21,0,1676152
972,1624181193.459335566,1624181193.559358835,977,976,0,0.582884853,0.699900986,1,0,1,1,1,3.479870785,41.784790804,-33.064969362,-0.021616596,-0.054895258,-0.057826520,0.996581822,1996,911,0.456412826,0.179538218,0.124742960,0.072940043,0.701691211,82.129037676,1796,0.832905312,420.176334186,481.046377748,594.675227733,0.280885696,0.233951188,1,1,0.241703037,0.021321755,0.100000000,0.030000000,1.275870350,0.179538218,0.000002497,0.000002994,0.000007114,0.202540396,0.002148300,-0.979271552,0.000000001,0.000000005,0.000000007,0.022492052,-0.999232378,-0.032074310,0.200000000,0.465689092,0.663574337,6.609455295,0.015388170,94.407809077,4,0.223069379,0.179151345,139,114,25,0.069639279,266,465,0,0,29,0,1126,731,212045,433689,129183,21,0,1677278
973,1624181193.559333086,1624181193.659326077,978,977,0,0.336025681,0.498131025,1,0,1,1,1,3.481460448,42.199299744,-33.050557050,-0.034092930,-0.074439878,-0.058786641,0.994907286,2131,977,0.458470202,0.164598081,0.121047579,0.071394105,0.586344110,73.833915627,1916,0.823109698,412.017590802,539.596462001,625.464128829,0.261253751,0.215040496,1,1,0.181828292,0.021225843,0.100000000,0.030000000,1.186695939,0.164598081,0.000002180,0.000002939,0.000006113,0.225811932,-0.121316363,-0.966587457,0.000000002,0.000000006,0.000000008,-0.021433221,-0.999704850,-0.011438104,0.250000000,0.466168993,0.644115920,6.726778149,0.014950927,93.869939663,5,0.224148862,0.180404804,156,134,22,0.073205068,235,377,0,0,18,0,1362,613,212093,433845,129795,21,0,1678640
974,1624181193.659330606,1624181193.759264946,979,978,0,0.170238257,0.264696502,1,0,0,0,1,3.535981812,42.613845584,-33.050308923,-0.046191310,-0.088661767,-0.060218792,0.993166225,2096,968,0.461832061,0.112763588,0.082980171,0.052140139,0.508726574,78.589083813,1866,0.822954374,376.315660463,550.214738717,609.102462385,0.245055749,0.201669700,0,1,0.114755436,0.021985262,0.100000000,0.030000000,1.113119564,0.112763588,0.000002139,0.000003060,0.000006218,0.234621214,-0.154253405,-0.959770167,0.000000001,0.000000004,0.000000010,-0.189099181,-0.981510081,0.029655709,0.250000000,0.466333963,0.623015163,6.865976957,0.014656255,93.110750203,0,0.225295321,0.181628082,405,362,43,0.193225191,137,0,0,0,0,0,1554,137,212217,434250,129932,21,0,1680194
975,1624181193.759328127,1624181193.859194279,980,979,0,0.075216340,0.168350719,1,0,0,0,1,3.639859434,42.951967067,-33.124110641,-0.054167745,-0.093214896,-0.061068192,0.992294067,2056,974,0.473735409,0.092716727,0.059825972,0.039351886,0.540537311,73.049739511,1822,0.826989705,402.529384551,525.063525598,579.182332080,0.267146269,0.220927214,0,1,0.084741901,0.019320416,0.100000000,0.030000000,1.202407558,0.092716727,0.000002199,0.000003106,0.000006394,0.239666536,-0.178796477,-0.954249323,0.000000002,0.000000005,0.000000010,0.292666166,0.953536847,-0.071512213,0.250000000,0.472546068,0.612269912,6.653063756,0.013664805,92.044768691,0,0.227984730,0.184166485,293,264,29,0.142509728,101,0,0,0,0,0,1660,103,212297,434543,130033,21,0,1681854
976,1624181193.859325886,1624181193.959120035,981,980,0,0.181457038,0.221485904,1,0,0,0,1,3.780756986,43.218760392,-33.167199124,-0.056681020,-0.092904363,-0.060581020,0.992212669,2066,968,0.468538238,0.096079922,0.065642160,0.043436829,0.508097794,76.885171132,1845,0.821465803,400.730253933,520.004040013,594.870111860,0.264402935,0.217197970,0,1,0.066809097,0.019108312,0.100000000,0.030000000,1.189716698,0.096079922,0.000002223,0.000003280,0.000006749,0.235874114,-0.187259795,-0.953570748,0.000000003,0.000000006,0.000000011,0.326456208,0.935208226,-0.137156545,0.250000000,0.478978331,0.597036423,6.674991979,0.014860006,90.112146061,0,0.231289665,0.187027244,269,249,20,0.130203291,99,0,0,0,0,0,1695,102,212361,434812,130132,21,0,1683549
977,1624181193.959323406,1624181194.059087992,982,981,0,0.195582105,0.230738425,1,0,0,0,1,3.960357884,43.436444626,-33.225312495,-0.054745793,-0.089076217,-0.060125550,0.992699977,2031,947,0.466272772,0.063353548,0.046054063,0.029104003,0.561007450,80.645981414,1830,0.828545655,389.658176742,536.704725999,589.875645344,0.256990021,0.212927965,0,1,0.080671019,0.010135501,0.100000000,0.030000000,1.151741051,0.063353548,0.000002197,0.000003177,0.000007242,0.225242028,-0.194103579,-0.954772135,0.000000003,0.000000005,0.000000012,0.208352453,0.976388445,-0.057051370,0.250000000,0.482916684,0.596940461,6.401446532,0.013468346,88.944614853,0,0.233417959,0.189000939,222,209,13,0.109305761,54,0,0,0,0,0,1753,56,212415,435034,130186,21,0,1685302
978,1624181194.059320927,1624181194.159145832,983,982,0,0.246866561,0.387186371,1,0,0,0,1,4.166931322,43.617146117,-33.272325065,-0.053508876,-0.077387378,-0.060203129,0.993742209,2073,973,0.469368066,0.058126972,0.041162555,0.025402717,0.495933326,85.844297415,1851,0.820427923,388.899249886,526.277107657,603.435728782,0.256088604,0.210102242,0,1,0.069656737,0.001363643,0.100000000,0.030000000,1.124820013,0.058126972,0.000002173,0.000003056,0.000007673,0.231045432,-0.192321094,-0.953745566,0.000000003,0.000000006,0.000000012,0.264223151,0.961321666,-0.077761056,0.250000000,0.488404720,0.599615197,6.397614459,0.014550266,89.057211491,0,0.235673987,0.191028362,231,209,22,0.111432706,47,0,0,0,0,0,1795,47,212488,435265,130233,21,0,1687097
979,1624181194.159318447,1624181194.259160995,984,983,0,0.402828166,0.454438068,1,0,0,0,1,4.389102656,43.791624058,-33.311876317,-0.050211148,-0.067019452,-0.059512265,0.994708763,2072,974,0.470077220,0.082452321,0.060538006,0.035491750,0.570169566,79.365616662,1879,0.821956032,401.470862299,550.772586557,592.211934827,0.259943321,0.213661981,0,1,0.033112767,0.018848647,0.100000000,0.030000000,1.122313062,0.082452321,0.000002181,0.000002966,0.000007394,0.216028082,-0.166746937,-0.962043308,0.000000003,0.000000006,0.000000011,0.209969708,0.977580596,-0.015776592,0.250000000,0.499500718,0.588522268,6.125270802,0.014331963,88.320227865,0,0.238743736,0.193852157,291,267,24,0.140444015,77,0,0,0,0,0,1704,77,212559,435556,130310,21,0,1688801
980,1624181194.259315968,1624181194.359255552,985,984,0,0.416262128,0.472275015,1,0,0,0,1,4.616027646,43.954649656,-33.346250186,-0.049097088,-0.049393618,-0.059601962,0.995789813,2092,979,0.467973231,0.055783600,0.041430151,0.025616889,0.555861186,84.277126870,1886,0.819970978,409.200429021,518.043021652,619.221814268,0.264603699,0.216967354,0,1,0.020736963,0.005489455,0.100000000,0.030000000,1.128456445,0.055783600,0.000002167,0.000003046,0.000007321,0.210305969,-0.168540258,-0.962998225,0.000000003,0.000000006,0.000000012,0.317255134,0.947046541,-0.049517967,0.250000000,0.506520938,0.597303068,5.879877696,0.015601630,87.837365180,0,0.241691129,0.196524203,229,210,19,0.109464627,34,0,0,0,0,0,1828,35,212628,435785,130344,21,0,1690629
981,1624181194.359313726,1624181194.459352016,986,985,0,0.479348101,0.530606597,1,0,0,0,1,4.852720845,44.104567268,-33.381497694,-0.047166050,-0.029234198,-0.059131429,0.996706677,2001,944,0.471764118,0.055229947,0.042399834,0.024363333,0.585942700,80.061057002,1819,0.815515641,395.216767435,493.012066365,595.194116827,0.266422174,0.217271450,0,1,0.015632198,0.007123766,0.100000000,0.030000000,1.136211704,0.055229947,0.000002173,0.000003177,0.000006906,0.204785773,-0.187405569,-0.960698673,0.000000003,0.000000005,0.000000010,0.290807405,0.955733848,-0.044764548,0.250000000,0.517991206,0.605164292,5.899320274,0.015927821,87.046600000,0,0.245381621,0.199703263,201,178,23,0.100449775,45,0,0,0,0,0,1755,45,212699,435986,130389,21,0,1692384
982,1624181194.459311247,1624181194.559373617,987,986,0,0.499232216,0.568044590,1,0,0,0,1,5.101490957,44.281858971,-33.405994681,-0.041698858,-0.007449462,-0.059588828,0.997323860,1897,867,0.457037428,0.064613008,0.041370727,0.026153371,0.648308022,89.535147709,1740,0.810494705,393.082155776,427.810838573,589.367792319,0.278730118,0.225909285,0,1,0.039276131,0.006749332,0.100000000,0.030000000,1.188701442,0.064613008,0.000002138,0.000003138,0.000007328,0.160274978,-0.208890877,-0.964715778,0.000000003,0.000000007,0.000000010,0.542813492,0.835232179,-0.087981360,0.250000000,0.527361045,0.603921497,5.930183938,0.018551423,86.964960120,0,0.248986239,0.202724370,245,221,24,0.129151292,56,0,0,0,0,0,1595,57,212771,436231,130445,21,0,1693979
983,1624181194.559308767,1624181194.659389496,987,987,0,0.358811329,0.468068172,1,0,0,0,1,5.344237382,44.435140809,-33.428375638,-0.037172706,0.012032623,-0.059488441,0.997464050,1798,821,0.456618465,0.066700579,0.046438360,0.027294170,0.701184962,80.393892936,1662,0.814239771,365.606380230,418.158236259,569.501883720,0.270165840,0.219979771,0,1,0.016413359,0.011246506,0.100000000,0.030000000,1.152177329,0.066700579,0.000002119,0.000002893,0.000006865,0.137078771,-0.221926521,-0.965379733,0.000000003,0.000000005,0.000000008,0.598817078,0.796429662,-0.084367646,0.250000000,0.540285889,0.599138211,5.928432228,0.019517216,86.190615884,0,0.252257306,0.205593428,234,199,35,0.130144605,53,0,0,0,0,0,1511,53,212860,436465,130498,21,0,1695490
984,1624181194.959299088,1624181195.059178114,989,988,0,0.192777487,0.344151568,1,0,1,1,1,6.444999972,44.903600577,-33.477164982,-0.008005881,0.022870514,-0.059136597,0.997955765,1669,576,0.345116836,0.200239097,0.108541792,0.072211243,0.369200616,80.173175173,1399,0.835615705,305.180607275,343.832036940,520.013726579,0.261055366,0.218141964,1,1,0.160944018,0.021203305,0.100000000,0.030000000,1.113323857,0.200239097,0.000003921,0.000005858,0.000012516,0.023338782,-0.139940847,-0.989884771,0.000000001,0.000000004,0.000000010,0.073443955,0.997290723,0.004147121,0.300000000,0.532085357,0.582588881,6.849586930,0.020256885,85.888096721,1,0.254109637,0.207575169,151,128,23,0.090473337,190,590,0,0,50,77,661,857,212935,436616,131355,21,0,1696151
985,1624181195.059296608,1624181195.159129381,989,989,0,0.214168245,0.272882123,1,0,1,1,1,6.687967605,45.056428097,-33.514057220,-0.001672981,0.022956577,-0.059931498,0.997937078,1609,577,0.358607831,0.165818191,0.088687653,0.063566909,0.374419958,78.533170343,1444,0.818521298,299.969301376,358.515263562,523.460189633,0.253792997,0.207734973,0,1,0.063783628,0.018928884,0.100000000,0.030000000,1.082352002,0.165818191,0.000002795,0.000004173,0.000009156,0.026773783,-0.150081087,-0.988311101,0.000000000,0.000000002,0.000000008,-0.070120459,-0.997490814,0.009756933,0.350000000,0.532112687,0.556173065,6.867056473,0.021402988,83.474127396,2,0.256432798,0.209868004,131,104,27,0.081417029,148,544,0,0,50,5,781,697,213013,436747,132052,21,0,1696932
986,1624181195.259291649,1624181195.359202147,990,990,0,0.202571826,0.279139476,1,0,1,1,1,7.023167855,45.324550841,-33.658971873,0.006516690,0.013251928,-0.060510993,0.998058284,1699,745,0.438493231,0.157511024,0.094855701,0.067142664,0.538532987,78.160255765,1565,0.813673516,342.267976013,373.812190714,557.318886391,0.268782967,0.218701582,1,1,0.218352181,0.017923093,0.117281510,0.030000000,1.146279788,0.157511024,0.000002986,0.000004327,0.000008348,0.079031541,-0.156471584,-0.984515444,0.000000001,0.000000003,0.000000006,0.233416771,0.956892756,-0.172837685,0.400000000,0.536530248,0.529096592,7.037496764,0.022104517,82.068242328,3,0.258987722,0.212170106,118,105,13,0.069452619,172,308,0,0,16,0,1100,481,213043,436865,132532,21,0,1698032
987,1624181195.459286928,1624181195.559183836,992,991,0,0.142534006,0.218779965,1,0,0,0,1,7.351079158,45.630605327,-33.687894626,0.014320917,0.000883466,-0.060743962,0.998050250,1808,759,0.419800885,0.063214858,0.045381652,0.027498285,0.627209173,85.345860149,1647,0.798089987,339.674209904,411.252159417,563.527839305,0.258414639,0.206238136,0,1,0.102278042,0.003824393,0.117281510,0.030000000,1.102061938,0.063214858,0.000003143,0.000004409,0.000010067,0.116148375,-0.084211486,-0.989655486,0.000000003,0.000000006,0.000000010,-0.088442425,-0.991075048,0.099740595,0.400000000,0.543710753,0.536192761,7.212418119,0.022222864,81.591668205,0,0.260341818,0.213361129,219,194,25,0.121128319,47,0,0,0,0,0,1542,47,213134,437084,132579,21,0,1699574
988,1624181195.559284449,1624181195.659182072,993,992,0,0.108759959,0.189379094,1,0,0,0,1,7.550317258,45.780553648,-33.700767951,0.018120559,-0.003499788,-0.060732000,0.997983477,1780,771,0.433146067,0.057961373,0.040657945,0.024212683,0.778871057,87.211842021,1623,0.802240258,366.855432314,396.664829992,538.515675797,0.281755228,0.226035387,0,1,0.028792248,0.004462917,0.122181114,0.030000000,1.201602639,0.057961373,0.000002547,0.000003493,0.000008604,0.134749217,-0.061477924,-0.988970734,0.000000003,0.000000006,0.000000009,0.080199588,-0.992235187,0.095065034,0.400000000,0.562614517,0.538040914,6.943667286,0.020559841,80.413633176,0,0.263316840,0.215889678,191,167,24,0.107303371,41,0,0,0,0,0,1546,43,213206,437275,132620,21,0,1701120
989,1624181195.659281969,1624181195.759278297,994,993,0,0.070596022,0.136770686,1,0,0,0,1,7.770339036,45.923125983,-33.721991454,0.022318839,-0.005867219,-0.060127707,0.997923897,1772,761,0.429458239,0.063496369,0.044712408,0.028661082,0.734579962,80.648891484,1637,0.798216633,360.767403308,404.269105141,541.644119841,0.276094552,0.220383264,0,1,0.031231072,0.005007094,0.115245967,0.030000000,1.177461535,0.063496369,0.000002424,0.000003375,0.000007658,0.162534866,-0.038815075,-0.985939049,0.000000003,0.000000006,0.000000008,0.102621970,-0.992307762,0.069238986,0.350000000,0.575328615,0.563807947,6.973189873,0.020808475,79.934668103,0,0.264467185,0.216723851,197,178,19,0.111173815,54,0,0,0,0,0,1521,54,213278,437472,132674,21,0,1702641
990,1624181195.759279490,1624181195.859326124,995,994,0,0.057757488,0.104789415,1,0,0,0,1,7.991937873,46.060200766,-33.768005620,0.023608458,-0.006836526,-0.060223514,0.997882273,1797,762,0.424040067,0.064211373,0.045516847,0.027642371,0.731445215,81.390735570,1634,0.797186150,364.065598450,396.422662711,542.113908488,0.279491012,0.222806364,0,1,0.027031041,0.007251184,0.118481135,0.030000000,1.165597712,0.064211373,0.000002373,0.000003434,0.000007606,0.173092052,0.008310383,-0.984870590,0.000000003,0.000000006,0.000000009,0.453506381,-0.891252662,0.000808897,0.300000000,0.584873224,0.533083781,7.043885247,0.016573325,80.345978973,0,0.264435397,0.216276733,212,189,23,0.117974402,58,0,0,0,0,0,1527,58,213351,437684,132732,21,0,1704168
991,1624181195.859277010,1624181195.959251404,996,995,0,0.078254086,0.112433536,1,0,0,0,1,8.224241944,46.199159315,-33.789042079,0.024564896,-0.005881409,-0.059777054,0.997892118,1793,730,0.407138873,0.064836766,0.047136564,0.028282654,0.682203541,96.304850689,1640,0.796655836,356.118129627,397.798006255,552.599434743,0.272570904,0.217145201,0,1,0.022569423,0.006956542,0.115245967,0.030000000,1.081518683,0.064836766,0.000002436,0.000003410,0.000008513,0.181383320,0.018080306,-0.983246253,0.000000003,0.000000007,0.000000009,0.215578108,-0.976446034,-0.008900645,0.250000000,0.590013336,0.490986899,6.947200725,0.016754397,81.618942448,0,0.266182292,0.217139674,186,166,20,0.103736754,41,0,0,0,0,0,1566,41,213419,437870,132773,21,0,1705734
