frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp,incremental_degenerate,incremental_stamp,imu_speed,imu_stamp,deskew_points,deskew_stamp,corner_points,corner_stamp,surface_points,surface_stamp
238,1517157271.733870029,118.309310913,47.286407471,1.974036098,-0.011563712,-0.023478881,0.206433610,0.978110519,2614,1517157271.532150030,1774,1517157269.716792107,0,1517157271.532150030,3.072145805,1517157271.966000080,28168,1517157271.733870029,186,1517157271.733870029,3194,1517157271.733870029
239,1517157271.935590029,118.880187988,47.495235443,1.947807908,-0.027276601,-0.024273740,0.128547751,0.991030902,2684,1517157271.733870029,1774,1517157269.716792107,0,1517157271.733870029,3.081386472,1517157272.180943966,27888,1517157271.935590029,175,1517157271.935590029,3554,1517157271.935590029
240,1517157272.137248993,119.459182739,47.667839050,1.953063130,0.001828684,-0.026707074,0.158010208,0.987074547,2853,1517157271.935590029,1774,1517157269.716792107,0,1517157271.935590029,3.084796162,1517157272.375952005,27746,1517157272.036389112,177,1517157272.137248993,3645,1517157272.137248993
241,1517157272.338968992,120.017372131,47.912261963,1.973939896,0.023655365,-0.023192139,0.227040384,0.973321741,2955,1517157272.137248993,1774,1517157269.716792107,0,1517157272.137248993,3.117669757,1517157272.575952053,28079,1517157272.338968992,180,1517157272.338968992,3587,1517157272.338968992
242,1517157272.540688992,120.578285217,48.200817108,1.975125551,0.014263352,-0.028528908,0.227864854,0.973170214,2935,1517157272.338968992,1774,1517157269.716792107,0,1517157272.338968992,3.077035389,1517157272.775952101,28042,1517157272.540688992,219,1517157272.540688992,3480,1517157272.540688992
243,1517157272.742408991,121.142013550,48.476184845,1.984118462,-0.001123734,-0.033632823,0.201910463,0.978825692,2910,1517157272.540688992,1774,1517157269.716792107,0,1517157272.540688992,3.122226450,1517157272.975951910,28247,1517157272.742408991,195,1517157272.742408991,3260,1517157272.742408991
244,1517157272.944128990,121.731071472,48.718387604,1.989410520,-0.004601018,-0.029961064,0.161605221,0.986389841,2706,1517157272.742408991,1774,1517157269.716792107,0,1517157272.742408991,3.145721598,1517157273.175888062,27654,1517157272.944128990,171,1517157272.944128990,3156,1517157272.944128990
245,1517157273.145787001,122.293312073,48.967063904,1.992605448,0.033443254,-0.008813633,0.277448246,0.960117878,2676,1517157272.944128990,1774,1517157269.716792107,0,1517157272.944128990,3.072311660,1517157273.375888109,28210,1517157273.145787001,168,1517157273.145787001,3309,1517157273.145787001
246,1517157273.347507000,122.819351196,49.340866089,1.989001155,0.018406345,-0.010602295,0.308870822,0.950866769,2787,1517157273.145787001,1774,1517157269.716792107,0,1517157273.145787001,2.866484576,1517157273.575887918,27639,1517157273.347507000,176,1517157273.347507000,3267,1517157273.347507000
247,1517157273.549226999,123.352111816,49.684650421,2.002745628,-0.058436684,-0.024103542,0.190828520,0.979585958,2697,1517157273.347507000,1774,1517157269.716792107,0,1517157273.347507000,2.550748392,1517157273.785887957,28173,1517157273.549226999,204,1517157273.549226999,3434,1517157273.549226999
248,1517157273.750946999,123.896835327,49.844394684,2.002701998,-0.071975885,-0.017779013,0.058393268,0.995536843,2882,1517157273.549226999,1774,1517157269.716792107,0,1517157273.549226999,2.562187542,1517157273.985888004,27555,1517157273.750946999,212,1517157273.750946999,3884,1517157273.750946999
249,1517157273.952666998,124.429565430,49.864334106,2.007191420,-0.030652416,-0.024379470,0.043647860,0.998278987,3320,1517157273.750946999,1774,1517157269.716792107,0,1517157273.750946999,2.445426904,1517157274.190815926,27752,1517157273.952666998,247,1517157273.952666998,4009,1517157273.952666998
250,1517157274.154325962,124.981063843,49.966651917,2.008060694,0.007583086,-0.018459998,0.100486419,0.994738259,3265,1517157273.952666998,1774,1517157269.716792107,0,1517157273.952666998,2.464700391,1517157274.400815964,28016,1517157274.154325962,256,1517157274.154325962,3905,1517157274.154325962
251,1517157274.356045961,125.471389771,50.086444855,2.018179893,0.001241800,-0.027552989,0.107379235,0.993835495,3189,1517157274.154325962,1774,1517157269.716792107,0,1517157274.154325962,2.452691292,1517157274.595824003,27759,1517157274.356045961,248,1517157274.356045961,3776,1517157274.356045961
252,1517157274.557765961,125.982139587,50.188110352,2.025546789,-0.002774257,-0.023959749,0.084010476,0.996172914,3048,1517157274.356045961,1774,1517157269.716792107,0,1517157274.356045961,2.372207504,1517157274.790816069,28230,1517157274.557765961,255,1517157274.557765961,3510,1517157274.557765961
253,1517157274.759485960,126.452865601,50.275829315,2.037827730,0.001073301,-0.027652755,0.090112949,0.995547000,2875,1517157274.557765961,1774,1517157269.716792107,0,1517157274.557765961,2.321585187,1517157275.000751972,28098,1517157274.759485960,194,1517157274.759485960,3164,1517157274.759485960
254,1517157274.961205959,126.950950623,50.372116089,2.034695148,0.014142165,-0.019762546,0.108616547,0.993786640,2488,1517157274.759485960,2045,1517157274.759485960,0,1517157274.759485960,2.007329138,1517157275.195760012,25509,1517157274.961205959,183,1517157274.961205959,2909,1517157274.961205959
255,1517157275.162866116,127.367088318,50.559841156,2.057011843,0.035255707,0.005991497,0.225402628,0.973609158,2329,1517157274.961205959,2045,1517157274.759485960,0,1517157274.961205959,1.821667393,1517157275.410752058,27989,1517157275.162866116,193,1517157275.162866116,2957,1517157275.162866116
256,1517157275.364586115,127.692596436,50.777069092,2.046107054,0.027656336,0.000459680,0.280536675,0.959444678,2397,1517157275.162866116,2045,1517157274.759485960,0,1517157275.162866116,1.861194372,1517157275.605760098,28115,1517157275.364586115,190,1517157275.364586115,2959,1517157275.364586115
257,1517157275.566306114,127.980216980,51.002773285,2.055447102,0.016579733,-0.019530194,0.298851455,0.953955707,2410,1517157275.364586115,2045,1517157274.759485960,0,1517157275.364586115,1.926839911,1517157275.820751905,28234,1517157275.566306114,167,1517157275.566306114,3041,1517157275.566306114
258,1517157275.768026114,128.305435181,51.251743317,2.061835766,0.011416960,-0.026227894,0.303280039,0.952472030,2475,1517157275.566306114,2045,1517157274.759485960,0,1517157275.566306114,1.973370389,1517157276.010688066,27707,1517157275.768026114,183,1517157275.768026114,3022,1517157275.768026114
259,1517157275.969746113,128.621307373,51.490726471,2.068388700,0.009426734,-0.030860351,0.300721941,0.953165825,2446,1517157275.768026114,2045,1517157274.759485960,0,1517157275.768026114,1.993422874,1517157276.220688105,26154,1517157275.969746113,188,1517157275.969746113,3016,1517157275.969746113
260,1517157276.171402931,128.924972534,51.699432373,2.073986053,-0.004514265,-0.035777434,0.275797879,0.960538977,2415,1517157275.969746113,2045,1517157274.759485960,0,1517157275.969746113,1.940196823,1517157276.425695896,27512,1517157276.171402931,178,1517157276.171402931,3004,1517157276.171402931
261,1517157276.373122931,129.278213501,51.877113342,2.077342749,-0.021613556,-0.030620096,0.210862174,0.976797014,2344,1517157276.171402931,2045,1517157274.759485960,0,1517157276.171402931,1.956460542,1517157276.625695944,28190,1517157276.373122931,145,1517157276.373122931,2934,1517157276.373122931
262,1517157276.574843884,129.649734497,51.990550995,2.083878756,-0.020863662,-0.031876815,0.142938279,0.988998091,2303,1517157276.373122931,2045,1517157274.759485960,0,1517157276.373122931,2.010629939,1517157276.915695906,28139,1517157276.574843884,155,1517157276.574843884,3074,1517157276.574843884
263,1517157276.877424002,130.234848022,52.126220703,2.093162775,-0.009000043,-0.033487038,0.101637330,0.994217014,2366,1517157276.574843884,2045,1517157274.759485960,0,1517157276.574843884,2.082573253,1517157277.210623980,28170,1517157276.877424002,141,1517157276.877424002,3008,1517157276.877424002
264,1517157277.179944038,130.860153198,52.282798767,2.101679564,0.000666308,-0.035809383,0.114747116,0.992748882,2282,1517157276.877424002,2045,1517157274.759485960,0,1517157276.877424002,2.166780342,1517157277.425632000,28319,1517157277.179944038,130,1517157277.179944038,3039,1517157277.179944038
265,1517157277.381664038,131.277542114,52.401645660,2.105169773,0.004343978,-0.037381696,0.124024597,0.991565246,2295,1517157277.179944038,2045,1517157274.759485960,0,1517157277.179944038,2.257090617,1517157277.715631962,28265,1517157277.381664038,106,1517157277.381664038,3032,1517157277.381664038
266,1517157277.684243917,131.949401855,52.613548279,2.130586863,0.003376618,-0.046855550,0.145782635,0.988200678,2277,1517157277.381664038,2045,1517157274.759485960,0,1517157277.381664038,2.318691681,1517157277.930624008,28258,1517157277.684243917,97,1517157277.684243917,2965,1517157277.684243917
267,1517157277.885963917,132.370986938,52.754882812,2.120670557,0.002668111,-0.030518605,0.146566010,0.988726403,2212,1517157277.684243917,2045,1517157274.759485960,0,1517157277.684243917,2.413663148,1517157278.145567894,28170,1517157277.885963917,104,1517157277.885963917,2932,1517157277.885963917
268,1517157278.087622881,132.823852539,52.915927887,2.115941286,0.010991802,-0.036778419,0.162584120,0.985947733,2179,1517157277.885963917,2045,1517157274.759485960,0,1517157277.885963917,2.548177638,1517157278.335567951,28217,1517157278.087622881,98,1517157278.087622881,2899,1517157278.087622881
269,1517157278.289343119,133.288146973,53.106208801,2.140174150,0.008033190,-0.040210673,0.181635557,0.982510608,2174,1517157278.087622881,2045,1517157274.759485960,0,1517157278.087622881,2.536720597,1517157278.540560007,28354,1517157278.289343119,104,1517157278.289343119,2941,1517157278.289343119
270,1517157278.491063118,133.761520386,53.304813385,2.141824007,0.004404352,-0.032423806,0.187382497,0.981741870,2235,1517157278.289343119,2045,1517157274.759485960,0,1517157278.289343119,2.636936274,1517157278.735568047,28225,1517157278.491063118,101,1517157278.491063118,2894,1517157278.491063118
271,1517157278.692784071,134.260848999,53.514083862,2.151587963,0.010934194,-0.038002547,0.202179123,0.978549872,2185,1517157278.491063118,2045,1517157274.759485960,0,1517157278.491063118,2.758057267,1517157278.935568094,28298,1517157278.692784071,85,1517157278.692784071,2981,1517157278.692784071
272,1517157278.894504070,134.752868652,53.757781982,2.145197868,0.014937439,-0.031261258,0.217660635,0.975409378,2266,1517157278.692784071,2045,1517157274.759485960,0,1517157278.692784071,2.821117812,1517157279.120496035,28266,1517157278.894504070,84,1517157278.894504070,2964,1517157278.894504070
273,1517157279.096160889,135.257461548,54.007381439,2.163372993,0.010362231,-0.038588523,0.221445553,0.974353846,2259,1517157278.894504070,2045,1517157274.759485960,0,1517157278.894504070,2.932367358,1517157279.330496073,28324,1517157279.096160889,78,1517157279.096160889,2978,1517157279.096160889
274,1517157279.297880888,135.757202148,54.260185242,2.156982183,0.009192385,-0.042907660,0.211899127,0.976305891,2247,1517157279.096160889,2045,1517157274.759485960,0,1517157279.096160889,2.988664358,1517157279.540496111,28222,1517157279.297880888,83,1517157279.297880888,3029,1517157279.297880888
275,1517157279.499600887,136.292984009,54.528205872,2.171851158,0.008032188,-0.033681210,0.214928157,0.976015854,2320,1517157279.297880888,2045,1517157274.759485960,0,1517157279.297880888,3.053782663,1517157279.720495939,28252,1517157279.499600887,81,1517157279.499600887,3074,1517157279.499600887
276,1517157279.701320887,136.819351196,54.788936615,2.176296234,0.007034368,-0.037414876,0.217362359,0.975348271,2312,1517157279.499600887,2045,1517157274.759485960,0,1517157279.499600887,3.119634729,1517157279.940495968,28279,1517157279.701320887,71,1517157279.701320887,3063,1517157279.701320887
277,1517157279.903040886,137.393676758,55.071411133,2.186473370,0.006216757,-0.035643923,0.216848517,0.975534512,2299,1517157279.701320887,2106,1517157279.802181005,0,1517157279.701320887,3.191724248,1517157280.155456066,28286,1517157279.903040886,73,1517157279.903040886,3031,1517157279.903040886
278,1517157280.104700089,137.957748413,55.352661133,2.182102919,0.001736324,-0.037110163,0.219795177,0.974838398,2297,1517157279.903040886,2106,1517157279.802181005,0,1517157279.903040886,3.199359227,1517157280.345455885,28295,1517157280.104700089,79,1517157280.104700089,3061,1517157280.104700089
279,1517157280.306420088,138.593887329,55.672832489,2.196914196,0.005409735,-0.037710027,0.220487035,0.974645657,2339,1517157280.104700089,2106,1517157279.802181005,0,1517157280.104700089,3.257463318,1517157280.565455914,28310,1517157280.306420088,77,1517157280.306420088,3014,1517157280.306420088
280,1517157280.508140087,139.312957764,56.025535583,2.206677675,0.003052978,-0.034126061,0.220693787,0.974741168,2280,1517157280.306420088,2106,1517157279.802181005,0,1517157280.306420088,3.130228714,1517157280.765455961,28272,1517157280.508140087,82,1517157280.508140087,3055,1517157280.508140087
281,1517157280.810720921,140.199325562,56.473297119,2.212363482,-0.011683205,-0.032513323,0.196563585,0.979882209,2323,1517157280.508140087,2106,1517157279.802181005,0,1517157280.508140087,3.068570826,1517157281.080384016,28315,1517157280.810720921,95,1517157280.810720921,3301,1517157280.810720921
282,1517157281.012378931,140.720703125,56.640121460,2.223730326,-0.021613391,-0.022057563,0.118483302,0.992475709,2407,1517157280.810720921,2106,1517157279.802181005,0,1517157280.810720921,3.074789933,1517157281.275392056,27856,1517157281.012378931,84,1517157281.012378931,3087,1517157281.012378931
283,1517157281.214098930,141.298416138,56.808090210,2.214489937,-0.002646529,-0.029051311,0.144880869,0.989018984,2318,1517157281.012378931,2106,1517157279.802181005,0,1517157281.012378931,3.022206637,1517157281.465392113,28345,1517157281.214098930,74,1517157281.214098930,3056,1517157281.214098930
284,1517157281.415818930,141.883148193,56.976627350,2.227884769,-0.006203965,-0.021901530,0.095391644,0.995179516,2301,1517157281.214098930,2106,1517157279.802181005,0,1517157281.214098930,2.970335577,1517157281.655391932,28122,1517157281.415818930,92,1517157281.415818930,3219,1517157281.415818930
285,1517157281.617538929,142.464233398,57.137752533,2.249091148,0.007949699,-0.029246972,0.150189303,0.988192588,2429,1517157281.415818930,2106,1517157279.802181005,0,1517157281.415818930,2.869008814,1517157281.850383997,28150,1517157281.617538929,114,1517157281.617538929,3121,1517157281.617538929
286,1517157281.819258928,142.998809814,57.291587830,2.259607077,-0.001613070,-0.024518443,0.116484272,0.992888543,2407,1517157281.617538929,2106,1517157279.802181005,0,1517157281.617538929,2.831250667,1517157282.075328112,28184,1517157281.819258928,107,1517157281.819258928,3268,1517157281.819258928
287,1517157282.020917892,143.567626953,57.480190277,2.271366119,0.016885968,-0.023208440,0.157253414,0.987141123,2520,1517157281.819258928,2106,1517157279.802181005,0,1517157281.819258928,2.751770129,1517157282.255327940,28244,1517157282.020917892,118,1517157282.020917892,3244,1517157282.020917892
288,1517157282.222637892,144.009613037,57.622074127,2.273123503,-0.002742567,-0.026617994,0.140662938,0.989695862,2530,1517157282.020917892,2106,1517157279.802181005,0,1517157282.020917892,2.822450588,1517157282.470319986,28222,1517157282.222637892,119,1517157282.222637892,3304,1517157282.222637892
289,1517157282.424357891,144.554687500,57.790969849,2.266502142,0.000184910,-0.031174204,0.140004983,0.989659911,2544,1517157282.222637892,2106,1517157279.802181005,0,1517157282.222637892,2.758993062,1517157282.675328016,28098,1517157282.424357891,132,1517157282.424357891,3293,1517157282.424357891
290,1517157282.626077890,145.047592163,57.945087433,2.269094229,0.009731174,-0.023628822,0.152416896,0.987985867,2528,1517157282.424357891,2106,1517157279.802181005,0,1517157282.424357891,2.734742403,1517157282.865328074,27758,1517157282.626077890,132,1517157282.626077890,3273,1517157282.626077890
291,1517157282.827799082,145.555770874,58.147373199,2.272391796,0.019835373,-0.021674805,0.186150034,0.982081934,2520,1517157282.626077890,2106,1517157279.802181005,0,1517157282.626077890,2.853044566,1517157283.085263968,26483,1517157282.827799082,124,1517157282.827799082,3273,1517157282.827799082
292,1517157283.029457092,146.045410156,58.395473480,2.279422522,0.019949952,-0.025647703,0.226679662,0.973427206,2557,1517157282.827799082,2106,1517157279.802181005,0,1517157282.827799082,2.855830128,1517157283.275264025,27406,1517157283.029457092,119,1517157283.029457092,3232,1517157283.029457092
293,1517157283.231177092,146.548858643,58.670631409,2.280456543,0.011365238,-0.026136727,0.243170306,0.969564802,2545,1517157283.029457092,2106,1517157279.802181005,0,1517157283.029457092,2.992590468,1517157283.465264082,28246,1517157283.231177092,100,1517157283.231177092,3258,1517157283.231177092
294,1517157283.432897091,147.041351318,58.949298859,2.292847395,0.018195202,-0.034425399,0.238126891,0.970453198,2515,1517157283.231177092,2106,1517157279.802181005,0,1517157283.231177092,2.975841589,1517157283.660255909,27961,1517157283.432897091,88,1517157283.432897091,3176,1517157283.432897091
295,1517157283.634617090,147.534011841,59.275520325,2.297411442,0.023991254,-0.019131595,0.312645803,0.949374006,2460,1517157283.432897091,2106,1517157279.802181005,0,1517157283.432897091,2.983321658,1517157283.865263939,28274,1517157283.634617090,108,1517157283.634617090,3405,1517157283.634617090
296,1517157283.836337090,148.024917603,59.633358002,2.310605526,-0.001955541,-0.029936326,0.277905145,0.960139950,2626,1517157283.634617090,2106,1517157279.802181005,0,1517157283.634617090,2.934527130,1517157284.075200081,28321,1517157283.836337090,91,1517157283.836337090,3241,1517157283.836337090
297,1517157284.037995100,148.573730469,59.948165894,2.307950497,-0.007885748,-0.036983668,0.232542841,0.971850735,2442,1517157283.836337090,2106,1517157279.802181005,0,1517157283.836337090,2.890122495,1517157284.285200119,28133,1517157284.037995100,83,1517157284.037995100,3135,1517157284.037995100
298,1517157284.239715099,149.075546265,60.193847656,2.318163157,-0.013745277,-0.033409817,0.209060234,0.977235217,2378,1517157284.037995100,2106,1517157279.802181005,0,1517157284.037995100,2.828734623,1517157284.475199938,28246,1517157284.239715099,78,1517157284.239715099,3046,1517157284.239715099
299,1517157284.542294979,149.866592407,60.548175812,2.336344004,-0.003039926,-0.031820381,0.195995639,0.980083635,2352,1517157284.239715099,2106,1517157279.802181005,0,1517157284.239715099,2.830615107,1517157284.775199890,28278,1517157284.542294979,74,1517157284.542294979,3046,1517157284.542294979
300,1517157284.844875097,150.641586304,60.892944336,2.347063065,0.000361392,-0.028984451,0.199917861,0.979383796,2361,1517157284.542294979,2253,1517157284.643155098,0,1517157284.542294979,2.885649128,1517157285.070143938,28348,1517157284.844875097,86,1517157284.844875097,3005,1517157284.844875097
301,1517157285.046542883,151.177932739,61.139751434,2.345083714,0.002392698,-0.029455750,0.199969836,0.979356267,2322,1517157284.844875097,2253,1517157284.643155098,0,1517157284.844875097,2.921003350,1517157285.280143976,28322,1517157285.046542883,73,1517157285.046542883,2967,1517157285.046542883
302,1517157285.248262882,151.681564331,61.374549866,2.343132734,0.000324579,-0.030856594,0.202868108,0.978719723,2280,1517157285.046542883,2253,1517157284.643155098,0,1517157285.046542883,2.907487793,1517157285.495151997,28267,1517157285.248262882,84,1517157285.248262882,3016,1517157285.248262882
303,1517157285.449982882,152.244918823,61.634445190,2.357180834,-0.001356912,-0.042287111,0.204910813,0.977865797,2332,1517157285.248262882,2253,1517157284.643155098,0,1517157285.248262882,2.870360089,1517157285.685152054,28302,1517157285.449982882,70,1517157285.449982882,3204,1517157285.449982882
304,1517157285.651702881,152.740859985,61.873561859,2.359275818,-0.003266607,-0.033014443,0.203149961,0.978585443,2390,1517157285.449982882,2253,1517157284.643155098,0,1517157285.449982882,2.929901230,1517157285.900144100,28422,1517157285.651702881,84,1517157285.651702881,3217,1517157285.651702881
305,1517157285.853423119,153.296173096,62.123577118,2.368557215,-0.000853155,-0.033860297,0.204418393,0.978297436,2438,1517157285.651702881,2253,1517157284.643155098,0,1517157285.651702881,2.962698502,1517157286.100064039,28253,1517157285.853423119,94,1517157285.853423119,3064,1517157285.853423119
306,1517157286.055073023,153.845596313,62.380184174,2.358225822,0.006074504,-0.033705239,0.206703906,0.977803944,2343,1517157285.853423119,2253,1517157284.643155098,0,1517157285.853423119,3.019411820,1517157286.300064087,28314,1517157286.055073023,75,1517157286.055073023,3166,1517157286.055073023
307,1517157286.256793022,154.395690918,62.640789032,2.364961863,0.004684402,-0.035391803,0.209168472,0.977227725,2384,1517157286.055073023,2253,1517157284.643155098,0,1517157286.055073023,3.049273672,1517157286.500063896,28377,1517157286.256793022,69,1517157286.256793022,3042,1517157286.256793022
308,1517157286.458513021,154.996765137,62.923278809,2.376651525,0.007738030,-0.037600763,0.211771826,0.976564898,2278,1517157286.256793022,2253,1517157284.643155098,0,1517157286.256793022,3.126647187,1517157286.810064077,28213,1517157286.458513021,70,1517157286.458513021,3057,1517157286.458513021
309,1517157286.761092901,155.852096558,63.338752747,2.395678997,-0.006729718,-0.033359888,0.211965002,0.976684528,2302,1517157286.458513021,2253,1517157284.643155098,0,1517157286.458513021,3.151635842,1517157287.005023956,28314,1517157286.761092901,80,1517157286.761092901,2904,1517157286.761092901
310,1517157286.962812901,156.409210205,63.609397888,2.394901037,0.000776887,-0.036214701,0.219945646,0.974839374,2229,1517157286.761092901,2253,1517157284.643155098,0,1517157286.761092901,3.158159812,1517157287.200016022,28297,1517157286.962812901,69,1517157286.962812901,2955,1517157286.962812901
311,1517157287.164473057,156.988494873,63.900497437,2.404413223,0.006412704,-0.034857046,0.219075067,0.975064090,2240,1517157286.962812901,2253,1517157284.643155098,0,1517157286.962812901,3.147860035,1517157287.390016079,27740,1517157287.164473057,64,1517157287.164473057,2960,1517157287.164473057
312,1517157287.366193056,157.574035645,64.189125061,2.418623686,0.004539687,-0.035966342,0.216656544,0.975574577,2221,1517157287.164473057,2253,1517157284.643155098,0,1517157287.164473057,3.191757034,1517157287.600016117,26119,1517157287.366193056,82,1517157287.366193056,2928,1517157287.366193056
313,1517157287.567913055,158.145431519,64.472373962,2.421324968,0.013828304,-0.035417176,0.218542149,0.975086525,2222,1517157287.366193056,2253,1517157284.643155098,0,1517157287.366193056,3.175937518,1517157287.790015936,25061,1517157287.567913055,84,1517157287.567913055,2879,1517157287.567913055
314,1517157287.769633055,158.697692871,64.749092102,2.431663275,0.018329240,-0.031348412,0.220188095,0.974781267,2200,1517157287.567913055,2253,1517157284.643155098,0,1517157287.567913055,3.105018370,1517157288.000015974,24199,1517157287.769633055,95,1517157287.769633055,2914,1517157287.769633055
315,1517157287.971353054,159.285003662,65.057289124,2.426860571,0.005994593,-0.027181187,0.217024710,0.975769196,2275,1517157287.769633055,2253,1517157284.643155098,0,1517157287.769633055,3.094137768,1517157288.204960108,23067,1517157287.971353054,102,1517157287.971353054,2894,1517157287.971353054
316,1517157288.173012018,159.847579956,65.342048645,2.433519602,0.011175804,-0.025603005,0.224825361,0.973998534,2328,1517157287.971353054,2253,1517157284.643155098,0,1517157287.971353054,3.065772796,1517157288.404959917,22419,1517157288.173012018,109,1517157288.173012018,2897,1517157288.173012018
317,1517157288.374732018,160.403839111,65.631813049,2.443178654,0.006537961,-0.030403285,0.219087424,0.975209514,2317,1517157288.173012018,2253,1517157284.643155098,0,1517157288.173012018,2.936933249,1517157288.604959965,21650,1517157288.374732018,129,1517157288.374732018,3010,1517157288.374732018
318,1517157288.576452017,160.965194702,65.876556396,2.455589533,-0.022679509,-0.027542565,0.156172524,0.987085199,2445,1517157288.374732018,2253,1517157284.643155098,0,1517157288.374732018,2.881667619,1517157288.809952021,21317,1517157288.576452017,148,1517157288.576452017,3480,1517157288.576452017
319,1517157288.778172016,161.524459839,66.043342590,2.474297047,-0.011278436,-0.023328926,0.121322341,0.992274885,2913,1517157288.576452017,2253,1517157284.643155098,0,1517157288.576452017,2.930614427,1517157289.009887934,22811,1517157288.778172016,153,1517157288.778172016,3664,1517157288.778172016
320,1517157289.080689907,162.363189697,66.304603577,2.487731934,-0.016069593,-0.001316269,0.130335620,0.991338823,3057,1517157288.778172016,2253,1517157284.643155098,0,1517157288.778172016,1.969783050,1517157289.309887886,25641,1517157289.080689907,187,1517157289.080689907,4071,1517157289.080689907
321,1517157289.282409906,162.821670532,66.353790283,2.491139650,-0.029852092,0.021289752,0.043727188,0.998370438,3374,1517157289.080689907,2253,1517157284.643155098,0,1517157289.080689907,1.055600169,1517157289.519887924,28134,1517157289.282409906,154,1517157289.282409906,4142,1517157289.282409906
322,1517157289.484131098,163.117538452,66.402534485,2.468637705,-0.000731949,0.048528959,0.045905898,0.997766031,3379,1517157289.282409906,2253,1517157284.643155098,0,1517157289.282409906,0.127201365,1517157289.734895945,28126,1517157289.484131098,129,1517157289.484131098,3875,1517157289.484131098
323,1517157289.685851097,163.234527588,66.427574158,2.469051361,-0.003750085,0.048143142,0.059040204,0.997086972,3161,1517157289.484131098,2253,1517157284.643155098,0,1517157289.484131098,0.184194033,1517157289.924896002,28347,1517157289.685851097,126,1517157289.685851097,3723,1517157289.685851097
324,1517157289.887571096,163.228698730,66.428405762,2.496138811,-0.000491313,0.022367987,0.063182051,0.997751202,2989,1517157289.685851097,2396,1517157289.786710978,0,1517157289.685851097,0.193363461,1517157290.134831905,28354,1517157289.887571096,142,1517157289.887571096,3707,1517157289.887571096
325,1517157290.089230061,163.200271606,66.419334412,2.490634441,0.001465242,-0.001485695,0.062951203,0.998014425,2981,1517157289.887571096,2396,1517157289.786710978,0,1517157289.887571096,0.096141639,1517157290.329823971,28323,1517157290.089230061,133,1517157290.089230061,3684,1517157290.089230061
326,1517157290.290950060,163.187454224,66.418807983,2.485517502,0.002370652,-0.011667371,0.062238272,0.997990306,2974,1517157290.089230061,2396,1517157289.786710978,0,1517157290.089230061,0.105940581,1517157290.529824018,28435,1517157290.290950060,129,1517157290.290950060,3760,1517157290.290950060
327,1517157290.492670059,163.186203003,66.419334412,2.483953238,0.002104534,-0.011306084,0.062625162,0.997970858,3041,1517157290.290950060,2396,1517157289.786710978,0,1517157290.290950060,0.215697015,1517157290.734832048,28239,1517157290.492670059,133,1517157290.492670059,3755,1517157290.492670059
328,1517157290.694390059,163.187667847,66.418045044,2.483519554,0.002282422,-0.007405193,0.061707272,0.998064209,3030,1517157290.492670059,2396,1517157289.786710978,0,1517157290.492670059,0.794807580,1517157290.929824114,28235,1517157290.694390059,134,1517157290.694390059,3765,1517157290.694390059
329,1517157290.896110058,163.117446899,66.409072876,2.494149208,0.000663422,0.026617728,0.057115251,0.998012477,3029,1517157290.694390059,2396,1517157289.786710978,0,1517157290.694390059,1.597838602,1517157291.134768009,28292,1517157290.896110058,133,1517157290.896110058,3857,1517157290.896110058
330,1517157291.097768068,162.902236938,66.381584167,2.487879515,-0.000047581,0.036898658,0.047306163,0.998198684,3115,1517157290.896110058,2396,1517157289.786710978,0,1517157290.896110058,2.301534754,1517157291.334768057,28286,1517157291.097768068,164,1517157291.097768068,3957,1517157291.097768068
331,1517157291.299488068,162.533554077,66.343505859,2.480728626,-0.000763117,0.037890613,0.035971903,0.998633938,3246,1517157291.097768068,2396,1517157289.786710978,0,1517157291.097768068,2.943115544,1517157291.534768105,25511,1517157291.299488068,144,1517157291.299488068,4043,1517157291.299488068
332,1517157291.501208067,162.049285889,66.307174683,2.469401836,-0.006997224,0.051286691,0.026443735,0.998309292,3318,1517157291.299488068,2396,1517157289.786710978,0,1517157291.299488068,3.230726190,1517157291.734767914,21716,1517157291.501208067,157,1517157291.501208067,3939,1517157291.501208067
333,1517157291.702929020,161.414169312,66.251060486,2.473391056,-0.007106561,0.007036334,0.019285774,0.999763995,3292,1517157291.501208067,2396,1517157289.786710978,0,1517157291.501208067,2.648576891,1517157291.929759979,19034,1517157291.702929020,166,1517157291.702929020,3686,1517157291.702929020
334,1517157291.904649019,160.807785034,66.144248962,2.450651407,-0.006247793,-0.044009881,0.026383717,0.998663104,3114,1517157291.702929020,2396,1517157289.786710978,0,1517157291.702929020,2.049936782,1517157292.129695892,16921,1517157291.904649019,139,1517157291.904649019,3357,1517157291.904649019
335,1517157292.106307983,160.426818848,65.985557556,2.437078238,0.024418762,-0.042274478,0.134688473,0.989684600,2815,1517157291.904649019,2396,1517157289.786710978,0,1517157291.904649019,1.099345313,1517157292.339695930,17377,1517157292.106307983,163,1517157292.106307983,2825,1517157292.106307983
336,1517157292.308027983,160.145568848,65.880310059,2.439418554,0.019981098,-0.061082195,0.142681376,0.987679982,2392,1517157292.106307983,2396,1517157289.786710978,0,1517157292.106307983,0.207119574,1517157292.574703932,17305,1517157292.308027983,116,1517157292.308027983,2802,1517157292.308027983
