frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
746,1624182120.429694414,1624182120.529558897,751,750,0,0.084712007,0.152133757,0,1,0,0,1,4.874749249,-49.904932256,-13.568644671,-0.020649960,-0.005644855,-0.011069149,0.999709552,4202,1293,0.307710614,0.053724326,0.038164421,0.025333958,0.207821818,70.104496600,3907,0.748039642,583.057858742,799.348493162,1540.184528817,0.199500335,0.149234159,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000921,0.000002238,0.000003875,0.104902145,0.017164545,-0.994334410,0.000000002,0.000000003,0.000000009,0.951692490,-0.306171668,-0.023244655,0.000000000,0.211328470,0.069177194,3.019880779,0.007273636,72.746681376,0,502,481,21,0.119466921,0,0,0,0,0,0,3700,0,205786,461500,0,0,0,2054647
747,1624182120.529691696,1624182120.629535437,752,751,0,0.081274202,0.133311550,0,1,0,0,1,4.869450825,-50.073716460,-13.577096996,-0.023539277,-0.003195849,-0.011573947,0.999650805,4201,1263,0.300642704,0.053931716,0.040025948,0.026201039,0.196494931,69.029136654,3887,0.742919238,573.499188947,785.469813018,1528.758076809,0.198598820,0.147542884,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000971,0.000002179,0.000003697,-0.061952820,-0.001312259,0.998078216,0.000000002,0.000000003,0.000000008,0.973920049,-0.225471278,-0.025346408,0.000000000,0.211076930,0.071142533,3.067037202,0.008144550,72.376391738,0,531,503,28,0.126398477,0,0,0,0,0,0,3670,0,205970,462031,0,0,0,2058317
748,1624182120.629688978,1624182120.729564667,752,752,0,0.034470542,0.079806344,0,1,0,0,1,4.872890552,-50.244860585,-13.571041000,-0.025561201,-0.001444246,-0.011985281,0.999600366,4217,1207,0.286222433,0.060804682,0.043737501,0.028337952,0.162565548,80.031351483,3932,0.740622893,565.436393400,807.145779401,1539.547042813,0.194165970,0.143803762,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001017,0.000002166,0.000004052,0.073766001,0.001015363,-0.997275060,0.000000001,0.000000003,0.000000011,0.980320244,-0.197411346,-0.000989984,0.000000000,0.208681764,0.069969130,3.110937277,0.008829938,72.609172882,0,561,539,22,0.133032962,0,0,0,0,0,0,3656,0,206183,462592,0,0,0,2061973
749,1624182120.829683781,1624182120.929539919,754,753,0,0.043910290,0.093051974,0,1,0,0,1,4.874674288,-50.605281140,-13.572658048,-0.025069372,-0.001529342,-0.012059178,0.999611807,4197,1256,0.299261377,0.061000232,0.041562678,0.026553343,0.189072288,74.462394024,3917,0.742135732,572.530105190,799.914404989,1534.501151909,0.196952462,0.146165460,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001256,0.000002731,0.000004907,0.071797744,0.007921445,-0.997387755,0.000000001,0.000000003,0.000000011,0.968251980,-0.249333652,-0.017911816,0.000000000,0.207515407,0.070140130,3.332404207,0.008727360,72.701712747,0,580,565,15,0.138193948,0,0,0,0,0,0,3617,0,206382,463172,0,0,0,2065590
750,1624182120.929681063,1624182121.029508591,755,754,0,0.054562489,0.097062510,0,1,0,0,1,4.875968270,-50.795938300,-13.578883319,-0.024747218,-0.002935008,-0.012077829,0.999616470,4192,1272,0.303435115,0.054723309,0.041370836,0.024739553,0.183617132,76.983754759,3870,0.746483409,563.375019348,786.173062140,1539.342709990,0.195014301,0.145574940,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001009,0.000002272,0.000004149,-0.052759548,-0.008511949,0.998570967,0.000000001,0.000000003,0.000000009,0.960858430,-0.276894799,-0.008963663,0.000000000,0.207542650,0.070361803,3.390931038,0.008389729,72.587194371,0,456,439,17,0.108778626,0,0,0,0,0,0,3736,0,206538,463628,0,0,0,2069326
751,1624182121.029678345,1624182121.129566431,756,755,0,0.107457374,0.168177036,0,1,0,0,1,4.873574159,-50.984064582,-13.571754092,-0.021637100,-0.003863263,-0.012251405,0.999683357,4204,1287,0.306137012,0.056282729,0.040455600,0.024665555,0.184437614,73.449516692,3915,0.750646958,575.264197997,803.834834303,1559.683807091,0.195749135,0.146938492,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000963,0.000002095,0.000003920,0.059485658,0.003160558,-0.998224157,0.000000001,0.000000003,0.000000010,0.973921242,-0.226360957,-0.015431488,0.000000000,0.206268680,0.067481431,3.436178426,0.008416779,72.702580372,0,526,508,18,0.125118934,0,0,0,0,0,0,3678,0,206726,464154,0,0,0,2073004
752,1624182121.129675627,1624182121.229442358,757,756,0,0.112289720,0.175250160,0,1,0,0,1,4.864576527,-51.178650990,-13.578424384,-0.018471983,-0.006460539,-0.012065814,0.999735697,4150,1281,0.308674699,0.055233772,0.039333546,0.026158980,0.193276510,72.366723314,3867,0.746967418,539.477972592,786.377959169,1562.667072928,0.186766029,0.139508139,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000953,0.000002083,0.000003803,0.101050365,0.023072052,-0.994613746,0.000000001,0.000000003,0.000000008,0.948996429,-0.315080078,-0.011415919,0.000000000,0.205574965,0.068190404,3.491067682,0.008420349,72.773865325,0,487,470,17,0.117349398,0,0,0,0,0,0,3663,0,206894,464641,0,0,0,2076667
753,1624182121.229672909,1624182121.329561710,758,757,0,0.195298136,0.232267536,0,1,0,0,1,4.864765300,-51.364071861,-13.575451527,-0.011814155,-0.008773151,-0.012021085,0.999819459,4177,1179,0.282259995,0.055702622,0.042725316,0.025485525,0.189517118,70.818321268,3877,0.741393936,565.672241660,746.595611687,1562.116438106,0.196797708,0.145904628,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001016,0.000002375,0.000003798,-0.105568626,-0.043951105,0.993440268,0.000000002,0.000000003,0.000000010,0.980150819,-0.197668473,-0.015216667,0.000000000,0.205065275,0.061992716,3.535186068,0.008178527,72.908906806,0,529,500,29,0.126645918,0,0,0,0,0,0,3648,0,207079,465170,0,0,0,2080315
754,1624182121.329670191,1624182121.429572105,759,758,0,0.156540384,0.211986837,0,1,0,0,1,4.865312475,-51.557140317,-13.589346315,-0.007162420,-0.010390009,-0.011860355,0.999850028,4176,1302,0.311781609,0.055732234,0.040735343,0.026266678,0.204709746,73.962924473,3861,0.745905297,581.962648900,766.741174937,1531.236528332,0.202074549,0.150728477,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000960,0.000002165,0.000003849,0.116578137,0.050205434,-0.991911766,0.000000001,0.000000003,0.000000009,0.954785720,-0.297230335,-0.006193239,0.000000000,0.205083711,0.060057474,3.587679824,0.008281140,73.019227457,0,529,508,21,0.126676245,0,0,0,0,0,0,3647,0,207270,465699,0,0,0,2083962
755,1624182121.429667711,1624182121.529470205,760,759,0,0.068656143,0.109562127,0,1,0,0,1,4.865682439,-51.767831604,-13.603584067,-0.006452303,-0.012554550,-0.011472335,0.999834555,4148,1284,0.309546770,0.062909026,0.046904805,0.029205174,0.227287020,72.502180196,3840,0.753508389,584.884319752,761.840029600,1546.747865667,0.202139256,0.152313625,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000922,0.000002209,0.000003776,0.118788108,0.066000141,-0.990723658,0.000000001,0.000000002,0.000000006,0.903585268,-0.426610952,-0.039201513,0.000000000,0.204238285,0.061888422,3.619447996,0.008985099,72.977016865,0,626,598,28,0.150916104,0,0,0,0,0,0,3522,0,207494,466325,0,0,0,2087484
756,1624182121.529664993,1624182121.629385233,761,760,0,0.112017987,0.165801525,0,1,0,0,1,4.856350470,-51.963608090,-13.591497038,-0.006819784,-0.011947431,-0.011683565,0.999837109,4204,1342,0.319219791,0.079832597,0.052786828,0.033657268,0.175853448,76.069067468,3882,0.752226683,581.980348912,744.733885905,1593.429749674,0.199298511,0.149917658,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000877,0.000002186,0.000003855,0.091416743,0.048933040,-0.994609741,0.000000001,0.000000002,0.000000008,0.954612396,-0.297034824,-0.022033782,0.000000000,0.202019347,0.098014115,3.648336361,0.008083354,73.261734339,0,817,758,59,0.194338725,0,0,0,0,0,0,3387,0,207796,467142,0,0,0,2090871
757,1624182121.629662275,1624182121.729431868,762,761,0,0.135200992,0.186357638,0,1,0,0,1,4.857812232,-52.129561528,-13.565833426,-0.008486593,-0.011343628,-0.011488058,0.999833648,4269,1296,0.303583978,0.064315478,0.040559298,0.026652822,0.238751568,70.992676349,3958,0.744711494,620.764557073,768.486346098,1558.317191547,0.210602279,0.156837938,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000926,0.000002212,0.000003785,0.091676699,0.062225619,-0.993842722,0.000000001,0.000000002,0.000000006,0.909962269,-0.414615869,-0.007896259,0.000000000,0.202706721,0.098975167,3.669914707,0.008152817,73.302965801,0,619,587,32,0.144998829,0,0,0,0,0,0,3650,0,207992,467761,0,0,0,2094521
758,1624182121.729659557,1624182121.829523325,763,762,0,0.069356906,0.149592373,0,1,0,0,1,4.854392744,-52.289251648,-13.545114510,-0.012211369,-0.011772303,-0.011363570,0.999791561,4219,1308,0.310026073,0.060474042,0.042794205,0.027048142,0.218685201,75.016601331,3885,0.746035065,565.804862230,757.678290609,1574.863074384,0.195216450,0.145638317,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000925,0.000002255,0.000003801,-0.088881148,-0.043571675,0.995088765,0.000000001,0.000000003,0.000000007,0.962031082,-0.271786386,-0.025067054,0.000000000,0.202169410,0.097978659,3.667345377,0.008298356,73.638844525,0,519,493,26,0.123014932,0,0,0,0,0,0,3700,0,208160,468280,0,0,0,2098221
759,1624182121.829656839,1624182121.929595709,764,763,0,0.073568348,0.140063707,0,1,0,0,1,4.861238289,-52.457117962,-13.542494070,-0.013248431,-0.009887762,-0.011808165,0.999793618,4123,1258,0.305117633,0.058236407,0.043760055,0.027605871,0.213431475,71.151858260,3801,0.748200415,582.896922216,711.696546674,1549.316307186,0.204963226,0.153353571,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000950,0.000002378,0.000003856,-0.106844023,-0.031173118,0.993786995,0.000000002,0.000000003,0.000000008,0.965785735,-0.259287226,0.005296015,0.000000000,0.201494941,0.098189263,3.661473155,0.009199983,73.497980220,0,484,467,17,0.117390250,0,0,0,0,0,0,3639,0,208326,468764,0,0,0,2101860
760,1624182121.929654360,1624182122.029551506,765,764,0,0.222428397,0.268977001,0,1,0,0,1,4.854242660,-52.622353160,-13.555614230,-0.009351013,-0.008175288,-0.011961951,0.999851306,4118,1227,0.297960175,0.069467697,0.055314988,0.032195117,0.201548481,74.688087267,3770,0.743893661,571.148252423,725.094949735,1508.235898502,0.203655735,0.151498210,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000971,0.000002238,0.000004055,-0.075630312,-0.037995057,0.996411778,0.000000001,0.000000003,0.000000009,0.983800236,-0.178619450,0.015237727,0.000000000,0.201934052,0.101112889,3.656725325,0.009292986,73.411102347,0,569,531,38,0.138173871,0,0,0,0,0,0,3549,0,208513,469333,0,0,0,2105409
761,1624182122.029651642,1624182122.129567623,766,765,0,0.388496659,0.484251800,0,1,0,0,1,4.857891707,-52.788238312,-13.563628850,0.002930381,-0.006844876,-0.012399525,0.999895401,4117,1261,0.306290989,0.068572178,0.051414353,0.032412233,0.199903215,73.114664148,3831,0.750144338,571.205765266,764.365632982,1538.231561558,0.198763024,0.149100957,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000968,0.000002206,0.000003990,-0.047440840,-0.049471122,0.997648222,0.000000001,0.000000003,0.000000010,0.974918808,-0.222025806,-0.015422668,0.000000000,0.200348028,0.104027982,3.636034234,0.009764227,73.642073093,0,587,562,25,0.142579548,0,0,0,0,0,0,3530,0,208702,469920,0,0,0,2108939
762,1624182122.129648924,1624182122.229521275,767,766,0,0.380877324,0.479290445,0,1,0,0,1,4.858306999,-52.975374698,-13.609516236,0.013602469,-0.004344377,-0.012606530,0.999818571,4205,1259,0.299405470,0.085474757,0.050025497,0.034247183,0.228412118,74.550299392,3901,0.748284823,623.425325680,750.754454627,1544.879314874,0.213570642,0.159811670,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000980,0.000002185,0.000003969,-0.050972396,-0.057592502,0.997038073,0.000000001,0.000000002,0.000000006,0.876679811,-0.478836107,0.046351829,0.000000000,0.201701035,0.133502579,3.617997983,0.010112522,73.371839918,0,754,687,67,0.179310345,0,0,0,0,0,0,3451,0,208907,470674,0,0,0,2112390
763,1624182122.229646206,1624182122.329577446,768,767,0,0.299954843,0.392857335,0,1,0,0,1,4.854518019,-53.153820747,-13.646153578,0.030353599,-0.002360981,-0.012783929,0.999454679,4245,1318,0.310482921,0.061518919,0.042666204,0.027032498,0.300274153,77.782517132,3954,0.749792735,684.711409371,793.556219978,1486.412845217,0.230956225,0.173169299,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000999,0.000002092,0.000004068,0.070587508,0.076016596,-0.994604887,0.000000002,0.000000002,0.000000006,0.774830543,-0.631755934,0.022848815,0.000000000,0.205243599,0.133563851,3.609264440,0.009933795,73.849994703,0,613,581,32,0.144405183,0,0,0,0,0,0,3632,0,209152,471287,0,0,0,2116022
764,1624182122.329643488,1624182122.429547787,769,768,0,0.144926194,0.222011908,0,1,0,0,1,4.859047691,-53.327582355,-13.677232324,0.041752700,-0.001814539,-0.012916563,0.999042833,4238,1299,0.306512506,0.074746020,0.054552753,0.033795908,0.348958285,70.734475048,3903,0.757083723,718.949125519,782.425533849,1453.523111110,0.243307614,0.184204234,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001016,0.000002180,0.000003713,-0.096980329,-0.087428872,0.991438857,0.000000001,0.000000002,0.000000005,0.857312052,-0.514506719,0.017288220,0.000000000,0.212533817,0.139163011,3.608676027,0.009346509,73.754648904,0,700,673,27,0.165172251,0,0,0,0,0,0,3538,0,209380,471987,0,0,0,2119560
765,1624182122.429641008,1624182122.529494762,770,769,0,0.055264790,0.115945894,0,1,0,0,1,4.863336322,-53.482654554,-13.636038287,0.050036571,-0.001092737,-0.012757985,0.998665300,4292,1343,0.312907735,0.098672978,0.058595132,0.037116982,0.355688466,71.857754177,3986,0.755468797,766.049058117,813.936479769,1431.313085927,0.254391594,0.192184912,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001009,0.000002004,0.000003602,-0.079611422,-0.087948867,0.992938577,0.000000001,0.000000002,0.000000005,0.856587419,-0.515780075,0.015129695,0.000000000,0.221015307,0.180375998,3.602316383,0.009109530,73.483440002,0,864,801,63,0.201304753,0,0,0,0,0,0,3428,0,209631,472851,0,0,0,2122988
766,1624182122.529638290,1624182122.629483223,771,770,0,0.040874944,0.096492711,0,1,0,0,1,4.859402248,-53.613325209,-13.632411891,0.053099565,-0.002017201,-0.012851832,0.998504480,4297,1370,0.318827089,0.062449437,0.046299031,0.029754774,0.398361315,73.672868998,3966,0.754570359,785.044968376,833.023637513,1374.557437676,0.262326451,0.197943764,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001026,0.000001913,0.000003543,0.075304159,0.108777266,-0.991209761,0.000000001,0.000000002,0.000000005,0.847819767,-0.530069731,0.015090470,0.000000000,0.230542282,0.175262676,3.564017786,0.008307953,73.661858622,0,694,654,40,0.161508029,0,0,0,0,0,0,3603,0,209857,473545,0,0,0,2126591
767,1624182122.629635572,1624182122.729429245,772,771,0,0.112502538,0.308025981,0,1,0,0,1,4.851985751,-53.725637743,-13.629979715,0.050903911,-0.002752504,-0.013109372,0.998613719,4269,1379,0.323026470,0.056392215,0.042862600,0.025285615,0.404206064,70.225627374,3958,0.758129199,771.876124534,843.290723079,1385.508522310,0.257234132,0.195016707,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001030,0.000001975,0.000003471,-0.049855574,-0.118258072,0.991730533,0.000000001,0.000000002,0.000000005,0.833338633,-0.552564438,-0.014807556,0.000000000,0.240927838,0.173281745,3.505315421,0.007993830,73.721683158,0,559,538,21,0.130944015,0,0,0,0,0,0,3710,0,210034,474104,0,0,0,2130301
768,1624182122.729632854,1624182122.829445839,773,772,0,0.704406593,0.820714453,0,1,0,0,1,4.852972085,-53.883247317,-13.608807192,0.022475820,-0.003066758,-0.013636103,0.999649683,4349,1467,0.337318924,0.110065793,0.082480953,0.053664026,0.309676860,70.809817490,4032,0.774424555,772.191282790,841.203911817,1509.084609920,0.247300649,0.191515695,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000902,0.000001907,0.000003182,-0.090214609,-0.097921085,0.991096759,0.000000001,0.000000002,0.000000005,0.895399582,-0.445203794,-0.007291721,0.000000000,0.248283404,0.220109731,3.303915207,0.008787022,73.260606458,0,1238,1178,60,0.284663141,0,0,0,0,0,0,3111,0,210548,475342,0,0,0,2133412
769,1624182122.829630136,1624182122.929447889,774,773,0,0.630596818,0.718963593,0,1,0,0,1,4.844434338,-54.000384580,-13.501197234,0.002731698,-0.002460479,-0.014355841,0.999890191,4385,1458,0.332497149,0.137954866,0.078989014,0.057445334,0.226943703,69.583644376,4022,0.783095723,727.398528612,808.771797161,1613.440670694,0.230948688,0.180854930,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000832,0.000001953,0.000003074,-0.105393708,-0.066601426,0.992197771,0.000000000,0.000000001,0.000000007,0.961512651,-0.274665835,-0.007218151,0.000000000,0.250176975,0.297577707,3.272444032,0.010078070,73.016668976,0,1840,1680,160,0.419612315,0,0,0,0,0,0,2545,0,211352,477182,0,0,0,2135957
770,1624182122.929627419,1624182123.029549122,775,774,0,0.398176007,0.496127799,0,1,0,0,1,4.841866495,-54.044949419,-13.432574963,-0.014677040,-0.003543314,-0.013765186,0.999791253,4293,1182,0.275331936,0.079161479,0.058600523,0.032369468,0.210186444,73.020726134,4003,0.736484740,572.906235089,783.581132638,1591.661045491,0.194327474,0.143119219,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000979,0.000002142,0.000003588,-0.051934203,-0.048661961,0.997464211,0.000000001,0.000000002,0.000000008,0.953865703,-0.299183586,-0.025087887,0.000000000,0.251505440,0.288505568,3.166031005,0.011052341,72.818517544,0,662,637,25,0.154204519,0,0,0,0,0,0,3631,0,211609,477844,0,0,0,2139588
771,1624182123.029624939,1624182123.129531384,776,775,0,0.289335896,0.383997155,0,1,0,0,1,4.829576824,-54.091734543,-13.430282903,-0.034892464,-0.004712047,-0.013734222,0.999285587,4258,1198,0.281352748,0.069893372,0.051190099,0.031947004,0.186573638,82.284282115,3950,0.740966824,585.053940727,772.773290580,1568.991722695,0.199894134,0.148114922,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001013,0.000002182,0.000004213,0.055460920,0.030418430,-0.997997398,0.000000002,0.000000003,0.000000010,0.984676793,-0.167494174,-0.048552187,0.000000000,0.251612241,0.281406784,3.019549130,0.010912262,73.260255816,0,582,547,35,0.136683889,0,0,0,0,0,0,3676,0,211824,478426,0,0,0,2143264
772,1624182123.129622221,1624182123.229474545,777,776,0,0.149768654,0.259657329,0,1,0,0,1,4.826785681,-54.157859543,-13.448270168,-0.045818447,-0.006001330,-0.014159700,0.998831396,4302,1229,0.285681079,0.073273814,0.054573480,0.034876084,0.188705564,78.694648337,3987,0.745220943,600.472931946,790.578917681,1580.144051209,0.202098062,0.150607708,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000984,0.000002166,0.000004313,-0.042746099,0.006007523,0.999067906,0.000000001,0.000000003,0.000000010,0.989484987,-0.142366060,-0.025521864,0.000000000,0.251383694,0.272315444,2.902688936,0.011475457,73.576652067,0,675,641,34,0.156903766,0,0,0,0,0,0,3627,0,212098,479101,0,0,0,2146891
773,1624182123.229619503,1624182123.329525948,778,777,0,0.365036167,0.481614295,0,1,0,0,1,4.808143361,-54.211395090,-13.473910743,-0.042020684,-0.007853713,-0.014267532,0.998983993,4211,1236,0.293516979,0.134135801,0.106301495,0.068027471,0.218358650,80.164810473,3865,0.759481041,610.177830331,783.331153913,1541.885238254,0.207869126,0.157872660,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000999,0.000002140,0.000004368,0.068039120,0.006945390,-0.997658479,0.000000000,0.000000002,0.000000010,0.999107311,-0.037134997,-0.020138829,0.000000000,0.252825771,0.301543333,2.771337963,0.011325789,74.043976527,0,1598,1477,121,0.379482308,0,0,0,0,0,0,2613,0,212645,480699,0,0,0,2149504
774,1624182123.329616785,1624182123.429359913,779,778,0,0.119309003,0.267585633,0,1,0,0,1,4.790407517,-54.356567411,-13.564657170,-0.044763210,-0.010241941,-0.013983439,0.998847246,4188,1228,0.293218720,0.083039000,0.053535185,0.034631831,0.216552450,79.382525951,3872,0.748737976,581.261829635,761.684800184,1556.166812421,0.200496407,0.150119274,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001008,0.000002126,0.000004269,-0.078982646,-0.006178395,0.996856845,0.000000001,0.000000003,0.000000007,0.990725400,-0.128599669,-0.043878308,0.000000000,0.253417906,0.289393287,2.732283458,0.011364451,74.314956601,0,817,768,49,0.195081184,0,0,0,0,0,0,3371,0,213038,481516,0,0,0,2152875
775,1624182123.429614067,1624182123.529187441,780,779,0,0.080390040,0.135492663,0,1,0,0,1,4.780777347,-54.500484483,-13.584531809,-0.037477512,-0.009917206,-0.014501031,0.999143035,4204,1213,0.288534729,0.063600753,0.044426824,0.029819309,0.205509429,76.302587368,3875,0.738969021,551.230131524,739.843077071,1572.431748514,0.192501895,0.142252937,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000989,0.000002269,0.000004323,0.056455881,-0.011164538,-0.998342670,0.000000002,0.000000003,0.000000009,0.991574437,-0.129459972,-0.004500173,0.000000000,0.252329026,0.288959616,2.681514078,0.012159807,74.504976959,0,485,453,32,0.115366318,0,0,0,0,0,0,3719,0,213207,482001,0,0,0,2156594
776,1624182123.529611588,1624182123.629344940,781,780,0,0.135539449,0.174063659,0,1,0,0,1,4.769540067,-54.638726799,-13.596916092,-0.035034262,-0.011228740,-0.014645770,0.999215701,4249,1246,0.293245470,0.062203205,0.044729635,0.029028435,0.202563525,81.542932315,3906,0.748430782,569.083267752,775.531075274,1578.756292830,0.194666821,0.145694641,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000000987,0.000002241,0.000004447,-0.049944360,-0.009803132,0.998703890,0.000000002,0.000000003,0.000000011,0.991519304,-0.125029426,-0.035455770,0.000000000,0.253664530,0.296119964,2.652831727,0.011988033,74.778670202,0,540,501,39,0.127088727,0,0,0,0,0,0,3709,0,213387,482541,0,0,0,2160303
777,1624182123.629608870,1624182123.729232311,782,781,0,0.170894675,0.256211735,0,1,0,0,1,4.758034828,-54.780299595,-13.612007783,-0.029196578,-0.010625765,-0.014626843,0.999410180,4188,1160,0.276981853,0.052727018,0.040538828,0.025404643,0.251599730,71.253874945,3868,0.736793886,573.216412800,777.262633908,1499.439705702,0.201134300,0.148194522,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001071,0.000002267,0.000004162,-0.046670368,-0.015196508,0.998794745,0.000000002,0.000000003,0.000000008,0.986503510,-0.161213965,-0.028651030,0.000000000,0.254306938,0.304578289,2.634605854,0.011776852,74.791730132,0,503,478,25,0.120105062,0,0,0,0,0,0,3685,0,213546,483044,0,0,0,2163988
778,1624182123.729606152,1624182123.829502821,783,782,0,0.236659078,0.280344361,0,1,0,0,1,4.742399172,-54.909458415,-13.608407583,-0.021121513,-0.010271679,-0.014643159,0.999616903,4121,1180,0.286338267,0.056699250,0.040941586,0.025523185,0.221671665,75.398740026,3795,0.736912804,553.566949757,716.372056677,1526.645085724,0.197943967,0.145867444,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001086,0.000002390,0.000004301,0.074272842,0.010479240,-0.997182897,0.000000002,0.000000003,0.000000011,0.995850195,-0.090864044,0.005110232,0.000000000,0.254456261,0.307287493,2.596731172,0.011088491,74.810837066,0,488,464,24,0.118417860,0,0,0,0,0,0,3633,0,213709,483532,0,0,0,2167621
779,1624182123.829603434,1624182123.929491997,784,783,0,0.350461149,0.430761850,0,1,0,0,1,4.734967176,-55.035288131,-13.584132740,-0.006066109,-0.009683089,-0.014396012,0.999831083,4170,1169,0.280335731,0.059925090,0.045106799,0.028679537,0.225636687,74.151169524,3873,0.735472481,577.266172937,739.259374978,1531.959372494,0.202657268,0.149048844,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001091,0.000002335,0.000004132,-0.043818612,-0.066003136,0.996856818,0.000000002,0.000000003,0.000000009,0.988130474,-0.151457708,-0.025665726,0.000000000,0.255066522,0.306100223,2.559193526,0.010844395,74.960802630,0,480,456,24,0.115107914,0,0,0,0,0,0,3690,0,213875,484012,0,0,0,2171311
780,1624182123.929600716,1624182124.029505491,785,784,0,0.365044696,0.461083292,0,1,0,0,1,4.732195909,-55.178725130,-13.597280822,0.006156808,-0.009229512,-0.013928566,0.999841440,4138,1147,0.277187047,0.059080578,0.041158460,0.026293860,0.254508991,67.266305082,3856,0.734948655,597.329829894,754.819999480,1481.812184633,0.210775524,0.154909188,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001076,0.000002339,0.000003937,-0.041362876,-0.084864036,0.995533630,0.000000002,0.000000002,0.000000006,0.940119048,-0.339710704,-0.027799509,0.000000000,0.257714548,0.311909489,2.537139795,0.010480320,74.589713520,0,503,477,26,0.121556307,0,0,0,0,0,0,3635,0,214038,484515,0,0,0,2174946
781,1624182124.029598236,1624182124.129434109,786,785,0,0.255549756,0.364986878,0,1,0,0,1,4.717385998,-55.325569316,-13.601834606,0.020293688,-0.009462826,-0.013650531,0.999656083,4209,1194,0.283677833,0.057449379,0.043611303,0.026569966,0.270984619,80.505420778,3915,0.744090179,646.292684615,770.529734739,1496.290631785,0.221856369,0.165081145,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000001078,0.000002252,0.000004225,-0.040390747,-0.088013867,0.995300029,0.000000002,0.000000002,0.000000006,0.861467652,-0.507653440,0.012707066,0.000000000,0.261268618,0.318381543,2.492118453,0.010282226,74.959251352,0,551,534,17,0.130909955,0,0,0,0,0,0,3658,0,214217,485066,0,0,0,2178604
