frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,stage2_map_policy,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,observability_soft_weighting_active,observability_geometry_quality,observability_measurement_weight_mean,observability_measurement_weight_min,transition_guard_active,transition_guard_triggered,transition_guard_cooldown_frames,transition_guard_measurement_weight,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_geometry_weak_ratio,relative_persistent_enable,relative_baseline_ready,relative_persistent_candidate,relative_f0_baseline,relative_lambda0_baseline,relative_f0_ratio,relative_lambda0_ratio,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,persistent_voxel_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_persistent_voxel_quota_rejected,total_voxel_rejected
773,1517157302.191698074,1517157302.292535067,793,792,0,0.019787104,0.034676936,1,1,1,0,0,1,161.699107402,66.880051843,-5.753492535,-0.006525218,0.018012033,-0.600406489,0.799465469,905,582,0.643093923,0.019170602,0.012096043,0.007712499,0.473112488,23.708387635,701,0.899105264,149.235055315,192.421434420,288.616300534,0.236778515,0.212888809,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002370,0.000004724,0.000006499,0.019149342,0.103063090,0.994490474,0.000000036,0.000000113,0.000000314,-0.041207792,-0.999149665,0.001365270,0.000000000,0.530225511,0.086849844,1.430100213,0.869720778,24.134353359,0,0.250217899,0.226123630,0.000000000,1,1,0,0.205723244,0.185712616,1.221676477,1.223030971,11,11,0,0.012154696,5,0,0,0,0,0,0,888,6,15289,53046,10649,0,0,0,564749
774,1517157302.292557955,1517157302.393397331,794,793,0,0.028243567,0.042138056,1,1,1,0,0,1,161.697376321,66.884197256,-5.753568712,-0.007790021,0.016919415,-0.600373794,0.799502568,910,591,0.649450549,0.018815733,0.011308875,0.007037963,0.515056679,22.570397626,700,0.901229927,152.673463676,196.376121495,281.811363470,0.242008107,0.218104948,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002371,0.000004687,0.000006299,0.026686396,0.100482610,0.994580857,0.000000037,0.000000112,0.000000288,-0.052472136,-0.998622172,-0.000658401,0.000000000,0.527581569,0.086351012,1.425036558,0.866229227,23.951075434,0,0.249602146,0.225554396,0.000000000,1,1,0,0.206600822,0.186509452,1.213290933,1.214534590,13,13,0,0.014285714,6,0,0,0,0,0,0,891,6,15289,53059,10655,0,0,0,565640
775,1517157302.393418074,1517157302.494257212,795,794,0,0.036616702,0.041166822,1,1,1,0,0,1,161.698600579,66.886253441,-5.757736229,-0.009057500,0.015540071,-0.600244060,0.799614617,906,596,0.657836645,0.018609933,0.011245853,0.007247978,0.508965296,22.746104707,699,0.912285437,152.699490222,198.732903195,286.255126862,0.239458176,0.218454206,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002352,0.000004652,0.000006251,0.024525755,0.102785129,0.994401179,0.000000038,0.000000125,0.000000271,-0.108493774,-0.994088987,-0.004023374,0.000000000,0.525107538,0.087062012,1.422789605,0.842648907,23.718233493,0,0.248586232,0.224742424,0.000000000,1,1,0,0.207440530,0.187274111,1.203219956,1.204992143,10,10,0,0.011037528,7,0,0,0,0,0,0,889,7,15289,53069,10662,0,0,0,566529
776,1517157302.494278908,1517157302.595117331,796,795,0,0.012012229,0.023796401,1,1,1,0,0,1,161.701649830,66.885561217,-5.761858537,-0.008993216,0.015011294,-0.600439053,0.799479035,915,591,0.645901639,0.018145147,0.010542149,0.006871519,0.485297499,23.293933152,717,0.910291569,164.990704429,199.817995950,287.870354651,0.252789948,0.230112558,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002354,0.000004705,0.000006376,-0.004797632,0.102948730,0.994675094,0.000000038,0.000000135,0.000000285,-0.039290131,-0.999227406,0.000936799,0.000000000,0.523408129,0.080433455,1.383349516,0.816652085,23.441482631,0,0.248440148,0.224775769,0.000000000,1,1,0,0.208260522,0.188024144,1.197645164,1.200250095,23,22,1,0.025136612,9,0,0,0,0,0,0,883,9,15292,53092,10671,0,0,0,567412
777,1517157302.595139027,1517157302.695978403,797,796,0,0.004397417,0.006345831,1,1,1,0,0,1,161.702643056,66.883791355,-5.765198174,-0.009138020,0.014753026,-0.600393843,0.799516152,905,593,0.655248619,0.019060907,0.011214913,0.007430623,0.499388411,23.458863527,722,0.911515466,162.931886899,198.664417047,296.517862821,0.247573894,0.225667433,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002337,0.000004655,0.000006401,-0.025138227,0.105090979,0.994144836,0.000000036,0.000000142,0.000000275,-0.064616529,-0.997910074,0.000434395,0.000000000,0.518403784,0.075447622,1.312432889,0.755556562,23.382979599,0,0.247572482,0.224037884,0.000000000,1,1,0,0.209046762,0.188744419,1.188763379,1.191537846,14,14,0,0.015469613,9,0,0,0,0,0,0,882,9,15294,53106,10680,0,0,0,568294
778,1517157302.695998907,1517157302.796838284,798,797,0,0.005241875,0.008592679,1,1,1,0,0,1,161.703211145,66.882654706,-5.767424526,-0.009231362,0.014951533,-0.600432831,0.799482113,909,596,0.655665567,0.019857992,0.011740480,0.007715778,0.483250116,24.645718316,711,0.909743576,158.464114860,199.752383225,288.611184722,0.244986600,0.222874986,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002317,0.000004559,0.000006656,-0.000560091,0.104695043,0.994504215,0.000000036,0.000000121,0.000000282,-0.051929477,-0.998648272,-0.002226932,0.000000000,0.515101375,0.073215004,1.187828365,0.635981431,23.307285172,0,0.246278095,0.223081706,0.000000000,1,1,0,0.209791388,0.189431165,1.178100506,1.181924783,10,10,0,0.011001100,9,0,0,0,0,0,0,890,9,15293,53116,10689,0,0,0,569184
779,1517157302.796859026,1517157302.897698402,799,798,0,0.004138612,0.007462292,1,1,1,0,0,1,161.701647365,66.881781116,-5.768673137,-0.009283520,0.014725331,-0.600323861,0.799567535,901,583,0.647058824,0.019447079,0.011601249,0.007931116,0.505060312,22.597165535,718,0.906407626,162.275058469,199.234540680,289.291076510,0.249346789,0.226009831,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002364,0.000004590,0.000006569,0.005969085,0.103127449,0.994650240,0.000000039,0.000000117,0.000000279,-0.034592276,-0.999393322,-0.004045067,0.000000000,0.511349204,0.072929716,1.063408761,0.535936754,23.166574343,0,0.245419771,0.222342166,0.000000000,1,1,0,0.210503956,0.190089385,1.169827669,1.173735936,8,8,0,0.008879023,7,0,0,0,0,0,0,886,7,15293,53124,10696,0,0,0,570070
780,1517157302.897718906,1517157302.998558283,800,799,0,0.003331852,0.005988626,1,1,1,0,0,1,161.699790347,66.881529443,-5.768813309,-0.009611148,0.014804584,-0.600379721,0.799520256,917,583,0.635768811,0.019177013,0.011456337,0.007366800,0.491389546,23.188150948,714,0.906348878,161.649518048,199.060027195,286.423553825,0.249793309,0.226399885,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002394,0.000004623,0.000006609,0.018766129,0.101973514,0.994610092,0.000000039,0.000000118,0.000000280,-0.023156013,-0.999707995,-0.006908265,0.000000000,0.507203247,0.071533750,0.925008938,0.430359596,22.990738967,0,0.245206636,0.222176436,0.000000000,1,1,0,0.211198010,0.190731126,1.164855240,1.168799805,7,6,1,0.007633588,7,0,0,0,0,0,0,903,7,15294,53131,10703,0,0,0,570973
781,1517157302.998579025,1517157303.099356413,801,800,0,0.002589932,0.003896871,1,1,1,0,0,1,161.698721962,66.881164308,-5.768283048,-0.009348461,0.014777607,-0.600383229,0.799521236,900,592,0.657777778,0.018688618,0.010291658,0.007583500,0.495930426,23.807850435,714,0.910859119,162.385741063,195.016776366,292.950893289,0.249688459,0.227431010,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002336,0.000004636,0.000006587,0.028429276,0.102089990,0.994368850,0.000000036,0.000000110,0.000000285,-0.039056941,-0.999221755,0.005517150,0.000000000,0.506690669,0.070875307,0.786636178,0.315977179,22.905784125,0,0.245283895,0.222358289,0.000000000,1,1,0,0.211879727,0.191363669,1.161393023,1.165820673,9,9,0,0.010000000,8,0,0,0,0,0,0,883,8,15294,53140,10711,0,0,0,571856
782,1517157303.099376917,1517157303.200216293,802,801,0,0.001757894,0.004234838,1,1,1,0,0,1,161.696664097,66.880605854,-5.767186172,-0.009703618,0.014797980,-0.600330064,0.799556548,913,585,0.640744797,0.019556352,0.010740166,0.007042008,0.510762530,22.900022604,714,0.907794203,157.585574839,202.480380818,288.099105089,0.243125686,0.220708088,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002396,0.000004655,0.000006531,0.015977168,0.097519867,0.995105324,0.000000039,0.000000105,0.000000272,-0.023489493,-0.999682896,-0.009074753,0.000000000,0.504343087,0.070294083,0.648811023,0.201967625,22.754791357,0,0.244359577,0.221451877,0.000000000,1,1,0,0.212529324,0.191965433,1.153293805,1.157230513,4,4,0,0.004381161,6,0,0,0,0,0,0,903,6,15294,53144,10717,0,0,0,572759
783,1517157303.200237036,1517157303.301076412,803,802,0,0.001966806,0.003563129,1,1,1,0,0,1,161.696347593,66.880430485,-5.766839656,-0.009446751,0.014572663,-0.600360675,0.799540779,902,584,0.647450111,0.019569191,0.010794622,0.007588348,0.508808768,23.646630896,722,0.909286186,166.374887133,198.762230656,291.367508215,0.253425308,0.230436132,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002393,0.000004622,0.000006617,0.020546270,0.100347345,0.994740298,0.000000037,0.000000114,0.000000281,-0.056851506,-0.998376362,-0.003542081,0.000000000,0.499017620,0.060652515,0.500752445,0.075792089,22.781079431,0,0.243692132,0.220835667,0.000000000,1,1,0,0.213152580,0.192542838,1.146628273,1.150392878,6,6,0,0.006651885,8,0,0,0,0,0,0,888,8,15294,53150,10725,0,0,0,573647
784,1517157303.301096916,1517157303.401936293,804,803,0,0.001587811,0.003095424,1,1,1,0,0,1,161.697112384,66.880521761,-5.766705565,-0.009641633,0.014672175,-0.600412602,0.799497638,900,588,0.653333333,0.019196267,0.011006501,0.007433051,0.510325429,23.862381349,718,0.910454530,164.529145859,196.918227583,292.258978866,0.251686625,0.229149228,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002360,0.000004589,0.000006589,0.020018136,0.102512879,0.994530233,0.000000036,0.000000106,0.000000284,-0.044285347,-0.999014271,-0.003048593,0.000000000,0.490948050,0.052242222,0.219841173,0.042474879,22.895057683,0,0.242603854,0.219878074,0.000000000,1,1,0,0.213741606,0.193089543,1.138169916,1.141969633,5,5,0,0.005555556,7,0,0,0,0,0,0,888,7,15294,53155,10732,0,0,0,574535
785,1517157303.401957035,1517157303.502796412,805,804,0,0.002063993,0.003717458,1,1,1,0,0,1,161.696669428,66.880887784,-5.766139014,-0.009280017,0.014731902,-0.600421979,0.799493777,910,591,0.649450549,0.019382869,0.011120132,0.007419839,0.498686034,23.480319793,705,0.910553918,161.809331000,197.953700600,282.177480731,0.252062813,0.229516782,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002363,0.000004586,0.000006491,0.005546490,0.102065004,0.994762269,0.000000037,0.000000124,0.000000278,-0.043531009,-0.999049782,-0.002141040,0.000000000,0.492067679,0.050085962,0.133329213,0.034415706,22.856688574,0,0.243300575,0.220664786,0.000000000,1,1,0,0.214332785,0.193641047,1.138293008,1.142810652,10,10,0,0.010989011,7,0,0,0,0,0,0,893,7,15293,53165,10739,0,0,0,575428
786,1517157303.502816916,1517157303.603656292,806,805,0,0.001673022,0.003104409,1,1,1,0,0,1,161.696706692,66.880672487,-5.765513473,-0.009497919,0.014839572,-0.600428574,0.799484274,909,574,0.631463146,0.019765282,0.011541267,0.007266695,0.503045862,22.996778207,718,0.904178988,159.694112901,200.795137616,288.711263068,0.245985808,0.222415199,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002417,0.000004658,0.000006628,0.013302868,0.099798790,0.994918708,0.000000041,0.000000118,0.000000276,-0.043532372,-0.999033110,-0.006146389,0.000000000,0.492154991,0.050959322,0.097965083,0.032629535,22.890959458,0,0.243574617,0.220886113,0.000000000,1,1,0,0.214917622,0.194185949,1.136431912,1.140698815,8,8,0,0.008800880,5,0,0,0,0,0,0,896,5,15293,53173,10744,0,0,0,576324
787,1517157303.603677034,1517157303.704516411,807,806,0,0.001560747,0.002775398,1,1,1,0,0,1,161.698000054,66.879938714,-5.765426653,-0.009581688,0.014722768,-0.600468871,0.799455168,903,598,0.662236988,0.020009719,0.011351008,0.007975489,0.492625252,24.081351391,713,0.911181448,161.554616835,196.165561131,291.952194276,0.248670905,0.226584315,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002342,0.000004588,0.000006577,0.009923092,0.102502387,0.994683263,0.000000035,0.000000106,0.000000276,-0.027509545,-0.999617499,-0.002842781,0.000000000,0.493743784,0.052436650,0.089981214,0.019654764,23.112459064,0,0.244174269,0.221487346,0.000000000,1,1,0,0.215502755,0.194731977,1.136129588,1.140594091,6,6,0,0.006644518,7,0,0,0,0,0,0,890,7,15294,53179,10751,0,0,0,577214
788,1517157303.704536915,1517157303.805376291,808,807,0,0.001497295,0.002643696,1,1,1,0,0,1,161.697976912,66.880067653,-5.765240627,-0.009274737,0.014824364,-0.600444103,0.799475513,915,582,0.636065574,0.019809733,0.010821897,0.007242049,0.489391734,23.595066768,720,0.907054294,159.794279449,203.437026944,289.847785311,0.244678296,0.221936499,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002398,0.000004581,0.000006779,0.008504639,0.099614100,0.994989800,0.000000040,0.000000129,0.000000280,-0.081877112,-0.996614334,-0.007483795,0.000000000,0.496485671,0.046733489,0.077036680,0.006160968,23.198371716,0,0.245162955,0.222471316,0.000000000,1,1,0,0.216095959,0.195286763,1.137632581,1.142448813,7,7,0,0.007650273,7,0,0,0,0,0,0,901,7,15293,53186,10758,0,0,0,578115
789,1517157303.805397034,1517157303.906236410,809,808,0,0.001904073,0.003276490,1,1,1,0,0,1,161.698155325,66.879609416,-5.765311623,-0.009181466,0.014662534,-0.600457947,0.799469177,907,592,0.652701213,0.019699214,0.011694767,0.007694597,0.505779229,23.374288491,717,0.911974332,162.930680590,198.847015650,292.107899705,0.249173069,0.227239443,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002375,0.000004610,0.000006662,0.018357413,0.101662505,0.994649557,0.000000037,0.000000113,0.000000279,-0.059544863,-0.998224895,-0.001211683,0.000000000,0.498940977,0.028335456,0.053872501,0.005439127,23.287099761,0,0.245728961,0.223066106,0.000000000,1,1,0,0.216688619,0.195842350,1.137128905,1.142248979,5,5,0,0.005512679,7,0,0,0,0,0,0,895,7,15293,53191,10765,0,0,0,579010
790,1517157303.906256914,1517157304.007034302,811,809,0,0.001652094,0.002745688,1,1,1,0,0,1,161.699047636,66.879868016,-5.765501768,-0.009239975,0.014874067,-0.600587410,0.799367343,902,585,0.648558758,0.019610870,0.011417564,0.007505669,0.494021933,23.505746537,715,0.910312388,158.650000540,203.770071734,288.453285062,0.243749416,0.221888113,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002386,0.000004575,0.000006687,0.013554721,0.099770296,0.994918166,0.000000038,0.000000102,0.000000290,-0.021798528,-0.999760284,0.002049097,0.000000000,0.496291615,0.027207019,0.042224657,0.003427444,23.355730865,0,0.246047766,0.223403965,0.000000000,1,1,0,0.217275802,0.196393583,1.135490027,1.140733682,5,5,0,0.005543237,7,0,0,0,0,0,0,890,7,15293,53196,10772,0,0,0,579900
791,1517157304.007055044,1517157304.107894182,811,810,0,0.001666642,0.003462244,1,1,1,0,0,1,161.698263553,66.879831263,-5.765594030,-0.009385542,0.014689700,-0.600447773,0.799473950,911,596,0.654226125,0.019921271,0.011168956,0.007409672,0.491633750,24.492348368,726,0.908007388,164.194049382,200.639815223,294.379499282,0.249075729,0.226162602,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002340,0.000004564,0.000006823,0.020340468,0.100910202,0.994687587,0.000000037,0.000000093,0.000000278,-0.032969149,-0.999454647,-0.001855735,0.000000000,0.496558333,0.027829601,0.038145460,0.003215980,23.449511054,0,0.246712477,0.224038798,0.000000000,1,1,0,0.217864535,0.196946487,1.135480687,1.140764352,0,0,0,0.000000000,8,0,0,0,0,0,0,903,8,15293,53196,10780,0,0,0,580803
792,1517157304.107914925,1517157304.208754301,812,811,0,0.001543251,0.003491212,1,1,1,0,0,1,161.698420044,66.879512030,-5.764975379,-0.009448156,0.014763776,-0.600487533,0.799441984,907,585,0.644983462,0.019866004,0.011661264,0.007534392,0.499752917,23.333273519,717,0.906951892,162.256993869,199.359885465,288.667627354,0.249516930,0.226299852,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002377,0.000004597,0.000006750,0.020628558,0.098291696,0.994943820,0.000000039,0.000000109,0.000000278,-0.043677042,-0.999033448,-0.004948237,0.000000000,0.498114211,0.025414921,0.036070534,0.003027241,23.464238990,0,0.247178719,0.224513996,0.000000000,1,1,0,0.218450819,0.197497837,1.134552343,1.139974617,0,0,0,0.000000000,6,0,0,0,0,0,0,901,6,15293,53196,10786,0,0,0,581704
793,1517157304.208775043,1517157304.309614182,813,812,0,0.001324430,0.002277391,1,1,1,0,0,1,161.697484362,66.879304268,-5.765172671,-0.009348880,0.014917813,-0.600442910,0.799473808,904,577,0.638274336,0.019212388,0.010715973,0.006747947,0.499577188,22.849394215,709,0.907512413,164.015063512,196.748192218,282.663044954,0.254908858,0.231332953,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002431,0.000004627,0.000006746,-0.000600400,0.098833832,0.995103770,0.000000042,0.000000104,0.000000282,-0.007811291,-0.999929466,-0.008946865,0.000000000,0.499437446,0.025373246,0.032556116,0.002987688,23.421289319,0,0.248085236,0.225436203,0.000000000,1,1,0,0.219043507,0.198056604,1.135657158,1.141461630,2,2,0,0.002212389,7,0,0,0,0,0,0,895,7,15293,53198,10793,0,0,0,582599
794,1517157304.309634924,1517157304.410474300,814,813,0,0.001814488,0.003101018,1,1,1,0,0,1,161.696715145,66.878860998,-5.766132507,-0.008978403,0.014715061,-0.600351654,0.799550340,896,579,0.646205357,0.018392076,0.010752992,0.007192874,0.490965180,23.016924942,709,0.906819572,154.678443351,199.411240744,288.845392352,0.240581746,0.218164236,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002411,0.000004640,0.000006769,-0.002090076,0.095481517,0.995429009,0.000000041,0.000000140,0.000000281,-0.070430708,-0.997483020,-0.008193972,0.000000000,0.498232871,0.027031753,0.029057868,0.002828316,23.443615685,0,0.248013918,0.225439168,0.000000000,1,1,0,0.219622916,0.198604256,1.132258706,1.138256249,10,10,0,0.011160714,6,0,0,0,0,0,0,880,6,15292,53208,10799,0,0,0,583479
795,1517157304.410495043,1517157304.511334181,815,814,0,0.001831933,0.003803174,1,1,1,0,0,1,161.696440042,66.879576127,-5.766520169,-0.009495571,0.014755098,-0.600445427,0.799473208,903,586,0.648947951,0.019578447,0.011172299,0.007033452,0.497516458,23.581243071,715,0.909193056,159.444348194,200.972556278,289.656130416,0.245271438,0.222999088,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002398,0.000004569,0.000006699,0.008416676,0.098379535,0.995113374,0.000000038,0.000000112,0.000000276,-0.040765231,-0.999162210,-0.003615942,0.000000000,0.497660429,0.025598354,0.024742548,0.002610279,23.485372603,0,0.248304581,0.225666412,0.000000000,1,1,0,0.220196549,0.199145499,1.130595051,1.136261712,1,1,0,0.001107420,7,0,0,0,0,0,0,895,7,15292,53209,10806,0,0,0,584374
796,1517157304.511354923,1517157304.612187386,816,815,0,0.018017256,0.040261073,1,1,1,0,0,1,161.696795614,66.880512070,-5.766212286,-0.009655253,0.014662184,-0.600473972,0.799451565,902,592,0.656319290,0.020294479,0.011415488,0.007479103,0.503021022,23.748452317,715,0.912021863,159.841581246,198.223230772,294.030820125,0.245119846,0.223554659,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002346,0.000004541,0.000006598,0.013596001,0.100603629,0.994833684,0.000000036,0.000000095,0.000000280,0.020975274,0.999779308,0.001171972,0.000000000,0.498546605,0.022747119,0.021882075,0.002550286,23.508098561,0,0.247921076,0.225338517,0.000000000,1,1,0,0.220751039,0.199669359,1.125908092,1.131527039,4,4,0,0.004434590,8,0,0,0,0,0,0,890,8,15292,53213,10814,0,0,0,585264
797,1517157304.612215996,1517157304.713049650,817,816,0,0.008239543,0.016008464,1,1,1,0,0,1,161.695765052,66.880768763,-5.766395305,-0.009539270,0.014729824,-0.600421977,0.799490765,900,572,0.635555556,0.018989718,0.010575577,0.007083361,0.487462652,23.258044188,710,0.904763355,158.844162426,198.155973998,285.381845272,0.247273689,0.223724172,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002400,0.000004634,0.000006775,0.010803919,0.096246334,0.995298909,0.000000041,0.000000116,0.000000291,-0.050592604,-0.998679448,-0.008930156,0.000000000,0.497950317,0.022946948,0.020396317,0.002568018,23.498057595,0,0.247906066,0.225241354,0.000000000,1,1,0,0.221294140,0.200180799,1.123011999,1.128071701,4,4,0,0.004444444,5,0,0,0,0,0,0,891,5,15292,53217,10819,0,0,0,586155
798,1517157304.713076115,1517157304.813277006,818,817,0,0.082036708,0.169011258,1,1,1,0,0,1,161.694060917,66.877908642,-5.764568085,-0.013548849,0.011382311,-0.600172836,0.799674583,928,610,0.657327586,0.020906585,0.011489260,0.007806058,0.532437097,22.360434580,708,0.907675600,161.781603757,191.486507613,289.366213522,0.251747530,0.228505090,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002340,0.000004631,0.000006344,0.026725760,0.102659391,0.994357473,0.000000038,0.000000079,0.000000295,0.010628643,0.999943340,0.000590874,0.000000000,0.500409666,0.027535178,0.022010609,0.003067397,23.383793408,0,0.248244112,0.225522859,0.000000000,1,1,0,0.221833139,0.200687640,1.121783489,1.126595857,11,11,0,0.011853448,4,0,0,0,0,0,0,913,4,15293,53228,10823,0,0,0,587068
799,1517157304.813935995,1517157304.913362265,819,818,0,0.132762954,0.170861315,1,1,1,0,0,1,161.698996323,66.871245551,-5.762596468,-0.018476182,0.008992190,-0.600594336,0.799289819,935,621,0.664171123,0.020326725,0.010712844,0.007113401,0.518424975,22.522869441,689,0.903743206,153.221902126,188.391348046,281.065818844,0.246068817,0.222383022,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002285,0.000004521,0.000006093,0.063217077,0.101282326,0.992847164,0.000000037,0.000000106,0.000000293,0.046558437,0.998857889,0.010734534,0.000000000,0.501077899,0.028741506,0.028654425,0.003866206,23.380078603,0,0.248080214,0.225341518,0.000000000,1,1,0,0.222358081,0.201180718,1.118318997,1.122847018,17,17,0,0.018181818,8,0,0,0,0,0,0,910,8,15296,53245,10831,0,0,0,587978
800,1517157304.914796114,1517157305.015570879,820,819,0,0.067567969,0.120490955,1,1,1,0,0,1,161.704570987,66.857104473,-5.759395716,-0.022278922,0.009343576,-0.600766744,0.799059238,950,597,0.628421053,0.019550090,0.011058444,0.007092562,0.508274180,22.650846300,717,0.896951893,165.280371572,190.123966348,287.710169254,0.256999912,0.230516557,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002367,0.000004571,0.000006292,0.045821642,0.105449380,0.993368414,0.000000040,0.000000092,0.000000311,-0.004887112,-0.999902098,-0.013111454,0.000000000,0.501922131,0.028300243,0.042940618,0.004293340,23.353213371,0,0.248440544,0.225547352,0.000000000,1,1,0,0.222879730,0.201668051,1.117299372,1.121118139,21,21,0,0.022105263,5,0,0,0,0,0,0,924,5,15299,53266,10836,0,0,0,588902
801,1517157305.015595913,1517157305.116435289,821,820,0,0.101774873,0.172743529,1,1,1,0,0,1,161.709819722,66.838442532,-5.761190860,-0.026382090,0.006349256,-0.600572290,0.799109878,953,621,0.651626443,0.020741920,0.011181205,0.007404858,0.553464204,21.268549844,715,0.897673386,163.414639603,191.256797368,287.165033792,0.254604790,0.228551944,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002373,0.000004472,0.000006063,0.031342283,0.103806898,0.994103510,0.000000041,0.000000116,0.000000290,0.140013163,0.990118419,0.007863200,0.000000000,0.504798820,0.028596215,0.060011685,0.004794337,23.226248341,0,0.248686361,0.225603399,0.000000000,1,1,0,0.223395863,0.202146757,1.115787247,1.118686863,15,15,0,0.015739769,9,0,0,0,0,0,0,929,9,15301,53281,10845,0,0,0,589831
802,1517157305.116456032,1517157305.217295408,822,821,0,0.079478639,0.182115980,1,1,1,0,0,1,161.721345404,66.814572879,-5.761742786,-0.027348340,0.003220475,-0.601178894,0.798639865,964,620,0.643153527,0.018884544,0.010490415,0.006851591,0.519843069,21.936264654,729,0.901484422,169.186998159,193.364247093,294.630898521,0.257443084,0.232080930,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002312,0.000004376,0.000005988,0.015390096,0.098288612,0.995038941,0.000000038,0.000000199,0.000000281,-0.244909485,-0.969506511,-0.008744649,0.000000000,0.505252847,0.030067403,0.086023065,0.006143063,23.178060444,0,0.249402231,0.226172041,0.000000000,1,1,0,0.223915990,0.202627263,1.116413829,1.118850699,16,15,1,0.016597510,5,0,0,0,0,0,0,942,6,15303,53297,10850,0,0,0,590773
803,1517157305.217315912,1517157305.318155289,823,822,0,0.092549558,0.137423137,1,1,1,0,0,1,161.729142870,66.779218880,-5.762807341,-0.025580497,-0.000614950,-0.600740139,0.799034759,954,575,0.602725367,0.017809395,0.010441278,0.007551058,0.537523005,20.811770561,739,0.893514036,170.982386878,194.051814421,295.272671378,0.258943824,0.231369942,0,1.000000000,1.000000000,1.000000000,0,0,0,1.000000000,0.000002427,0.000004591,0.000006036,0.019986188,0.096667865,0.995116011,0.000000043,0.000000156,0.000000295,0.167609207,0.985661803,-0.019441315,0.000000000,0.506688559,0.036721110,0.121460579,0.007160328,23.036317427,0,0.249678156,0.226218731,0.000000000,1,1,0,0.224431233,0.203099093,1.115052821,1.116427907,22,22,0,0.023060797,3,0,0,0,0,0,0,929,3,15303,53319,10853,0,0,0,591702
