frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
746,1706585982.372693777,1706585982.469662428,767,766,0.245068551,0.328549462,1,0,0,0,1,33.931321345,2.093043419,-1.327291773,0.030280460,0.034137106,-0.023680739,0.998677613,1174,663,0.564735945,0.034245611,0.021210401,0.014985435,0.143227663,58.415776892,877,0.924586044,47.827151595,226.370219664,536.664589624,0.058983099,0.054534951,1,0.060441871,0.055133578,0.975864885,0.989142237,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004728,0.000007776,0.000008918,0.541385131,-0.411642404,-0.733111636,0.000000012,0.000000035,0.000001276,0.996936972,0.077774616,0.008232994,0.000000000,0.155311913,0.048921099,1.905827236,0.400120232,55.228680578,0,0.063216426,0.057697519,1.060909711,1.057861874,68,66,2,0.057921635,18,0,0,0,0,1088,18,12349,36885,10712,0,795792,1
747,1706585982.472545147,1706585982.568406105,768,767,0.271019109,0.331241227,1,0,0,0,1,34.008348270,2.087167727,-1.334137862,0.027589186,0.027272719,-0.034084856,0.998665739,1149,618,0.537859008,0.033515155,0.022978151,0.016955600,0.179377744,57.792397377,864,0.916826129,54.614362387,232.671255562,504.852157425,0.068945535,0.063211068,1,0.060156168,0.054820886,1.146109155,1.153047171,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004835,0.000007729,0.000009090,0.336931274,-0.481099684,-0.809333312,0.000000012,0.000000034,0.000001450,0.996041131,0.088856914,0.002552321,0.000000000,0.156405814,0.049437813,1.983380701,0.421492562,55.345213159,0,0.063476840,0.057948135,1.064782413,1.062188478,51,50,1,0.044386423,11,0,0,0,0,1087,11,12356,36936,10723,0,796879,1
748,1706585982.572389841,1706585982.672218800,769,768,0.302049467,0.366664516,1,0,0,0,1,34.078041019,2.083573288,-1.327914622,0.024865532,0.023066954,-0.046336002,0.998349937,1110,607,0.546846847,0.035476421,0.023848488,0.017896073,0.209847061,58.542603636,857,0.911827368,60.957282285,229.273110102,491.205662043,0.078006744,0.071128684,1,0.060156168,0.054820886,1.296737259,1.297474179,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004594,0.000007396,0.000009585,0.283335722,-0.514244831,-0.809489421,0.000000012,0.000000035,0.000001294,0.992571052,0.121319056,-0.009186638,0.000000000,0.159063485,0.047187310,1.948899333,0.444560824,55.894307636,0,0.064294165,0.058691420,1.078543580,1.076326884,57,56,1,0.051351351,15,0,0,0,0,1038,15,12364,36993,10738,0,797917,1
749,1706585982.673028946,1706585982.772859573,770,769,0.266127432,0.336389439,1,0,0,0,1,34.153294259,2.082955664,-1.328388603,0.010413772,0.021795375,-0.052035207,0.998353070,1090,624,0.572477064,0.032650321,0.020106142,0.014651246,0.177704423,55.833293646,864,0.912898283,53.373638736,226.148211888,509.222265647,0.067669143,0.061775045,1,0.060156168,0.054820886,1.124891196,1.126852361,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004712,0.000007379,0.000009315,0.311098855,-0.550897862,-0.774421751,0.000000013,0.000000033,0.000001291,0.990579067,0.136612852,-0.009488919,0.000000000,0.161423182,0.050397577,1.928408878,0.446490764,56.064030769,0,0.065095692,0.059433153,1.091932211,1.090290162,58,58,0,0.053211009,16,0,0,0,0,1016,16,12372,37051,10754,0,798933,1
750,1706585982.772871971,1706585982.871800184,771,770,0.211406245,0.252287680,1,0,0,0,1,34.229275612,2.076390927,-1.335311979,0.008919533,0.029149747,-0.056453647,0.997939738,1075,573,0.533023256,0.032967918,0.020750243,0.014242034,0.161808970,53.668917740,807,0.909327405,49.725680361,210.026141548,474.075393876,0.067762110,0.061617943,1,0.060156168,0.054820886,1.126436612,1.123986639,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004716,0.000008047,0.000009593,0.328991676,-0.505250165,-0.797801196,0.000000015,0.000000042,0.000001430,0.989063215,0.146892035,0.013292348,0.000000000,0.162899598,0.052121187,1.922590882,0.439661726,56.113426562,0,0.065384478,0.059715705,1.096711399,1.095683516,48,48,0,0.044651163,12,0,0,0,0,1015,12,12380,37099,10766,0,799948,1
751,1706585982.872711182,1706585982.972540855,772,771,0.260293791,0.282412883,1,0,0,0,1,34.294524804,2.049869631,-1.339490916,0.016110175,0.031796711,-0.065334903,0.997226545,1017,539,0.529990167,0.030534971,0.020285265,0.014491969,0.172257093,51.193019548,769,0.903425044,44.744480365,207.984495050,442.004883533,0.064405210,0.058185280,1,0.060441871,0.055133578,1.065572748,1.055351065,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005190,0.000008548,0.000010103,0.334308514,-0.459346801,-0.822944915,0.000000017,0.000000052,0.000001550,0.987462449,0.155500076,0.027159478,0.000000000,0.166239071,0.059199069,1.817677057,0.424049913,56.152948676,0,0.065866788,0.060139636,1.104488476,1.103487531,47,43,4,0.046214356,10,0,0,0,0,960,10,12395,37146,10776,0,800908,1
752,1706585982.972552061,1706585983.072386026,773,772,0.246376884,0.289876558,1,0,0,0,1,34.384006370,2.021801745,-1.342583128,0.023075542,0.028167263,-0.073061290,0.996662517,995,531,0.533668342,0.032213563,0.022022622,0.015547969,0.148798350,57.671711867,744,0.904185421,45.234803132,191.842380015,435.636770020,0.067242255,0.060799467,1,0.060441871,0.055133578,1.112511145,1.102766571,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005358,0.000009251,0.000010746,0.369343358,-0.417094992,-0.830431966,0.000000015,0.000000050,0.000001548,0.985408267,0.169757450,0.012367533,0.000000000,0.166789540,0.061860244,1.826771644,0.415039313,56.335577561,0,0.066268190,0.060467750,1.110490149,1.109012510,44,42,2,0.044221106,8,0,0,0,0,943,8,12405,37190,10784,0,801851,1
753,1706585983.072398424,1706585983.172230005,774,773,0.171067811,0.245531811,1,0,0,0,1,34.471020045,2.010022706,-1.338677844,0.024262494,0.024481330,-0.079516006,0.996237522,926,476,0.514038877,0.031479442,0.020391846,0.014973164,0.166353538,50.141866739,695,0.911573735,43.657973394,182.751406286,407.134366490,0.068910748,0.062817228,1,0.060441871,0.055133578,1.140116065,1.139364257,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005581,0.000009657,0.000011146,0.428433845,-0.429585293,-0.794921956,0.000000020,0.000000050,0.000001702,0.980232434,0.197654252,0.008784819,0.000000000,0.168102870,0.060226658,1.822574457,0.394362176,56.300489722,0,0.066758954,0.060920963,1.117591490,1.116621548,42,42,0,0.045356371,11,0,0,0,0,873,11,12411,37232,10795,0,802724,1
754,1706585983.173041582,1706585983.271014214,775,774,0.163787872,0.192748815,1,0,0,0,1,34.552816405,1.990416239,-1.345717952,0.024316712,0.024534708,-0.086070878,0.995689987,881,456,0.517593644,0.030868004,0.019982847,0.013748097,0.135494123,51.969502302,679,0.898180408,37.725147162,183.025820455,389.113529182,0.061858245,0.055559863,1,0.060441871,0.055133578,1.023433651,1.007731866,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005740,0.000010592,0.000011804,0.706920558,-0.325319914,-0.628036844,0.000000021,0.000000051,0.000001737,0.977395583,0.211418655,-0.000163417,0.000000000,0.168669709,0.064434088,1.824105454,0.386610857,56.124562334,0,0.067092438,0.061177963,1.122084547,1.120556628,35,35,0,0.039727582,1,0,0,0,0,845,1,12412,37267,10796,0,803569,1
755,1706585983.272886038,1706585983.372711658,776,775,0.227349917,0.271344709,1,0,0,0,1,34.641693142,1.977410781,-1.354048738,0.019493605,0.027011809,-0.094852760,0.994933825,875,480,0.548571429,0.031159581,0.021642696,0.014674925,0.144054867,51.560058199,665,0.920560909,37.416120893,170.830284065,403.926599699,0.061120175,0.056264843,1,0.060441871,0.055133578,1.011222414,1.020518633,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005730,0.000010962,0.000011733,0.601619293,-0.359897727,-0.713111388,0.000000020,0.000000059,0.000001838,0.974440249,0.224630688,0.002693633,0.000000000,0.169097631,0.067781007,1.830691188,0.374789187,55.968669096,0,0.067181061,0.061276664,1.122421366,1.121455338,38,38,0,0.043428571,5,0,0,0,0,832,5,12416,37305,10801,0,804401,1
756,1706585983.372723341,1706585983.472541571,777,776,0.284745211,0.349099536,1,0,0,0,1,34.733794674,1.970247915,-1.360704373,0.012766696,0.019825186,-0.101357401,0.994570586,837,459,0.548387097,0.033050747,0.023870867,0.015877712,0.139510289,52.303010378,642,0.906044228,37.462521056,175.360646653,368.857226424,0.064403960,0.058352837,1,0.060441871,0.055133578,1.065552067,1.058390165,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005795,0.000011003,0.000011878,-0.833495300,0.179798350,0.522453958,0.000000019,0.000000057,0.000001818,0.974804573,0.223060536,-0.000204856,0.000000000,0.169464993,0.068319262,1.822775686,0.365282072,55.622820079,0,0.067290608,0.061345420,1.123137559,1.121766219,34,33,1,0.040621266,7,0,0,0,0,796,7,12424,37339,10808,0,805197,1
757,1706585983.472553968,1706585983.572169781,778,777,0.161884192,0.221451900,1,0,0,0,1,34.812997381,1.947060583,-1.366774785,0.012358701,0.017356502,-0.107623547,0.993963373,851,448,0.526439483,0.030630481,0.020808431,0.013271443,0.170612736,48.401397132,651,0.908258840,38.533502735,183.154266332,369.588735999,0.065170022,0.059191248,1,0.060441871,0.055133578,1.078226417,1.073597085,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006219,0.000010994,0.000011629,-0.269660179,-0.562498779,-0.781587174,0.000000023,0.000000058,0.000001762,0.964321081,0.264735439,-0.000021333,0.000000000,0.169762102,0.072240550,1.803903053,0.357901347,55.243124475,0,0.067140118,0.061183488,1.119441555,1.117799452,30,29,1,0.035252644,5,0,0,0,0,816,5,12432,37369,10813,0,806013,1
758,1706585983.572781801,1706585983.670824766,779,778,0.132842563,0.175608264,1,0,0,0,1,34.902893411,1.924663847,-1.369713172,0.013613031,0.019851576,-0.111377119,0.993486657,820,410,0.500000000,0.031602393,0.021897279,0.015868142,0.144145173,53.028283929,655,0.903561055,39.149568220,175.411070855,377.271851857,0.066149745,0.059770333,1,0.060441871,0.055133578,1.094435759,1.084100389,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006821,0.000011530,0.000012363,0.501448783,-0.440025633,-0.744933930,0.000000023,0.000000061,0.000001918,0.966670161,0.255840083,-0.009728880,0.000000000,0.170018604,0.073971545,1.799349440,0.350323934,55.228274472,0,0.067404535,0.061417059,1.122844294,1.121179299,34,33,1,0.041463415,4,0,0,0,0,782,4,12435,37403,10817,0,806795,1
759,1706585983.672634125,1706585983.769515276,780,779,0.163602997,0.190106894,1,0,0,0,1,34.979462102,1.900608071,-1.372484445,0.017359297,0.022134124,-0.116439139,0.992799407,806,431,0.534739454,0.031535780,0.024181394,0.016618069,0.178728644,50.146555776,620,0.909820193,40.744220166,169.227142087,354.117157353,0.072230189,0.065716484,1,0.060441871,0.055133578,1.195035621,1.191950291,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006889,0.000010594,0.000012679,0.378718804,-0.467955276,-0.798492284,0.000000024,0.000000065,0.000002013,0.962954583,0.269505500,0.009233480,0.000000000,0.170414515,0.074141453,1.879655883,0.360318646,54.997287259,0,0.067623883,0.061612487,1.126125718,1.124396163,31,31,0,0.038461538,3,0,0,0,0,772,3,12439,37434,10820,0,807567,1
760,1706585983.772473097,1706585983.872318029,781,780,0.164706114,0.207544110,1,0,0,0,1,35.048558311,1.871913270,-1.368770137,0.023613985,0.024811493,-0.121894421,0.991951874,798,433,0.542606516,0.034106111,0.021325760,0.014369637,0.147090281,51.028583672,627,0.909426206,39.079824382,171.350184896,359.780222069,0.068535818,0.062328269,1,0.060441871,0.055133578,1.133912909,1.130495626,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006690,0.000010934,0.000012456,0.685660973,-0.370152530,-0.626782366,0.000000022,0.000000049,0.000001782,0.958730316,0.284224677,0.007246627,0.000000000,0.170161908,0.071591690,1.827336637,0.345392173,54.642693019,0,0.067924007,0.061863064,1.130142951,1.128094350,38,38,0,0.047619048,5,0,0,0,0,755,5,12440,37472,10825,0,808322,1
761,1706585983.872729063,1706585983.972549200,782,781,0.105671219,0.161191549,1,0,0,0,1,35.106728284,1.847172152,-1.372235855,0.021796463,0.024033353,-0.125794049,0.991525678,775,385,0.496774194,0.028050596,0.019070373,0.012749427,0.129668240,54.658605539,599,0.920649193,27.754721115,154.538391909,369.175753313,0.050328718,0.046335094,1,0.060441871,0.055133578,0.832679687,0.840415143,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007481,0.000011799,0.000013895,0.796958121,-0.281542720,-0.534407569,0.000000025,0.000000059,0.000002144,0.957672293,0.287815938,0.005075934,0.000000000,0.165148109,0.078496116,1.658119191,0.289709366,54.268638774,0,0.066207902,0.060307797,1.099577938,1.097973568,28,26,2,0.036129032,2,0,0,0,0,745,2,12443,37500,10827,0,809067,1
762,1706585983.972560883,1706585984.072387695,783,782,0.093340119,0.120013051,1,0,0,0,1,35.191389650,1.831620191,-1.370169322,0.020738538,0.027789980,-0.126353172,0.991379093,770,396,0.514285714,0.032938378,0.019803423,0.014894049,0.143698062,47.837241859,588,0.903183912,33.090131279,157.314249370,340.667759352,0.062308166,0.056275733,1,0.060156168,0.054820886,1.035773534,1.026538196,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007273,0.000011998,0.000013257,-0.918043693,0.177398676,0.354577900,0.000000026,0.000000051,0.000002025,0.955859665,0.292951030,0.022627315,0.000000000,0.163929216,0.077517056,1.631855033,0.265306355,53.743439292,0,0.066446195,0.060472587,1.103148380,1.100696086,28,28,0,0.036363636,11,0,0,0,0,731,11,12447,37528,10838,0,809798,1
763,1706585984.072399378,1706585984.172236919,784,783,0.099868873,0.143053183,1,0,0,0,1,35.284337285,1.800800112,-1.376308939,0.020313859,0.030855214,-0.125125069,0.991452984,786,408,0.519083969,0.031292451,0.019765943,0.013985304,0.132501431,50.294047420,610,0.908973511,30.260864562,161.591977247,362.621000000,0.054575820,0.049607975,1,0.060156168,0.054820886,0.907235651,0.904910122,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007389,0.000012920,0.000013496,-0.857249289,0.252702779,0.448625637,0.000000028,0.000000068,0.000002094,0.952327569,0.305038020,0.004899849,0.000000000,0.161590419,0.069943968,1.626334931,0.256361358,53.278515719,0,0.065906185,0.059961058,1.093722063,1.091041289,35,34,1,0.044529262,6,0,0,0,0,745,6,12453,37563,10844,0,810543,1
764,1706585984.173045874,1706585984.272869825,785,784,0.112461139,0.171740075,1,0,0,0,1,35.365056863,1.770494139,-1.391840576,0.026118659,0.032465156,-0.123382957,0.991483976,811,425,0.524044390,0.032572353,0.022957560,0.015613024,0.149187099,54.581403060,626,0.913819236,36.476782100,172.280654636,363.293405195,0.063764930,0.058269620,1,0.059642348,0.054655680,1.069121729,1.066121949,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006998,0.000012701,0.000013151,0.276852663,-0.535738373,-0.797707339,0.000000021,0.000000063,0.000001813,0.959122304,0.282498577,0.016702112,0.000000000,0.159043177,0.063513992,1.628406827,0.248777299,53.397197229,0,0.065570830,0.059682809,1.088099293,1.085774615,37,32,5,0.045622688,3,0,0,0,0,771,3,12459,37600,10847,0,811314,1
765,1706585984.272881031,1706585984.372713804,786,785,0.127811568,0.160880991,1,0,0,0,1,35.456388274,1.744899705,-1.391558911,0.022190705,0.034061920,-0.118693171,0.992098427,740,368,0.497297297,0.032592036,0.024055062,0.015947622,0.141413593,53.001508700,570,0.900339012,33.090176612,153.987144052,326.115915911,0.064478980,0.058052941,1,0.059642348,0.054655680,1.081093927,1.062157520,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007355,0.000013163,0.000014574,0.399150097,-0.494312797,-0.772226688,0.000000027,0.000000076,0.000002320,0.955690334,0.293641173,0.020756860,0.000000000,0.156277037,0.055775090,1.652211897,0.238882553,53.224105505,0,0.064919172,0.059057621,1.077173206,1.074140837,30,30,0,0.040540541,7,0,0,0,0,703,7,12461,37630,10854,0,812017,1
766,1706585984.372725487,1706585984.471600771,787,786,0.151993654,0.191245944,1,0,0,0,1,35.540182812,1.729396470,-1.397748039,0.020785585,0.033453124,-0.112200979,0.992904723,753,418,0.555112882,0.030378144,0.019982163,0.013553004,0.149035588,52.486175897,571,0.916757606,35.109112276,155.628082021,332.731398960,0.067070141,0.061487062,1,0.059642348,0.054655680,1.124538905,1.124989423,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007339,0.000012227,0.000014470,0.414485505,-0.478186345,-0.774299416,0.000000026,0.000000073,0.000002135,0.959255737,0.281963645,0.018025927,0.000000000,0.155453094,0.049576387,1.665053133,0.235807633,53.074093396,0,0.064948560,0.059108665,1.078119111,1.075233376,29,28,1,0.038512616,2,0,0,0,0,722,2,12465,37659,10856,0,812739,1
767,1706585984.472572803,1706585984.570294857,788,787,0.109059668,0.122820221,1,0,0,0,1,35.631270559,1.711459538,-1.410112936,0.023066654,0.032182840,-0.107346368,0.993432912,768,423,0.550781250,0.036309721,0.024356446,0.016067520,0.164194459,52.101912059,588,0.916915434,35.308714550,158.462128649,345.375431748,0.065490046,0.060048834,1,0.059642348,0.054655680,1.098046077,1.098675094,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007210,0.000011360,0.000013519,0.442714929,-0.432376448,-0.785527911,0.000000022,0.000000064,0.000001921,0.967025170,0.253633833,0.023069429,0.000000000,0.156451513,0.055123829,1.681156498,0.224350140,52.773433165,0,0.065258414,0.059371231,1.083937263,1.080449226,35,35,0,0.045572917,8,0,0,0,0,725,8,12466,37694,10864,0,813464,1
768,1706585984.572413683,1706585984.668978453,789,788,0.089867190,0.121968828,1,0,0,0,1,35.712584215,1.695842286,-1.418901728,0.019908747,0.032813194,-0.104084263,0.993827652,774,395,0.510335917,0.032969951,0.021366640,0.014427812,0.156989059,48.597894935,596,0.899089432,38.437279546,170.231638628,327.188383590,0.071730439,0.064492080,1,0.060156168,0.054820886,1.192403735,1.176414400,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006965,0.000011518,0.000012648,0.654314559,-0.357847508,-0.666196381,0.000000023,0.000000056,0.000002033,0.970234890,0.240730813,0.026323647,0.000000000,0.156475947,0.054034587,1.764421448,0.230720199,52.583635973,0,0.065552597,0.059603997,1.088867557,1.084811279,27,22,5,0.034883721,7,0,0,0,0,740,7,12476,37721,10871,0,814204,1
769,1706585984.673071146,1706585984.772895098,790,789,0.102157161,0.143056953,1,0,0,0,1,35.799817375,1.683104812,-1.421961770,0.019734440,0.032040246,-0.100232065,0.994252235,786,422,0.536895674,0.030940593,0.020084711,0.013374716,0.135562149,52.788877177,609,0.907621326,29.136642875,166.111421775,357.493322633,0.052712975,0.047843420,1,0.060156168,0.054820886,0.876268833,0.872722490,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007069,0.000012000,0.000013396,0.727044353,-0.322561271,-0.606102908,0.000000023,0.000000061,0.000001775,0.966195684,0.257119872,0.018848636,0.000000000,0.151848008,0.050411218,1.707313155,0.201446507,52.061612742,0,0.064186564,0.058323410,1.066119461,1.061335680,22,18,4,0.027989822,8,0,0,0,0,756,8,12483,37743,10879,0,814960,1
770,1706585984.772907019,1706585984.871756315,791,790,0.098430006,0.152520313,1,0,0,0,1,35.880003745,1.671973898,-1.423249195,0.021534143,0.033400261,-0.098923240,0.994301210,790,399,0.505063291,0.032768180,0.021369874,0.014841643,0.168235956,50.322946668,595,0.904783736,37.796520206,166.438163792,334.111638780,0.070208560,0.063523563,1,0.059642348,0.054655680,1.177159558,1.162249989,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007301,0.000011207,0.000013854,0.622030164,-0.363867966,-0.693309871,0.000000026,0.000000063,0.000001978,0.968796559,0.246844395,0.022384619,0.000000000,0.152592915,0.049485888,1.788278633,0.204233386,51.982582466,0,0.064460291,0.058559780,1.071166738,1.065922694,26,26,0,0.032911392,7,0,0,0,0,757,7,12490,37769,10886,0,815717,1
771,1706585984.872742414,1706585984.970466852,792,791,0.083642760,0.122916074,1,0,0,0,1,35.950689126,1.650136409,-1.428510912,0.019831743,0.031058440,-0.097985841,0.994505329,808,435,0.538366337,0.033662164,0.025568630,0.016412691,0.155425795,50.949551633,622,0.916463724,31.782997867,171.210675236,367.046763223,0.055755690,0.051098067,1,0.059642348,0.054655680,0.934833919,0.934908639,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006944,0.000011234,0.000012846,0.555019248,-0.447247070,-0.701372720,0.000000022,0.000000054,0.000001848,0.968482963,0.248779249,0.012232587,0.000000000,0.151580250,0.050448259,1.785869225,0.197099402,51.760594192,0,0.063918770,0.058074463,1.062527771,1.057197980,22,21,1,0.027227723,7,0,0,0,0,779,7,12493,37791,10893,0,816496,1
772,1706585984.972573996,1706585985.069172382,793,792,0.052346138,0.084929905,1,0,0,0,1,36.019754343,1.627587536,-1.437305471,0.022596316,0.031513882,-0.097730575,0.994457147,794,438,0.551637280,0.033809075,0.023701725,0.016274456,0.152021624,50.097869209,616,0.905893747,36.669897367,172.282183769,349.078466873,0.065713064,0.059529054,1,0.059121105,0.054363535,1.111499261,1.095018092,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006849,0.000010697,0.000012619,0.726863202,-0.372904173,-0.576725553,0.000000023,0.000000048,0.000001810,0.972564261,0.231035334,0.027229251,0.000000000,0.151135370,0.051368180,1.788495490,0.180468087,51.598273804,0,0.063825632,0.057979513,1.061848800,1.055881228,25,24,1,0.031486146,7,0,0,0,0,762,7,12500,37816,10900,0,817258,1
773,1706585985.072428942,1706585985.172253847,794,793,0.049275534,0.081377622,1,0,0,0,1,36.093471063,1.607506021,-1.440139203,0.021097091,0.030135283,-0.097489856,0.994556437,810,429,0.529629630,0.033960255,0.023871914,0.016754420,0.171507920,47.880277605,633,0.911341888,36.355190196,175.303082251,365.221142368,0.063020432,0.057433160,1,0.059121105,0.054363535,1.065954916,1.056464781,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007287,0.000011037,0.000011960,0.461862504,-0.546615942,-0.698494122,0.000000025,0.000000050,0.000001989,0.969676685,0.244042875,0.013046163,0.000000000,0.151210982,0.052631152,1.683225594,0.152625286,51.151312852,0,0.063596994,0.057809415,1.059454506,1.053701626,28,27,1,0.034567901,5,0,0,0,0,777,5,12504,37844,10905,0,818035,1
774,1706585985.173063040,1706585985.272879839,795,794,0.085761832,0.123020912,1,0,0,0,1,36.154596812,1.591582149,-1.454465734,0.024092373,0.031454506,-0.099353725,0.994263048,807,427,0.529120198,0.035874970,0.024781324,0.015965660,0.143750387,52.923669502,625,0.902058500,35.711779076,168.620596965,359.454186553,0.063342728,0.057138847,1,0.059121105,0.054363535,1.071406368,1.051050980,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006796,0.000011051,0.000012238,0.797307208,-0.336434279,-0.501111955,0.000000020,0.000000050,0.000001748,0.970752794,0.238338363,0.028876250,0.000000000,0.150134642,0.057198194,1.663588303,0.142986536,51.283779650,0,0.063331850,0.057539016,1.056182616,1.049496232,19,19,0,0.023543990,4,0,0,0,0,784,4,12510,37863,10909,0,818819,1
775,1706585985.272892475,1706585985.372711658,796,795,0.125507060,0.213512457,1,0,0,0,1,36.234061553,1.587530603,-1.446607079,0.021444848,0.029423485,-0.101606851,0.994158149,798,401,0.502506266,0.033080882,0.020501262,0.013430336,0.136676167,51.214394921,628,0.894376800,31.359938114,168.859716021,361.448976235,0.055833523,0.049936207,1,0.059121105,0.054363535,0.944392405,0.918560711,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000006943,0.000011762,0.000013180,0.830573020,-0.376289880,-0.410553754,0.000000025,0.000000060,0.000001996,0.967192625,0.253847260,0.009999772,0.000000000,0.150190929,0.056115090,1.653334658,0.129901763,51.247822156,0,0.063044958,0.057271222,1.052418747,1.045249987,27,27,0,0.033834586,8,0,0,0,0,763,8,12515,37890,10917,0,819582,1
