frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,scan_update_failures,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,transition_guard_triggered,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1014,1624181194.859301567,1624181194.959300041,1019,1018,0,0.084912912,0.140368469,1,0,0,0,1,6.101452269,44.800745527,-33.613330663,-0.015362748,0.040923058,-0.060216762,0.997227773,1621,652,0.402220851,0.074960722,0.049523939,0.031440107,0.281703242,103.839469036,1510,0.801563149,218.466233266,388.391394505,603.502727936,0.180496851,0.144679625,0,1,0.006339264,0.010551602,0.102384775,0.030000000,0.829866507,0.074960722,0.000002646,0.000003935,0.000011830,0.052739633,-0.145510234,-0.987950051,0.000000002,0.000000009,0.000000011,0.665110419,0.741162318,-0.091140272,0.200000000,0.520027294,0.501418023,5.899188219,0.024356114,87.693798545,0,0.247682108,0.201053784,243,218,25,0.149907465,68,0,0,0,0,0,1309,69,214376,440954,132783,44,0,1732110
1015,1624181194.959299088,1624181195.059178114,1020,1019,0,0.277722926,0.333979656,1,0,0,0,1,6.329607730,44.936458646,-33.617645277,-0.006884990,0.037548498,-0.060524826,0.997436440,1662,643,0.386883273,0.095674744,0.061307429,0.042733162,0.383578322,90.214186087,1543,0.797114942,246.989687618,400.899675697,582.058991659,0.200813056,0.160071087,0,1,0.036915677,0.014146578,0.100000000,0.030000000,0.926508148,0.095674744,0.000002625,0.000003692,0.000009576,0.026404825,-0.146041951,-0.988925950,0.000000002,0.000000006,0.000000008,0.695335939,0.710704707,-0.106802398,0.200000000,0.518638011,0.493265961,5.885937021,0.024247232,86.659344468,0,0.246681840,0.200286761,291,254,37,0.175090253,76,0,0,0,0,0,1295,76,214478,441245,132859,44,0,1733405
1016,1624181195.059296608,1624181195.159129381,1021,1020,0,0.210753173,0.272882123,1,0,0,0,1,6.558538500,45.066513213,-33.692257248,-0.003691518,0.033604871,-0.060348804,0.997604685,1605,636,0.396261682,0.079019209,0.053457084,0.033353862,0.418632106,100.464404204,1497,0.791487791,237.100646176,403.945944378,543.810632612,0.200109044,0.158383865,0,1,0.049366978,0.011234367,0.103030026,0.030000000,0.920528143,0.079019209,0.000002660,0.000003606,0.000009494,0.053136077,-0.106982988,-0.992839966,0.000000002,0.000000007,0.000000009,-0.068575798,-0.993452412,0.091376498,0.200000000,0.517979972,0.484175871,5.880551728,0.024507410,86.998557557,0,0.245562626,0.199504530,201,177,24,0.125233645,68,0,0,0,0,0,1336,68,214544,441446,132927,44,0,1734741
1017,1624181195.159294128,1624181195.259110928,1022,1021,0,0.196733190,0.279139476,1,0,0,0,1,6.769794509,45.205567239,-33.687912851,0.002473259,0.024271589,-0.060905747,0.997845310,1741,699,0.401493395,0.060785318,0.045713080,0.027973286,0.442578402,93.392851692,1626,0.793965225,274.422429077,401.615502359,614.949523838,0.212567851,0.168771482,0,1,0.048795403,0.004189996,0.103030026,0.030000000,0.980742239,0.060785318,0.000002530,0.000003399,0.000009149,0.080040301,-0.078284255,-0.993712798,0.000000003,0.000000006,0.000000009,0.348004142,0.932544360,-0.096198409,0.200000000,0.517850454,0.488793717,5.858149501,0.024902451,86.166621866,0,0.245511960,0.199489893,213,200,13,0.122343481,42,0,0,0,0,0,1485,43,214613,441659,132969,44,0,1736226
1018,1624181195.259291649,1624181195.359202147,1023,1022,0,0.201704353,0.257176499,1,0,0,0,1,6.988492098,45.338865191,-33.693564956,0.008826318,0.014736937,-0.060763580,0.998004362,1699,714,0.420247204,0.067231232,0.046346830,0.028830809,0.480879736,87.576705810,1572,0.806899004,295.302618141,391.373825245,581.768790864,0.232806754,0.187851538,0,1,0.022402617,0.006012625,0.103904904,0.030000000,1.082102071,0.067231232,0.000002574,0.000003435,0.000008561,0.110258365,-0.066484766,-0.991676797,0.000000003,0.000000006,0.000000008,0.508941293,0.856402102,-0.086914898,0.200000000,0.515586425,0.507287996,5.878915668,0.024316875,86.094547272,0,0.245305490,0.199425704,155,142,13,0.091230135,53,0,0,0,0,0,1491,53,214664,441814,133022,44,0,1737717
1019,1624181195.359289408,1624181195.459203720,1024,1023,0,0.152416689,0.185805493,1,0,0,0,1,7.203440903,45.471211643,-33.705625478,0.011326719,0.007287351,-0.060654364,0.998067958,1709,677,0.396138092,0.057370737,0.040304628,0.026044637,0.635643878,86.029422427,1552,0.797642163,306.543828625,406.154196347,525.242611633,0.247624013,0.197515353,0,1,0.010597519,0.001751290,0.103904904,0.030000000,1.150973726,0.057370737,0.000002729,0.000003874,0.000008552,0.127999342,-0.061150997,-0.989887228,0.000000003,0.000000007,0.000000008,-0.013681335,-0.988001783,0.153835298,0.150000000,0.520599441,0.441871618,5.942238769,0.019128032,86.592338173,0,0.243684566,0.197735059,187,165,22,0.109420714,33,0,0,0,0,0,1489,33,214728,442001,133055,44,0,1739206
1020,1624181195.459286928,1624181195.559183836,1025,1024,0,0.113950565,0.160003709,1,0,0,0,1,7.416546470,45.613430591,-33.700616913,0.014236780,0.000074576,-0.060912636,0.998041562,1807,733,0.405644715,0.063835919,0.045324147,0.027222245,0.609970738,102.311583373,1668,0.800422079,344.473375072,417.561096803,573.069555927,0.258012385,0.206518810,0,1,0.027408734,0.006655943,0.106196775,0.030000000,1.190413524,0.063835919,0.000002591,0.000003655,0.000010104,0.145200388,-0.041788477,-0.988519383,0.000000003,0.000000008,0.000000010,-0.020796126,-0.998772969,0.044945283,0.100000000,0.521024918,0.363549918,5.821362279,0.017212854,87.874150464,0,0.243810539,0.197485414,184,165,19,0.101826231,51,0,0,0,0,0,1571,52,214793,442185,133106,44,0,1740777
1021,1624181195.559284449,1624181195.659182072,1026,1025,0,0.094214334,0.177070459,1,0,0,0,1,7.636700391,45.745689716,-33.714368725,0.018309895,-0.004182331,-0.060575346,0.997986915,1776,768,0.432432432,0.059505065,0.043194686,0.026067022,0.731514300,87.269849566,1637,0.801641167,363.639078423,407.443466128,541.204045782,0.277103402,0.222137494,0,1,0.008945550,0.004388357,0.102652287,0.030000000,1.265479406,0.059505065,0.000002761,0.000003833,0.000009746,0.134989972,-0.033612934,-0.990276667,0.000000003,0.000000007,0.000000010,-0.028269243,-0.997435252,0.065755364,0.050000000,0.522752822,0.335447246,5.667369892,0.016393258,88.191316970,0,0.243773539,0.197009142,183,163,20,0.103040541,39,0,0,0,0,0,1552,41,214875,442368,133145,44,0,1742329
1022,1624181195.659281969,1624181195.759278297,1027,1026,0,0.061083906,0.132431033,1,0,0,0,1,7.861103469,45.886380368,-33.723874067,0.021967800,-0.006267428,-0.060102771,0.997930755,1762,733,0.416004540,0.058572499,0.040480868,0.026448774,0.705933665,82.545031409,1614,0.795370918,351.011805062,386.059972137,546.656884279,0.273431462,0.217479433,0,1,0.004205276,0.003591777,0.103886092,0.030000000,1.233585500,0.058572499,0.000002888,0.000004213,0.000009672,0.167766452,-0.008402589,-0.985790959,0.000000004,0.000000007,0.000000009,0.022566225,-0.999450379,-0.024283836,0.000000000,0.532283084,0.294635561,5.513304911,0.016712677,88.158357621,0,0.244881332,0.197547544,213,193,20,0.120885358,38,0,0,0,0,0,1511,38,214964,442581,133183,44,0,1743840
1023,1624181195.759279490,1624181195.859326124,1028,1027,0,0.064913601,0.104789415,1,0,0,0,1,8.083047830,46.031927657,-33.763865219,0.023087950,-0.007305872,-0.060450804,0.997877383,1800,753,0.418333333,0.062241293,0.044760543,0.029086198,0.805294193,99.439396806,1645,0.793158530,367.962438155,397.864511056,538.918832930,0.282018492,0.223685373,0,1,0.029048343,0.006423776,0.108784510,0.030000000,1.231533769,0.062241293,0.000002699,0.000003999,0.000011214,0.159120860,0.007868782,-0.987227752,0.000000003,0.000000007,0.000000012,0.150828069,-0.987938912,0.035037111,0.000000000,0.547470707,0.268564119,5.441113679,0.016298934,89.197208308,0,0.246559620,0.198552901,204,180,24,0.113333333,46,0,0,0,0,0,1550,46,215038,442785,133229,44,0,1745390
1024,1624181195.859277010,1624181195.959251404,1029,1028,0,0.078095887,0.102940880,1,0,0,0,1,8.312883219,46.181563989,-33.793374981,0.024388762,-0.006343183,-0.060099010,0.997874271,1787,735,0.411303861,0.061031235,0.047815001,0.029679162,0.707257740,105.573883687,1639,0.796492349,357.659478672,408.487975878,539.303504675,0.273973891,0.218218108,0,1,0.006314583,0.007095333,0.114526384,0.030000000,1.157696105,0.061031235,0.000002674,0.000003622,0.000011505,0.165152130,0.006792037,-0.986244717,0.000000003,0.000000008,0.000000012,0.245625770,-0.968803524,0.032980508,0.000000000,0.557591038,0.259284250,5.420409025,0.015473172,90.810136782,0,0.247181194,0.198730724,174,151,23,0.097369894,42,0,0,0,0,0,1571,42,215112,442959,133271,44,0,1746961
1025,1624181195.959274769,1624181196.059241772,1030,1029,0,0.067405691,0.109616216,1,0,0,0,1,8.552645621,46.334339870,-33.819522637,0.022675354,-0.004775341,-0.059853744,0.997938151,1804,721,0.399667406,0.054350875,0.039566025,0.025655682,0.703561057,90.659998847,1680,0.794196568,345.489436548,422.964207885,565.796589478,0.258939011,0.205648474,0,1,0.003593519,0.001051922,0.119424801,0.030000000,1.075272857,0.054350875,0.000002628,0.000003497,0.000010644,0.150595386,-0.014791229,-0.988484825,0.000000003,0.000000006,0.000000010,0.154529812,-0.984344933,0.084767860,0.000000000,0.565343347,0.265981872,5.433328817,0.015974421,91.234677058,0,0.246794587,0.198213534,204,196,8,0.113082040,28,0,0,0,0,0,1571,29,215202,443163,133299,44,0,1748532
1026,1624181196.059272289,1624181196.159238100,1030,1030,0,0.080199274,0.134578843,1,0,0,0,1,8.796156662,46.489436978,-33.869982856,0.021626879,-0.000891969,-0.059345299,0.998002815,1802,734,0.407325194,0.056654048,0.038838019,0.023975761,0.636978456,93.678015215,1654,0.791301941,328.903419911,423.581407922,556.328582619,0.251298938,0.198853337,0,1,0.023990044,0.001897897,0.119424801,0.030000000,1.017452497,0.056654048,0.000002459,0.000003597,0.000009953,0.121819643,-0.046283872,-0.991472530,0.000000003,0.000000007,0.000000010,0.208792669,0.974330246,-0.084179527,0.000000000,0.572752177,0.268690426,5.445679273,0.016563920,91.709449074,0,0.246421958,0.197610246,189,168,21,0.104883463,41,0,0,0,0,0,1572,41,215278,443352,133340,44,0,1750104
1027,1624181196.459262609,1624181196.559184074,1032,1031,0,0.825512588,1.284057722,1,0,1,1,1,9.686532946,47.353544742,-34.195292491,0.162906033,0.043731408,-0.058687813,0.983923233,1511,314,0.207809398,0.261962438,0.209384442,0.136497915,0.590915539,67.100625301,896,0.835775447,190.343137257,249.200075711,309.311587163,0.254178964,0.212436537,1,1,0.267124877,0.014875501,0.118178469,0.030000000,1.024756623,0.261962438,0.000007035,0.000013857,0.000021052,-0.128545958,0.000983346,0.991703065,0.000000007,0.000000014,0.000000019,0.653122587,-0.722753379,0.225961147,0.050000000,0.575462039,0.569469617,6.164513482,0.032186120,90.899999186,1,0.246185735,0.197678717,79,51,28,0.052283256,165,518,0,0,50,441,308,1124,215346,443431,134464,44,0,1750412
1028,1624181196.559260130,1624181196.659127951,1033,1032,0,0.718173859,0.938683090,1,0,1,1,1,9.903099194,47.662144768,-34.212371615,0.186747888,0.051450541,-0.060158665,0.979213462,1599,349,0.218261413,0.227931313,0.179715899,0.119291339,0.665910749,88.284909350,1083,0.816572570,222.146027227,319.836270333,342.365795972,0.251197497,0.205120985,0,1,0.056621665,0.023482649,0.118178469,0.030000000,1.012736437,0.227931313,0.000004824,0.000008240,0.000017954,0.096540206,0.360614558,-0.927705303,0.000000003,0.000000009,0.000000034,0.988652350,-0.142903411,0.046315712,0.100000000,0.582702271,0.646567846,6.265293060,0.032611866,91.293834635,2,0.246357347,0.197735926,79,50,29,0.049405879,166,576,0,0,50,324,454,1066,215408,443510,135530,44,0,1750866
1029,1624181196.659257650,1624181196.759140253,1034,1033,0,0.397894271,0.598095709,1,0,1,1,1,10.205545325,47.816879967,-34.163257467,0.191984612,0.051495306,-0.060253389,0.978192042,1809,526,0.290768380,0.186558834,0.126572570,0.082416056,0.697148237,83.731026719,1565,0.792212386,310.159456823,414.506298848,515.146629146,0.250166445,0.198184956,1,1,0.219035950,0.029786709,0.131464944,0.033212783,0.984937436,0.186558834,0.000003784,0.000005259,0.000013541,0.093290499,0.355973424,-0.929827836,0.000000001,0.000000006,0.000000011,0.981122539,-0.177059151,0.077772879,0.150000000,0.586375550,0.644579390,6.314890556,0.030631949,91.464487171,3,0.245439060,0.196644403,123,92,31,0.067993367,149,572,0,0,50,39,925,761,215474,443633,136290,44,0,1751791
1030,1624181196.759255171,1624181196.859168768,1035,1034,0,0.160392979,0.335345987,1,0,1,1,1,10.521598174,48.075505347,-34.152172642,0.211969186,0.052417597,-0.059244622,0.974069574,1954,579,0.296315251,0.204368391,0.141355300,0.088559614,0.489375048,77.037182229,1703,0.777331519,327.160807736,429.984170377,566.650598010,0.247138466,0.192108519,0,1,0.100914860,0.021127635,0.131464944,0.033212783,0.954738823,0.204368391,0.000003657,0.000004670,0.000009155,-0.032314163,-0.476648559,0.878499827,0.000000005,0.000000005,0.000000008,0.795012584,-0.602548362,-0.069931845,0.200000000,0.579398565,0.642669572,6.435688803,0.033982929,90.982290626,4,0.243966626,0.194960739,112,82,30,0.057318321,212,491,0,0,50,19,1118,724,215542,443745,137012,44,0,1752909
1031,1624181196.859252691,1624181196.959222794,1036,1035,0,0.108545127,0.166898822,1,0,1,1,1,10.803471622,48.395383111,-34.134924667,0.223296239,0.053488339,-0.059469385,0.971463422,1992,600,0.301204819,0.201042201,0.145944373,0.086381130,0.503422057,71.416770009,1722,0.780014168,326.322381121,422.321232510,594.540783256,0.242946822,0.189501963,0,1,0.047490049,0.020619498,0.146391322,0.037181512,0.941784792,0.201042201,0.000004051,0.000004673,0.000008201,-0.037287351,-0.564767508,0.824407251,0.000000000,0.000000000,0.000000006,0.995172085,0.096699408,-0.016785274,0.250000000,0.572440076,0.631402759,6.580340335,0.034510112,89.988122822,5,0.242603507,0.193557720,117,89,28,0.058734940,221,540,0,0,50,10,1103,772,215612,443862,137783,44,0,1754012
1032,1624181196.959250450,1624181197.059250832,1037,1036,0,0.114200687,0.208777315,1,0,1,1,1,11.057088584,48.735606025,-34.151758214,0.228883778,0.052007700,-0.060650163,0.970169559,2012,568,0.282306163,0.179395211,0.131982698,0.085543083,0.508937881,72.776477087,1722,0.779880159,318.405359768,446.164565847,578.383708415,0.237093338,0.184904390,0,1,0.044104549,0.020571569,0.154788703,0.040162906,0.918935822,0.179395211,0.000004020,0.000004779,0.000008926,-0.045316750,-0.565151752,0.823741397,0.000000004,0.000000005,0.000000008,0.988565682,-0.150461072,-0.009967875,0.300000000,0.571821687,0.625034822,6.731980059,0.035994766,89.302921756,6,0.242413828,0.193134469,124,103,21,0.061630219,173,494,0,0,50,21,1199,689,215692,443986,138471,44,0,1755211
1033,1624181197.059247971,1624181197.159338236,1038,1037,0,0.224853266,0.406301258,1,0,0,0,1,11.291409618,49.098822896,-34.151826782,0.224137061,0.051886274,-0.061114750,0.971254539,2050,615,0.300000000,0.114516067,0.071504894,0.048214695,0.521720517,74.001303990,1790,0.777715999,325.119700768,440.030875440,626.961062263,0.233544273,0.181631118,0,1,0.055346212,0.012217100,0.154788703,0.040645450,0.902668349,0.114516067,0.000003623,0.000004415,0.000008333,-0.061694916,-0.542648080,0.837691351,0.000000004,0.000000005,0.000000007,0.807490926,-0.588762563,-0.036291164,0.300000000,0.576047793,0.609813697,6.897814991,0.037441271,87.867154642,0,0.243273048,0.193685122,538,488,50,0.262439024,142,0,0,0,0,0,1370,142,216034,444524,138613,44,0,1756581
1034,1624181197.159245491,1624181197.259207964,1038,1038,0,0.845645228,1.055876791,1,0,1,1,1,11.516449318,49.519346150,-34.121626462,0.193543859,0.049344437,-0.061724563,0.977903870,2077,619,0.298025999,0.189364284,0.140953679,0.095705084,0.511010312,72.397095171,1807,0.781957140,322.054441915,481.569055005,609.373054893,0.227923020,0.178226033,0,1,0.051421297,0.020828643,0.144828211,0.041683576,0.885745797,0.189364284,0.000003502,0.000003965,0.000008288,0.075926924,0.554989721,-0.828384881,0.000000003,0.000000003,0.000000008,0.912666843,-0.401294962,0.077469909,0.350000000,0.587513147,0.592794645,7.110219100,0.043430591,86.295035949,1,0.245644356,0.195362443,118,85,33,0.056812711,203,469,0,0,50,4,1282,677,216115,444642,139289,44,0,1757863
1035,1624181197.459238291,1624181197.559082270,1040,1039,0,0.916379627,1.036695852,1,0,1,1,1,12.207960819,50.916171884,-34.115265040,0.065244379,0.049436914,-0.061655522,0.994735020,1725,354,0.205217391,0.253973711,0.174844210,0.135721971,0.542749583,87.910198250,1181,0.802348194,259.477156401,313.393494321,374.702566602,0.273833358,0.219709701,0,1,0.085683936,0.018380543,0.144921373,0.044852854,1.091910875,0.253973711,0.000005984,0.000009569,0.000019522,0.116563872,0.333438365,-0.935538198,0.000000001,0.000000008,0.000000024,0.947876412,-0.317235411,0.029866391,0.400000000,0.595471710,0.602347223,8.395195401,0.057357327,86.179836557,2,0.249295371,0.198344374,94,62,32,0.054492754,173,679,0,0,50,331,447,1184,216187,444736,140472,44,0,1758310
1036,1624181197.559235811,1624181197.659052372,1040,1040,0,0.563074979,0.638621353,1,0,0,0,1,12.337956845,51.583383928,-34.085748868,0.047167858,0.051841287,-0.060656259,0.995694980,1588,575,0.362090680,0.142994056,0.078922556,0.055520684,0.622356730,83.610304129,1458,0.791727819,306.878789284,399.273150114,448.187221247,0.265848028,0.210479279,1,1,0.196378493,0.020275601,0.144921373,0.047009921,1.029996012,0.142994056,0.000003625,0.000004711,0.000010565,0.111716792,0.197277845,-0.973961401,0.000000000,0.000000003,0.000000007,0.834243284,-0.544809221,0.084976789,0.400000000,0.605657941,0.582129550,8.822643292,0.056986432,85.337131553,0,0.252582321,0.200949144,430,375,55,0.270780856,126,0,0,0,0,0,1032,126,216334,445166,140598,44,0,1759342
1037,1624181197.759230852,1624181197.859245777,1042,1041,0,0.300904621,0.509615253,1,0,1,1,1,12.696512231,52.923649612,-34.069279210,0.004764363,0.053441550,-0.059786206,0.996768233,1574,539,0.342439644,0.183921945,0.118648258,0.075041788,0.395196422,94.330145519,1447,0.797365777,284.359370533,387.397805136,482.031103562,0.246457150,0.196516497,1,1,0.227828735,0.022313148,0.144921373,0.047009921,0.961668096,0.183921945,0.000003706,0.000004978,0.000012491,0.030001400,-0.079090278,-0.996415899,0.000000004,0.000000008,0.000000010,-0.207614494,-0.977946304,0.022743116,0.450000000,0.603288842,0.549951695,9.953957921,0.059279012,85.383996245,1,0.254276786,0.202336395,101,84,17,0.064167726,148,524,0,0,31,0,801,672,216392,445267,141270,44,0,1760143
1038,1624181197.859228373,1624181197.959276199,1043,1042,0,0.191731038,0.243835055,1,0,0,0,1,12.885971299,53.542915817,-34.170674987,-0.014742380,0.053376481,-0.058859799,0.996729220,1543,582,0.377187297,0.126922655,0.069277155,0.050327569,0.417589402,92.159253093,1431,0.787942025,246.014049480,369.594810492,511.936177517,0.218185564,0.171917575,0,1,0.123451728,0.019917597,0.144921373,0.047009921,0.841291442,0.126922655,0.000002810,0.000004028,0.000011093,0.062215193,-0.124469693,-0.990270955,0.000000001,0.000000006,0.000000007,0.889904803,-0.454597280,0.037560016,0.450000000,0.600124325,0.526474936,10.356734081,0.059324843,85.613123609,0,0.253545726,0.201539697,365,322,43,0.236552171,91,0,0,0,0,0,1086,92,216512,445632,141361,44,0,1761229
1039,1624181197.959226131,1624181198.059307575,1044,1043,0,0.169761642,0.239395441,1,0,0,0,1,13.067823002,54.105098003,-34.234630808,-0.024910369,0.052258762,-0.058349922,0.996616166,1564,599,0.382992327,0.068727042,0.047264661,0.029511059,0.436822755,118.584765024,1438,0.791837385,242.997777831,391.454801853,504.209580314,0.213406387,0.168983156,0,1,0.079727954,0.003528644,0.144921373,0.047009921,0.836603448,0.068727042,0.000002617,0.000003784,0.000011570,0.025302151,-0.154659025,-0.987643857,0.000000003,0.000000008,0.000000010,0.481999159,-0.875947088,0.019837090,0.450000000,0.590183269,0.520043065,10.694795729,0.058702336,87.240890739,0,0.251834845,0.200113087,220,198,22,0.140664962,41,0,0,0,0,0,1301,43,216612,445852,141402,44,0,1762530
1040,1624181198.059223652,1624181198.159307718,1045,1044,0,0.055781590,0.176046787,1,0,0,0,1,13.253222408,54.644822716,-34.289329713,-0.032527594,0.050867419,-0.057668384,0.996508313,1564,638,0.407928389,0.074532520,0.049857564,0.032932625,0.402314917,123.368977615,1445,0.789816096,217.125814804,398.089406215,526.069038206,0.190246920,0.150260079,0,1,0.059578076,0.007414715,0.144921373,0.043644616,0.758183393,0.074532520,0.000002480,0.000003590,0.000012865,-0.000527207,-0.181989969,-0.983300246,0.000000003,0.000000008,0.000000011,0.733602242,0.679576290,-0.001953549,0.450000000,0.579800478,0.514304111,11.010896046,0.058893046,88.293760451,0,0.248446571,0.197300150,210,189,21,0.134271100,67,0,0,0,0,0,1287,67,216700,446062,141469,44,0,1763817
1041,1624181198.159221172,1624181198.259188652,1046,1045,0,0.202165921,0.317604592,1,0,0,0,1,13.440304094,55.211170808,-34.277694277,-0.031439598,0.048752002,-0.057343080,0.996667731,1581,636,0.402277040,0.146777874,0.087516262,0.062395149,0.599729975,106.397789640,1461,0.794549216,287.668613906,377.506554433,495.661235593,0.247811503,0.196898435,0,1,0.044954511,0.015707914,0.144921373,0.039567760,1.001739272,0.146777874,0.000002666,0.000003946,0.000012373,-0.000063576,-0.199889820,-0.979818379,0.000000002,0.000000006,0.000000008,0.816017975,0.574189807,-0.066488570,0.450000000,0.573211262,0.482236102,11.342427012,0.058993386,89.250157455,0,0.246981976,0.196038197,441,406,35,0.278937381,121,0,0,0,0,0,1019,121,216796,446503,141590,44,0,1764836
1042,1624181198.259218693,1624181198.359038353,1046,1046,0,0.292705105,0.354968881,1,0,0,0,1,13.625008759,55.755403837,-34.269538960,-0.028177666,0.048454360,-0.057428175,0.996774899,1537,596,0.387768380,0.144387493,0.073855104,0.054961076,0.537370560,110.871208892,1418,0.792320812,268.873496731,372.258854422,482.378560789,0.239315430,0.189614596,0,1,0.021272837,0.021950234,0.140214335,0.041851715,0.967395224,0.144387493,0.000002716,0.000004118,0.000013319,-0.011248180,-0.205768142,-0.978536126,0.000000001,0.000000008,0.000000011,0.953618547,-0.300249924,-0.021486023,0.450000000,0.564783107,0.449380423,11.648799359,0.058392164,90.666466329,0,0.245276175,0.194644956,443,395,48,0.288223813,109,0,0,0,0,0,984,110,216906,446946,141699,44,0,1765820
1043,1624181198.459213972,1624181198.559101343,1048,1047,0,0.276169591,0.332036409,1,0,0,0,1,13.939365816,56.771568497,-34.394480213,-0.003503994,0.048569360,-0.057929575,0.997132340,1494,610,0.408299866,0.069399932,0.042960682,0.027858972,0.379856284,113.845680711,1378,0.788885670,210.109323611,369.028058451,507.947071168,0.193277830,0.152474110,1,1,0.134821425,0.003901878,0.131846099,0.044647901,0.788751812,0.069399932,0.000003334,0.000004757,0.000016492,0.010030303,-0.170849223,-0.985246130,0.000000003,0.000000009,0.000000011,0.755571881,0.648316411,-0.093792127,0.450000000,0.543511211,0.445288206,12.443952953,0.058983512,91.386780524,0,0.240839142,0.191084392,220,203,17,0.147255689,55,0,0,0,0,0,1218,56,217000,447166,141754,44,0,1767038
1044,1624181198.559211493,1624181198.659085989,1049,1048,0,0.154128754,0.227444945,1,0,0,0,1,14.083779249,57.250022905,-34.532169888,0.004884071,0.047777694,-0.057629943,0.997182144,1408,534,0.379261364,0.070044186,0.049732088,0.030799788,0.386655562,87.013229438,1307,0.793126180,207.755758069,332.985559741,495.874599918,0.200417295,0.158956204,0,1,0.112465028,0.002960260,0.131846099,0.044647901,0.817887416,0.070044186,0.000002868,0.000004464,0.000011563,0.054438094,-0.106827123,-0.992786210,0.000000003,0.000000007,0.000000011,0.328973733,-0.943379204,0.042567123,0.450000000,0.527481102,0.440103051,12.676847045,0.059823453,90.458747812,0,0.237161312,0.188121297,190,171,19,0.134943182,45,0,0,0,0,0,1172,46,217090,447356,141799,44,0,1768210
1045,1624181198.659209013,1624181198.759128571,1050,1049,0,0.113542390,0.165628042,1,0,0,0,1,14.242680628,57.761367943,-34.584443581,0.013456422,0.047592988,-0.057685417,0.997108933,1450,564,0.388965517,0.073009603,0.051180636,0.031541927,0.383720759,102.851683183,1351,0.790292776,207.580918887,382.110096840,477.994524707,0.194421401,0.153649829,0,1,0.017641425,0.007141998,0.144921373,0.047009921,0.803670289,0.073009603,0.000002802,0.000003997,0.000010485,0.073633400,-0.079088693,-0.994144407,0.000000003,0.000000008,0.000000010,-0.076650849,0.993977161,-0.078320183,0.450000000,0.511489087,0.429111197,12.921772870,0.059340250,91.068332028,0,0.233935431,0.185521365,204,184,20,0.140689655,50,0,0,0,0,0,1195,51,217177,447560,141849,44,0,1769405
1046,1624181198.759206533,1624181198.859133959,1050,1050,0,0.054716091,0.140862392,1,0,0,0,1,14.397298628,58.272697211,-34.644115605,0.017608300,0.047582631,-0.057578566,0.997050926,1373,535,0.389657684,0.070978750,0.048330137,0.030524905,0.420869208,106.372485175,1287,0.789239647,206.679806851,359.755571303,449.316047042,0.203474789,0.160590371,0,1,0.012047938,0.006246217,0.150742784,0.044647901,0.847182043,0.070978750,0.000002879,0.000003769,0.000010429,0.082968119,-0.071284975,-0.993999368,0.000000003,0.000000007,0.000000010,0.299183097,-0.949369891,0.095845110,0.450000000,0.500683625,0.420604882,12.176606297,0.043167287,91.703055526,0,0.231544224,0.183608217,176,163,13,0.128186453,51,0,0,0,0,0,1144,53,217242,447736,141900,44,0,1770549
1047,1624181199.059199333,1624181199.159209490,1051,1051,0,0.047666193,0.104447534,1,0,0,0,1,14.809078021,59.826052490,-34.704645668,0.021630114,0.045500852,-0.057688713,0.997062597,1378,507,0.367924528,0.074350529,0.045161643,0.032158875,0.310698358,117.536204867,1282,0.793988021,193.546944962,354.930122653,469.415575415,0.190144753,0.150972656,0,1,0.126342674,0.008980394,0.150742784,0.041143409,0.798242038,0.074350529,0.000004563,0.000006111,0.000019711,0.095623244,-0.007878306,-0.995386421,0.000000003,0.000000009,0.000000020,0.528594246,-0.846790950,0.059440804,0.400000000,0.486672766,0.423229283,13.407359416,0.040819728,94.224834505,0,0.228342513,0.180535023,222,199,23,0.161103048,50,0,0,0,0,0,1106,50,217325,447958,141950,44,0,1771655
