frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected,normal_quality_filter
255,1706585933.272793293,1706585933.372625351,276,275,0.018457883,0.021997806,1,0,0,0,1,-0.031937745,0.025809364,0.042185098,-0.005767426,0.001078923,-0.000099893,0.999982781,1191,796,0.668345928,0.021769667,0.012663851,0.009394516,0.091760822,84.157382173,936,0.909992033,50.860364597,263.673857545,537.218320583,0.059712607,0.054337996,1,0.054130350,0.049579675,1.103126187,1.095973226,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004366,0.000005162,0.000010453,0.997750418,0.065800264,0.012822976,0.000000006,0.000000016,0.000000979,0.998177045,0.045899013,-0.039190134,0.000000000,0.082902385,0.039421642,0.101628063,0.003844205,83.079578206,0,0.054164809,0.049537684,1.001228601,0.998522911,11,10,1,0.009235936,0,0,0,0,0,1180,0,4435,14898,0,0,291096,0
256,1706585933.372637272,1706585933.471638680,277,276,0.013488281,0.022985302,1,0,0,0,1,-0.030586369,0.023163532,0.043708937,-0.005469828,0.000873543,0.000141275,0.999984649,1201,792,0.659450458,0.019584559,0.011412964,0.008141660,0.077703256,92.112323164,936,0.905160588,44.753450499,264.798583934,537.678276087,0.052823241,0.047813515,1,0.054210621,0.049717964,0.974407590,0.961694958,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004273,0.000005132,0.000011791,0.996368195,0.045824075,0.071767503,0.000000007,0.000000016,0.000000986,0.998044734,0.049605978,-0.038025719,0.000000000,0.083012605,0.040340486,0.100139807,0.004263301,83.457066246,0,0.054261888,0.049597154,1.002953208,0.999642956,14,14,0,0.011656953,0,0,0,0,0,1187,0,4435,14912,0,0,292283,0
257,1706585933.472474098,1706585933.570201874,278,277,0.014859993,0.020256256,1,0,0,0,1,-0.028783317,0.023816490,0.044214522,-0.005668685,0.000888276,0.000131219,0.999983530,1193,791,0.663034367,0.020690694,0.012672908,0.009072087,0.091253825,78.839936835,928,0.913193057,43.928203798,271.740548050,531.774405192,0.051836166,0.047336427,1,0.054210621,0.049717964,0.956199443,0.952099051,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004293,0.000005223,0.000011025,0.999056220,0.043422614,0.001070719,0.000000007,0.000000016,0.000000948,0.998110155,0.049561273,-0.036329043,0.000000000,0.083459934,0.040334196,0.094335083,0.004075870,83.266796775,0,0.054122117,0.049465376,1.000142486,0.996825464,15,15,0,0.012573345,0,0,0,0,0,1178,0,4437,14927,0,0,293461,0
258,1706585933.572708368,1706585933.672511816,279,278,0.014808328,0.018146229,1,0,0,0,1,-0.026365797,0.022476829,0.046088876,-0.006329032,0.000819109,0.000100504,0.999979631,1189,787,0.661900757,0.020649920,0.011470212,0.008596380,0.076863585,87.490987028,922,0.905724959,43.228181415,262.541773587,529.308457392,0.051765416,0.046885229,1,0.054210621,0.049717964,0.954894356,0.943023916,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004393,0.000005358,0.000011934,0.996485035,0.072729530,0.041569106,0.000000007,0.000000016,0.000000958,0.997391628,0.055784254,-0.045804554,0.000000000,0.083160100,0.039409373,0.097674588,0.004137597,83.458805423,0,0.054014994,0.049348097,0.998085753,0.994379939,21,21,0,0.017661901,0,0,0,0,0,1168,0,4437,14948,0,0,294629,0
259,1706585933.672536612,1706585933.772360563,280,279,0.012789533,0.018364542,1,0,0,0,1,-0.023015584,0.022774876,0.045456328,-0.005730206,0.000905267,0.000175111,0.999983157,1188,797,0.670875421,0.020051316,0.011799343,0.008444269,0.071036067,86.077278919,914,0.912069121,40.029645812,268.286270202,525.315260988,0.048018413,0.043796111,1,0.054130350,0.049579675,0.887088529,0.883348094,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004554,0.000005411,0.000012452,0.998229983,0.059385540,0.003202996,0.000000008,0.000000019,0.000000947,0.998021273,0.048579167,-0.039919956,0.000000000,0.082555018,0.039543676,0.095383134,0.004173478,83.626442148,0,0.053788717,0.049133928,0.993756726,0.990029616,12,12,0,0.010101010,0,0,0,0,0,1176,0,4437,14960,0,0,295805,0
260,1706585933.772771120,1706585933.872586489,281,280,0.013975134,0.026679384,1,0,0,0,1,-0.021475033,0.021827513,0.046039667,-0.006246963,0.000679001,0.000204922,0.999980236,1189,799,0.671993272,0.021684714,0.013357587,0.009132181,0.081644230,82.642206307,933,0.911498724,49.071777964,258.647451985,542.709079845,0.057702428,0.052595689,1,0.053949976,0.049405852,1.069554275,1.064563949,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004603,0.000005345,0.000011898,0.998661490,0.049700032,0.014322551,0.000000007,0.000000018,0.000000979,0.997989214,0.047864446,-0.041551460,0.000000000,0.082770160,0.041546875,0.085428360,0.004034798,83.431167273,0,0.053788707,0.049096695,0.993366680,0.989063315,16,15,1,0.013456686,0,0,0,0,0,1173,0,4439,14976,0,0,296978,0
261,1706585933.872598648,1706585933.971599817,282,281,0.012012280,0.019180843,1,0,0,0,1,-0.021217575,0.021962290,0.043448482,-0.006687201,0.000727933,0.000253950,0.999977343,1208,799,0.661423841,0.020268586,0.011677317,0.008362068,0.066944860,90.427070796,938,0.914343282,39.645956349,266.511801174,551.496241366,0.046226050,0.042266478,1,0.053949976,0.049405852,0.856831698,0.855495373,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004514,0.000005259,0.000012653,0.999511289,0.031035874,0.003735878,0.000000008,0.000000018,0.000000930,0.997820471,0.050559970,-0.042402793,0.000000000,0.082050828,0.040776651,0.088035790,0.004131598,83.749162887,0,0.053444949,0.048786231,0.987160544,0.982992045,21,19,2,0.017384106,0,0,0,0,0,1187,0,4442,14997,0,0,298165,0
262,1706585933.972435713,1706585934.070611238,283,282,0.013123930,0.021889215,1,0,0,0,1,-0.020104137,0.021437217,0.042703873,-0.005865958,0.000822648,0.000333798,0.999982401,1199,819,0.683069224,0.020459345,0.012069661,0.008988076,0.080353760,84.601753476,912,0.915392322,43.560227019,255.137225546,536.140344830,0.052178072,0.047763407,1,0.053797206,0.049274645,0.969903009,0.969330313,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004478,0.000005081,0.000011887,0.999592695,0.014400124,-0.024639000,0.000000007,0.000000015,0.000000934,0.998308504,0.042729053,-0.039425352,0.000000000,0.082052043,0.040267876,0.083344917,0.003893190,83.797419323,0,0.053330835,0.048673143,0.985170190,0.980950461,28,21,7,0.023352794,0,0,0,0,0,1171,0,4454,15025,0,0,299336,0
263,1706585934.073067188,1706585934.172895432,284,283,0.013555495,0.020993141,1,0,0,0,1,-0.019626612,0.023014654,0.041680931,-0.005944470,0.000716751,0.000056027,0.999982073,1215,850,0.699588477,0.021695285,0.013056415,0.009101522,0.076404635,84.319086859,937,0.921864066,43.176625237,269.711220868,550.898783761,0.049985290,0.046079643,1,0.053762045,0.049162532,0.929750539,0.937291895,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004518,0.000005265,0.000011696,0.999298764,0.037425194,0.001155552,0.000000007,0.000000017,0.000000892,0.997653879,0.052970343,-0.043369109,0.000000000,0.081215044,0.039896011,0.072759748,0.003876854,83.999136653,0,0.052899222,0.048298328,0.977568906,0.973920770,16,7,9,0.013168724,0,0,0,0,0,1199,0,4465,15041,0,0,300535,0
264,1706585934.172907114,1706585934.272739172,285,284,0.013805398,0.019543372,1,0,0,0,1,-0.022634981,0.022991480,0.041421168,-0.006133977,0.000840032,0.000111362,0.999980828,1204,828,0.687707641,0.020578256,0.011430737,0.008136931,0.087279209,80.043053081,916,0.919267976,48.379502797,258.564254732,535.105708926,0.057454466,0.052816051,1,0.053756744,0.049083254,1.068786213,1.076050318,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004381,0.000005023,0.000010951,0.998105837,0.061500263,-0.001567169,0.000000007,0.000000014,0.000000948,0.998201495,0.046411641,-0.037943847,0.000000000,0.081065064,0.035894131,0.070191266,0.003796652,83.863216690,0,0.053129029,0.048529767,0.982370859,0.979306696,19,19,0,0.015780731,0,0,0,0,0,1185,0,4466,15060,0,0,301720,0
265,1706585934.272750854,1706585934.372568846,286,285,0.010362140,0.022708981,1,0,0,0,1,-0.026354539,0.023093141,0.042859914,-0.004950333,0.000858352,0.000107129,0.999987373,1202,810,0.673876872,0.020848673,0.012498710,0.009050945,0.097024220,79.623183537,939,0.909278251,49.525830245,269.541565406,534.744882330,0.058005526,0.052743163,1,0.053756744,0.049083254,1.079037197,1.074565333,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004367,0.000005016,0.000010278,0.997137808,0.075604208,-0.000443129,0.000000006,0.000000017,0.000000939,0.998075806,0.047068361,-0.040364021,0.000000000,0.081899201,0.035732463,0.069505050,0.003682661,83.610842269,0,0.053438578,0.048824783,0.988644930,0.985968223,19,18,1,0.015806988,0,0,0,0,0,1183,0,4467,15079,0,0,302903,0
266,1706585934.372579575,1706585934.472408533,287,286,0.014693290,0.021534458,1,0,0,0,1,-0.025539171,0.023119366,0.040139585,-0.005359809,0.000825330,0.000005805,0.999985296,1231,856,0.695369618,0.020137627,0.011909293,0.008846556,0.091470034,80.509062358,948,0.913503002,49.118167012,269.819464303,547.063214670,0.056718382,0.051812412,1,0.053756744,0.049083254,1.055093342,1.055602639,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004257,0.000004856,0.000010218,0.992404335,0.113988912,0.046261902,0.000000007,0.000000014,0.000000896,0.997787014,0.051392375,-0.042188848,0.000000000,0.082334239,0.035315719,0.072345068,0.003885656,83.469852273,0,0.053587660,0.048960584,0.991665313,0.989133424,13,12,1,0.010560520,0,0,0,0,0,1218,0,4469,15092,0,0,304121,0
267,1706585934.472420931,1706585934.572239876,288,287,0.013426967,0.017470670,1,0,0,0,1,-0.026040440,0.021317672,0.039817051,-0.006257559,0.000731218,0.000248354,0.999980123,1214,844,0.695222405,0.021426277,0.012312379,0.008569890,0.082280982,86.910903459,946,0.917649957,49.224727907,263.251628739,555.620502254,0.056704188,0.052034596,1,0.053762045,0.049162532,1.054725295,1.058419776,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004208,0.000004866,0.000010552,0.995526585,0.094346841,0.005049062,0.000000006,0.000000013,0.000000870,0.998089356,0.045189226,-0.042137538,0.000000000,0.081980426,0.035745972,0.070861864,0.004195168,83.928687473,0,0.053786133,0.049147236,0.995852920,0.993498323,28,27,1,0.023064250,0,0,0,0,0,1186,0,4472,15120,0,0,305307,0
268,1706585934.573048592,1706585934.672636986,289,288,0.014430488,0.021176040,1,0,0,0,1,-0.029487777,0.022063483,0.039445782,-0.005822151,0.000761908,0.000037333,0.999982760,1175,800,0.680851064,0.019716743,0.011435357,0.008884953,0.093013469,79.077327121,918,0.908816131,50.801045921,264.304447732,519.187714157,0.060891118,0.055338830,1,0.053797206,0.049274645,1.131863934,1.123069081,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004302,0.000004954,0.000010682,0.995917244,0.065720522,0.061884215,0.000000007,0.000000017,0.000000958,0.998308331,0.044209249,-0.037762658,0.000000000,0.082995353,0.035622691,0.068641461,0.004163436,83.469072240,0,0.054397627,0.049707554,1.007851254,1.005555870,9,8,1,0.007659574,0,0,0,0,0,1166,0,4473,15129,0,0,306473,0
269,1706585934.672899246,1706585934.771214008,290,289,0.013928162,0.020391017,1,0,0,0,1,-0.030747984,0.020755007,0.040791070,-0.006158570,0.000715480,0.000207142,0.999980758,1186,795,0.670320405,0.021721550,0.012708692,0.009530092,0.088870394,78.376817283,926,0.908822931,46.656745062,262.899771570,532.013517204,0.055440122,0.050385254,1,0.053949976,0.049405852,1.027620875,1.019823595,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004381,0.000005172,0.000010607,0.998081175,0.054174960,-0.029984027,0.000000008,0.000000016,0.000000929,0.998345065,0.043823913,-0.037237025,0.000000000,0.083326983,0.035594914,0.067956994,0.004256654,83.266908555,0,0.054288350,0.049599286,1.005995545,1.003597055,19,18,1,0.016020236,0,0,0,0,0,1167,0,4475,15148,0,0,307640,0
270,1706585934.772748470,1706585934.869785070,291,290,0.013336208,0.017799571,1,0,0,0,1,-0.029552955,0.022343288,0.040907580,-0.005766142,0.000703427,0.000154683,0.999983116,1196,796,0.665551839,0.020187984,0.011595590,0.008490110,0.089171813,81.736277341,930,0.906014282,47.461676450,266.970417784,528.161187923,0.056328097,0.051034061,1,0.053949976,0.049405852,1.044080117,1.032955781,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004352,0.000005295,0.000010807,0.998325339,0.039593698,0.042176492,0.000000007,0.000000017,0.000000958,0.997918343,0.049995349,-0.040736303,0.000000000,0.083592657,0.035056469,0.069948051,0.004360870,83.197334409,0,0.054381066,0.049664503,1.007726662,1.004931543,14,13,1,0.011705686,0,0,0,0,0,1182,0,4477,15162,0,0,308822,0
271,1706585934.872591019,1706585934.972419500,292,291,0.015695773,0.025678079,1,0,0,0,1,-0.028329070,0.020012627,0.041307171,-0.006246554,0.000629944,0.000163975,0.999980278,1189,825,0.693860387,0.021169038,0.013178557,0.009346328,0.071964101,89.890401816,940,0.916734586,44.534216968,276.299982191,540.896311942,0.051679982,0.047376827,1,0.053949976,0.049405852,0.957924087,0.958931471,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004334,0.000005217,0.000011771,0.999413123,0.029280291,-0.017778463,0.000000007,0.000000016,0.000000979,0.997786665,0.053238792,-0.039842206,0.000000000,0.083644761,0.034063598,0.069456530,0.004240397,83.185247416,0,0.054386504,0.049661294,1.007972217,1.005066616,20,19,1,0.016820858,0,0,0,0,0,1169,0,4478,15182,0,0,309991,0
272,1706585934.972430706,1706585935.072274446,293,292,0.013198214,0.020741429,1,0,0,0,1,-0.029672231,0.021760587,0.044189896,-0.006035064,0.000789875,0.000093321,0.999981473,1201,806,0.671107410,0.020017793,0.011019901,0.008115027,0.084441985,84.456833818,936,0.910064540,46.734317255,268.847162064,536.238930457,0.054864050,0.049929826,1,0.053797206,0.049274645,1.019830829,1.013296522,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004256,0.000005200,0.000011476,0.999168578,0.039425680,0.010381173,0.000000007,0.000000016,0.000000973,0.997989742,0.051365956,-0.037121614,0.000000000,0.083605590,0.034517336,0.066236214,0.003874626,83.373139583,0,0.054357517,0.049625686,1.007566191,1.004599763,8,7,1,0.006661116,0,0,0,0,0,1193,0,4479,15190,0,0,311184,0
273,1706585935.073085546,1706585935.172658682,294,293,0.014128175,0.022174805,1,0,0,0,1,-0.029709560,0.020405464,0.045189570,-0.006872077,0.000822038,0.000171143,0.999976034,1183,791,0.668639053,0.020070155,0.011063758,0.008011685,0.079269892,80.950331906,922,0.907883836,45.176977299,262.997171517,528.894747943,0.053970441,0.048998891,1,0.053797206,0.049274645,1.003220136,0.994403735,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004374,0.000005336,0.000011659,0.998650938,0.043738958,-0.027985847,0.000000008,0.000000017,0.000000985,0.998039035,0.048976601,-0.038979181,0.000000000,0.083312523,0.033157995,0.063436920,0.003970778,83.466224551,0,0.054262341,0.049501185,1.005931160,1.002334067,15,15,0,0.012679628,0,0,0,0,0,1168,0,4478,15205,0,0,312352,0
274,1706585935.172920227,1706585935.271720409,295,294,0.010919021,0.015214362,1,0,0,0,1,-0.031187238,0.019335804,0.044842421,-0.006401142,0.000739411,0.000171041,0.999979224,1194,808,0.676716918,0.021429956,0.012933190,0.008433903,0.082130678,82.604846028,924,0.917975441,46.844684063,262.623247725,538.741375459,0.055227741,0.050697710,1,0.053797206,0.049162532,1.026591245,1.031226587,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004463,0.000005201,0.000011407,0.998660627,0.038296206,-0.034790119,0.000000007,0.000000016,0.000000961,0.998104610,0.046198438,-0.040655778,0.000000000,0.083160792,0.033389856,0.060283194,0.003963853,83.548009423,0,0.054376681,0.049612269,1.008330656,1.005016748,16,14,2,0.013400335,0,0,0,0,0,1178,0,4484,15221,0,0,313530,0
275,1706585935.272755623,1706585935.372585297,296,295,0.013609258,0.019985619,1,0,0,0,1,-0.036272792,0.018308113,0.043472119,-0.006767183,0.000698697,0.000230869,0.999976832,1215,828,0.681481481,0.021518566,0.012531446,0.008530647,0.063601845,96.772350492,938,0.919223003,43.351222285,260.666049834,558.213904755,0.050277957,0.046216655,1,0.053797206,0.049162532,0.934583050,0.940078817,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004411,0.000005312,0.000012550,0.998300628,0.056271138,0.015146473,0.000000007,0.000000020,0.000000933,0.997873707,0.048524278,-0.043513902,0.000000000,0.082494920,0.034156908,0.060832179,0.003821807,84.063442821,0,0.054375600,0.049620068,1.008572137,1.005533563,28,21,7,0.023045267,0,0,0,0,0,1187,0,4496,15249,0,0,314717,0
276,1706585935.372597218,1706585935.472413301,297,296,0.012580352,0.019614765,1,0,0,0,1,-0.037330442,0.020634972,0.041586016,-0.006144351,0.000603224,0.000207445,0.999980920,1215,832,0.684773663,0.021777404,0.013407196,0.009980073,0.093264313,76.856531061,919,0.914467359,49.002207563,267.327060814,524.066234707,0.058308508,0.053321227,1,0.053762045,0.049083254,1.084566405,1.086342543,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004398,0.000004970,0.000010993,0.996128594,0.087815933,0.004023180,0.000000007,0.000000016,0.000000970,0.998078911,0.046345901,-0.041116237,0.000000000,0.082189864,0.033960157,0.054551976,0.003254777,84.015169652,0,0.054114555,0.049392476,1.004121532,1.001505417,15,11,4,0.012345679,0,0,0,0,0,1200,0,4501,15264,0,0,315917,0
277,1706585935.472425222,1706585935.572252989,298,297,0.013317120,0.020006391,1,0,0,0,1,-0.036170916,0.017625749,0.042950323,-0.007478533,0.000546727,0.000259379,0.999971852,1213,841,0.693322341,0.023961140,0.013708832,0.009519469,0.081804622,87.438977020,947,0.918612916,46.183256245,267.016665808,556.726509292,0.053088692,0.048767958,1,0.053762045,0.049083254,0.987475311,0.993576302,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004194,0.000004946,0.000010884,0.997140600,0.075017790,-0.009107979,0.000000006,0.000000016,0.000000885,0.998093248,0.045520766,-0.041686075,0.000000000,0.082385168,0.044781795,0.056070413,0.003337248,83.792629359,0,0.054127195,0.049437926,1.004743804,1.003023576,18,17,1,0.014839242,0,0,0,0,0,1195,0,4502,15282,0,0,317112,0
278,1706585935.573062658,1706585935.672885180,299,298,0.013754602,0.026254910,1,0,0,0,1,-0.030459129,0.016822946,0.042353330,-0.006705630,0.000741946,0.000175328,0.999977226,1208,813,0.673013245,0.021322151,0.012748270,0.008983459,0.088787782,81.770744681,921,0.911434817,47.038700404,259.533666262,532.859099871,0.056036380,0.051073507,1,0.053762045,0.049083254,1.042303729,1.040548524,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004445,0.000005005,0.000010773,0.998765993,0.046307266,0.017947926,0.000000007,0.000000016,0.000000925,0.997816078,0.051084428,-0.041874289,0.000000000,0.082267737,0.044772717,0.058529650,0.003445387,83.932191638,0,0.054327206,0.049615882,1.008844008,1.007235455,17,17,0,0.014072848,0,0,0,0,0,1191,0,4503,15299,0,0,318303,0
279,1706585935.672897577,1706585935.772737741,300,299,0.012389781,0.024460259,1,0,0,0,1,-0.030898644,0.021010168,0.044302989,-0.006207246,0.000783276,0.000187175,0.999980411,1208,825,0.682947020,0.021694704,0.011946921,0.008642956,0.078222501,85.902146820,941,0.913109319,45.162085601,272.858890661,541.214892937,0.052560755,0.047993715,1,0.053797206,0.049162532,0.977016429,0.976225448,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004551,0.000004977,0.000011276,0.997250365,0.067733176,0.030065362,0.000000007,0.000000016,0.000000908,0.997921271,0.049240966,-0.041574799,0.000000000,0.082332447,0.045072978,0.059746980,0.003320102,83.856532580,0,0.054365079,0.049668667,1.009897440,1.008816481,13,12,1,0.010761589,0,0,0,0,0,1195,0,4504,15312,0,0,319498,0
280,1706585935.772749424,1706585935.872587681,301,300,0.013704964,0.020469169,1,0,0,0,1,-0.031818951,0.022488616,0.042379813,-0.005472362,0.000784344,0.000096243,0.999984714,1213,847,0.698268755,0.019579209,0.011684823,0.008360778,0.087887856,80.307180599,950,0.915101932,47.325372758,264.818391568,557.203070879,0.054437850,0.049816182,1,0.053797206,0.049162532,1.011908494,1.013295692,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004406,0.000005040,0.000010678,0.997741372,0.054916437,0.038682556,0.000000007,0.000000017,0.000000929,0.998243781,0.043484996,-0.040229448,0.000000000,0.083134913,0.046465031,0.060441186,0.003439311,83.581765993,0,0.054670766,0.049955337,1.015841248,1.015004462,14,13,1,0.011541632,0,0,0,0,0,1199,0,4506,15326,0,0,320697,0
281,1706585935.872599363,1706585935.972211599,302,301,0.011996203,0.019526797,1,0,0,0,1,-0.037026901,0.023846163,0.043648904,-0.006314096,0.000627694,0.000152599,0.999979857,1205,804,0.667219917,0.021080714,0.012260303,0.008887127,0.087226348,83.866689938,941,0.914709002,46.519798633,275.790387903,538.430984560,0.054046211,0.049436555,1,0.053901082,0.049274645,1.002692507,1.003285882,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004405,0.000005027,0.000010733,0.998852758,0.046204490,-0.012582207,0.000000006,0.000000017,0.000000908,0.998055462,0.048454663,-0.039210213,0.000000000,0.083400728,0.045985809,0.063363337,0.003455876,83.640074738,0,0.054496661,0.049804902,1.012657354,1.012086458,22,22,0,0.018257261,0,0,0,0,0,1183,0,4509,15348,0,0,321880,0
282,1706585935.972423792,1706585936.070797920,303,302,0.013923448,0.018642755,1,0,0,0,1,-0.036778711,0.023742925,0.041482375,-0.006547061,0.000633812,0.000086029,0.999978363,1188,791,0.665824916,0.019970721,0.011930115,0.008885914,0.079516503,86.587605321,915,0.910309172,47.256101737,265.917077295,519.759713142,0.056734585,0.051646013,1,0.053901082,0.049274645,1.052568577,1.048125524,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004351,0.000004990,0.000011494,0.998114361,0.046117731,0.040507734,0.000000007,0.000000015,0.000000929,0.998187624,0.046817244,-0.037810223,0.000000000,0.083999378,0.046613857,0.064107767,0.003429606,83.457243048,0,0.054997067,0.050251547,1.021978158,1.021259323,9,7,2,0.007575758,0,0,0,0,0,1179,0,4511,15357,0,0,323059,0
283,1706585936.073057175,1706585936.169419527,304,303,0.010887059,0.021743036,1,0,0,0,1,-0.030472552,0.023134430,0.043372849,-0.005771076,0.000947227,0.000156037,0.999982886,1207,820,0.679370340,0.020527247,0.011695321,0.008653369,0.067872157,86.761753726,952,0.915977398,43.136424392,280.298439523,548.575618902,0.049467782,0.045311370,1,0.054008326,0.049378163,0.915928818,0.917639852,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004379,0.000005381,0.000012243,0.998465836,0.051146172,-0.021214225,0.000000008,0.000000018,0.000000942,0.998128163,0.047703862,-0.038268930,0.000000000,0.083266323,0.045797614,0.070719257,0.003566988,83.607448079,0,0.054745736,0.050026993,1.017157734,1.016549347,7,7,0,0.005799503,0,0,0,0,0,1200,0,4513,15364,0,0,324259,0
284,1706585936.172898293,1706585936.272725821,305,304,0.013076898,0.018749952,1,0,0,0,1,-0.025847994,0.018710114,0.046890047,-0.006235039,0.000853627,0.000193880,0.999980179,1194,806,0.675041876,0.021148195,0.011701702,0.008286402,0.080717298,85.793662506,931,0.913585741,43.528812751,274.816838329,532.202673640,0.051177354,0.046754901,1,0.054008326,0.049378163,0.947582681,0.946874045,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004321,0.000005193,0.000012120,0.998390537,0.052599975,0.021203267,0.000000007,0.000000015,0.000000995,0.997952110,0.051184379,-0.038363334,0.000000000,0.083282847,0.045477434,0.076082339,0.003088557,83.661625762,0,0.054700249,0.049981152,1.016143173,1.015528607,20,19,1,0.016750419,0,0,0,0,0,1174,0,4516,15384,0,0,325433,0
